Date,GSBCStock_Open_average,GSBCStock_Open_max,GSBCStock_Open_min,GSBCStock_Open_volatility,GSBCStock_Open_change,GSBCStock_High_average,GSBCStock_High_max,GSBCStock_High_min,GSBCStock_High_volatility,GSBCStock_High_change,GSBCStock_Low_average,GSBCStock_Low_max,GSBCStock_Low_min,GSBCStock_Low_volatility,GSBCStock_Low_change,GSBCStock_Close_average,GSBCStock_Close_max,GSBCStock_Close_min,GSBCStock_Close_volatility,GSBCStock_Close_change,GSBCStock_Volume_average,GSBCStock_Volume_max,GSBCStock_Volume_min,GSBCStock_Volume_volatility,GSBCStock_Volume_change
2018-01-14,52.175,52.6,51.35,1.25,-1.25,52.6125,53.05,52.25,0.7999999999999972,-0.7999999999999972,51.5175,51.8,51.12,0.6799999999999997,-0.6799999999999997,52.05,52.5,51.55,0.9500000000000028,-0.05000000000000426,15184,19421,11048,8373,-1492
2018-01-21,52.39,52.95,51.5,1.4500000000000028,0.9500000000000028,52.61,53.0,52.0,1.0,0.9500000000000028,51.686,52.23,51.05,1.1799999999999997,0.25,52.11,52.65,51.55,1.1000000000000014,0.4000000000000057,19283,35056,6453,28603,5277
2018-01-28,51.33,52.0,50.35,1.6499999999999986,-0.5,51.8,52.0,51.5,0.5,-0.10000000000000142,50.8,51.1,50.15,0.9500000000000028,0.0,51.25,51.55,50.75,0.7999999999999972,0.29999999999999716,18138,23158,12383,10775,-9980
2018-02-04,49.49,51.05,48.7,2.3499999999999943,-2.299999999999997,50.06,51.25,49.6,1.6499999999999986,-1.6499999999999986,48.63,49.05,48.2,0.8499999999999943,-0.29999999999999716,49.24,49.65,48.2,1.4499999999999957,-0.09999999999999432,26630,42757,7844,34913,-6759
2018-02-11,49.18,49.75,48.45,1.2999999999999972,0.14999999999999858,49.910000000000004,51.2,49.25,1.9500000000000028,1.6000000000000014,48.834,49.62,48.25,1.3699999999999974,1.3699999999999974,49.46,50.4,48.65,1.75,1.75,21292,31752,11681,20071,-14012
2018-02-18,50.3125,50.95,49.75,1.2000000000000028,-0.14999999999999858,50.792500000000004,51.3,50.42,0.8799999999999955,0.0799999999999983,49.6125,49.95,49.05,0.9000000000000057,0.9000000000000057,50.1,50.85,49.3,1.5500000000000043,1.2000000000000028,24385,28032,18561,9471,203
2018-02-25,49.6,50.55,48.35,2.1999999999999957,-1.9499999999999957,50.21,51.05,49.35,1.6999999999999957,-0.8999999999999986,48.93,50.0,48.1,1.8999999999999986,-1.6000000000000014,49.49,50.4,48.4,2.0,-0.75,22579,28617,17090,11527,-4087
2018-03-04,50.29,51.15,49.5,1.6499999999999986,1.3500000000000014,51.17,51.9,50.35,1.5499999999999972,1.5499999999999972,49.81,50.55,48.85,1.6999999999999957,1.6999999999999957,50.81,51.75,50.15,1.6000000000000014,1.6000000000000014,18376,22262,13524,8738,1228
2018-03-11,51.48,51.8,51.0,0.7999999999999972,-0.7000000000000028,51.946,52.45,51.15,1.3000000000000043,0.21999999999999886,51.089999999999996,51.55,50.65,0.8999999999999986,-0.45000000000000284,51.38,51.7,50.85,0.8500000000000014,0.05000000000000426,28622,45936,17706,28230,20145
2018-03-18,50.93,51.55,49.45,2.0999999999999943,-2.049999999999997,51.512,51.9,50.75,1.1499999999999986,-1.1499999999999986,50.11,50.95,48.8,2.1500000000000057,-1.75,50.57,51.6,49.3,2.3000000000000043,-2.0,66928,158522,13465,145057,98779
