Date,CGNXStock_Open_average,CGNXStock_Open_max,CGNXStock_Open_min,CGNXStock_Open_volatility,CGNXStock_Open_change,CGNXStock_High_average,CGNXStock_High_max,CGNXStock_High_min,CGNXStock_High_volatility,CGNXStock_High_change,CGNXStock_Low_average,CGNXStock_Low_max,CGNXStock_Low_min,CGNXStock_Low_volatility,CGNXStock_Low_change,CGNXStock_Close_average,CGNXStock_Close_max,CGNXStock_Close_min,CGNXStock_Close_volatility,CGNXStock_Close_change,CGNXStock_Volume_average,CGNXStock_Volume_max,CGNXStock_Volume_min,CGNXStock_Volume_volatility,CGNXStock_Volume_change
2018-11-11,42.217999999999996,44.05,41.04,3.009999999999998,-2.529999999999994,43.03,44.25,42.43,1.8200000000000003,-1.2800000000000011,41.296,41.82,40.72,1.1000000000000014,-0.5300000000000011,41.998,42.7,41.27,1.4299999999999997,0.730000000000004,1759172,2345989,1458317,887672,-253325
2018-11-18,41.0875,42.85,39.91,2.940000000000005,-2.5500000000000043,41.84,42.85,41.11,1.740000000000002,-1.3100000000000023,40.1725,40.65,39.27,1.3799999999999955,-0.1700000000000017,40.7775,40.89,40.66,0.23000000000000398,0.14000000000000057,1235226,2309752,301062,2008690,-2008690
2018-11-25,41.816,42.37,41.21,1.1599999999999966,0.8399999999999963,42.716,44.02,41.67,2.3500000000000014,1.75,41.344,42.31,40.32,1.990000000000002,0.9000000000000057,42.284,44.02,40.84,3.1799999999999997,2.4299999999999997,1259003,1521710,1104589,417121,338739
2018-12-02,44.935,47.04,43.48,3.5600000000000023,-2.1100000000000065,45.6925,47.51,43.93,3.5799999999999983,-3.5799999999999983,43.4275,45.02,41.31,3.710000000000001,-3.710000000000001,44.42,47.35,41.4,5.950000000000003,-5.950000000000003,1832308,2354239,1472370,881869,-881869
2018-12-09,41.174,42.0,39.15,2.8500000000000014,-2.0,41.818,42.7,39.68,3.020000000000003,-2.3200000000000003,39.894,41.09,38.0,3.0900000000000034,-2.490000000000002,40.67,41.85,39.66,2.190000000000005,-1.6800000000000068,1024159,1342263,859623,482640,396296
2018-12-16,38.142,39.25,36.68,2.5700000000000003,-2.5700000000000003,38.67,39.82,36.99,2.8299999999999983,-2.8299999999999983,36.894,38.56,35.5,3.0600000000000023,-2.450000000000003,37.46,38.88,35.75,3.1300000000000026,-2.8800000000000026,2014060,3532685,1422708,2109977,2109977
2018-12-23,36.385,38.35,35.18,3.1700000000000017,3.1000000000000014,37.6175,38.5,36.34,2.1599999999999966,2.1599999999999966,35.8725,37.38,34.88,2.5,2.450000000000003,37.0625,37.89,34.94,2.950000000000003,2.770000000000003,761847,884011,547238,336773,248924
2018-12-30,37.685,38.11,36.95,1.1599999999999966,-1.1599999999999966,38.3475,38.92,37.79,1.1300000000000026,-0.9299999999999997,36.7725,37.56,35.6,1.9600000000000009,-0.9000000000000057,37.775,38.67,36.15,2.520000000000003,-0.980000000000004,1606086,2398674,945689,1452985,1049064
2019-01-06,40.344,41.89,37.88,4.009999999999998,4.009999999999998,41.364,42.28,39.18,3.1000000000000014,3.1000000000000014,39.79,40.96,37.28,3.6799999999999997,3.6799999999999997,41.0,42.11,38.92,3.1899999999999977,2.8200000000000003,1268388,2019308,648640,1370668,-1042921
2019-01-13,41.638,42.53,41.2,1.3299999999999983,1.230000000000004,42.372,43.27,41.97,1.3000000000000043,1.1500000000000057,41.332,42.33,40.81,1.519999999999996,1.3799999999999955,41.866,42.94,41.39,1.5499999999999972,1.5499999999999972,1165159,1473912,904346,569566,569566
2019-01-20,42.1125,42.81,41.03,1.7800000000000011,-0.05000000000000426,43.0125,44.06,42.3,1.7600000000000051,1.1900000000000048,41.2875,42.76,40.41,2.3500000000000014,1.7299999999999969,42.09,43.77,40.87,2.9000000000000057,2.270000000000003,1176043,1536240,935057,601183,-254500
2019-01-27,43.964,45.35,42.74,2.6099999999999994,2.6099999999999994,44.812000000000005,46.31,43.45,2.8599999999999994,2.8599999999999994,43.608,45.16,42.35,2.809999999999995,2.809999999999995,44.49,46.03,42.9,3.1300000000000026,3.1300000000000026,1105547,1462213,711775,750438,194266
2019-02-03,46.798,47.45,46.16,1.2900000000000063,0.7100000000000009,47.458,48.3,46.71,1.5899999999999963,0.490000000000002,46.25,47.0,45.41,1.5900000000000034,0.18000000000000682,47.164,48.05,46.49,1.5599999999999952,0.4399999999999977,1057784,1537922,736462,801460,468514
2019-02-10,49.164,52.0,47.07,4.93,4.93,49.711999999999996,52.04,48.0,4.039999999999999,4.039999999999999,47.96,49.91,46.51,3.3999999999999986,3.3999999999999986,49.252,50.73,47.95,2.779999999999994,2.779999999999994,2335238,3497431,1358958,2138473,2138473
2019-02-17,51.035,51.41,50.38,1.029999999999994,1.029999999999994,51.7325,52.16,51.25,0.9099999999999966,0.29999999999999716,50.644999999999996,51.38,50.01,1.3700000000000045,1.3700000000000045,51.447500000000005,51.83,51.2,0.6299999999999955,0.3399999999999963,1181750,1509987,858575,651412,-493247
2019-02-24,53.298,53.84,52.19,1.6500000000000057,1.6500000000000057,54.048,54.69,53.48,1.2100000000000009,1.2100000000000009,52.926,53.41,52.07,1.3399999999999963,1.3399999999999963,53.824,54.45,53.36,1.0900000000000034,1.0900000000000034,1410536,1696474,1214425,482049,-482049
2019-03-03,53.456,54.81,51.38,3.4299999999999997,-3.4299999999999997,53.604,54.97,51.66,3.3100000000000023,-3.190000000000005,52.368,53.93,50.65,3.280000000000001,-2.5500000000000043,53.034,54.66,51.49,3.1699999999999946,-3.1699999999999946,1179897,1550253,975426,574827,-103786
2019-03-10,52.804,53.24,51.87,1.3700000000000045,1.2700000000000031,53.494,54.62,52.84,1.779999999999994,1.779999999999994,52.254,52.9,51.56,1.3399999999999963,1.3399999999999963,53.206,54.35,52.51,1.8400000000000034,1.8400000000000034,1050969,2101666,521182,1580484,1208002
2019-03-17,53.654,54.4,53.08,1.3200000000000003,-1.240000000000002,53.876,54.4,53.08,1.3200000000000003,-1.3200000000000003,52.455999999999996,53.4,50.05,3.3500000000000014,-3.3500000000000014,52.846,54.1,50.1,4.0,-4.0,1033611,1321002,773180,547822,123030
2019-03-24,50.232,50.78,49.73,1.0500000000000043,0.4399999999999977,50.77,51.14,50.27,0.8699999999999974,0.6600000000000037,49.64,50.51,48.77,1.7399999999999949,1.0599999999999952,50.158,50.86,49.5,1.3599999999999994,0.740000000000002,992928,1529635,727798,801837,-208084
2019-03-31,52.928,54.02,51.76,2.260000000000005,0.20000000000000284,53.824,54.7,53.07,1.6300000000000026,0.3100000000000023,52.326,53.55,51.08,2.469999999999999,-0.28000000000000114,53.402,53.91,53.05,0.8599999999999994,0.1700000000000017,1154329,1853576,889609,963967,757307
2019-04-07,52.808,53.64,51.25,2.3900000000000006,-1.8400000000000034,54.252,55.18,53.78,1.3999999999999986,1.1400000000000006,52.558,53.0,51.25,1.75,-1.75,53.94,54.83,53.14,1.6899999999999977,1.1499999999999986,795341,1039629,639571,400058,-400058
2019-04-14,55.575,56.44,54.84,1.5999999999999943,1.0999999999999943,56.285,56.87,55.36,1.509999999999998,1.3299999999999983,55.045,55.74,54.11,1.6300000000000026,1.2000000000000028,55.7675,56.5,54.57,1.9299999999999997,1.9299999999999997,868062,1152044,631278,520766,301931
2019-04-21,55.766,56.78,54.57,2.210000000000001,-1.5499999999999972,56.296,57.31,54.95,2.3599999999999994,-1.1799999999999997,54.842,55.9,53.8,2.1000000000000014,-1.0100000000000051,55.554,56.84,54.73,2.1100000000000065,-0.18999999999999773,1080520,1258717,948079,310638,310638
2019-04-28,49.428000000000004,54.75,45.46,9.29,-6.039999999999999,51.06,55.12,48.96,6.159999999999997,-5.869999999999997,48.668,53.64,44.97,8.670000000000002,-5.039999999999999,49.942,53.7,48.28,5.420000000000002,-4.68,3118649,7816897,1248802,6568095,-344573
2019-05-05,47.217999999999996,47.69,46.5,1.1899999999999977,-1.0600000000000023,47.74,48.31,47.06,1.25,-1.25,46.568,47.32,45.6,1.7199999999999989,-1.4600000000000009,47.358,48.05,46.81,1.2399999999999949,-1.2399999999999949,1159657,1389454,895669,493785,-363226
2019-05-12,44.812,45.51,44.22,1.2899999999999991,-0.9500000000000028,45.562,45.78,45.07,0.7100000000000009,-0.7100000000000009,44.376,44.85,43.87,0.980000000000004,-0.13000000000000256,44.708,45.43,44.01,1.4200000000000017,0.0,1039336,1206872,866492,340380,-114050
2019-05-19,43.244,43.92,42.57,1.3500000000000014,-0.21000000000000085,43.636,44.2,42.76,1.4400000000000048,-0.4799999999999969,42.864000000000004,43.74,42.09,1.6499999999999986,-0.5599999999999952,43.08,43.95,42.4,1.5500000000000043,-0.9600000000000009,830082,963073,716872,246201,-246201
2019-05-26,41.730000000000004,42.57,41.05,1.5200000000000031,-1.5200000000000031,42.1875,42.98,41.35,1.6299999999999955,-1.6299999999999955,41.185,41.95,40.55,1.4000000000000057,-1.4000000000000057,41.5075,41.99,40.6,1.3900000000000006,-1.3900000000000006,1286710,1928045,911673,1016372,-570381
2019-06-02,42.284,43.34,40.73,2.6100000000000065,2.6100000000000065,42.928,44.41,41.28,3.1299999999999955,3.1299999999999955,41.756,43.14,40.18,2.960000000000001,2.960000000000001,42.724,44.33,40.75,3.5799999999999983,3.5799999999999983,1077773,1503575,720816,782759,-536868
2019-06-09,45.254000000000005,46.42,44.77,1.6499999999999986,0.0899999999999963,45.62,46.87,44.86,2.009999999999998,-0.990000000000002,44.388,45.19,43.43,1.759999999999998,-1.3400000000000034,44.878,45.56,43.69,1.8700000000000045,-1.8700000000000045,984632,1339561,719372,620189,163761
2019-06-16,45.224000000000004,46.92,43.57,3.3500000000000014,3.3500000000000014,45.896,47.43,44.25,3.1799999999999997,2.6799999999999997,44.836,46.3,43.22,3.0799999999999983,3.0799999999999983,45.508,47.01,43.53,3.479999999999997,2.8799999999999955,1144299,1687405,745560,941845,291815
2019-06-23,46.808,47.57,46.26,1.3100000000000023,1.2199999999999989,47.29,48.35,46.39,1.9600000000000009,1.6000000000000014,46.476,47.45,45.87,1.5800000000000054,1.5800000000000054,46.938,47.98,46.16,1.8200000000000003,1.7299999999999969,874935,1459559,548539,911020,911020
2019-06-30,46.8575,49.13,44.96,4.170000000000002,-4.170000000000002,47.265,49.8,45.7,4.099999999999994,-4.099999999999994,45.275,47.74,42.88,4.859999999999999,-4.859999999999999,45.905,47.75,44.44,3.3100000000000023,-3.3100000000000023,1363521,1496003,1140162,355841,93185
2019-07-07,42.910000000000004,44.07,42.01,2.0600000000000023,-2.0600000000000023,43.288000000000004,44.11,42.7,1.4099999999999966,-1.4099999999999966,42.006,42.46,41.6,0.8599999999999994,-0.8599999999999994,42.522,43.08,41.94,1.1400000000000006,-0.30999999999999517,1295490,1483190,1162793,320397,178780
2019-07-14,42.272,43.05,39.98,3.0700000000000003,0.28000000000000114,43.11,43.56,42.72,0.8400000000000034,0.30000000000000426,41.832,42.8,39.98,2.8200000000000003,0.3499999999999943,42.674,43.03,42.31,0.7199999999999989,-0.19999999999999574,1474171,2027155,1054905,972250,24705
2019-07-21,43.35,44.45,42.46,1.990000000000002,0.3399999999999963,43.802,44.59,43.02,1.5700000000000003,0.00999999999999801,42.754,43.64,41.97,1.6700000000000017,-0.4200000000000017,43.25,44.55,42.16,2.3900000000000006,-0.6900000000000048,1697367,2484312,1236186,1248126,1248126
2019-07-28,43.332,45.92,41.82,4.100000000000001,0.6400000000000006,44.711999999999996,46.64,42.86,3.780000000000001,0.11999999999999744,42.112,43.67,41.05,2.6200000000000045,-0.6700000000000017,43.57,46.11,42.03,4.079999999999998,-0.259999999999998,2492084,4578182,1546128,3032054,-473998
2019-08-04,42.604,44.39,40.89,3.5,3.5,43.484,44.58,42.21,2.3699999999999974,2.289999999999999,42.032000000000004,43.19,40.2,2.989999999999995,2.8999999999999986,43.196,44.54,42.0,2.539999999999999,1.7700000000000031,1002869,1491746,638206,853540,-853540
2019-08-11,43.53,43.84,42.76,1.0800000000000054,0.3999999999999986,44.37,45.1,43.81,1.2899999999999991,0.5899999999999963,43.054,43.82,42.6,1.2199999999999989,1.2199999999999989,43.9,45.04,43.01,2.030000000000001,1.1799999999999997,1283854,1675154,985190,689964,-175948
2019-08-18,45.07,45.49,44.42,1.0700000000000003,-0.6000000000000014,45.418,45.87,44.92,0.9499999999999957,-0.9499999999999957,44.332,44.88,43.04,1.8400000000000034,-1.8400000000000034,44.586,45.2,43.24,1.9600000000000009,-1.9600000000000009,810659,1238792,550946,687846,-323931
2019-08-25,43.926,45.08,42.85,2.229999999999997,1.0499999999999972,44.286,45.24,43.47,1.7700000000000031,1.0399999999999991,43.392,44.78,42.56,2.219999999999999,1.8999999999999986,43.868,45.08,43.04,2.039999999999999,1.8299999999999983,548364,759545,444108,315437,222914
2019-09-01,45.317499999999995,47.3,43.92,3.3799999999999955,2.549999999999997,46.355000000000004,47.63,44.88,2.75,1.990000000000002,44.7475,46.86,42.91,3.950000000000003,3.950000000000003,45.605,47.32,43.23,4.090000000000003,4.090000000000003,809175,1034658,617351,417307,-197517
2019-09-08,48.77,50.38,47.48,2.9000000000000057,2.9000000000000057,49.466,50.73,48.13,2.5999999999999943,2.5999999999999943,48.036,49.82,46.29,3.530000000000001,2.770000000000003,49.27,50.47,47.71,2.759999999999998,2.759999999999998,805503,922110,615482,306628,-238901
2019-09-15,50.024,50.43,49.63,0.7999999999999972,0.4399999999999977,50.452,50.97,49.84,1.1299999999999955,-0.3200000000000003,49.164,50.07,47.98,2.0900000000000034,-1.7000000000000028,49.694,50.45,48.21,2.240000000000002,-1.6400000000000006,987818,1960897,666806,1294091,1294091
2019-09-22,47.976,48.42,46.96,1.4600000000000009,-0.240000000000002,48.584,48.96,48.27,0.6899999999999977,-0.09000000000000341,47.382,48.0,46.62,1.3800000000000026,-0.259999999999998,47.918,48.22,47.11,1.1099999999999994,0.12999999999999545,741711,880851,547280,333571,88832
2019-09-29,48.184,49.54,47.1,2.4399999999999977,-0.29999999999999716,48.908,50.18,47.7,2.479999999999997,-0.09000000000000341,47.412,48.24,46.48,1.7600000000000051,-0.14999999999999858,48.326,49.23,47.28,1.9499999999999957,0.09999999999999432,661675,872122,392474,479648,-385810
2019-10-06,47.864,48.86,46.76,2.1000000000000014,-0.9799999999999969,48.732,49.54,47.51,2.030000000000001,-0.0899999999999963,47.126000000000005,48.7,46.17,2.530000000000001,-0.8200000000000003,47.65,49.03,46.21,2.8200000000000003,-0.10999999999999943,880664,1423715,672902,750813,-22782
2019-10-13,49.39,50.62,48.67,1.9499999999999957,1.9499999999999957,50.116,51.63,48.79,2.8400000000000034,2.8400000000000034,49.034,50.5,48.32,2.1799999999999997,2.1799999999999997,49.718,51.04,48.75,2.289999999999999,2.289999999999999,646918,745709,447660,298049,298049
