Date,NPKStock_Open_average,NPKStock_Open_max,NPKStock_Open_min,NPKStock_Open_volatility,NPKStock_Open_change,NPKStock_High_average,NPKStock_High_max,NPKStock_High_min,NPKStock_High_volatility,NPKStock_High_change,NPKStock_Low_average,NPKStock_Low_max,NPKStock_Low_min,NPKStock_Low_volatility,NPKStock_Low_change,NPKStock_Close_average,NPKStock_Close_max,NPKStock_Close_min,NPKStock_Close_volatility,NPKStock_Close_change,NPKStock_Volume_average,NPKStock_Volume_max,NPKStock_Volume_min,NPKStock_Volume_volatility,NPKStock_Volume_change
2018-01-14,105.1375,107.55,104.0,3.549999999999997,-3.549999999999997,106.67500000000001,108.45,104.65,3.799999999999997,-1.7999999999999972,103.075,104.0,101.3,2.700000000000003,-0.29999999999999716,104.25,104.5,103.9,0.5999999999999943,0.20000000000000284,52491,91856,29719,62137,4355
2018-01-21,104.15,105.15,102.6,2.5500000000000114,-1.4000000000000057,105.10600000000001,106.45,103.2,3.25,-1.8299999999999983,102.48,104.05,100.35,3.700000000000003,-0.29999999999999716,103.62,104.95,102.1,2.8500000000000085,-2.450000000000003,48712,67476,30395,37081,-27097
2018-01-28,101.6,103.35,99.85,3.5,-2.450000000000003,102.82,104.55,100.05,4.5,-3.200000000000003,99.83200000000001,100.91,97.65,3.259999999999991,-3.25,101.03,102.55,98.1,4.450000000000003,-4.0,52676,88002,36659,51343,11765
2018-02-04,96.63,97.8,95.3,2.5,-0.7999999999999972,98.6,99.75,97.85,1.9000000000000057,0.09999999999999432,95.57,96.0,95.0,1.0,-0.20000000000000284,96.9,99.0,95.55,3.450000000000003,2.049999999999997,74935,99383,48292,51091,38953
2018-02-11,98.55,100.4,95.9,4.5,0.8000000000000114,101.194,103.0,98.92,4.079999999999998,1.0,95.684,100.4,90.1,10.300000000000011,10.300000000000011,98.93,102.0,96.2,5.799999999999997,4.25,130453,261734,69520,192214,-97528
2018-02-18,101.95,102.85,101.4,1.4499999999999886,1.1499999999999915,103.275,104.5,102.0,2.5,1.25,100.6625,102.05,99.05,3.0,3.0,101.875,102.45,101.4,1.0499999999999972,0.7999999999999972,49308,53341,39748,13593,-355
2018-02-25,96.27,102.45,90.4,12.049999999999997,-12.049999999999997,97.224,103.25,91.17,12.079999999999998,-10.049999999999997,94.21,101.5,88.8,12.700000000000003,-10.349999999999994,95.55,101.8,90.8,11.0,-9.349999999999994,77401,102640,43909,58731,-32850
2018-03-04,94.46,97.25,92.05,5.200000000000003,5.200000000000003,96.02,98.95,94.2,4.75,4.75,93.88,96.95,91.8,5.150000000000006,5.150000000000006,95.62,98.0,93.85,4.150000000000006,4.150000000000006,59460,70010,44185,25825,-304
2018-03-11,95.97,97.2,94.85,2.3500000000000085,2.25,97.394,97.75,96.85,0.9000000000000057,0.0,95.06,95.7,94.0,1.7000000000000028,1.6500000000000057,96.18,97.45,94.45,3.0,3.0,98520,281992,37955,244037,205412
2018-03-18,98.57,99.85,97.15,2.6999999999999886,0.9499999999999886,99.52,99.85,98.6,1.25,-1.2000000000000028,97.15,98.75,94.45,4.299999999999997,-2.25,98.13,99.55,94.75,4.799999999999997,-4.799999999999997,66217,103804,46446,57358,-57358
