Date,MTSCStock_Open_average,MTSCStock_Open_max,MTSCStock_Open_min,MTSCStock_Open_volatility,MTSCStock_Open_change,MTSCStock_High_average,MTSCStock_High_max,MTSCStock_High_min,MTSCStock_High_volatility,MTSCStock_High_change,MTSCStock_Low_average,MTSCStock_Low_max,MTSCStock_Low_min,MTSCStock_Low_volatility,MTSCStock_Low_change,MTSCStock_Close_average,MTSCStock_Close_max,MTSCStock_Close_min,MTSCStock_Close_volatility,MTSCStock_Close_change,MTSCStock_Volume_average,MTSCStock_Volume_max,MTSCStock_Volume_min,MTSCStock_Volume_volatility,MTSCStock_Volume_change
2018-01-14,54.1375,54.75,53.15,1.6000000000000014,-1.5,54.655,54.95,54.12,0.8300000000000054,-0.7800000000000011,53.4125,53.9,53.1,0.7999999999999972,-0.3500000000000014,53.9125,54.65,53.25,1.3999999999999986,-0.04999999999999716,52898,63998,43399,20599,20599
2018-01-21,53.85,54.0,53.65,0.3500000000000014,-0.20000000000000284,54.384,54.95,53.9,1.0500000000000043,-0.14999999999999858,53.314,53.55,53.0,0.5499999999999972,-0.3499999999999943,53.699999999999996,54.05,53.45,0.5999999999999943,-0.5999999999999943,68548,107730,40202,67528,-15419
2018-01-28,52.65,53.6,51.7,1.8999999999999986,-1.5499999999999972,53.5,55.0,52.5,2.5,-2.5,51.85,53.25,50.65,2.6000000000000014,-2.6000000000000014,52.25,53.85,50.95,2.8999999999999986,-2.8999999999999986,85966,154433,51403,103030,-4665
2018-02-04,48.47,50.7,46.8,3.9000000000000057,-3.9000000000000057,49.724,51.4,47.3,4.100000000000001,-4.100000000000001,47.286,49.45,45.23,4.220000000000006,-4.220000000000006,47.82,49.55,46.2,3.3499999999999943,-2.5999999999999943,99573,136400,75656,60744,-24452
2018-02-11,48.01,49.1,47.15,1.9500000000000028,1.5,49.91,52.15,48.65,3.5,-2.5,47.35,48.48,46.05,2.4299999999999997,2.4299999999999997,48.46,48.85,47.8,1.0500000000000043,1.0500000000000043,71231,90746,50377,40369,-40369
2018-02-18,49.2,49.9,48.6,1.2999999999999972,1.2999999999999972,49.72,49.9,49.38,0.519999999999996,0.519999999999996,48.88,49.1,48.55,0.5500000000000043,0.5500000000000043,49.3,49.6,48.9,0.7000000000000028,0.7000000000000028,48620,55858,37964,17894,-7403
2018-02-25,49.54,50.0,49.1,0.8999999999999986,-0.29999999999999716,50.29,50.6,49.75,0.8500000000000014,0.0,49.026,49.48,48.6,0.8799999999999955,-0.4799999999999969,49.61,50.5,48.95,1.5499999999999972,0.6000000000000014,90315,131748,65985,65763,-48348
2018-03-04,51.14,51.75,50.2,1.5499999999999972,1.4499999999999957,51.79,52.5,50.8,1.7000000000000028,1.7000000000000028,50.53,51.6,49.75,1.8500000000000014,1.75,51.51,52.35,50.5,1.8500000000000014,1.8500000000000014,60022,76310,48846,27464,-27464
2018-03-11,53.29,53.8,52.45,1.3499999999999943,0.8999999999999986,53.79,54.0,53.55,0.45000000000000284,0.45000000000000284,52.722,53.15,52.45,0.6999999999999957,0.09999999999999432,53.47,53.75,53.0,0.75,0.04999999999999716,114492,308878,61518,247360,235575
2018-03-18,53.42,53.75,52.9,0.8500000000000014,-0.7000000000000028,53.82,54.15,52.9,1.25,-1.1000000000000014,52.636,53.45,51.45,2.0,-1.3499999999999943,53.04,53.9,51.45,2.4499999999999957,-2.0,58416,78158,42227,35931,16718
2018-03-25,52.45,53.35,51.95,1.3999999999999986,0.09999999999999432,53.3625,53.8,52.7,1.0999999999999943,-0.6499999999999986,51.6625,52.15,51.1,1.0499999999999972,-1.0499999999999972,52.1875,53.15,51.65,1.5,-1.5,110924,197727,62774,134953,104420
2018-04-01,51.06,52.0,50.35,1.6499999999999986,-0.6499999999999986,51.78,52.7,51.05,1.6500000000000057,-1.3000000000000043,50.056,50.48,49.5,0.9799999999999969,-0.5499999999999972,50.839999999999996,51.7,49.8,1.9000000000000057,-0.6000000000000014,72626,102549,46351,56198,2136
2018-04-08,50.86,51.85,50.0,1.8500000000000014,1.0,51.69,52.4,50.55,1.8500000000000014,1.0,50.296,51.05,49.5,1.5499999999999972,0.4799999999999969,50.95,51.65,49.6,2.049999999999997,1.6499999999999986,55818,83940,24438,59502,-33799
2018-04-15,52.46,53.15,51.55,1.6000000000000014,1.1500000000000057,53.24,53.98,52.5,1.4799999999999969,0.3500000000000014,52.036,52.65,51.23,1.4200000000000017,0.720000000000006,52.6,53.35,52.25,1.1000000000000014,-0.10000000000000142,68471,97122,35807,61315,7929
2018-04-22,51.97,52.35,51.55,0.8000000000000043,-0.8000000000000043,52.53,53.8,51.55,2.25,-1.0500000000000043,49.31,51.6,42.0,9.600000000000001,-1.3000000000000043,51.626,52.2,51.05,1.1500000000000057,-0.75,38115,74136,23292,50844,-6910
2018-04-29,51.18,51.6,50.65,0.9500000000000028,0.25,51.894,52.62,51.35,1.269999999999996,1.269999999999996,50.912,51.3,50.25,1.0499999999999972,0.6400000000000006,51.56,52.35,50.8,1.5500000000000043,1.5500000000000043,43038,60698,26697,34001,-34001
2018-05-06,50.51,52.3,48.55,3.75,-1.0,51.38,52.9,49.15,3.75,0.19999999999999574,49.246,51.75,46.25,5.5,-0.45000000000000284,50.5,52.0,48.35,3.6499999999999986,-0.04999999999999716,124188,219424,87597,131827,9477
2018-05-13,52.6,54.05,51.9,2.1499999999999986,2.1499999999999986,53.47,54.8,52.7,2.0999999999999943,2.0999999999999943,52.244,53.35,51.6,1.75,1.730000000000004,53.096,54.05,52.15,1.8999999999999986,1.5799999999999983,144809,253432,94386,159046,103929
2018-05-20,53.68,54.5,52.85,1.6499999999999986,-1.3500000000000014,54.21,54.95,53.2,1.75,-1.75,53.25,54.2,52.55,1.6500000000000057,-1.4000000000000057,53.47,54.35,52.9,1.4500000000000028,-1.3000000000000043,58177,81507,46092,35415,-33077
2018-05-27,53.1875,53.65,52.7,0.9499999999999957,0.09999999999999432,53.6375,53.95,53.2,0.75,-0.25,52.6375,53.35,52.35,1.0,-0.10000000000000142,53.075,53.7,52.4,1.3000000000000043,-0.6000000000000014,89121,127827,70740,57087,12650
