Date,Vanguard Emerging Markets Government BondEtf_Open_average,Vanguard Emerging Markets Government BondEtf_Open_max,Vanguard Emerging Markets Government BondEtf_Open_min,Vanguard Emerging Markets Government BondEtf_Open_volatility,Vanguard Emerging Markets Government BondEtf_Open_change,Vanguard Emerging Markets Government BondEtf_High_average,Vanguard Emerging Markets Government BondEtf_High_max,Vanguard Emerging Markets Government BondEtf_High_min,Vanguard Emerging Markets Government BondEtf_High_volatility,Vanguard Emerging Markets Government BondEtf_High_change,Vanguard Emerging Markets Government BondEtf_Low_average,Vanguard Emerging Markets Government BondEtf_Low_max,Vanguard Emerging Markets Government BondEtf_Low_min,Vanguard Emerging Markets Government BondEtf_Low_volatility,Vanguard Emerging Markets Government BondEtf_Low_change,Vanguard Emerging Markets Government BondEtf_Close_average,Vanguard Emerging Markets Government BondEtf_Close_max,Vanguard Emerging Markets Government BondEtf_Close_min,Vanguard Emerging Markets Government BondEtf_Close_volatility,Vanguard Emerging Markets Government BondEtf_Close_change
2018-11-11,74.09,74.09,74.09,0.0,0.0,74.31,74.31,74.31,0.0,0.0,73.95,73.95,73.95,0.0,0.0,74.31,74.31,74.31,0.0,0.0
2018-11-18,73.67,73.67,73.67,0.0,0.0,73.74,73.74,73.74,0.0,0.0,73.53,73.53,73.53,0.0,0.0,73.55,73.55,73.55,0.0,0.0
2018-11-25,73.87,73.87,73.87,0.0,0.0,74.16,74.16,74.16,0.0,0.0,73.87,73.87,73.87,0.0,0.0,74.06,74.06,74.06,0.0,0.0
2018-12-02,74.15,74.15,74.15,0.0,0.0,74.31,74.31,74.31,0.0,0.0,74.09,74.09,74.09,0.0,0.0,74.11,74.11,74.11,0.0,0.0
2018-12-09,74.49,74.49,74.49,0.0,0.0,74.66,74.66,74.66,0.0,0.0,74.42,74.42,74.42,0.0,0.0,74.56,74.56,74.56,0.0,0.0
2018-12-16,74.58,74.58,74.58,0.0,0.0,74.61,74.61,74.61,0.0,0.0,74.26,74.26,74.26,0.0,0.0,74.33,74.33,74.33,0.0,0.0
2018-12-23,74.39,74.39,74.39,0.0,0.0,74.8,74.8,74.8,0.0,0.0,74.31,74.31,74.31,0.0,0.0,74.41,74.41,74.41,0.0,0.0
2018-12-30,74.99,74.99,74.99,0.0,0.0,75.31,75.31,75.31,0.0,0.0,74.96,74.96,74.96,0.0,0.0,75.14,75.14,75.14,0.0,0.0
2019-01-06,75.38,75.38,75.38,0.0,0.0,75.7,75.7,75.7,0.0,0.0,75.24,75.24,75.24,0.0,0.0,75.47,75.47,75.47,0.0,0.0
2019-01-13,76.01,76.01,76.01,0.0,0.0,76.14,76.14,76.14,0.0,0.0,75.96,75.96,75.96,0.0,0.0,76.14,76.14,76.14,0.0,0.0
2019-01-20,76.57,76.57,76.57,0.0,0.0,76.68,76.68,76.68,0.0,0.0,76.55,76.55,76.55,0.0,0.0,76.55,76.55,76.55,0.0,0.0
2019-01-27,76.78,76.78,76.78,0.0,0.0,76.95,76.95,76.95,0.0,0.0,76.64,76.64,76.64,0.0,0.0,76.91,76.91,76.91,0.0,0.0
2019-02-03,76.81,76.81,76.81,0.0,0.0,76.99,76.99,76.99,0.0,0.0,76.8,76.8,76.8,0.0,0.0,76.85,76.85,76.85,0.0,0.0
2019-02-10,76.95,76.95,76.95,0.0,0.0,77.0,77.0,77.0,0.0,0.0,76.91,76.91,76.91,0.0,0.0,76.92,76.92,76.92,0.0,0.0
2019-02-17,77.11,77.11,77.11,0.0,0.0,77.24,77.24,77.24,0.0,0.0,77.03,77.03,77.03,0.0,0.0,77.04,77.04,77.04,0.0,0.0
2019-02-24,77.01,77.01,77.01,0.0,0.0,77.01,77.01,77.01,0.0,0.0,76.83,76.83,76.83,0.0,0.0,76.91,76.91,76.91,0.0,0.0
2019-03-03,76.71,76.71,76.71,0.0,0.0,76.99,76.99,76.99,0.0,0.0,76.7,76.7,76.7,0.0,0.0,76.95,76.95,76.95,0.0,0.0
2019-03-10,77.44,77.44,77.44,0.0,0.0,77.5,77.5,77.5,0.0,0.0,77.33,77.33,77.33,0.0,0.0,77.5,77.5,77.5,0.0,0.0
2019-03-17,77.95,77.95,77.95,0.0,0.0,77.97,77.97,77.97,0.0,0.0,77.76,77.76,77.76,0.0,0.0,77.9,77.9,77.9,0.0,0.0
2019-03-24,78.11,78.11,78.11,0.0,0.0,78.25,78.25,78.25,0.0,0.0,78.04,78.04,78.04,0.0,0.0,78.25,78.25,78.25,0.0,0.0
2019-03-31,77.88,77.88,77.88,0.0,0.0,78.06,78.06,78.06,0.0,0.0,77.87,77.87,77.87,0.0,0.0,78.03,78.03,78.03,0.0,0.0
2019-04-07,77.71,77.71,77.71,0.0,0.0,77.79,77.79,77.79,0.0,0.0,77.66,77.66,77.66,0.0,0.0,77.73,77.73,77.73,0.0,0.0
2019-04-14,77.92,77.92,77.92,0.0,0.0,77.92,77.92,77.92,0.0,0.0,77.81,77.81,77.81,0.0,0.0,77.83,77.83,77.83,0.0,0.0
2019-04-21,77.98,77.98,77.98,0.0,0.0,78.07,78.07,78.07,0.0,0.0,77.92,77.92,77.92,0.0,0.0,77.97,77.97,77.97,0.0,0.0
2019-04-28,77.79,77.79,77.79,0.0,0.0,77.93,77.93,77.93,0.0,0.0,77.75,77.75,77.75,0.0,0.0,77.93,77.93,77.93,0.0,0.0
2019-05-05,77.72,77.72,77.72,0.0,0.0,77.72,77.72,77.72,0.0,0.0,77.4,77.4,77.4,0.0,0.0,77.72,77.72,77.72,0.0,0.0
2019-05-12,77.65,77.65,77.65,0.0,0.0,77.76,77.76,77.76,0.0,0.0,77.53,77.53,77.53,0.0,0.0,77.62,77.62,77.62,0.0,0.0
2019-05-19,77.83,77.83,77.83,0.0,0.0,77.85,77.85,77.85,0.0,0.0,77.72,77.72,77.72,0.0,0.0,77.78,77.78,77.78,0.0,0.0
2019-05-26,78.36,78.36,78.36,0.0,0.0,78.36,78.36,78.36,0.0,0.0,77.98,77.98,77.98,0.0,0.0,78.17,78.17,78.17,0.0,0.0
2019-06-02,78.72,78.72,78.72,0.0,0.0,78.87,78.87,78.87,0.0,0.0,78.66,78.66,78.66,0.0,0.0,78.87,78.87,78.87,0.0,0.0
2019-06-09,78.99,78.99,78.99,0.0,0.0,79.09,79.09,79.09,0.0,0.0,78.92,78.92,78.92,0.0,0.0,78.98,78.98,78.98,0.0,0.0
2019-06-16,80.2,80.2,80.2,0.0,0.0,80.32,80.32,80.32,0.0,0.0,80.04,80.04,80.04,0.0,0.0,80.13,80.13,80.13,0.0,0.0
2019-06-23,80.35,80.35,80.35,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.29,80.29,80.29,0.0,0.0,80.42,80.42,80.42,0.0,0.0
2019-06-30,80.7,80.7,80.7,0.0,0.0,80.7,80.7,80.7,0.0,0.0,80.33,80.33,80.33,0.0,0.0,80.65,80.65,80.65,0.0,0.0
2019-07-07,80.17,80.17,80.17,0.0,0.0,80.29,80.29,80.29,0.0,0.0,80.04,80.04,80.04,0.0,0.0,80.29,80.29,80.29,0.0,0.0
2019-07-14,80.53,80.53,80.53,0.0,0.0,80.67,80.67,80.67,0.0,0.0,80.53,80.53,80.53,0.0,0.0,80.61,80.61,80.61,0.0,0.0
2019-07-21,81.13,81.13,81.13,0.0,0.0,81.23,81.23,81.23,0.0,0.0,80.98,80.98,80.98,0.0,0.0,81.03,81.03,81.03,0.0,0.0
2019-07-28,80.82,80.82,80.82,0.0,0.0,80.88,80.88,80.88,0.0,0.0,80.71,80.71,80.71,0.0,0.0,80.72,80.72,80.72,0.0,0.0
2019-08-04,81.48,81.48,81.48,0.0,0.0,81.58,81.58,81.58,0.0,0.0,81.41,81.41,81.41,0.0,0.0,81.48,81.48,81.48,0.0,0.0
2019-08-11,80.65,80.65,80.65,0.0,0.0,80.96,80.96,80.96,0.0,0.0,80.4,80.4,80.4,0.0,0.0,80.96,80.96,80.96,0.0,0.0
2019-08-18,80.74,80.74,80.74,0.0,0.0,80.9,80.9,80.9,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.72,80.72,80.72,0.0,0.0
2019-08-25,80.82,80.82,80.82,0.0,0.0,81.33,81.33,81.33,0.0,0.0,80.82,80.82,80.82,0.0,0.0,81.3,81.3,81.3,0.0,0.0
2019-09-01,81.52,81.52,81.52,0.0,0.0,81.52,81.52,81.52,0.0,0.0,81.36,81.36,81.36,0.0,0.0,81.45,81.45,81.45,0.0,0.0
2019-09-08,80.27,80.27,80.27,0.0,0.0,80.28,80.28,80.28,0.0,0.0,79.83,79.83,79.83,0.0,0.0,79.91,79.91,79.91,0.0,0.0
2019-09-15,80.91,80.91,80.91,0.0,0.0,81.04,81.04,81.04,0.0,0.0,80.78,80.78,80.78,0.0,0.0,81.04,81.04,81.04,0.0,0.0
2019-09-22,80.64,80.64,80.64,0.0,0.0,80.66,80.66,80.66,0.0,0.0,80.27,80.27,80.27,0.0,0.0,80.44,80.44,80.44,0.0,0.0
2019-09-29,80.52,80.52,80.52,0.0,0.0,80.94,80.94,80.94,0.0,0.0,80.51,80.51,80.51,0.0,0.0,80.94,80.94,80.94,0.0,0.0
2019-10-06,80.46,80.46,80.46,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.39,80.39,80.39,0.0,0.0,80.45,80.45,80.45,0.0,0.0
2019-10-13,80.56,80.56,80.56,0.0,0.0,80.67,80.67,80.67,0.0,0.0,80.49,80.49,80.49,0.0,0.0,80.59,80.59,80.59,0.0,0.0
2019-10-20,80.71,80.71,80.71,0.0,0.0,80.77,80.77,80.77,0.0,0.0,80.61,80.61,80.61,0.0,0.0,80.7,80.7,80.7,0.0,0.0
2019-10-27,80.4,80.4,80.4,0.0,0.0,80.7,80.7,80.7,0.0,0.0,80.26,80.26,80.26,0.0,0.0,80.7,80.7,80.7,0.0,0.0
2019-11-03,79.79,79.79,79.79,0.0,0.0,79.96,79.96,79.96,0.0,0.0,79.74,79.74,79.74,0.0,0.0,79.81,79.81,79.81,0.0,0.0
2019-11-10,79.92,79.92,79.92,0.0,0.0,80.19,80.19,80.19,0.0,0.0,79.92,79.92,79.92,0.0,0.0,80.05,80.05,80.05,0.0,0.0
2019-11-17,79.98,79.98,79.98,0.0,0.0,80.0,80.0,80.0,0.0,0.0,79.84,79.84,79.84,0.0,0.0,79.85,79.85,79.85,0.0,0.0
2019-11-24,80.05,80.05,80.05,0.0,0.0,80.09,80.09,80.09,0.0,0.0,79.91,79.91,79.91,0.0,0.0,79.92,79.92,79.92,0.0,0.0
2019-12-01,79.86,79.86,79.86,0.0,0.0,79.94,79.94,79.94,0.0,0.0,79.85,79.85,79.85,0.0,0.0,79.9,79.9,79.9,0.0,0.0
2019-12-08,80.77,80.77,80.77,0.0,0.0,81.0,81.0,81.0,0.0,0.0,80.67,80.67,80.67,0.0,0.0,80.99,80.99,80.99,0.0,0.0
2019-12-15,81.03,81.03,81.03,0.0,0.0,81.26,81.26,81.26,0.0,0.0,81.03,81.03,81.03,0.0,0.0,81.26,81.26,81.26,0.0,0.0
2019-12-22,81.31,81.31,81.31,0.0,0.0,81.53,81.53,81.53,0.0,0.0,81.3,81.3,81.3,0.0,0.0,81.5,81.5,81.5,0.0,0.0
2019-12-29,81.25,81.25,81.25,0.0,0.0,81.44,81.44,81.44,0.0,0.0,81.2,81.2,81.2,0.0,0.0,81.32,81.32,81.32,0.0,0.0
2020-01-05,81.52,81.52,81.52,0.0,0.0,81.54,81.54,81.54,0.0,0.0,81.42,81.42,81.42,0.0,0.0,81.46,81.46,81.46,0.0,0.0
2020-01-12,81.98,81.98,81.98,0.0,0.0,82.0,82.0,82.0,0.0,0.0,81.85,81.85,81.85,0.0,0.0,81.93,81.93,81.93,0.0,0.0
2020-01-19,81.94,81.94,81.94,0.0,0.0,81.94,81.94,81.94,0.0,0.0,81.75,81.75,81.75,0.0,0.0,81.82,81.82,81.82,0.0,0.0
2020-01-26,82.45,82.45,82.45,0.0,0.0,82.55,82.55,82.55,0.0,0.0,82.43,82.43,82.43,0.0,0.0,82.55,82.55,82.55,0.0,0.0
2020-02-02,82.43,82.43,82.43,0.0,0.0,82.43,82.43,82.43,0.0,0.0,82.25,82.25,82.25,0.0,0.0,82.38,82.38,82.38,0.0,0.0
2020-02-09,82.72,82.72,82.72,0.0,0.0,82.76,82.76,82.76,0.0,0.0,82.61,82.61,82.61,0.0,0.0,82.7,82.7,82.7,0.0,0.0
2020-02-16,83.23,83.23,83.23,0.0,0.0,83.37,83.37,83.37,0.0,0.0,83.14,83.14,83.14,0.0,0.0,83.27,83.27,83.27,0.0,0.0
2020-02-23,80.66,80.66,80.66,0.0,0.0,81.32,81.32,81.32,0.0,0.0,80.3,80.3,80.3,0.0,0.0,81.07,81.07,81.07,0.0,0.0
2020-03-01,82.2,82.2,82.2,0.0,0.0,82.2,82.2,82.2,0.0,0.0,81.59,81.59,81.59,0.0,0.0,81.92,81.92,81.92,0.0,0.0
2020-03-08,72.6,72.6,72.6,0.0,0.0,72.73,72.73,72.73,0.0,0.0,70.02,70.02,70.02,0.0,0.0,71.92,71.92,71.92,0.0,0.0
2020-03-15,67.82,67.82,67.82,0.0,0.0,68.04,68.04,68.04,0.0,0.0,63.44,63.44,63.44,0.0,0.0,65.06,65.06,65.06,0.0,0.0
2020-03-22,71.58,71.58,71.58,0.0,0.0,71.76,71.76,71.76,0.0,0.0,70.01,70.01,70.01,0.0,0.0,71.76,71.76,71.76,0.0,0.0
2020-03-29,69.94,69.94,69.94,0.0,0.0,69.94,69.94,69.94,0.0,0.0,68.66,68.66,68.66,0.0,0.0,68.66,68.66,68.66,0.0,0.0
2020-04-05,71.56,71.56,71.56,0.0,0.0,73.4,73.4,73.4,0.0,0.0,71.1,71.1,71.1,0.0,0.0,72.28,72.28,72.28,0.0,0.0
2020-04-12,71.51,71.51,71.51,0.0,0.0,72.64,72.64,72.64,0.0,0.0,71.1,71.1,71.1,0.0,0.0,71.55,71.55,71.55,0.0,0.0
2020-04-19,70.91,70.91,70.91,0.0,0.0,70.91,70.91,70.91,0.0,0.0,70.11,70.11,70.11,0.0,0.0,70.41,70.41,70.41,0.0,0.0
2020-04-26,71.94,71.94,71.94,0.0,0.0,71.94,71.94,71.94,0.0,0.0,71.2,71.2,71.2,0.0,0.0,71.52,71.52,71.52,0.0,0.0
2020-05-03,72.84,72.84,72.84,0.0,0.0,73.36,73.36,73.36,0.0,0.0,72.81,72.81,72.81,0.0,0.0,73.03,73.03,73.03,0.0,0.0
2020-05-10,73.29,73.29,73.29,0.0,0.0,73.36,73.36,73.36,0.0,0.0,73.08,73.08,73.08,0.0,0.0,73.1,73.1,73.1,0.0,0.0
2020-05-17,75.69,75.69,75.69,0.0,0.0,75.7,75.7,75.7,0.0,0.0,75.34,75.34,75.34,0.0,0.0,75.67,75.67,75.67,0.0,0.0
2020-05-24,76.3,76.3,76.3,0.0,0.0,76.45,76.45,76.45,0.0,0.0,75.63,75.63,75.63,0.0,0.0,76.21,76.21,76.21,0.0,0.0
2020-05-31,77.54,77.54,77.54,0.0,0.0,77.61,77.61,77.61,0.0,0.0,77.32,77.32,77.32,0.0,0.0,77.54,77.54,77.54,0.0,0.0
2020-06-07,77.11,77.11,77.11,0.0,0.0,77.93,77.93,77.93,0.0,0.0,76.46,76.46,76.46,0.0,0.0,76.79,76.79,76.79,0.0,0.0
2020-06-14,77.82,77.82,77.82,0.0,0.0,77.82,77.82,77.82,0.0,0.0,77.34,77.34,77.34,0.0,0.0,77.5,77.5,77.5,0.0,0.0
2020-06-21,77.69,77.69,77.69,0.0,0.0,77.74,77.74,77.74,0.0,0.0,77.38,77.38,77.38,0.0,0.0,77.39,77.39,77.39,0.0,0.0
2020-06-28,78.51,78.51,78.51,0.0,0.0,78.51,78.51,78.51,0.0,0.0,77.92,77.92,77.92,0.0,0.0,78.15,78.15,78.15,0.0,0.0
2020-07-05,78.32,78.32,78.32,0.0,0.0,78.56,78.56,78.56,0.0,0.0,78.12,78.12,78.12,0.0,0.0,78.13,78.13,78.13,0.0,0.0
