Date,LENStock_Open_average,LENStock_Open_max,LENStock_Open_min,LENStock_Open_volatility,LENStock_Open_change,LENStock_High_average,LENStock_High_max,LENStock_High_min,LENStock_High_volatility,LENStock_High_change,LENStock_Low_average,LENStock_Low_max,LENStock_Low_min,LENStock_Low_volatility,LENStock_Low_change,LENStock_Close_average,LENStock_Close_max,LENStock_Close_min,LENStock_Close_volatility,LENStock_Close_change,LENStock_Volume_average,LENStock_Volume_max,LENStock_Volume_min,LENStock_Volume_volatility,LENStock_Volume_change
2018-01-14,70.3725,71.77,69.26,2.509999999999991,0.7399999999999949,71.16,72.07,69.87,2.1999999999999886,2.0,69.635,70.59,68.62,1.9699999999999989,1.9699999999999989,70.4625,71.82,68.78,3.039999999999992,3.039999999999992,3675224,4315889,3338746,977143,308791
2018-01-21,70.848,71.97,68.79,3.1799999999999926,-3.1799999999999926,71.182,72.17,68.97,3.200000000000003,-3.200000000000003,69.528,71.36,67.24,4.1200000000000045,-4.1200000000000045,69.962,71.73,67.82,3.910000000000011,-3.910000000000011,3939510,5853684,2778876,3074808,1902698
2018-01-28,64.214,67.4,62.2,5.200000000000003,-5.130000000000003,64.782,67.7,62.4,5.300000000000004,-5.300000000000004,62.51,64.93,59.97,4.960000000000008,-4.960000000000008,62.882,65.02,60.02,4.999999999999993,-4.999999999999993,5384758,6012156,4867369,1144787,-316440
2018-02-04,59.508,60.79,56.56,4.229999999999997,0.4799999999999969,61.098,63.4,60.0,3.3999999999999986,-0.3200000000000003,57.982,60.38,56.03,4.350000000000001,0.28999999999999915,59.37,60.91,57.7,3.2099999999999937,0.9899999999999949,7496865,8420539,6119018,2301521,1636800
2018-02-11,60.078,61.88,59.32,2.5600000000000023,0.9699999999999989,61.094,61.88,60.14,1.740000000000002,0.5700000000000003,59.242000000000004,60.11,57.77,2.3399999999999963,2.3399999999999963,60.358,61.23,59.34,1.8899999999999935,1.519999999999996,8727585,18347020,4639454,13707566,-11987246
2018-02-18,59.6425,60.65,58.98,1.6700000000000017,-1.0899999999999963,60.0125,60.78,59.32,1.4600000000000009,-1.2199999999999989,58.485,58.97,58.13,0.8399999999999963,-0.769999999999996,58.82,59.15,58.43,0.7199999999999989,-0.10999999999999943,4143215,4884329,3495845,1388484,-877938
2018-02-25,58.092,59.57,56.78,2.789999999999999,-2.5899999999999963,58.738,60.81,57.55,3.260000000000005,-2.039999999999999,56.828,58.45,55.92,2.530000000000001,-2.530000000000001,57.705999999999996,59.45,56.58,2.8700000000000045,-1.970000000000006,5826409,9672543,4306343,5366200,-494476
2018-03-04,58.534,59.29,57.04,2.25,1.9699999999999989,59.418,59.88,58.65,1.230000000000004,1.230000000000004,57.922000000000004,58.53,56.96,1.5700000000000003,1.2800000000000011,59.044,59.79,58.31,1.4799999999999969,1.4799999999999969,4147482,6150982,2458288,3692694,-2346617
2018-03-11,60.126,60.87,58.97,1.8999999999999986,-0.8900000000000006,60.6,61.52,59.55,1.970000000000006,-1.1799999999999997,59.385999999999996,60.44,58.47,1.9699999999999989,-1.3299999999999983,59.798,60.56,58.89,1.6700000000000017,-1.2199999999999989,3613910,3825309,3332997,492312,17070
2018-03-18,59.15,59.3,59.0,0.29999999999999716,0.1700000000000017,60.016,60.57,59.1,1.4699999999999989,1.1599999999999966,58.44,58.7,58.01,0.6900000000000048,-0.23000000000000398,58.914,59.9,58.06,1.8399999999999963,-1.0,2978513,3564855,2410733,1154122,754228
2018-03-25,59.04,59.39,58.82,0.5700000000000003,-0.21999999999999886,59.3625,59.45,59.2,0.25,-0.19999999999999574,58.47,58.69,58.25,0.4399999999999977,0.35999999999999943,58.894999999999996,59.21,58.67,0.5399999999999991,-0.2700000000000031,3126319,4110789,2418196,1692593,1692593
2018-04-01,60.184,63.46,57.08,6.380000000000003,4.43,61.858000000000004,64.9,57.82,7.080000000000005,5.07,58.48,62.68,55.48,7.200000000000003,4.490000000000002,60.464,64.0,56.83,7.170000000000002,4.75,8760801,18562256,5276497,13285759,2075712
2018-04-08,59.634,61.67,56.87,4.800000000000004,-4.800000000000004,60.098,62.16,57.65,4.509999999999998,-4.509999999999998,58.188,60.75,55.9,4.850000000000001,-4.850000000000001,58.55,60.78,56.75,4.030000000000001,-3.8400000000000034,5336929,6269954,3591326,2678628,2678628
2018-04-15,57.164,57.8,55.75,2.049999999999997,-1.4799999999999969,57.672000000000004,58.49,56.35,2.1400000000000006,-1.5700000000000003,55.964,57.45,54.2,3.25,-2.0800000000000054,56.508,57.64,54.62,3.020000000000003,-2.510000000000005,4146677,7194305,2629815,4564490,1097998
2018-04-22,54.406,55.03,53.55,1.480000000000004,-0.36999999999999744,54.922,55.49,53.97,1.5200000000000031,0.25,53.482,54.18,52.85,1.3299999999999983,0.14999999999999858,54.196,54.85,53.47,1.3800000000000026,0.39000000000000057,4239880,5479370,3127298,2352072,214079
2018-04-29,53.608000000000004,54.75,52.81,1.9399999999999977,-1.3699999999999974,54.502,55.05,53.75,1.2999999999999972,-0.14999999999999858,52.78,53.13,52.44,0.6900000000000048,-0.01999999999999602,53.624,54.44,52.89,1.5499999999999972,1.5499999999999972,3766407,5687080,2570943,3116137,-705802
2018-05-06,54.31,54.6,53.91,0.6900000000000048,-0.37000000000000455,54.784,55.13,54.54,0.5900000000000034,0.3400000000000034,53.778,54.18,53.03,1.1499999999999986,0.1599999999999966,54.17,54.43,53.61,0.8200000000000003,-0.03999999999999915,2761056,3863681,2029826,1833855,-1833855
2018-05-13,52.286,54.36,50.98,3.3800000000000026,-3.0600000000000023,52.856,54.72,51.57,3.1499999999999986,-2.3399999999999963,51.382,54.04,50.0,4.039999999999999,-2.990000000000002,51.96,54.29,50.97,3.3200000000000003,-2.259999999999998,3866513,6153275,2515973,3637302,-111533
2018-05-20,51.504,52.29,50.36,1.9299999999999997,-0.5499999999999972,52.512,53.75,51.81,1.9399999999999977,0.7299999999999969,51.116,51.99,50.21,1.7800000000000011,-0.28999999999999915,51.948,53.39,50.87,2.520000000000003,1.1199999999999974,3548480,4352299,2469179,1883120,1834714
2018-05-27,52.769999999999996,53.47,52.0,1.4699999999999989,-1.0600000000000023,53.1275,54.18,52.06,2.1199999999999974,-2.1199999999999974,51.927499999999995,52.97,50.69,2.280000000000001,-2.280000000000001,52.2875,53.29,51.62,1.6700000000000017,-1.6700000000000017,3151519,3820972,2381349,1439623,762061
2018-06-03,52.052,52.43,51.66,0.7700000000000031,0.5200000000000031,52.949999999999996,54.15,52.3,1.8500000000000014,1.8500000000000014,51.698,52.34,50.8,1.5400000000000063,0.720000000000006,52.56,54.0,52.0,2.0,1.9299999999999997,3149101,3611196,2472858,1138338,454709
2018-06-10,53.546,54.45,52.44,2.010000000000005,-1.0,54.114,54.82,53.17,1.6499999999999986,-0.8100000000000023,52.614,53.66,51.75,1.9099999999999966,-1.3400000000000034,53.352000000000004,54.68,52.49,2.1899999999999977,-0.8800000000000026,4328780,5765767,2473876,3291891,2380002
2018-06-17,51.952,52.39,51.6,0.7899999999999991,-0.7899999999999991,52.518,53.2,51.72,1.480000000000004,-1.480000000000004,51.324,51.63,50.72,0.9100000000000037,-0.9100000000000037,51.83,52.23,51.2,1.029999999999994,-0.769999999999996,4083741,7385372,2089095,5296277,2762950
2018-06-24,51.980000000000004,53.07,50.83,2.240000000000002,2.1199999999999974,52.532,53.87,51.06,2.809999999999995,2.269999999999996,50.79,52.45,48.71,3.740000000000002,3.740000000000002,51.326,52.5,49.22,3.280000000000001,3.280000000000001,7000319,15700781,3493435,12207346,-1932325
2018-07-01,52.615,53.21,52.0,1.2100000000000009,1.2100000000000009,53.35,54.38,52.8,1.5800000000000054,1.4299999999999997,52.2625,52.96,51.61,1.3500000000000014,1.3500000000000014,52.84,53.69,52.17,1.519999999999996,1.519999999999996,2349372,2982641,1062547,1920094,184054
2018-07-08,54.212,54.89,53.68,1.2100000000000009,-0.6600000000000037,54.664,55.22,54.25,0.9699999999999989,-0.45000000000000284,53.77,54.09,53.37,0.720000000000006,-0.5300000000000011,54.158,54.63,53.78,0.8500000000000014,-0.5700000000000003,3252975,4510263,1374271,3135992,-2456331
2018-07-15,54.632,55.13,54.0,1.1300000000000026,1.0600000000000023,55.286,55.77,54.58,1.1900000000000048,0.5500000000000043,54.122,54.74,53.46,1.2800000000000011,0.7299999999999969,54.918,55.55,54.05,1.5,0.6300000000000026,3176390,3670437,2705747,964690,899867
2018-07-22,53.102,55.0,51.58,3.4200000000000017,-2.3100000000000023,53.514,55.05,52.39,2.6599999999999966,-1.8499999999999943,51.918,54.06,50.54,3.520000000000003,-2.6799999999999997,52.576,54.3,51.35,2.9499999999999957,-2.1899999999999977,4553770,5910451,3298112,2612339,2612339
2018-07-29,51.83,52.44,50.94,1.5,-1.2600000000000051,52.134,52.55,51.61,0.9399999999999977,-0.8200000000000003,51.182,51.8,50.32,1.4799999999999969,-1.0499999999999972,51.636,52.27,50.81,1.4600000000000009,-0.4000000000000057,3331856,4854134,2589835,2264299,-945957
2018-08-05,52.556,53.33,51.45,1.8799999999999955,1.509999999999998,53.176,53.98,52.01,1.9699999999999989,1.4600000000000009,52.084,53.08,50.84,2.239999999999995,1.2299999999999969,52.972,53.45,51.76,1.6900000000000048,1.6200000000000045,2296672,2841036,1989161,851875,803073
2018-08-12,51.077999999999996,53.03,50.37,2.6600000000000037,-2.6600000000000037,51.406,53.06,50.69,2.3700000000000045,-2.280000000000001,50.188,50.61,49.74,0.8699999999999974,-0.4100000000000037,50.61,50.99,50.23,0.7600000000000051,-0.21000000000000085,3198614,4111626,2387228,1724398,-1724398
2018-08-19,52.042,53.16,50.55,2.6099999999999994,1.1900000000000048,52.604,53.67,51.52,2.1499999999999986,0.5899999999999963,51.62,52.3,50.55,1.75,0.9500000000000028,52.036,53.26,51.13,2.1299999999999955,0.4199999999999946,2217583,4316794,1395186,2921608,-696902
2018-08-26,52.182,52.57,51.6,0.9699999999999989,0.28999999999999915,52.65,53.0,52.04,0.9600000000000009,-0.6799999999999997,51.802,52.27,51.42,0.8500000000000014,-0.12999999999999545,52.246,52.69,51.67,1.019999999999996,-0.75,1892819,2495500,1480795,1014705,-151751
