Date,GTNStock_Open_average,GTNStock_Open_max,GTNStock_Open_min,GTNStock_Open_volatility,GTNStock_Open_change,GTNStock_High_average,GTNStock_High_max,GTNStock_High_min,GTNStock_High_volatility,GTNStock_High_change,GTNStock_Low_average,GTNStock_Low_max,GTNStock_Low_min,GTNStock_Low_volatility,GTNStock_Low_change,GTNStock_Close_average,GTNStock_Close_max,GTNStock_Close_min,GTNStock_Close_volatility,GTNStock_Close_change,GTNStock_Volume_average,GTNStock_Volume_max,GTNStock_Volume_min,GTNStock_Volume_volatility,GTNStock_Volume_change
2018-01-14,17.15,17.3,16.9,0.40000000000000213,0.40000000000000213,17.362499999999997,17.4,17.25,0.14999999999999858,0.0,17.0,17.05,16.9,0.15000000000000213,0.15000000000000213,17.225,17.35,17.05,0.3000000000000007,0.3000000000000007,666064,816240,489378,326862,-22286
2018-01-21,17.54,17.65,17.45,0.1999999999999993,0.09999999999999787,17.686,17.8,17.6,0.1999999999999993,0.07000000000000028,17.276,17.4,17.1,0.29999999999999716,-0.05000000000000071,17.59,17.8,17.4,0.40000000000000213,0.25,673310,749685,625782,123903,74341
2018-01-28,16.91,17.7,16.25,1.4499999999999993,-1.4499999999999993,17.056,17.7,16.4,1.3000000000000007,-1.3000000000000007,16.404,17.17,15.75,1.4200000000000017,-1.4200000000000017,16.57,17.25,15.9,1.3499999999999996,-1.3499999999999996,653986,981506,427816,553690,194280
2018-02-04,15.49,15.85,15.2,0.6500000000000004,-0.40000000000000036,15.8,16.1,15.2,0.9000000000000021,-0.6500000000000004,15.102,15.4,14.38,1.0199999999999996,-1.0,15.41,15.8,15.0,0.8000000000000007,-0.6999999999999993,969474,1116552,548169,568383,38549
2018-02-11,15.27,15.45,15.05,0.3999999999999986,0.34999999999999964,15.48,15.55,15.35,0.20000000000000107,0.15000000000000036,15.02,15.2,14.75,0.4499999999999993,0.1999999999999993,15.26,15.45,15.0,0.4499999999999993,-0.15000000000000036,652969,898947,396106,502841,232705
2018-02-18,14.95,15.15,14.65,0.5,-0.25,15.192499999999999,15.35,14.85,0.5,-0.45000000000000107,14.7375,14.98,14.55,0.4299999999999997,-0.29999999999999893,14.9,15.1,14.7,0.40000000000000036,-0.1999999999999993,954103,1174654,669369,505285,-349668
2018-02-25,14.24,14.8,13.3,1.5,-1.5,14.666,15.48,13.9,1.58,-1.3800000000000008,13.82,14.8,13.15,1.6500000000000004,-1.6500000000000004,14.25,15.35,13.45,1.9000000000000004,-1.4499999999999993,1815911,2658422,1221719,1436703,-186158
2018-03-04,13.59,13.8,13.4,0.40000000000000036,-0.3000000000000007,13.786,14.05,13.6,0.45000000000000107,-0.25,13.41,13.65,13.25,0.40000000000000036,-0.22000000000000064,13.56,13.7,13.35,0.34999999999999964,-0.049999999999998934,920385,1339827,675447,664380,-134552
2018-03-11,13.56,13.85,13.3,0.5499999999999989,-0.34999999999999964,13.658,13.85,13.5,0.34999999999999964,-0.3200000000000003,13.33,13.6,13.2,0.40000000000000036,-0.40000000000000036,13.49,13.75,13.3,0.4499999999999993,-0.34999999999999964,1218474,2839219,571902,2267317,2267317
2018-03-18,12.61,13.55,11.8,1.75,-1.75,12.854000000000001,13.6,12.32,1.2799999999999994,-1.049999999999999,12.166,12.63,11.8,0.8300000000000001,-0.8300000000000001,12.39,12.95,11.85,1.0999999999999996,-0.6999999999999993,2119228,3047201,1302437,1744764,661025
2018-03-25,12.6875,13.1,12.35,0.75,0.45000000000000107,12.9625,13.15,12.6,0.5500000000000007,0.34999999999999964,12.504999999999999,12.75,12.27,0.4800000000000004,0.33000000000000007,12.7625,13.05,12.5,0.5500000000000007,0.1999999999999993,1480698,1842920,1168296,674624,-97347
2018-04-01,12.23,12.65,11.9,0.75,-0.5999999999999996,12.412,12.9,12.18,0.7200000000000006,-0.7200000000000006,11.870000000000001,12.1,11.65,0.4499999999999993,-0.4499999999999993,12.09,12.2,12.0,0.1999999999999993,-0.15000000000000036,1435894,3059009,743293,2315716,1973105
2018-04-08,11.75,12.1,11.4,0.6999999999999993,-0.6999999999999993,11.870000000000001,12.25,11.55,0.6999999999999993,-0.6999999999999993,11.516,11.93,11.25,0.6799999999999997,-0.6799999999999997,11.61,12.0,11.4,0.5999999999999996,-0.5999999999999996,1137018,1500450,743577,756873,657207
2018-04-15,11.82,12.15,11.5,0.6500000000000004,0.6500000000000004,12.08,12.4,11.85,0.5500000000000007,0.4499999999999993,11.629999999999999,11.75,11.4,0.34999999999999964,0.29999999999999893,11.88,12.2,11.75,0.4499999999999993,0.049999999999998934,1078648,1412829,523681,889148,-233244
2018-04-22,11.87,12.2,11.7,0.5,-0.15000000000000036,12.016,12.23,11.75,0.4800000000000004,-0.25,11.63,11.8,11.35,0.45000000000000107,-0.3000000000000007,11.77,12.15,11.5,0.6500000000000004,-0.1999999999999993,861090,1188169,465090,723079,532350
