Date,CDZIStock_Open_average,CDZIStock_Open_max,CDZIStock_Open_min,CDZIStock_Open_volatility,CDZIStock_Open_change,CDZIStock_High_average,CDZIStock_High_max,CDZIStock_High_min,CDZIStock_High_volatility,CDZIStock_High_change,CDZIStock_Low_average,CDZIStock_Low_max,CDZIStock_Low_min,CDZIStock_Low_volatility,CDZIStock_Low_change,CDZIStock_Close_average,CDZIStock_Close_max,CDZIStock_Close_min,CDZIStock_Close_volatility,CDZIStock_Close_change,CDZIStock_Volume_average,CDZIStock_Volume_max,CDZIStock_Volume_min,CDZIStock_Volume_volatility,CDZIStock_Volume_change
2018-01-14,14.2625,14.4,14.1,0.3000000000000007,0.15000000000000036,14.5125,14.7,14.3,0.3999999999999986,-0.3999999999999986,14.125,14.3,13.95,0.3500000000000014,-0.15000000000000036,14.254999999999999,14.4,14.12,0.28000000000000114,-0.08000000000000007,89106,124410,60420,63990,19603
2018-01-21,14.209999999999999,14.35,14.1,0.25,0.1999999999999993,14.31,14.4,14.2,0.20000000000000107,0.20000000000000107,14.049999999999999,14.15,13.95,0.20000000000000107,0.15000000000000036,14.22,14.3,14.15,0.15000000000000036,0.15000000000000036,35181,48106,19285,28821,-6416
2018-01-28,14.46,14.7,14.3,0.3999999999999986,0.3999999999999986,14.6,14.75,14.4,0.34999999999999964,0.34999999999999964,14.26,14.55,13.9,0.6500000000000004,0.40000000000000036,14.52,14.7,14.35,0.34999999999999964,0.25,47695,78715,28731,49984,11460
2018-02-04,14.23,14.55,14.0,0.5500000000000007,-0.5500000000000007,14.38,14.6,14.15,0.4499999999999993,-0.4499999999999993,13.96,14.1,13.8,0.29999999999999893,-0.1999999999999993,14.17,14.3,14.0,0.3000000000000007,-0.1999999999999993,120551,150966,60654,90312,47499
2018-02-11,13.84,14.05,13.4,0.6500000000000004,0.05000000000000071,14.13,14.35,13.9,0.4499999999999993,0.1999999999999993,13.530000000000001,13.8,13.15,0.6500000000000004,0.20000000000000107,13.88,14.1,13.5,0.5999999999999996,0.1999999999999993,106997,230489,26166,204323,6569
2018-02-18,13.9875,14.0,13.95,0.05000000000000071,0.05000000000000071,14.175,14.25,14.1,0.15000000000000036,0.05000000000000071,13.899999999999999,14.0,13.7,0.3000000000000007,0.25,14.0,14.05,13.95,0.10000000000000142,0.10000000000000142,53594,83997,39679,44318,-44318
2018-02-25,13.96,14.1,13.85,0.25,-0.15000000000000036,14.14,14.2,14.05,0.14999999999999858,0.0,13.78,14.05,13.5,0.5500000000000007,-0.20000000000000107,13.99,14.1,13.85,0.25,0.0,55542,129003,31215,97788,7285
2018-03-04,14.01,14.05,13.95,0.10000000000000142,0.10000000000000142,14.18,14.22,14.1,0.120000000000001,0.120000000000001,13.77,13.95,13.55,0.3999999999999986,-0.34999999999999964,14.0,14.05,13.95,0.10000000000000142,0.10000000000000142,62936,75777,51373,24404,5237
2018-03-11,14.08,14.2,14.0,0.1999999999999993,-0.09999999999999964,14.23,14.3,14.15,0.15000000000000036,0.049999999999998934,13.73,13.95,13.5,0.4499999999999993,-0.09999999999999964,14.08,14.2,14.0,0.1999999999999993,-0.049999999999998934,82597,110758,43479,67279,44775
2018-03-18,13.89,14.0,13.7,0.3000000000000007,-0.3000000000000007,14.05,14.12,13.93,0.1899999999999995,-0.120000000000001,13.23,13.85,11.95,1.9000000000000004,-0.5999999999999996,13.89,14.05,13.8,0.25,-0.09999999999999964,237091,840429,50912,789517,117200
2018-03-25,13.6625,13.75,13.5,0.25,-0.25,13.7875,13.85,13.7,0.15000000000000036,-0.15000000000000036,13.025,13.3,12.65,0.6500000000000004,-0.049999999999998934,13.6375,13.75,13.5,0.25,-0.25,204850,294310,135520,158790,89507
2018-04-01,13.52,13.65,13.4,0.25,0.1999999999999993,13.736,13.85,13.65,0.1999999999999993,0.15000000000000036,13.34,13.6,12.95,0.6500000000000004,0.6000000000000014,13.58,13.65,13.5,0.15000000000000036,0.09999999999999964,105292,136056,83955,52101,-37369
2018-04-08,13.54,13.65,13.35,0.3000000000000007,-0.05000000000000071,13.69,13.75,13.65,0.09999999999999964,0.0,13.26,13.35,13.15,0.1999999999999993,0.0,13.53,13.65,13.4,0.25,0.05000000000000071,79253,133053,51790,81263,-5874
2018-04-15,13.530000000000001,13.55,13.5,0.05000000000000071,0.0,13.644,13.7,13.6,0.09999999999999964,-0.030000000000001137,13.42,13.5,13.25,0.25,-0.1999999999999993,13.53,13.6,13.5,0.09999999999999964,0.05000000000000071,109132,184098,69218,114880,114880
2018-04-22,13.45,13.5,13.35,0.15000000000000036,-0.15000000000000036,13.597999999999999,13.6,13.59,0.009999999999999787,0.0,13.25,13.35,13.05,0.29999999999999893,0.1999999999999993,13.43,13.55,13.35,0.20000000000000107,0.09999999999999964,209203,371195,109757,261438,-237780
2018-04-29,13.34,13.4,13.25,0.15000000000000036,-0.09999999999999964,13.426,13.53,13.3,0.22999999999999865,-0.22999999999999865,13.178,13.3,13.01,0.2900000000000009,-0.2900000000000009,13.32,13.45,13.15,0.29999999999999893,-0.29999999999999893,181772,328510,80093,248417,11846
2018-05-06,12.72,13.15,12.4,0.75,-0.34999999999999964,12.89,13.2,12.5,0.6999999999999993,-0.29999999999999893,12.450000000000001,12.85,12.05,0.7999999999999989,-0.1999999999999993,12.68,12.95,12.4,0.5499999999999989,-0.1999999999999993,108095,147300,71913,75387,62804
2018-05-13,12.7,12.75,12.6,0.15000000000000036,0.05000000000000071,12.83,12.95,12.75,0.1999999999999993,-0.1999999999999993,12.52,12.6,12.4,0.1999999999999993,-0.09999999999999964,12.68,12.8,12.55,0.25,-0.25,272645,475168,96836,378332,-261568
2018-05-20,12.48,12.6,12.3,0.29999999999999893,0.049999999999998934,12.656,12.75,12.45,0.3000000000000007,-0.09999999999999964,12.33,12.4,12.25,0.15000000000000036,-0.05000000000000071,12.48,12.65,12.3,0.34999999999999964,0.0,339067,1164431,72286,1092145,944685
2018-05-27,12.575,12.95,12.4,0.5499999999999989,0.5,12.8825,13.1,12.5,0.5999999999999996,0.5,12.4125,12.55,12.2,0.3500000000000014,0.3500000000000014,12.675,12.95,12.4,0.5499999999999989,0.25,244310,417574,88089,329485,-128748
2018-06-03,12.29,12.7,12.1,0.5999999999999996,-0.5999999999999996,12.464,13.15,12.15,1.0,-1.0,11.98,12.1,11.85,0.25,-0.25,12.15,12.3,12.0,0.3000000000000007,-0.15000000000000036,81408,116883,52731,64152,33115
2018-06-10,12.41,12.65,12.0,0.6500000000000004,0.6500000000000004,12.756,13.18,12.4,0.7799999999999994,0.7799999999999994,12.296,12.55,12.0,0.5500000000000007,0.5500000000000007,12.6,12.95,12.3,0.6499999999999986,0.6499999999999986,179343,340004,98865,241139,235379
2018-06-17,13.06,13.4,12.85,0.5500000000000007,0.3000000000000007,13.32,13.5,13.1,0.40000000000000036,0.3000000000000007,12.82,13.1,12.55,0.5499999999999989,0.29999999999999893,13.12,13.4,12.95,0.45000000000000107,0.20000000000000107,183599,305453,135840,169613,145422
