Date,GTLSStock_Open_average,GTLSStock_Open_max,GTLSStock_Open_min,GTLSStock_Open_volatility,GTLSStock_Open_change,GTLSStock_High_average,GTLSStock_High_max,GTLSStock_High_min,GTLSStock_High_volatility,GTLSStock_High_change,GTLSStock_Low_average,GTLSStock_Low_max,GTLSStock_Low_min,GTLSStock_Low_volatility,GTLSStock_Low_change,GTLSStock_Close_average,GTLSStock_Close_max,GTLSStock_Close_min,GTLSStock_Close_volatility,GTLSStock_Close_change,GTLSStock_Volume_average,GTLSStock_Volume_max,GTLSStock_Volume_min,GTLSStock_Volume_volatility,GTLSStock_Volume_change
2018-01-14,53.475,54.93,52.17,2.759999999999998,-2.759999999999998,53.99,55.42,53.18,2.240000000000002,-2.240000000000002,52.3275,52.65,51.97,0.6799999999999997,-0.6400000000000006,52.86,53.13,52.18,0.9500000000000028,0.10000000000000142,217551,298061,141042,157019,35537
2018-01-21,52.592,52.93,51.85,1.0799999999999983,-1.0799999999999983,52.838,53.51,52.28,1.2299999999999969,-0.7199999999999989,51.668,52.24,51.12,1.1200000000000045,-1.1200000000000045,52.144,52.86,51.61,1.25,-1.25,135823,156056,114333,41723,-23653
2018-01-28,50.138,51.57,49.0,2.5700000000000003,-2.5700000000000003,50.675999999999995,51.94,49.16,2.780000000000001,-2.780000000000001,49.182,50.25,48.09,2.1599999999999966,-2.1599999999999966,49.698,50.81,48.63,2.1799999999999997,-2.1799999999999997,148243,169764,129710,40054,7015
2018-02-04,46.362,48.18,45.18,3.0,-3.0,47.05,48.87,45.64,3.229999999999997,-3.229999999999997,45.126,46.59,43.5,3.0900000000000034,-3.0900000000000034,45.854,46.66,44.64,2.019999999999996,-1.5499999999999972,252008,333564,180541,153023,80538
2018-02-11,47.362,49.0,45.27,3.729999999999997,3.729999999999997,48.842,50.67,47.18,3.490000000000002,3.490000000000002,47.192,48.87,44.97,3.8999999999999986,3.8999999999999986,48.526,50.01,46.99,3.019999999999996,3.019999999999996,268346,317137,194246,122891,-122891
2018-02-18,51.9,56.9,49.62,7.280000000000001,7.280000000000001,54.4725,59.74,51.07,8.670000000000002,8.660000000000004,51.5075,56.15,49.16,6.990000000000002,6.559999999999995,53.56,58.71,49.71,9.0,8.740000000000002,677877,951937,388603,563334,563334
2018-02-25,56.89,59.24,55.18,4.060000000000002,-3.8999999999999986,57.518,59.46,55.34,4.119999999999997,-4.119999999999997,55.418,58.01,53.56,4.449999999999996,-4.449999999999996,55.918,58.09,53.58,4.510000000000005,-4.510000000000005,361512,470235,260058,210177,-44320
2018-03-04,56.59,60.22,53.35,6.869999999999997,6.869999999999997,58.242,60.67,55.12,5.550000000000004,5.550000000000004,56.314,59.44,53.28,6.159999999999997,6.159999999999997,58.052,60.62,55.04,5.579999999999998,5.579999999999998,344947,475002,254417,220585,-94989
2018-03-11,60.576,61.55,59.55,2.0,-1.0500000000000043,61.11,61.75,60.19,1.5600000000000023,-0.75,59.496,60.52,58.67,1.8500000000000014,0.6400000000000006,60.286,61.3,59.6,1.6999999999999957,-1.4299999999999997,328389,519916,251693,268223,239191
2018-03-18,59.962,60.42,59.5,0.9200000000000017,-0.00999999999999801,60.61,61.6,59.89,1.7100000000000009,-0.5,58.844,59.89,57.72,2.1700000000000017,-0.4299999999999997,59.513999999999996,60.86,57.76,3.1000000000000014,-1.5300000000000011,249472,306967,185623,121344,-40375
