Date,iShares Core 10Y US BdEtf_Open_average,iShares Core 10Y US BdEtf_Open_max,iShares Core 10Y US BdEtf_Open_min,iShares Core 10Y US BdEtf_Open_volatility,iShares Core 10Y US BdEtf_Open_change,iShares Core 10Y US BdEtf_High_average,iShares Core 10Y US BdEtf_High_max,iShares Core 10Y US BdEtf_High_min,iShares Core 10Y US BdEtf_High_volatility,iShares Core 10Y US BdEtf_High_change,iShares Core 10Y US BdEtf_Low_average,iShares Core 10Y US BdEtf_Low_max,iShares Core 10Y US BdEtf_Low_min,iShares Core 10Y US BdEtf_Low_volatility,iShares Core 10Y US BdEtf_Low_change,iShares Core 10Y US BdEtf_Close_average,iShares Core 10Y US BdEtf_Close_max,iShares Core 10Y US BdEtf_Close_min,iShares Core 10Y US BdEtf_Close_volatility,iShares Core 10Y US BdEtf_Close_change
2018-08-19,60.8,60.8,60.8,0.0,0.0,61.0,61.0,61.0,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.95,60.95,60.95,0.0,0.0
2018-08-26,60.69,60.69,60.69,0.0,0.0,60.73,60.73,60.73,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.4,60.4,60.4,0.0,0.0
2018-09-02,59.79,59.79,59.79,0.0,0.0,59.79,59.79,59.79,0.0,0.0,59.6,59.6,59.6,0.0,0.0,59.67,59.67,59.67,0.0,0.0
2018-09-09,59.75,59.75,59.75,0.0,0.0,59.88,59.88,59.88,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.88,59.88,59.88,0.0,0.0
2018-09-16,59.2,59.2,59.2,0.0,0.0,59.39,59.39,59.39,0.0,0.0,59.2,59.2,59.2,0.0,0.0,59.35,59.35,59.35,0.0,0.0
2018-09-23,59.7,59.7,59.7,0.0,0.0,59.83,59.83,59.83,0.0,0.0,59.49,59.49,59.49,0.0,0.0,59.67,59.67,59.67,0.0,0.0
2018-09-30,58.09,58.09,58.09,0.0,0.0,58.09,58.09,58.09,0.0,0.0,57.78,57.78,57.78,0.0,0.0,57.93,57.93,57.93,0.0,0.0
2018-10-07,58.39,58.39,58.39,0.0,0.0,58.4,58.4,58.4,0.0,0.0,58.2,58.2,58.2,0.0,0.0,58.35,58.35,58.35,0.0,0.0
2018-10-14,57.87,57.87,57.87,0.0,0.0,57.92,57.92,57.92,0.0,0.0,57.77,57.77,57.77,0.0,0.0,57.82,57.82,57.82,0.0,0.0
2018-10-21,58.01,58.01,58.01,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.01,58.01,58.01,0.0,0.0,58.14,58.14,58.14,0.0,0.0
2018-10-28,57.3,57.3,57.3,0.0,0.0,57.34,57.34,57.34,0.0,0.0,56.88,56.88,56.88,0.0,0.0,57.0,57.0,57.0,0.0,0.0
2018-11-04,57.39,57.39,57.39,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.32,57.32,57.32,0.0,0.0,57.53,57.53,57.53,0.0,0.0
2018-11-11,57.37,57.37,57.37,0.0,0.0,57.56,57.56,57.56,0.0,0.0,57.25,57.25,57.25,0.0,0.0,57.56,57.56,57.56,0.0,0.0
2018-11-18,57.79,57.79,57.79,0.0,0.0,57.79,57.79,57.79,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.48,57.48,57.48,0.0,0.0
2018-11-25,57.35,57.35,57.35,0.0,0.0,57.49,57.49,57.49,0.0,0.0,57.27,57.27,57.27,0.0,0.0,57.48,57.48,57.48,0.0,0.0
2018-12-02,58.13,58.13,58.13,0.0,0.0,58.2,58.2,58.2,0.0,0.0,57.88,57.88,57.88,0.0,0.0,58.17,58.17,58.17,0.0,0.0
2018-12-09,58.59,58.59,58.59,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.51,58.51,58.51,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2018-12-16,59.01,59.01,59.01,0.0,0.0,59.01,59.01,59.01,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.64,58.64,58.64,0.0,0.0
2018-12-23,58.6,58.6,58.6,0.0,0.0,58.8,58.8,58.8,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.8,58.8,58.8,0.0,0.0
2018-12-30,59.48,59.48,59.48,0.0,0.0,59.48,59.48,59.48,0.0,0.0,59.26,59.26,59.26,0.0,0.0,59.45,59.45,59.45,0.0,0.0
2019-01-06,59.42,59.42,59.42,0.0,0.0,59.63,59.63,59.63,0.0,0.0,59.36,59.36,59.36,0.0,0.0,59.54,59.54,59.54,0.0,0.0
2019-01-13,59.31,59.31,59.31,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.45,59.45,59.45,0.0,0.0
2019-01-20,59.76,59.76,59.76,0.0,0.0,59.95,59.95,59.95,0.0,0.0,59.76,59.76,59.76,0.0,0.0,59.87,59.87,59.87,0.0,0.0
2019-01-27,60.5,60.5,60.5,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.24,60.24,60.24,0.0,0.0
2019-02-03,60.64,60.64,60.64,0.0,0.0,60.71,60.71,60.71,0.0,0.0,60.58,60.58,60.58,0.0,0.0,60.63,60.63,60.63,0.0,0.0
2019-02-10,60.39,60.39,60.39,0.0,0.0,60.56,60.56,60.56,0.0,0.0,60.39,60.39,60.39,0.0,0.0,60.56,60.56,60.56,0.0,0.0
2019-02-17,60.5,60.5,60.5,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.39,60.39,60.39,0.0,0.0,60.5,60.5,60.5,0.0,0.0
2019-02-24,59.79,59.79,59.79,0.0,0.0,59.84,59.84,59.84,0.0,0.0,59.53,59.53,59.53,0.0,0.0,59.61,59.61,59.61,0.0,0.0
2019-03-03,60.03,60.03,60.03,0.0,0.0,60.23,60.23,60.23,0.0,0.0,59.94,59.94,59.94,0.0,0.0,60.23,60.23,60.23,0.0,0.0
2019-03-10,60.58,60.58,60.58,0.0,0.0,60.69,60.69,60.69,0.0,0.0,60.54,60.54,60.54,0.0,0.0,60.59,60.59,60.59,0.0,0.0
2019-03-17,61.65,61.65,61.65,0.0,0.0,61.92,61.92,61.92,0.0,0.0,61.65,61.65,61.65,0.0,0.0,61.85,61.85,61.85,0.0,0.0
2019-03-24,62.38,62.38,62.38,0.0,0.0,62.64,62.64,62.64,0.0,0.0,62.35,62.35,62.35,0.0,0.0,62.64,62.64,62.64,0.0,0.0
2019-03-31,61.72,61.72,61.72,0.0,0.0,61.9,61.9,61.9,0.0,0.0,61.65,61.65,61.65,0.0,0.0,61.84,61.84,61.84,0.0,0.0
2019-04-07,61.8,61.8,61.8,0.0,0.0,61.86,61.86,61.86,0.0,0.0,61.64,61.64,61.64,0.0,0.0,61.67,61.67,61.67,0.0,0.0
2019-04-14,61.55,61.55,61.55,0.0,0.0,61.61,61.61,61.61,0.0,0.0,61.48,61.48,61.48,0.0,0.0,61.57,61.57,61.57,0.0,0.0
2019-04-21,62.12,62.12,62.12,0.0,0.0,62.25,62.25,62.25,0.0,0.0,62.08,62.08,62.08,0.0,0.0,62.11,62.11,62.11,0.0,0.0
2019-04-28,61.94,61.94,61.94,0.0,0.0,62.02,62.02,62.02,0.0,0.0,61.86,61.86,61.86,0.0,0.0,61.94,61.94,61.94,0.0,0.0
2019-05-05,62.13,62.13,62.13,0.0,0.0,62.26,62.26,62.26,0.0,0.0,62.01,62.01,62.01,0.0,0.0,62.1,62.1,62.1,0.0,0.0
2019-05-12,62.58,62.58,62.58,0.0,0.0,62.58,62.58,62.58,0.0,0.0,62.43,62.43,62.43,0.0,0.0,62.52,62.52,62.52,0.0,0.0
2019-05-19,62.95,62.95,62.95,0.0,0.0,63.06,63.06,63.06,0.0,0.0,62.91,62.91,62.91,0.0,0.0,63.05,63.05,63.05,0.0,0.0
2019-05-26,64.24,64.24,64.24,0.0,0.0,64.31,64.31,64.31,0.0,0.0,63.93,63.93,63.93,0.0,0.0,64.31,64.31,64.31,0.0,0.0
2019-06-02,64.52,64.52,64.52,0.0,0.0,64.65,64.65,64.65,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.6,64.6,64.6,0.0,0.0
2019-06-09,64.35,64.35,64.35,0.0,0.0,64.56,64.56,64.56,0.0,0.0,64.35,64.35,64.35,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2019-06-16,65.64,65.64,65.64,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.3,65.3,65.3,0.0,0.0,65.34,65.34,65.34,0.0,0.0
2019-06-23,65.87,65.87,65.87,0.0,0.0,66.0,66.0,66.0,0.0,0.0,65.79,65.79,65.79,0.0,0.0,65.97,65.97,65.97,0.0,0.0
2019-06-30,65.9,65.9,65.9,0.0,0.0,65.9,65.9,65.9,0.0,0.0,65.46,65.46,65.46,0.0,0.0,65.83,65.83,65.83,0.0,0.0
2019-07-07,64.83,64.83,64.83,0.0,0.0,65.1,65.1,65.1,0.0,0.0,64.83,64.83,64.83,0.0,0.0,65.06,65.06,65.06,0.0,0.0
2019-07-14,65.66,65.66,65.66,0.0,0.0,65.73,65.73,65.73,0.0,0.0,65.56,65.56,65.56,0.0,0.0,65.68,65.68,65.68,0.0,0.0
2019-07-21,66.0,66.0,66.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0,65.79,65.79,65.79,0.0,0.0,65.89,65.89,65.89,0.0,0.0
2019-07-28,67.0,67.0,67.0,0.0,0.0,67.25,67.25,67.25,0.0,0.0,66.96,66.96,66.96,0.0,0.0,67.25,67.25,67.25,0.0,0.0
2019-08-04,68.7,68.7,68.7,0.0,0.0,68.78,68.78,68.78,0.0,0.0,68.4,68.4,68.4,0.0,0.0,68.42,68.42,68.42,0.0,0.0
2019-08-11,70.27,70.27,70.27,0.0,0.0,70.44,70.44,70.44,0.0,0.0,69.84,69.84,69.84,0.0,0.0,70.38,70.38,70.38,0.0,0.0
2019-08-18,69.62,69.62,69.62,0.0,0.0,70.5,70.5,70.5,0.0,0.0,69.62,69.62,69.62,0.0,0.0,70.41,70.41,70.41,0.0,0.0
2019-08-25,70.89,70.89,70.89,0.0,0.0,70.9,70.9,70.9,0.0,0.0,70.51,70.51,70.51,0.0,0.0,70.79,70.79,70.79,0.0,0.0
2019-09-01,70.04,70.04,70.04,0.0,0.0,70.33,70.33,70.33,0.0,0.0,69.99,69.99,69.99,0.0,0.0,70.26,70.26,70.26,0.0,0.0
2019-09-08,67.56,67.56,67.56,0.0,0.0,67.72,67.72,67.72,0.0,0.0,66.94,66.94,66.94,0.0,0.0,66.95,66.95,66.95,0.0,0.0
2019-09-15,68.69,68.69,68.69,0.0,0.0,69.06,69.06,69.06,0.0,0.0,68.58,68.58,68.58,0.0,0.0,68.95,68.95,68.95,0.0,0.0
2019-09-22,69.3,69.3,69.3,0.0,0.0,69.3,69.3,69.3,0.0,0.0,68.92,68.92,68.92,0.0,0.0,69.1,69.1,69.1,0.0,0.0
2019-09-29,70.05,70.05,70.05,0.0,0.0,70.26,70.26,70.26,0.0,0.0,69.98,69.98,69.98,0.0,0.0,70.26,70.26,70.26,0.0,0.0
2019-10-06,68.49,68.49,68.49,0.0,0.0,68.52,68.52,68.52,0.0,0.0,68.27,68.27,68.27,0.0,0.0,68.37,68.37,68.37,0.0,0.0
2019-10-13,68.48,68.48,68.48,0.0,0.0,68.62,68.62,68.62,0.0,0.0,68.39,68.39,68.39,0.0,0.0,68.45,68.45,68.45,0.0,0.0
2019-10-20,68.53,68.53,68.53,0.0,0.0,68.55,68.55,68.55,0.0,0.0,68.2,68.2,68.2,0.0,0.0,68.29,68.29,68.29,0.0,0.0
2019-10-27,68.89,68.89,68.89,0.0,0.0,69.08,69.08,69.08,0.0,0.0,68.64,68.64,68.64,0.0,0.0,68.94,68.94,68.94,0.0,0.0
2019-11-03,67.03,67.03,67.03,0.0,0.0,67.28,67.28,67.28,0.0,0.0,66.91,66.91,66.91,0.0,0.0,66.99,66.99,66.99,0.0,0.0
2019-11-10,67.9,67.9,67.9,0.0,0.0,68.1,68.1,68.1,0.0,0.0,67.86,67.86,67.86,0.0,0.0,68.01,68.01,68.01,0.0,0.0
2019-11-17,68.81,68.81,68.81,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.66,68.66,68.66,0.0,0.0,68.8,68.8,68.8,0.0,0.0
2019-11-24,69.23,69.23,69.23,0.0,0.0,69.23,69.23,69.23,0.0,0.0,68.93,68.93,68.93,0.0,0.0,69.13,69.13,69.13,0.0,0.0
2019-12-01,68.37,68.37,68.37,0.0,0.0,68.64,68.64,68.64,0.0,0.0,68.37,68.37,68.37,0.0,0.0,68.49,68.49,68.49,0.0,0.0
2019-12-08,68.65,68.65,68.65,0.0,0.0,69.24,69.24,69.24,0.0,0.0,68.58,68.58,68.58,0.0,0.0,69.06,69.06,69.06,0.0,0.0
2019-12-15,68.15,68.15,68.15,0.0,0.0,68.36,68.36,68.36,0.0,0.0,68.15,68.15,68.15,0.0,0.0,68.35,68.35,68.35,0.0,0.0
2019-12-22,68.7,68.7,68.7,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.68,68.68,68.68,0.0,0.0,68.74,68.74,68.74,0.0,0.0
2019-12-29,68.81,68.81,68.81,0.0,0.0,69.17,69.17,69.17,0.0,0.0,68.81,68.81,68.81,0.0,0.0,69.11,69.11,69.11,0.0,0.0
2020-01-05,68.77,68.77,68.77,0.0,0.0,69.15,69.15,69.15,0.0,0.0,68.77,68.77,68.77,0.0,0.0,69.1,69.1,69.1,0.0,0.0
2020-01-12,68.96,68.96,68.96,0.0,0.0,69.3,69.3,69.3,0.0,0.0,68.96,68.96,68.96,0.0,0.0,69.3,69.3,69.3,0.0,0.0
2020-01-19,70.37,70.37,70.37,0.0,0.0,70.56,70.56,70.56,0.0,0.0,70.29,70.29,70.29,0.0,0.0,70.39,70.39,70.39,0.0,0.0
2020-01-26,71.44,71.44,71.44,0.0,0.0,71.62,71.62,71.62,0.0,0.0,71.36,71.36,71.36,0.0,0.0,71.62,71.62,71.62,0.0,0.0
2020-02-02,71.19,71.19,71.19,0.0,0.0,71.3,71.3,71.3,0.0,0.0,71.09,71.09,71.09,0.0,0.0,71.22,71.22,71.22,0.0,0.0
2020-02-09,71.56,71.56,71.56,0.0,0.0,71.6,71.6,71.6,0.0,0.0,71.42,71.42,71.42,0.0,0.0,71.47,71.47,71.47,0.0,0.0
2020-02-16,72.48,72.48,72.48,0.0,0.0,72.77,72.77,72.77,0.0,0.0,72.47,72.47,72.47,0.0,0.0,72.55,72.55,72.55,0.0,0.0
2020-02-23,73.11,73.11,73.11,0.0,0.0,73.94,73.94,73.94,0.0,0.0,73.08,73.08,73.08,0.0,0.0,73.82,73.82,73.82,0.0,0.0
2020-03-01,77.29,77.29,77.29,0.0,0.0,77.52,77.52,77.52,0.0,0.0,76.09,76.09,76.09,0.0,0.0,76.96,76.96,76.96,0.0,0.0
2020-03-08,69.59,69.59,69.59,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.59,69.59,69.59,0.0,0.0
2020-03-15,63.85,63.85,63.85,0.0,0.0,63.85,63.85,63.85,0.0,0.0,63.85,63.85,63.85,0.0,0.0,63.85,63.85,63.85,0.0,0.0
2020-03-22,71.51,71.51,71.51,0.0,0.0,71.51,71.51,71.51,0.0,0.0,71.51,71.51,71.51,0.0,0.0,71.51,71.51,71.51,0.0,0.0
2020-03-29,70.86,70.86,70.86,0.0,0.0,71.15,71.15,71.15,0.0,0.0,70.36,70.36,70.36,0.0,0.0,70.54,70.54,70.54,0.0,0.0
2020-04-05,72.22,72.22,72.22,0.0,0.0,73.74,73.74,73.74,0.0,0.0,72.22,72.22,72.22,0.0,0.0,73.74,73.74,73.74,0.0,0.0
2020-04-12,74.84,74.84,74.84,0.0,0.0,74.96,74.96,74.96,0.0,0.0,73.77,73.77,73.77,0.0,0.0,74.27,74.27,74.27,0.0,0.0
2020-04-19,74.25,74.25,74.25,0.0,0.0,74.34,74.34,74.34,0.0,0.0,73.96,73.96,73.96,0.0,0.0,74.29,74.29,74.29,0.0,0.0
2020-04-26,73.27,73.27,73.27,0.0,0.0,73.27,73.27,73.27,0.0,0.0,73.27,73.27,73.27,0.0,0.0,73.27,73.27,73.27,0.0,0.0
2020-05-03,71.4,71.4,71.4,0.0,0.0,71.4,71.4,71.4,0.0,0.0,71.4,71.4,71.4,0.0,0.0,71.4,71.4,71.4,0.0,0.0
2020-05-10,72.8,72.8,72.8,0.0,0.0,72.8,72.8,72.8,0.0,0.0,72.64,72.64,72.64,0.0,0.0,72.64,72.64,72.64,0.0,0.0
2020-05-17,73.54,73.54,73.54,0.0,0.0,73.71,73.71,73.71,0.0,0.0,73.41,73.41,73.41,0.0,0.0,73.67,73.67,73.67,0.0,0.0
2020-05-24,73.46,73.46,73.46,0.0,0.0,73.91,73.91,73.91,0.0,0.0,73.32,73.32,73.32,0.0,0.0,73.82,73.82,73.82,0.0,0.0
2020-05-31,72.67,72.67,72.67,0.0,0.0,72.67,72.67,72.67,0.0,0.0,72.67,72.67,72.67,0.0,0.0,72.67,72.67,72.67,0.0,0.0
2020-06-07,74.18,74.18,74.18,0.0,0.0,74.26,74.26,74.26,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.95,73.95,73.95,0.0,0.0
2020-06-14,74.43,74.43,74.43,0.0,0.0,74.59,74.59,74.59,0.0,0.0,74.29,74.29,74.29,0.0,0.0,74.5,74.5,74.5,0.0,0.0
2020-06-21,74.81,74.81,74.81,0.0,0.0,74.98,74.98,74.98,0.0,0.0,74.69,74.69,74.69,0.0,0.0,74.98,74.98,74.98,0.0,0.0
2020-06-28,75.68,75.68,75.68,0.0,0.0,75.68,75.68,75.68,0.0,0.0,75.68,75.68,75.68,0.0,0.0,75.68,75.68,75.68,0.0,0.0
2020-07-05,75.64,75.64,75.64,0.0,0.0,76.32,76.32,76.32,0.0,0.0,75.64,75.64,75.64,0.0,0.0,76.32,76.32,76.32,0.0,0.0
