Date,SXIStock_Open_average,SXIStock_Open_max,SXIStock_Open_min,SXIStock_Open_volatility,SXIStock_Open_change,SXIStock_High_average,SXIStock_High_max,SXIStock_High_min,SXIStock_High_volatility,SXIStock_High_change,SXIStock_Low_average,SXIStock_Low_max,SXIStock_Low_min,SXIStock_Low_volatility,SXIStock_Low_change,SXIStock_Close_average,SXIStock_Close_max,SXIStock_Close_min,SXIStock_Close_volatility,SXIStock_Close_change,SXIStock_Volume_average,SXIStock_Volume_max,SXIStock_Volume_min,SXIStock_Volume_volatility,SXIStock_Volume_change
2018-01-14,103.65,105.0,102.25,2.75,-2.75,104.625,106.9,103.4,3.5,-3.5,101.9375,102.8,101.55,1.25,-0.29999999999999716,103.175,103.9,102.7,1.2000000000000028,0.09999999999999432,27937,45218,20223,24995,21739
2018-01-21,101.27,102.8,100.3,2.5,-1.25,102.0,102.8,101.35,1.4500000000000028,-0.8999999999999915,99.4,100.3,98.4,1.8999999999999915,-1.0,100.69,101.35,99.65,1.6999999999999886,-0.25,46781,79745,23852,55893,46698
2018-01-28,102.2,104.45,99.65,4.799999999999997,3.200000000000003,103.94,106.15,101.55,4.6000000000000085,2.25,100.47999999999999,102.85,98.5,4.349999999999994,2.5,102.56,104.95,100.4,4.549999999999997,0.9499999999999886,60238,95719,46481,49238,-1540
2018-02-04,97.69,100.7,96.0,4.700000000000003,-3.299999999999997,99.934,102.9,98.1,4.800000000000011,-3.0,95.47,97.05,93.6,3.450000000000003,-2.3999999999999915,97.13000000000001,98.25,96.15,2.0999999999999943,-0.9500000000000028,60535,67629,52405,15224,4498
2018-02-11,97.06,98.15,95.9,2.25,0.5499999999999972,98.318,99.8,97.2,2.5999999999999943,1.6599999999999966,96.106,97.58,95.05,2.530000000000001,2.480000000000004,97.51,98.7,96.15,2.549999999999997,2.549999999999997,70272,159121,33303,125818,101885
2018-02-18,98.225,99.5,97.05,2.450000000000003,1.2999999999999972,99.475,100.0,98.6,1.4000000000000057,1.25,97.345,98.03,96.75,1.2800000000000011,0.9500000000000028,98.375,99.3,97.25,2.049999999999997,2.049999999999997,39531,54308,24330,29978,-29978
2018-02-25,98.10000000000001,100.65,94.95,5.700000000000003,-4.700000000000003,99.096,101.58,96.45,5.1299999999999955,-4.049999999999997,96.46,98.55,94.2,4.349999999999994,-4.200000000000003,97.53,100.45,95.6,4.8500000000000085,-4.3500000000000085,47127,90827,28763,62064,9334
2018-03-04,98.37,101.05,95.6,5.450000000000003,5.450000000000003,100.3,104.25,97.0,7.25,7.25,97.414,100.62,95.25,5.3700000000000045,5.3700000000000045,99.77,103.25,96.5,6.75,6.75,36250,39585,33758,5827,-2749
2018-03-11,102.81,103.5,102.2,1.2999999999999972,-0.7000000000000028,103.426,103.95,102.45,1.5,0.6000000000000085,101.49,102.25,100.65,1.5999999999999943,-0.45000000000000284,102.74,103.7,102.15,1.5499999999999972,0.7000000000000028,45693,95435,27860,67575,67575
2018-03-18,102.17,103.55,99.9,3.6499999999999915,-3.6499999999999915,102.804,103.75,101.0,2.75,-2.549999999999997,100.21,102.45,96.35,6.1000000000000085,-4.450000000000003,100.73,102.6,96.35,6.25,-6.150000000000006,32538,44318,16055,28263,5303
2018-03-25,96.5,97.9,95.0,2.9000000000000057,-2.9000000000000057,97.225,98.6,95.55,3.049999999999997,-1.0500000000000114,94.7125,95.6,93.15,2.4499999999999886,-0.5999999999999943,95.725,97.4,94.6,2.8000000000000114,-2.0500000000000114,48416,80657,30092,50565,-11159
2018-04-01,96.41,98.4,94.85,3.5500000000000114,2.6500000000000057,98.056,99.1,96.85,2.25,-1.1499999999999915,95.2,96.95,94.1,2.8500000000000085,1.4000000000000057,96.78,98.35,95.05,3.299999999999997,1.5,51249,79647,33209,46438,-29759
2018-04-08,97.64,98.1,97.0,1.0999999999999943,0.6499999999999915,98.384,98.92,98.1,0.8200000000000074,0.4200000000000017,96.5,97.15,94.8,2.3500000000000085,0.30000000000001137,97.57000000000001,98.65,96.95,1.7000000000000028,1.7000000000000028,28405,35022,23717,11305,-9382
2018-04-15,99.99,100.8,99.1,1.7000000000000028,0.5,101.096,102.1,100.3,1.7999999999999972,0.20000000000000284,99.136,99.8,98.05,1.75,0.980000000000004,100.07,101.05,99.4,1.6499999999999915,0.8999999999999915,50420,78140,30099,48041,-23853
2018-04-22,99.42,100.35,98.65,1.6999999999999886,-1.5999999999999943,99.986,101.15,98.9,2.25,-2.25,98.11,99.65,97.35,2.3000000000000114,-2.3000000000000114,98.83,99.9,97.65,2.25,-2.25,22140,28085,16255,11830,6795
2018-04-29,93.86,97.7,91.05,6.650000000000006,-6.650000000000006,95.01,98.0,93.3,4.700000000000003,-4.150000000000006,92.05,96.45,89.4,7.049999999999997,-5.400000000000006,93.39,96.95,91.4,5.549999999999997,-4.049999999999997,50412,77623,38853,38770,986
2018-05-06,94.63,95.55,93.0,2.549999999999997,2.549999999999997,95.97,96.35,95.3,1.0499999999999972,1.0499999999999972,94.34,95.3,93.0,2.299999999999997,2.299999999999997,95.39,96.0,94.15,1.8499999999999943,1.8499999999999943,36524,58688,25995,32693,20158
2018-05-13,96.62,99.4,95.05,4.3500000000000085,3.5500000000000114,97.86,100.25,96.05,4.200000000000003,4.099999999999994,96.38,98.95,94.8,4.150000000000006,3.6000000000000085,97.35,99.55,95.5,4.049999999999997,4.049999999999997,36712,54205,21005,33200,33200
2018-05-20,100.09,100.8,99.5,1.2999999999999972,-0.09999999999999432,101.16,101.95,100.4,1.5499999999999972,-0.30000000000001137,99.34,99.7,98.8,0.9000000000000057,0.20000000000000284,100.22,100.95,99.55,1.4000000000000057,-0.5499999999999972,20633,22250,17625,4625,-1128
2018-05-27,100.375,101.15,99.4,1.75,1.1499999999999915,101.275,101.95,100.3,1.6500000000000057,1.4000000000000057,99.7425,100.4,98.97,1.4300000000000068,0.8799999999999955,100.6875,101.6,99.75,1.8499999999999943,1.6499999999999915,33282,39517,27265,12252,10764
2018-06-03,103.33,104.3,101.75,2.549999999999997,2.549999999999997,104.476,105.7,102.75,2.950000000000003,2.950000000000003,103.14,104.3,101.65,2.6499999999999915,2.6499999999999915,104.09,105.2,102.4,2.799999999999997,2.799999999999997,27778,38357,20744,17613,-5140
