Date,Direxion Daily Small Cap Bull 1.25X SharesEtf_Open_average,Direxion Daily Small Cap Bull 1.25X SharesEtf_Open_max,Direxion Daily Small Cap Bull 1.25X SharesEtf_Open_min,Direxion Daily Small Cap Bull 1.25X SharesEtf_Open_volatility,Direxion Daily Small Cap Bull 1.25X SharesEtf_Open_change,Direxion Daily Small Cap Bull 1.25X SharesEtf_High_average,Direxion Daily Small Cap Bull 1.25X SharesEtf_High_max,Direxion Daily Small Cap Bull 1.25X SharesEtf_High_min,Direxion Daily Small Cap Bull 1.25X SharesEtf_High_volatility,Direxion Daily Small Cap Bull 1.25X SharesEtf_High_change,Direxion Daily Small Cap Bull 1.25X SharesEtf_Low_average,Direxion Daily Small Cap Bull 1.25X SharesEtf_Low_max,Direxion Daily Small Cap Bull 1.25X SharesEtf_Low_min,Direxion Daily Small Cap Bull 1.25X SharesEtf_Low_volatility,Direxion Daily Small Cap Bull 1.25X SharesEtf_Low_change,Direxion Daily Small Cap Bull 1.25X SharesEtf_Close_average,Direxion Daily Small Cap Bull 1.25X SharesEtf_Close_max,Direxion Daily Small Cap Bull 1.25X SharesEtf_Close_min,Direxion Daily Small Cap Bull 1.25X SharesEtf_Close_volatility,Direxion Daily Small Cap Bull 1.25X SharesEtf_Close_change
2018-07-15,41.6,41.6,41.6,0.0,0.0,41.6,41.6,41.6,0.0,0.0,41.59,41.59,41.59,0.0,0.0,41.59,41.59,41.59,0.0,0.0
2018-07-22,41.8,41.8,41.8,0.0,0.0,41.8,41.8,41.8,0.0,0.0,41.65,41.65,41.65,0.0,0.0,41.71,41.71,41.71,0.0,0.0
2018-07-29,41.77,41.77,41.77,0.0,0.0,41.77,41.77,41.77,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.6,41.6,41.6,0.0,0.0
2018-08-05,41.62,41.62,41.62,0.0,0.0,42.09,42.09,42.09,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.78,41.78,41.78,0.0,0.0
2018-08-12,42.16,42.16,42.16,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.07,42.07,42.07,0.0,0.0,42.07,42.07,42.07,0.0,0.0
2018-08-19,43.36,43.36,43.36,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2018-08-26,43.38,43.38,43.38,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.6,43.6,43.6,0.0,0.0
2018-09-02,42.55,42.55,42.55,0.0,0.0,43.08,43.08,43.08,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.74,42.74,42.74,0.0,0.0
2018-09-09,43.04,43.04,43.04,0.0,0.0,43.19,43.19,43.19,0.0,0.0,42.92,42.92,42.92,0.0,0.0,43.19,43.19,43.19,0.0,0.0
2018-09-16,43.03,43.03,43.03,0.0,0.0,43.03,43.03,43.03,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.66,42.66,42.66,0.0,0.0
2018-09-23,41.23,41.23,41.23,0.0,0.0,41.39,41.39,41.39,0.0,0.0,41.23,41.23,41.23,0.0,0.0,41.35,41.35,41.35,0.0,0.0
2018-09-30,40.01,40.01,40.01,0.0,0.0,40.02,40.02,40.02,0.0,0.0,39.12,39.12,39.12,0.0,0.0,39.14,39.14,39.14,0.0,0.0
2018-10-07,37.8,37.8,37.8,0.0,0.0,37.82,37.82,37.82,0.0,0.0,37.1,37.1,37.1,0.0,0.0,37.1,37.1,37.1,0.0,0.0
2018-10-14,37.01,37.01,37.01,0.0,0.0,37.01,37.01,37.01,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.56,36.56,36.56,0.0,0.0
2018-10-21,35.61,35.61,35.61,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2018-10-28,36.72,36.72,36.72,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.72,36.72,36.72,0.0,0.0
2018-11-04,37.7,37.7,37.7,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.15,37.15,37.15,0.0,0.0
2018-11-11,36.35,36.35,36.35,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2018-11-18,35.48,35.48,35.48,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.74,35.74,35.74,0.0,0.0
2018-11-25,36.39,36.39,36.39,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2018-12-02,35.32,35.32,35.32,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.33,35.33,35.33,0.0,0.0
2018-12-09,33.32,33.32,33.32,0.0,0.0,33.32,33.32,33.32,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2018-12-16,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.46,29.46,29.46,0.0,0.0
2018-12-23,30.27,30.27,30.27,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2018-12-30,31.38,31.38,31.38,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2019-01-06,33.04,33.04,33.04,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.04,33.04,33.04,0.0,0.0,33.37,33.37,33.37,0.0,0.0
2019-01-13,34.2,34.2,34.2,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2019-01-20,34.35,34.35,34.35,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.36,34.36,34.36,0.0,0.0
2019-01-27,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-02-03,34.49,34.49,34.49,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.88,34.88,34.88,0.0,0.0
2019-02-10,36.76,36.76,36.76,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.76,36.76,36.76,0.0,0.0
2019-02-17,37.32,37.32,37.32,0.0,0.0,37.39,37.39,37.39,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.39,37.39,37.39,0.0,0.0
2019-02-24,37.03,37.03,37.03,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.03,37.03,37.03,0.0,0.0
2019-03-03,34.81,34.81,34.81,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2019-03-10,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2019-03-17,34.66,34.66,34.66,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.04,34.04,34.04,0.0,0.0,34.04,34.04,34.04,0.0,0.0
2019-03-24,35.09,35.09,35.09,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.09,35.09,35.09,0.0,0.0
2019-03-31,36.44,36.44,36.44,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.44,36.44,36.44,0.0,0.0
2019-04-07,36.65,36.65,36.65,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.63,36.63,36.63,0.0,0.0
2019-04-14,36.23,36.23,36.23,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2019-04-21,36.75,36.75,36.75,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2019-04-28,37.54,37.54,37.54,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.61,37.61,37.61,0.0,0.0
2019-05-05,35.75,35.75,35.75,0.0,0.0,36.29,36.29,36.29,0.0,0.0,35.54,35.54,35.54,0.0,0.0,36.29,36.29,36.29,0.0,0.0
2019-05-12,35.18,35.18,35.18,0.0,0.0,35.45,35.45,35.45,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-05-19,33.78,33.78,33.78,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2019-05-26,32.57,32.57,32.57,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2019-06-02,34.1,34.1,34.1,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2019-06-09,34.31,34.31,34.31,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.31,34.31,34.31,0.0,0.0
2019-06-16,35.02,35.02,35.02,0.0,0.0,35.02,35.02,35.02,0.0,0.0,35.02,35.02,35.02,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2019-06-23,35.34,35.34,35.34,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.62,35.62,35.62,0.0,0.0
2019-06-30,35.82,35.82,35.82,0.0,0.0,35.82,35.82,35.82,0.0,0.0,35.82,35.82,35.82,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2019-07-07,35.34,35.34,35.34,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.51,35.51,35.51,0.0,0.0
2019-07-14,34.91,34.91,34.91,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.91,34.91,34.91,0.0,0.0
2019-07-21,36.03,36.03,36.03,0.0,0.0,36.04,36.04,36.04,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.98,35.98,35.98,0.0,0.0
2019-07-28,34.71,34.71,34.71,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.75,34.75,34.75,0.0,0.0
2019-08-04,34.41,34.41,34.41,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.39,34.39,34.39,0.0,0.0
2019-08-11,33.33,33.33,33.33,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.33,33.33,33.33,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2019-08-18,33.69,33.69,33.69,0.0,0.0,33.71,33.71,33.71,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2019-08-25,34.19,34.19,34.19,0.0,0.0,34.19,34.19,34.19,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2019-09-01,34.48,34.48,34.48,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2019-09-08,36.71,36.71,36.71,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.71,36.71,36.71,0.0,0.0
2019-09-15,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0
2019-09-22,35.16,35.16,35.16,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.16,35.16,35.16,0.0,0.0
2019-09-29,34.39,34.39,34.39,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.39,34.39,34.39,0.0,0.0
2019-10-06,34.98,34.98,34.98,0.0,0.0,34.99,34.99,34.99,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2019-10-13,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0
2019-10-20,36.35,36.35,36.35,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.26,36.26,36.26,0.0,0.0
2019-10-27,36.9,36.9,36.9,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.9,36.9,36.9,0.0,0.0
2019-11-03,37.32,37.32,37.32,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2019-11-10,37.01,37.01,37.01,0.0,0.0,37.01,37.01,37.01,0.0,0.0,37.01,37.01,37.01,0.0,0.0,37.01,37.01,37.01,0.0,0.0
2019-11-17,36.39,36.39,36.39,0.0,0.0,36.54,36.54,36.54,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.54,36.54,36.54,0.0,0.0
2019-11-24,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2019-12-01,38.04,38.04,38.04,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.04,38.04,38.04,0.0,0.0
2019-12-08,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2019-12-15,39.14,39.14,39.14,0.0,0.0,39.19,39.19,39.19,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.19,39.19,39.19,0.0,0.0
2019-12-22,38.68,38.68,38.68,0.0,0.0,38.68,38.68,38.68,0.0,0.0,38.68,38.68,38.68,0.0,0.0,38.68,38.68,38.68,0.0,0.0
2019-12-29,38.78,38.78,38.78,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.78,38.78,38.78,0.0,0.0
2020-01-05,38.3,38.3,38.3,0.0,0.0,38.3,38.3,38.3,0.0,0.0,38.3,38.3,38.3,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2020-01-12,39.84,39.84,39.84,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.78,39.78,39.78,0.0,0.0
2020-01-19,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2020-01-26,36.82,36.82,36.82,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2020-02-02,37.84,37.84,37.84,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.84,37.84,37.84,0.0,0.0
2020-02-09,38.67,38.67,38.67,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2020-02-16,38.24,38.24,38.24,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.24,38.24,38.24,0.0,0.0
2020-02-23,31.44,31.44,31.44,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2020-03-01,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2020-03-08,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2020-03-15,18.79,18.79,18.79,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.79,18.79,18.79,0.0,0.0
2020-03-22,21.51,21.51,21.51,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.51,21.51,21.51,0.0,0.0
2020-03-29,19.85,19.85,19.85,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2020-04-05,24.49,24.49,24.49,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2020-04-12,23.55,23.55,23.55,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2020-04-19,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2020-04-26,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2020-05-03,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2020-05-10,22.83,22.83,22.83,0.0,0.0,23.21,23.21,23.21,0.0,0.0,22.67,22.67,22.67,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2020-05-17,25.54,25.54,25.54,0.0,0.0,27.4,27.4,27.4,0.0,0.0,25.48,25.48,25.48,0.0,0.0,27.4,27.4,27.4,0.0,0.0
2020-05-24,27.3,27.3,27.3,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2020-05-31,31.74,31.74,31.74,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2020-06-07,27.95,27.95,27.95,0.0,0.0,27.95,27.95,27.95,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2020-06-14,28.1,28.1,28.1,0.0,0.0,28.1,28.1,28.1,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.94,27.94,27.94,0.0,0.0
2020-06-21,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0
2020-06-28,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2020-07-05,27.61,27.61,27.61,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.61,27.61,27.61,0.0,0.0
