Date,PowerShares Russell 1000 Equal Weight PortfolioEtf_Open_average,PowerShares Russell 1000 Equal Weight PortfolioEtf_Open_max,PowerShares Russell 1000 Equal Weight PortfolioEtf_Open_min,PowerShares Russell 1000 Equal Weight PortfolioEtf_Open_volatility,PowerShares Russell 1000 Equal Weight PortfolioEtf_Open_change,PowerShares Russell 1000 Equal Weight PortfolioEtf_High_average,PowerShares Russell 1000 Equal Weight PortfolioEtf_High_max,PowerShares Russell 1000 Equal Weight PortfolioEtf_High_min,PowerShares Russell 1000 Equal Weight PortfolioEtf_High_volatility,PowerShares Russell 1000 Equal Weight PortfolioEtf_High_change,PowerShares Russell 1000 Equal Weight PortfolioEtf_Low_average,PowerShares Russell 1000 Equal Weight PortfolioEtf_Low_max,PowerShares Russell 1000 Equal Weight PortfolioEtf_Low_min,PowerShares Russell 1000 Equal Weight PortfolioEtf_Low_volatility,PowerShares Russell 1000 Equal Weight PortfolioEtf_Low_change,PowerShares Russell 1000 Equal Weight PortfolioEtf_Close_average,PowerShares Russell 1000 Equal Weight PortfolioEtf_Close_max,PowerShares Russell 1000 Equal Weight PortfolioEtf_Close_min,PowerShares Russell 1000 Equal Weight PortfolioEtf_Close_volatility,PowerShares Russell 1000 Equal Weight PortfolioEtf_Close_change
2018-04-01,30.55,30.55,30.55,0.0,0.0,30.65,30.65,30.65,0.0,0.0,29.93,29.93,29.93,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2018-04-08,30.87,30.87,30.87,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2018-04-15,31.2,31.2,31.2,0.0,0.0,31.2,31.2,31.2,0.0,0.0,30.9,30.9,30.9,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2018-04-22,31.02,31.02,31.02,0.0,0.0,31.09,31.09,31.09,0.0,0.0,30.92,30.92,30.92,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2018-04-29,30.4,30.4,30.4,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2018-05-06,31.45,31.45,31.45,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2018-05-13,31.59,31.59,31.59,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2018-05-20,31.45,31.45,31.45,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.52,31.52,31.52,0.0,0.0
2018-05-27,31.61,31.61,31.61,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2018-06-03,31.95,31.95,31.95,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.94,31.94,31.94,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2018-06-10,32.14,32.14,32.14,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2018-06-17,32.21,32.21,32.21,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2018-06-24,31.87,31.87,31.87,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2018-07-01,32.01,32.01,32.01,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2018-07-08,32.48,32.48,32.48,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2018-07-15,32.45,32.45,32.45,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2018-07-22,32.7,32.7,32.7,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2018-07-29,32.69,32.69,32.69,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2018-08-05,32.63,32.63,32.63,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.61,32.61,32.61,0.0,0.0
2018-08-12,32.65,32.65,32.65,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2018-08-19,33.07,33.07,33.07,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.04,33.04,33.04,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2018-08-26,33.35,33.35,33.35,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2018-09-02,33.08,33.08,33.08,0.0,0.0,33.16,33.16,33.16,0.0,0.0,32.93,32.93,32.93,0.0,0.0,33.04,33.04,33.04,0.0,0.0
2018-09-09,33.4,33.4,33.4,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2018-09-16,33.73,33.73,33.73,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2018-09-23,33.01,33.01,33.01,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.01,33.01,33.01,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2018-09-30,32.9,32.9,32.9,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2018-10-07,31.35,31.35,31.35,0.0,0.0,31.42,31.42,31.42,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2018-10-14,31.51,31.51,31.51,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.23,31.23,31.23,0.0,0.0
2018-10-21,29.93,29.93,29.93,0.0,0.0,30.15,30.15,30.15,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.83,29.83,29.83,0.0,0.0
2018-10-28,31.17,31.17,31.17,0.0,0.0,31.2,31.2,31.2,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2018-11-04,31.37,31.37,31.37,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2018-11-11,30.73,30.73,30.73,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2018-11-18,30.0,30.0,30.0,0.0,0.0,30.27,30.27,30.27,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.19,30.19,30.19,0.0,0.0
2018-11-25,30.91,30.91,30.91,0.0,0.0,31.09,31.09,31.09,0.0,0.0,30.86,30.86,30.86,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2018-12-02,30.39,30.39,30.39,0.0,0.0,30.52,30.52,30.52,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2018-12-09,29.53,29.53,29.53,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.26,29.26,29.26,0.0,0.0
2018-12-16,27.7,27.7,27.7,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.21,27.21,27.21,0.0,0.0
2018-12-23,27.8,27.8,27.8,0.0,0.0,28.01,28.01,28.01,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.64,27.64,27.64,0.0,0.0
2018-12-30,27.79,27.79,27.79,0.0,0.0,28.47,28.47,28.47,0.0,0.0,27.79,27.79,27.79,0.0,0.0,28.47,28.47,28.47,0.0,0.0
2019-01-06,29.54,29.54,29.54,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2019-01-13,30.19,30.19,30.19,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-01-20,30.26,30.26,30.26,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2019-01-27,30.94,30.94,30.94,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.91,30.91,30.91,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-02-03,30.82,30.82,30.82,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.7,30.7,30.7,0.0,0.0,31.01,31.01,31.01,0.0,0.0
2019-02-10,31.8,31.8,31.8,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2019-02-17,32.06,32.06,32.06,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.14,32.14,32.14,0.0,0.0
2019-02-24,32.12,32.12,32.12,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2019-03-03,31.18,31.18,31.18,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-03-10,32.02,32.02,32.02,0.0,0.0,32.14,32.14,32.14,0.0,0.0,31.98,31.98,31.98,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2019-03-17,32.18,32.18,32.18,0.0,0.0,32.18,32.18,32.18,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0
2019-03-24,32.17,32.17,32.17,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2019-03-31,32.7,32.7,32.7,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2019-04-07,33.12,33.12,33.12,0.0,0.0,33.14,33.14,33.14,0.0,0.0,32.99,32.99,32.99,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2019-04-14,32.91,32.91,32.91,0.0,0.0,32.91,32.91,32.91,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.88,32.88,32.88,0.0,0.0
2019-04-21,32.88,32.88,32.88,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.88,32.88,32.88,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2019-04-28,32.81,32.81,32.81,0.0,0.0,33.07,33.07,33.07,0.0,0.0,32.81,32.81,32.81,0.0,0.0,33.07,33.07,33.07,0.0,0.0
2019-05-05,32.23,32.23,32.23,0.0,0.0,32.48,32.48,32.48,0.0,0.0,31.89,31.89,31.89,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2019-05-12,32.11,32.11,32.11,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2019-05-19,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2019-05-26,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.59,30.59,30.59,0.0,0.0
2019-06-02,31.92,31.92,31.92,0.0,0.0,32.07,32.07,32.07,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.96,31.96,31.96,0.0,0.0
2019-06-09,32.07,32.07,32.07,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.9,31.9,31.9,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2019-06-16,32.6,32.6,32.6,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.61,32.61,32.61,0.0,0.0
2019-06-23,32.36,32.36,32.36,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2019-06-30,32.81,32.81,32.81,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2019-07-07,32.88,32.88,32.88,0.0,0.0,33.06,33.06,33.06,0.0,0.0,32.86,32.86,32.86,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2019-07-14,32.79,32.79,32.79,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2019-07-21,32.94,32.94,32.94,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.94,32.94,32.94,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2019-07-28,32.22,32.22,32.22,0.0,0.0,32.27,32.27,32.27,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.97,31.97,31.97,0.0,0.0
2019-08-04,31.91,31.91,31.91,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2019-08-11,30.85,30.85,30.85,0.0,0.0,31.23,31.23,31.23,0.0,0.0,30.85,30.85,30.85,0.0,0.0,31.21,31.21,31.21,0.0,0.0
2019-08-18,31.41,31.41,31.41,0.0,0.0,31.45,31.45,31.45,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-08-25,31.62,31.62,31.62,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2019-09-01,32.1,32.1,32.1,0.0,0.0,32.14,32.14,32.14,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2019-09-08,32.81,32.81,32.81,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2019-09-15,32.69,32.69,32.69,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2019-09-22,32.1,32.1,32.1,0.0,0.0,32.15,32.15,32.15,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2019-09-29,31.28,31.28,31.28,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2019-10-06,31.44,31.44,31.44,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2019-10-13,31.78,31.78,31.78,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-10-20,32.04,32.04,32.04,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2019-10-27,32.46,32.46,32.46,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2019-11-03,32.74,32.74,32.74,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2019-11-10,33.04,33.04,33.04,0.0,0.0,33.11,33.11,33.11,0.0,0.0,32.94,32.94,32.94,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2019-11-17,32.94,32.94,32.94,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.99,32.99,32.99,0.0,0.0
2019-11-24,33.41,33.41,33.41,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2019-12-01,33.21,33.21,33.21,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.34,33.34,33.34,0.0,0.0
2019-12-08,33.71,33.71,33.71,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2019-12-15,34.17,34.17,34.17,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.3,34.3,34.3,0.0,0.0
2019-12-22,34.38,34.38,34.38,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.16,34.16,34.16,0.0,0.0
2019-12-29,33.94,33.94,33.94,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.94,33.94,33.94,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2020-01-05,34.29,34.29,34.29,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2020-01-12,34.95,34.95,34.95,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.82,34.82,34.82,0.0,0.0
2020-01-19,34.6,34.6,34.6,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.14,34.14,34.14,0.0,0.0
2020-01-26,33.62,33.62,33.62,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2020-02-02,34.04,34.04,34.04,0.0,0.0,34.04,34.04,34.04,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2020-02-09,34.57,34.57,34.57,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2020-02-16,34.52,34.52,34.52,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2020-02-23,29.51,29.51,29.51,0.0,0.0,30.18,30.18,30.18,0.0,0.0,29.19,29.19,29.19,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2020-03-01,29.59,29.59,29.59,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2020-03-08,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2020-03-15,21.64,21.64,21.64,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2020-03-22,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2020-03-29,23.51,23.51,23.51,0.0,0.0,23.56,23.56,23.56,0.0,0.0,22.72,22.72,22.72,0.0,0.0,23.02,23.02,23.02,0.0,0.0
2020-04-05,26.78,26.78,26.78,0.0,0.0,27.42,27.42,27.42,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.87,26.87,26.87,0.0,0.0
2020-04-12,26.6,26.6,26.6,0.0,0.0,27.06,27.06,27.06,0.0,0.0,26.53,26.53,26.53,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2020-04-19,26.94,26.94,26.94,0.0,0.0,27.13,27.13,27.13,0.0,0.0,26.62,26.62,26.62,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2020-04-26,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2020-05-03,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2020-05-10,27.53,27.53,27.53,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2020-05-17,29.17,29.17,29.17,0.0,0.0,29.3,29.3,29.3,0.0,0.0,28.93,28.93,28.93,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2020-05-24,30.22,30.22,30.22,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2020-05-31,33.14,33.14,33.14,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.14,33.14,33.14,0.0,0.0
2020-06-07,31.12,31.12,31.12,0.0,0.0,31.3,31.3,31.3,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2020-06-14,32.09,32.09,32.09,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2020-06-21,30.33,30.33,30.33,0.0,0.0,30.33,30.33,30.33,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2020-06-28,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2020-07-05,30.97,30.97,30.97,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.75,30.75,30.75,0.0,0.0
