Date,AYIStock_Open_average,AYIStock_Open_max,AYIStock_Open_min,AYIStock_Open_volatility,AYIStock_Open_change,AYIStock_High_average,AYIStock_High_max,AYIStock_High_min,AYIStock_High_volatility,AYIStock_High_change,AYIStock_Low_average,AYIStock_Low_max,AYIStock_Low_min,AYIStock_Low_volatility,AYIStock_Low_change,AYIStock_Close_average,AYIStock_Close_max,AYIStock_Close_min,AYIStock_Close_volatility,AYIStock_Close_change,AYIStock_Volume_average,AYIStock_Volume_max,AYIStock_Volume_min,AYIStock_Volume_volatility,AYIStock_Volume_change
2018-01-14,161.6325,163.73,160.12,3.609999999999985,1.3599999999999852,165.01,165.71,164.32,1.3900000000000148,0.46000000000000796,160.605,161.48,159.4,2.079999999999984,2.079999999999984,162.2575,163.8,160.59,3.210000000000008,2.5600000000000023,1256588,1894247,802369,1091878,-1091878
2018-01-21,166.28199999999998,167.82,163.01,4.810000000000002,4.780000000000001,168.376,170.32,166.6,3.719999999999999,2.5,164.502,166.7,161.44,5.259999999999991,5.259999999999991,166.95999999999998,168.42,165.7,2.719999999999999,2.719999999999999,636769,717344,570745,146599,71025
2018-01-28,159.1,167.73,152.32,15.409999999999997,-15.409999999999997,159.87,168.25,153.07,15.180000000000007,-15.180000000000007,155.024,163.05,149.04,14.01000000000002,-14.01000000000002,155.994,163.58,149.95,13.630000000000024,-13.630000000000024,723908,882499,448661,433838,271212
2018-02-04,146.768,148.76,142.0,6.759999999999991,-1.8100000000000023,149.612,150.67,148.62,2.049999999999983,-1.3799999999999955,144.224,147.98,141.77,6.2099999999999795,-2.3799999999999955,146.932,148.91,145.22,3.6899999999999977,1.8300000000000125,766177,1142218,560887,581331,-116487
2018-02-11,149.922,153.12,146.63,6.490000000000009,5.050000000000011,153.064,155.17,150.91,4.259999999999991,1.3200000000000216,148.906,152.2,146.4,5.799999999999983,4.200000000000017,151.132,153.49,148.87,4.6200000000000045,0.6499999999999773,397631,562623,335084,227539,-226171
2018-02-18,148.765,150.57,147.15,3.4199999999999875,-3.4199999999999875,149.7525,151.4,147.99,3.4099999999999966,-3.4099999999999966,146.54000000000002,148.11,144.87,3.240000000000009,-3.240000000000009,147.3125,148.81,146.3,2.509999999999991,-2.25,468918,596493,304762,291731,-138245
2018-02-25,146.114,148.56,142.84,5.719999999999999,-2.289999999999992,148.34,150.4,146.74,3.6599999999999966,-1.089999999999975,143.542,145.52,141.68,3.8400000000000034,-1.079999999999984,146.076,148.49,142.58,5.909999999999997,-1.5200000000000102,622412,871250,385127,486123,-44605
2018-03-04,150.13,153.27,147.21,6.060000000000002,6.060000000000002,152.878,154.52,151.01,3.5100000000000193,2.2600000000000193,147.606,150.06,145.63,4.430000000000007,4.430000000000007,151.058,154.2,146.8,7.399999999999977,2.8499999999999943,610583,820449,416436,404013,-102614
2018-03-11,150.96,152.62,149.17,3.450000000000017,-3.0900000000000034,151.942,153.94,150.43,3.509999999999991,-3.0999999999999943,148.922,150.42,148.26,2.1599999999999966,-1.7800000000000011,150.148,151.09,148.87,2.219999999999999,-0.6800000000000068,383478,561939,239996,321943,203763
2018-03-18,143.934,149.94,134.36,15.579999999999984,-15.579999999999984,144.858,149.97,134.63,15.340000000000003,-15.340000000000003,141.008,147.8,131.64,16.160000000000025,-16.160000000000025,142.038,149.36,132.4,16.960000000000008,-16.960000000000008,833161,1863752,378989,1484763,589150
2018-03-25,136.4,137.98,134.93,3.049999999999983,3.049999999999983,139.075,140.9,138.27,2.6299999999999955,2.6299999999999955,135.4375,137.98,133.83,4.149999999999977,4.149999999999977,137.45499999999998,139.19,135.95,3.240000000000009,1.5200000000000102,609132,932542,448302,484240,440189
2018-04-01,132.47,138.16,123.86,14.299999999999997,-5.930000000000007,135.86,139.34,131.88,7.460000000000008,-3.5,128.878,134.29,119.02,15.269999999999996,-4.6299999999999955,133.194,136.67,129.48,7.189999999999998,-4.839999999999975,1569836,3620683,743031,2877652,245244
2018-04-08,131.11,132.61,129.4,3.210000000000008,-0.5600000000000023,132.472,133.59,131.91,1.6800000000000068,-0.8499999999999943,129.39600000000002,130.4,128.72,1.6800000000000068,1.0500000000000114,130.304,131.18,129.46,1.7199999999999989,1.3400000000000034,746085,891167,530236,360931,-360931
2018-04-15,130.876,132.14,128.47,3.6699999999999875,-2.8799999999999955,132.01,133.54,129.63,3.9099999999999966,-2.3000000000000114,129.106,131.21,127.5,3.710000000000008,-0.5300000000000011,130.106,132.03,127.93,4.099999999999994,-2.5900000000000034,671891,786966,532651,254315,-78413
2018-04-22,127.204,130.29,124.86,5.429999999999993,-2.530000000000001,128.14600000000002,131.25,124.86,6.390000000000001,-5.190000000000012,124.642,126.81,122.44,4.3700000000000045,-4.299999999999997,125.852,128.82,122.66,6.159999999999997,-6.159999999999997,813684,861737,755079,106658,-19970
2018-04-29,114.694,121.93,111.11,10.820000000000007,-10.820000000000007,116.05199999999999,123.07,112.52,10.549999999999997,-10.549999999999997,112.956,119.24,110.67,8.569999999999993,-8.309999999999988,114.03,119.77,111.37,8.399999999999991,-7.6499999999999915,1435324,3123431,785860,2337571,514105
2018-05-06,112.906,114.19,110.77,3.4200000000000017,0.9399999999999977,114.174,115.37,113.15,2.219999999999999,2.0600000000000023,111.502,113.08,109.98,3.0999999999999943,3.0999999999999943,112.952,114.34,110.22,4.1200000000000045,4.1200000000000045,907770,1178367,661794,516573,-254080
2018-05-13,116.372,119.01,114.31,4.700000000000003,4.700000000000003,117.846,119.56,115.7,3.8599999999999994,3.8599999999999994,115.988,117.75,113.95,3.799999999999997,3.799999999999997,117.09,118.74,115.65,3.089999999999989,2.509999999999991,617116,989880,398530,591350,-78601
2018-05-20,118.856,121.06,117.46,3.6000000000000085,-0.03999999999999204,120.446,121.6,119.18,2.4199999999999875,-1.4299999999999926,117.978,119.11,116.86,2.25,-0.6199999999999903,119.322,120.59,118.1,2.490000000000009,-0.9900000000000091,525488,762193,339696,422497,-353539
2018-05-27,119.87,122.01,118.56,3.450000000000003,0.5600000000000023,121.06,122.02,119.69,2.3299999999999983,-1.1400000000000006,118.2775,118.77,117.93,0.8399999999999892,0.3999999999999915,119.3225,121.52,118.25,3.269999999999996,-0.3400000000000034,770378,1180290,583203,597087,-41892
2018-06-03,119.85799999999999,121.49,117.99,3.5,1.8199999999999932,121.066,122.46,119.58,2.8799999999999955,2.3500000000000085,118.732,120.69,116.71,3.980000000000004,3.7900000000000063,120.384,121.84,117.95,3.8900000000000006,3.8900000000000006,549462,714400,425572,288828,-105607
2018-06-10,121.85600000000001,123.87,119.22,4.650000000000006,-2.3900000000000006,123.886,125.0,122.5,2.5,0.8400000000000034,119.932,122.38,119.06,3.319999999999993,0.1700000000000017,121.86,123.61,119.11,4.5,3.0999999999999943,2528768,8973244,863419,8109825,8102588
2018-06-17,120.528,121.9,119.01,2.8900000000000006,-2.8900000000000006,121.878,124.34,119.98,4.359999999999999,-2.3500000000000085,118.586,121.22,117.19,4.030000000000001,-2.719999999999999,120.578,123.11,117.96,5.150000000000006,-1.7000000000000028,659710,1128741,407043,721698,441257
2018-06-24,119.254,120.46,115.88,4.579999999999998,-4.579999999999998,120.708,123.14,118.43,4.709999999999994,-3.059999999999988,117.386,119.7,113.91,5.790000000000006,-3.6300000000000097,118.3,120.28,115.39,4.890000000000001,-4.239999999999995,792993,1060566,510597,549969,240865
2018-07-01,126.05,133.54,115.26,18.279999999999987,10.97999999999999,130.1575,139.69,117.88,21.810000000000002,11.180000000000007,123.6075,128.64,115.01,13.629999999999981,10.209999999999994,125.935,132.05,117.12,14.930000000000007,11.349999999999994,1967166,3175031,905931,2269100,459687
2018-07-08,130.77,134.02,128.48,5.5400000000000205,2.859999999999985,132.824,135.5,129.46,6.039999999999992,6.039999999999992,129.34,131.47,127.42,4.049999999999997,4.019999999999996,131.596,134.46,127.85,6.610000000000014,6.610000000000014,914819,1439167,672122,767045,1228
2018-07-15,132.244,133.77,129.57,4.200000000000017,-0.3900000000000148,133.622,134.52,132.49,2.030000000000001,-1.0200000000000102,130.5,131.81,129.57,2.240000000000009,-0.9300000000000068,131.804,133.64,130.29,3.3499999999999943,-2.0400000000000205,607499,704302,537061,167241,-167241
2018-07-22,131.892,133.85,130.31,3.539999999999992,3.539999999999992,133.546,134.89,131.86,3.0299999999999727,2.7099999999999795,130.85399999999998,133.06,129.1,3.960000000000008,3.960000000000008,132.508,134.34,130.27,4.069999999999993,4.069999999999993,388793,428446,305965,122481,122481
2018-07-29,136.10999999999999,138.62,134.2,4.420000000000016,2.0500000000000114,138.8,140.81,137.24,3.569999999999993,0.04999999999998295,135.06,136.05,134.08,1.9699999999999989,1.160000000000025,136.608,139.03,135.67,3.3600000000000136,0.38999999999998636,534829,759338,364037,395301,-395301
2018-08-05,136.12,138.09,134.45,3.640000000000015,-1.710000000000008,137.218,138.43,136.15,2.280000000000001,-1.990000000000009,134.792,136.41,133.18,3.2299999999999898,-2.8499999999999943,136.018,138.16,134.16,4.0,-2.4499999999999886,302445,371582,218618,152964,-143063
2018-08-12,138.46,142.25,136.11,6.139999999999986,6.139999999999986,140.686,143.91,137.38,6.530000000000001,6.530000000000001,137.722,141.5,134.84,6.659999999999997,6.659999999999997,139.896,143.69,135.87,7.819999999999993,7.819999999999993,420986,591737,262590,329147,189480
2018-08-19,146.664,148.25,143.94,4.310000000000002,4.039999999999992,148.198,149.41,145.6,3.8100000000000023,3.8100000000000023,145.56,146.87,143.25,3.6200000000000045,3.6200000000000045,147.638,149.03,145.09,3.9399999999999977,3.9399999999999977,400852,516369,295929,220440,-121355
2018-08-26,151.89000000000001,153.5,150.25,3.25,0.27000000000001023,153.808,155.25,152.84,2.4099999999999966,-0.9199999999999875,150.364,151.51,149.5,2.009999999999991,0.7800000000000011,152.546,153.5,151.5,2.0,-0.6599999999999966,502821,701870,313399,388471,-274110
2018-09-02,152.6675,155.69,150.1,5.590000000000003,3.219999999999999,154.8725,161.34,152.42,8.920000000000016,8.659999999999997,151.2825,155.35,149.86,5.489999999999981,5.489999999999981,152.38,156.41,150.46,5.949999999999989,5.689999999999998,448688,761630,313580,448050,424567
2018-09-09,155.686,157.83,152.9,4.930000000000007,0.5500000000000114,159.586,162.0,158.36,3.6399999999999864,3.530000000000001,153.776,157.56,148.82,8.740000000000009,4.939999999999998,157.098,159.1,154.95,4.150000000000006,4.150000000000006,815996,1566198,504138,1062060,313146
