Date,SPDR Portfolio MSCI GlobalEtf_Open_average,SPDR Portfolio MSCI GlobalEtf_Open_max,SPDR Portfolio MSCI GlobalEtf_Open_min,SPDR Portfolio MSCI GlobalEtf_Open_volatility,SPDR Portfolio MSCI GlobalEtf_Open_change,SPDR Portfolio MSCI GlobalEtf_High_average,SPDR Portfolio MSCI GlobalEtf_High_max,SPDR Portfolio MSCI GlobalEtf_High_min,SPDR Portfolio MSCI GlobalEtf_High_volatility,SPDR Portfolio MSCI GlobalEtf_High_change,SPDR Portfolio MSCI GlobalEtf_Low_average,SPDR Portfolio MSCI GlobalEtf_Low_max,SPDR Portfolio MSCI GlobalEtf_Low_min,SPDR Portfolio MSCI GlobalEtf_Low_volatility,SPDR Portfolio MSCI GlobalEtf_Low_change,SPDR Portfolio MSCI GlobalEtf_Close_average,SPDR Portfolio MSCI GlobalEtf_Close_max,SPDR Portfolio MSCI GlobalEtf_Close_min,SPDR Portfolio MSCI GlobalEtf_Close_volatility,SPDR Portfolio MSCI GlobalEtf_Close_change
2018-11-18,36.92,36.92,36.92,0.0,0.0,37.02,37.02,37.02,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2018-11-25,37.8,37.8,37.8,0.0,0.0,38.15,38.15,38.15,0.0,0.0,37.8,37.8,37.8,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2018-12-02,37.34,37.34,37.34,0.0,0.0,37.4,37.4,37.4,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.74,36.74,36.74,0.0,0.0
2018-12-09,36.55,36.55,36.55,0.0,0.0,36.95,36.95,36.95,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2018-12-16,34.48,34.48,34.48,0.0,0.0,34.78,34.78,34.78,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2018-12-23,34.84,34.84,34.84,0.0,0.0,35.09,35.09,35.09,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.73,34.73,34.73,0.0,0.0
2018-12-30,33.39,33.39,33.39,0.0,0.0,35.5,35.5,35.5,0.0,0.0,33.39,33.39,33.39,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2019-01-06,36.23,36.23,36.23,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.25,36.25,36.25,0.0,0.0
2019-01-13,37.16,37.16,37.16,0.0,0.0,37.27,37.27,37.27,0.0,0.0,36.78,36.78,36.78,0.0,0.0,37.19,37.19,37.19,0.0,0.0
2019-01-20,37.04,37.04,37.04,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.26,37.26,37.26,0.0,0.0
2019-01-27,37.77,37.77,37.77,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.64,37.64,37.64,0.0,0.0
2019-02-03,37.3,37.3,37.3,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-02-10,38.14,38.14,38.14,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2019-02-17,38.63,38.63,38.63,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.7,38.7,38.7,0.0,0.0
2019-02-24,38.83,38.83,38.83,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.72,38.72,38.72,0.0,0.0
2019-03-03,37.8,37.8,37.8,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2019-03-10,39.0,39.0,39.0,0.0,0.0,39.1,39.1,39.1,0.0,0.0,38.94,38.94,38.94,0.0,0.0,39.04,39.04,39.04,0.0,0.0
2019-03-17,39.05,39.05,39.05,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.77,38.77,38.77,0.0,0.0
2019-03-24,39.08,39.08,39.08,0.0,0.0,39.09,39.09,39.09,0.0,0.0,38.98,38.98,38.98,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2019-03-31,39.97,39.97,39.97,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.94,39.94,39.94,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2019-04-07,40.3,40.3,40.3,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.22,40.22,40.22,0.0,0.0
2019-04-14,40.33,40.33,40.33,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.28,40.28,40.28,0.0,0.0
2019-04-21,40.33,40.33,40.33,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.42,40.42,40.42,0.0,0.0
2019-04-28,40.29,40.29,40.29,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.47,40.47,40.47,0.0,0.0
2019-05-05,39.24,39.24,39.24,0.0,0.0,39.57,39.57,39.57,0.0,0.0,38.98,38.98,38.98,0.0,0.0,39.57,39.57,39.57,0.0,0.0
2019-05-12,39.09,39.09,39.09,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.08,39.08,39.08,0.0,0.0,39.08,39.08,39.08,0.0,0.0
2019-05-19,38.72,38.72,38.72,0.0,0.0,38.87,38.87,38.87,0.0,0.0,38.72,38.72,38.72,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2019-05-26,38.02,38.02,38.02,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.94,37.94,37.94,0.0,0.0,38.0,38.0,38.0,0.0,0.0
2019-06-02,38.8,38.8,38.8,0.0,0.0,39.07,39.07,39.07,0.0,0.0,38.8,38.8,38.8,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2019-06-09,39.02,39.02,39.02,0.0,0.0,39.1,39.1,39.1,0.0,0.0,38.97,38.97,38.97,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2019-06-16,40.02,40.02,40.02,0.0,0.0,40.1,40.1,40.1,0.0,0.0,39.99,39.99,39.99,0.0,0.0,40.02,40.02,40.02,0.0,0.0
2019-06-23,40.05,40.05,40.05,0.0,0.0,40.05,40.05,40.05,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.97,39.97,39.97,0.0,0.0
2019-06-30,40.43,40.43,40.43,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.5,40.5,40.5,0.0,0.0
2019-07-07,40.42,40.42,40.42,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2019-07-14,40.65,40.65,40.65,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.36,40.36,40.36,0.0,0.0,40.36,40.36,40.36,0.0,0.0
2019-07-21,40.55,40.55,40.55,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.65,40.65,40.65,0.0,0.0
2019-07-28,39.51,39.51,39.51,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.24,39.24,39.24,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2019-08-04,39.33,39.33,39.33,0.0,0.0,39.33,39.33,39.33,0.0,0.0,38.85,38.85,38.85,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2019-08-11,38.44,38.44,38.44,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2019-08-18,38.82,38.82,38.82,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2019-08-25,39.09,39.09,39.09,0.0,0.0,39.19,39.19,39.19,0.0,0.0,38.96,38.96,38.96,0.0,0.0,39.02,39.02,39.02,0.0,0.0
2019-09-01,39.92,39.92,39.92,0.0,0.0,39.93,39.93,39.93,0.0,0.0,39.85,39.85,39.85,0.0,0.0,39.87,39.87,39.87,0.0,0.0
2019-09-08,40.48,40.48,40.48,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.44,40.44,40.44,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2019-09-15,40.45,40.45,40.45,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.22,40.22,40.22,0.0,0.0,40.24,40.24,40.24,0.0,0.0
2019-09-22,39.98,39.98,39.98,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.7,39.7,39.7,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2019-09-29,39.12,39.12,39.12,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.12,39.12,39.12,0.0,0.0,39.48,39.48,39.48,0.0,0.0
2019-10-06,40.0,40.0,40.0,0.0,0.0,40.2,40.2,40.2,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2019-10-13,40.33,40.33,40.33,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.14,40.14,40.14,0.0,0.0,40.31,40.31,40.31,0.0,0.0
2019-10-20,40.63,40.63,40.63,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2019-10-27,41.17,41.17,41.17,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.41,41.41,41.41,0.0,0.0
2019-11-03,41.74,41.74,41.74,0.0,0.0,41.88,41.88,41.88,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2019-11-10,41.87,41.87,41.87,0.0,0.0,42.12,42.12,42.12,0.0,0.0,41.87,41.87,41.87,0.0,0.0,42.06,42.06,42.06,0.0,0.0
2019-11-17,41.86,41.86,41.86,0.0,0.0,41.88,41.88,41.88,0.0,0.0,41.8,41.8,41.8,0.0,0.0,41.86,41.86,41.86,0.0,0.0
2019-11-24,42.23,42.23,42.23,0.0,0.0,42.29,42.29,42.29,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.17,42.17,42.17,0.0,0.0
2019-12-01,42.27,42.27,42.27,0.0,0.0,42.38,42.38,42.38,0.0,0.0,42.27,42.27,42.27,0.0,0.0,42.32,42.32,42.32,0.0,0.0
2019-12-08,42.85,42.85,42.85,0.0,0.0,42.97,42.97,42.97,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.94,42.94,42.94,0.0,0.0
2019-12-15,42.73,42.73,42.73,0.0,0.0,42.75,42.75,42.75,0.0,0.0,42.72,42.72,42.72,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2019-12-22,43.08,43.08,43.08,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.01,43.01,43.01,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2019-12-29,42.85,42.85,42.85,0.0,0.0,43.14,43.14,43.14,0.0,0.0,42.85,42.85,42.85,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2020-01-05,43.43,43.43,43.43,0.0,0.0,43.43,43.43,43.43,0.0,0.0,43.21,43.21,43.21,0.0,0.0,43.24,43.24,43.24,0.0,0.0
2020-01-12,43.89,43.89,43.89,0.0,0.0,43.95,43.95,43.95,0.0,0.0,43.8,43.8,43.8,0.0,0.0,43.95,43.95,43.95,0.0,0.0
2020-01-19,43.78,43.78,43.78,0.0,0.0,43.78,43.78,43.78,0.0,0.0,43.18,43.18,43.18,0.0,0.0,43.28,43.28,43.28,0.0,0.0
2020-01-26,42.64,42.64,42.64,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.13,42.13,42.13,0.0,0.0
2020-02-02,43.49,43.49,43.49,0.0,0.0,43.49,43.49,43.49,0.0,0.0,43.34,43.34,43.34,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2020-02-09,44.05,44.05,44.05,0.0,0.0,44.05,44.05,44.05,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.93,43.93,43.93,0.0,0.0
2020-02-16,43.56,43.56,43.56,0.0,0.0,43.59,43.59,43.59,0.0,0.0,43.27,43.27,43.27,0.0,0.0,43.38,43.38,43.38,0.0,0.0
2020-02-23,38.13,38.13,38.13,0.0,0.0,39.01,39.01,39.01,0.0,0.0,37.96,37.96,37.96,0.0,0.0,38.96,38.96,38.96,0.0,0.0
2020-03-01,38.5,38.5,38.5,0.0,0.0,39.16,39.16,39.16,0.0,0.0,38.33,38.33,38.33,0.0,0.0,38.91,38.91,38.91,0.0,0.0
2020-03-08,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2020-03-15,29.77,29.77,29.77,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2020-03-22,32.99,32.99,32.99,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.99,32.99,32.99,0.0,0.0
2020-03-29,32.44,32.44,32.44,0.0,0.0,32.53,32.53,32.53,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2020-04-05,35.44,35.44,35.44,0.0,0.0,36.01,36.01,36.01,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2020-04-12,36.3,36.3,36.3,0.0,0.0,36.43,36.43,36.43,0.0,0.0,35.9,35.9,35.9,0.0,0.0,36.38,36.38,36.38,0.0,0.0
2020-04-19,35.75,35.75,35.75,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.87,35.87,35.87,0.0,0.0
2020-04-26,36.05,36.05,36.05,0.0,0.0,36.05,36.05,36.05,0.0,0.0,36.05,36.05,36.05,0.0,0.0,36.05,36.05,36.05,0.0,0.0
2020-05-03,37.11,37.11,37.11,0.0,0.0,37.2,37.2,37.2,0.0,0.0,36.79,36.79,36.79,0.0,0.0,37.19,37.19,37.19,0.0,0.0
2020-05-10,35.93,35.93,35.93,0.0,0.0,36.19,36.19,36.19,0.0,0.0,35.84,35.84,35.84,0.0,0.0,36.16,36.16,36.16,0.0,0.0
2020-05-17,37.01,37.01,37.01,0.0,0.0,37.29,37.29,37.29,0.0,0.0,36.97,36.97,36.97,0.0,0.0,37.12,37.12,37.12,0.0,0.0
2020-05-24,38.49,38.49,38.49,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.65,38.65,38.65,0.0,0.0
2020-05-31,40.77,40.77,40.77,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2020-06-07,39.45,39.45,39.45,0.0,0.0,39.48,39.48,39.48,0.0,0.0,38.42,38.42,38.42,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2020-06-14,40.55,40.55,40.55,0.0,0.0,40.55,40.55,40.55,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.63,39.63,39.63,0.0,0.0
2020-06-21,39.56,39.56,39.56,0.0,0.0,39.56,39.56,39.56,0.0,0.0,38.84,38.84,38.84,0.0,0.0,38.84,38.84,38.84,0.0,0.0
2020-06-28,40.45,40.45,40.45,0.0,0.0,40.45,40.45,40.45,0.0,0.0,40.45,40.45,40.45,0.0,0.0,40.45,40.45,40.45,0.0,0.0
2020-07-05,40.53,40.53,40.53,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.53,40.53,40.53,0.0,0.0
