Date,Franklin FTSE ChinaEtf_Open_average,Franklin FTSE ChinaEtf_Open_max,Franklin FTSE ChinaEtf_Open_min,Franklin FTSE ChinaEtf_Open_volatility,Franklin FTSE ChinaEtf_Open_change,Franklin FTSE ChinaEtf_High_average,Franklin FTSE ChinaEtf_High_max,Franklin FTSE ChinaEtf_High_min,Franklin FTSE ChinaEtf_High_volatility,Franklin FTSE ChinaEtf_High_change,Franklin FTSE ChinaEtf_Low_average,Franklin FTSE ChinaEtf_Low_max,Franklin FTSE ChinaEtf_Low_min,Franklin FTSE ChinaEtf_Low_volatility,Franklin FTSE ChinaEtf_Low_change,Franklin FTSE ChinaEtf_Close_average,Franklin FTSE ChinaEtf_Close_max,Franklin FTSE ChinaEtf_Close_min,Franklin FTSE ChinaEtf_Close_volatility,Franklin FTSE ChinaEtf_Close_change
2018-05-13,26.89,26.89,26.89,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2018-05-20,26.61,26.61,26.61,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.66,26.66,26.66,0.0,0.0
2018-05-27,26.66,26.66,26.66,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2018-06-03,27.25,27.25,27.25,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2018-06-10,26.84,26.84,26.84,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2018-06-17,25.95,25.95,25.95,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2018-06-24,24.94,24.94,24.94,0.0,0.0,25.04,25.04,25.04,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2018-07-01,24.46,24.46,24.46,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2018-07-08,24.99,24.99,24.99,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2018-07-15,24.76,24.76,24.76,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2018-07-22,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2018-07-29,23.97,23.97,23.97,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2018-08-05,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2018-08-12,22.69,22.69,22.69,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.95,22.95,22.95,0.0,0.0
2018-08-19,23.66,23.66,23.66,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-08-26,23.65,23.65,23.65,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2018-09-02,22.52,22.52,22.52,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2018-09-09,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.49,22.49,22.49,0.0,0.0
2018-09-16,23.59,23.59,23.59,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2018-09-23,23.13,23.13,23.13,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2018-09-30,21.91,21.91,21.91,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.81,21.81,21.81,0.0,0.0
2018-10-07,21.22,21.22,21.22,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2018-10-14,20.72,20.72,20.72,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.67,20.67,20.67,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2018-10-21,20.05,20.05,20.05,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.23,20.23,20.23,0.0,0.0
2018-10-28,22.1,22.1,22.1,0.0,0.0,22.1,22.1,22.1,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2018-11-04,20.98,20.98,20.98,0.0,0.0,20.98,20.98,20.98,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2018-11-11,21.58,21.58,21.58,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.92,21.92,21.92,0.0,0.0
2018-11-18,21.19,21.19,21.19,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2018-11-25,22.03,22.03,22.03,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2018-12-02,21.89,21.89,21.89,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2018-12-09,21.49,21.49,21.49,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.56,21.56,21.56,0.0,0.0
2018-12-16,20.31,20.31,20.31,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2018-12-23,20.49,20.49,20.49,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2018-12-30,20.2,20.2,20.2,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2019-01-06,21.36,21.36,21.36,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-01-13,22.0,22.0,22.0,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.11,22.11,22.11,0.0,0.0
2019-01-20,22.19,22.19,22.19,0.0,0.0,22.34,22.34,22.34,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2019-01-27,22.79,22.79,22.79,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2019-02-03,22.69,22.69,22.69,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.83,22.83,22.83,0.0,0.0
2019-02-10,22.97,22.97,22.97,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2019-02-17,23.5,23.5,23.5,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2019-02-24,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2019-03-03,23.03,23.03,23.03,0.0,0.0,23.19,23.19,23.19,0.0,0.0,22.95,22.95,22.95,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2019-03-10,23.98,23.98,23.98,0.0,0.0,24.04,24.04,24.04,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.04,24.04,24.04,0.0,0.0
2019-03-17,24.04,24.04,24.04,0.0,0.0,24.04,24.04,24.04,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-03-24,24.1,24.1,24.1,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2019-03-31,24.93,24.93,24.93,0.0,0.0,25.15,25.15,25.15,0.0,0.0,24.93,24.93,24.93,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-04-07,25.15,25.15,25.15,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-04-14,25.11,25.11,25.11,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2019-04-21,24.63,24.63,24.63,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2019-04-28,24.89,24.89,24.89,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.89,24.89,24.89,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-05-05,23.42,23.42,23.42,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-05-12,22.52,22.52,22.52,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2019-05-19,21.54,21.54,21.54,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2019-05-26,21.34,21.34,21.34,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2019-06-02,21.63,21.63,21.63,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2019-06-09,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2019-06-16,22.86,22.86,22.86,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2019-06-23,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.02,23.02,23.02,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2019-06-30,23.26,23.26,23.26,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2019-07-07,22.96,22.96,22.96,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.95,22.95,22.95,0.0,0.0
2019-07-14,23.27,23.27,23.27,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2019-07-21,23.28,23.28,23.28,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2019-07-28,21.99,21.99,21.99,0.0,0.0,22.06,22.06,22.06,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2019-08-04,21.36,21.36,21.36,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.28,21.28,21.28,0.0,0.0
2019-08-11,21.33,21.33,21.33,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2019-08-18,21.67,21.67,21.67,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2019-08-25,21.89,21.89,21.89,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2019-09-01,22.58,22.58,22.58,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.6,22.6,22.6,0.0,0.0
2019-09-08,23.16,23.16,23.16,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2019-09-15,22.73,22.73,22.73,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-09-22,22.12,22.12,22.12,0.0,0.0,22.12,22.12,22.12,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.56,21.56,21.56,0.0,0.0
2019-09-29,21.9,21.9,21.9,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2019-10-06,22.48,22.48,22.48,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2019-10-13,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-10-20,22.55,22.55,22.55,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.75,22.75,22.75,0.0,0.0
2019-10-27,23.01,23.01,23.01,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2019-11-03,23.77,23.77,23.77,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-11-10,22.93,22.93,22.93,0.0,0.0,23.03,23.03,23.03,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2019-11-17,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.02,23.02,23.02,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2019-11-24,23.31,23.31,23.31,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2019-12-01,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2019-12-08,23.84,23.84,23.84,0.0,0.0,24.01,24.01,24.01,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2019-12-15,24.4,24.4,24.4,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2019-12-22,24.81,24.81,24.81,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-12-29,25.04,25.04,25.04,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2020-01-05,25.66,25.66,25.66,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.71,25.71,25.71,0.0,0.0
2020-01-12,26.06,26.06,26.06,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.12,26.12,26.12,0.0,0.0
2020-01-19,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2020-01-26,23.33,23.33,23.33,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2020-02-02,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2020-02-09,25.13,25.13,25.13,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2020-02-16,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2020-02-23,23.4,23.4,23.4,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2020-03-01,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0,23.83,23.83,23.83,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2020-03-08,22.39,22.39,22.39,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2020-03-15,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0
2020-03-22,21.58,21.58,21.58,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2020-03-29,22.12,22.12,22.12,0.0,0.0,22.13,22.13,22.13,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2020-04-05,22.87,22.87,22.87,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.67,22.67,22.67,0.0,0.0
2020-04-12,23.39,23.39,23.39,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2020-04-19,23.16,23.16,23.16,0.0,0.0,23.16,23.16,23.16,0.0,0.0,22.97,22.97,22.97,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2020-04-26,22.48,22.48,22.48,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2020-05-03,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2020-05-10,23.5,23.5,23.5,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2020-05-17,23.37,23.37,23.37,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2020-05-24,23.31,23.31,23.31,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2020-05-31,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0
2020-06-07,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2020-06-14,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2020-06-21,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2020-06-28,26.54,26.54,26.54,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.54,26.54,26.54,0.0,0.0
2020-07-05,28.22,28.22,28.22,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.05,28.05,28.05,0.0,0.0
