Date,EXPEStock_Open_average,EXPEStock_Open_max,EXPEStock_Open_min,EXPEStock_Open_volatility,EXPEStock_Open_change,EXPEStock_High_average,EXPEStock_High_max,EXPEStock_High_min,EXPEStock_High_volatility,EXPEStock_High_change,EXPEStock_Low_average,EXPEStock_Low_max,EXPEStock_Low_min,EXPEStock_Low_volatility,EXPEStock_Low_change,EXPEStock_Close_average,EXPEStock_Close_max,EXPEStock_Close_min,EXPEStock_Close_volatility,EXPEStock_Close_change,EXPEStock_Volume_average,EXPEStock_Volume_max,EXPEStock_Volume_min,EXPEStock_Volume_volatility,EXPEStock_Volume_change
2018-01-14,130.595,132.82,127.43,5.389999999999986,-5.389999999999986,131.01749999999998,133.68,128.16,5.52000000000001,-5.52000000000001,127.625,129.9,124.6,5.300000000000011,-5.300000000000011,128.6,130.64,126.27,4.36999999999999,-4.329999999999998,2552812,3182351,1885220,1297131,-863275
2018-01-21,129.748,131.9,126.52,5.38000000000001,5.38000000000001,130.71,132.3,128.25,4.050000000000011,4.050000000000011,128.74,130.86,125.39,5.470000000000013,5.470000000000013,130.084,131.76,128.19,3.569999999999993,3.569999999999993,1529391,1701225,1407463,293762,28953
2018-01-28,129.274,131.6,127.25,4.349999999999994,-3.25,130.238,131.75,128.84,2.9099999999999966,-2.9099999999999966,127.53,129.38,125.97,3.4099999999999966,-3.4099999999999966,128.61,130.4,126.64,3.760000000000005,-3.760000000000005,1634743,2196097,1296683,899414,612336
2018-02-04,121.992,129.13,105.0,24.129999999999995,-20.33,125.56400000000001,132.44,107.99,24.450000000000003,-20.250000000000014,119.004,126.53,98.52,28.010000000000005,-25.99000000000001,121.738,129.33,104.0,25.330000000000013,-21.049999999999997,6406470,17183644,3157948,14025696,13956013
2018-02-11,102.082,104.17,100.69,3.480000000000004,-2.1700000000000017,103.398,105.73,101.1,4.63000000000001,-1.460000000000008,100.032,101.44,99.07,2.3700000000000045,1.0600000000000023,102.152,103.85,100.1,3.75,1.0300000000000011,3681466,4820580,2685789,2134791,-2134791
2018-02-18,104.1375,105.13,103.14,1.9899999999999949,1.3799999999999955,105.79,106.84,104.83,2.010000000000005,0.6599999999999966,103.055,104.27,102.31,1.9599999999999937,1.5300000000000011,104.5,106.38,102.99,3.3900000000000006,2.280000000000001,2389625,2951229,2056508,894721,-537783
2018-02-25,105.206,106.59,103.0,3.5900000000000034,-3.5900000000000034,106.292,107.47,104.86,2.6099999999999994,-2.6099999999999994,103.386,105.21,101.37,3.839999999999989,-3.839999999999989,104.792,106.62,103.71,2.910000000000011,-2.1200000000000045,2086202,2502156,1796082,706074,86349
2018-03-04,108.54,111.41,104.39,7.019999999999996,6.590000000000003,111.104,112.63,108.57,4.060000000000002,4.060000000000002,107.604,110.07,103.8,6.269999999999996,6.269999999999996,110.03399999999999,112.22,107.66,4.560000000000002,4.560000000000002,2174662,3210228,1583204,1627024,-360330
2018-03-11,111.956,114.42,107.8,6.6200000000000045,0.10000000000000853,114.246,114.99,112.79,2.1999999999999886,-0.6299999999999955,110.01,112.17,106.41,5.760000000000005,-0.01999999999999602,112.58,114.44,109.53,4.909999999999997,-1.2399999999999949,3423090,5394247,1774109,3620138,1019703
2018-03-18,109.886,112.63,107.13,5.5,-5.5,110.62599999999999,113.02,107.49,5.530000000000001,-5.530000000000001,107.83200000000001,110.26,105.62,4.640000000000001,-4.640000000000001,108.746,111.09,106.11,4.980000000000004,-4.980000000000004,1987016,2610061,1421512,1188549,316634
