Date,RGLDStock_Open_average,RGLDStock_Open_max,RGLDStock_Open_min,RGLDStock_Open_volatility,RGLDStock_Open_change,RGLDStock_High_average,RGLDStock_High_max,RGLDStock_High_min,RGLDStock_High_volatility,RGLDStock_High_change,RGLDStock_Low_average,RGLDStock_Low_max,RGLDStock_Low_min,RGLDStock_Low_volatility,RGLDStock_Low_change,RGLDStock_Close_average,RGLDStock_Close_max,RGLDStock_Close_min,RGLDStock_Close_volatility,RGLDStock_Close_change,RGLDStock_Volume_average,RGLDStock_Volume_max,RGLDStock_Volume_min,RGLDStock_Volume_volatility,RGLDStock_Volume_change
2018-01-14,85.7425,86.38,85.18,1.1999999999999886,1.1599999999999966,87.15,88.19,85.85,2.3400000000000034,2.3400000000000034,85.15,86.21,84.36,1.8499999999999943,1.8499999999999943,86.1575,87.14,85.36,1.7800000000000011,1.7800000000000011,540774,614902,450075,164827,-10975
2018-01-21,88.434,89.99,86.93,3.059999999999988,1.230000000000004,89.164,90.51,87.42,3.0900000000000034,1.2999999999999972,87.068,89.01,85.42,3.5900000000000034,2.200000000000003,88.324,89.54,87.11,2.430000000000007,1.4300000000000068,483032,537929,359452,178477,-118555
2018-01-28,87.97,88.5,87.18,1.3199999999999932,0.38000000000000966,88.912,89.6,88.5,1.0999999999999943,-0.29000000000000625,87.10600000000001,87.54,86.62,0.9200000000000017,-0.25,88.088,89.01,87.1,1.9100000000000108,0.14000000000000057,723419,842002,538476,303526,81677
2018-02-04,83.712,86.99,81.53,5.459999999999994,-4.319999999999993,84.976,87.94,82.98,4.959999999999994,-4.780000000000001,81.278,84.2,78.78,5.420000000000002,-5.420000000000002,82.118,84.84,80.69,4.150000000000006,-3.8800000000000097,1077486,1389567,834539,555028,-173072
2018-02-11,83.51599999999999,85.3,81.22,4.079999999999998,3.989999999999995,85.084,86.35,83.13,3.219999999999999,2.0,82.726,84.2,81.0,3.200000000000003,3.0600000000000023,84.33,85.59,82.74,2.8500000000000085,1.7399999999999949,618040,787770,452174,335596,-193533
2018-02-18,82.8575,84.0,82.15,1.8499999999999943,-1.2800000000000011,84.095,84.61,83.56,1.0499999999999972,-0.9099999999999966,82.025,82.3,81.49,0.8100000000000023,0.6700000000000017,82.515,83.45,81.79,1.6599999999999966,1.6599999999999966,523790,970076,287895,682181,-682181
2018-02-25,82.202,84.0,80.45,3.549999999999997,-2.4000000000000057,83.062,84.79,81.78,3.010000000000005,-2.5400000000000063,81.178,83.36,79.67,3.6899999999999977,-2.5,81.684,83.92,80.77,3.1500000000000057,-2.719999999999999,452189,571455,308624,262831,-8702
2018-03-04,82.134,83.42,80.97,2.450000000000003,0.8100000000000023,82.94200000000001,84.42,81.88,2.5400000000000063,0.6000000000000085,81.24,82.4,80.29,2.1099999999999994,0.6899999999999977,82.24,83.56,81.73,1.8299999999999983,0.25,368418,564126,253004,311122,-87744
2018-03-11,83.278,84.2,81.71,2.490000000000009,2.0500000000000114,83.982,84.4,83.16,1.240000000000009,1.0400000000000063,82.462,83.1,81.2,1.8999999999999915,1.7800000000000011,83.496,83.8,82.75,1.0499999999999972,1.0499999999999972,668904,1739018,357260,1381758,1362159
2018-03-18,83.916,85.0,83.4,1.5999999999999943,1.1099999999999994,84.738,86.04,83.6,2.440000000000012,1.9300000000000068,83.344,84.6,82.31,2.289999999999992,1.5499999999999972,84.14999999999999,85.13,83.17,1.9599999999999937,1.3599999999999994,448879,675318,321381,353937,-204365
