Date,iShares Russell 1000 GrowthEtf_Open_average,iShares Russell 1000 GrowthEtf_Open_max,iShares Russell 1000 GrowthEtf_Open_min,iShares Russell 1000 GrowthEtf_Open_volatility,iShares Russell 1000 GrowthEtf_Open_change,iShares Russell 1000 GrowthEtf_High_average,iShares Russell 1000 GrowthEtf_High_max,iShares Russell 1000 GrowthEtf_High_min,iShares Russell 1000 GrowthEtf_High_volatility,iShares Russell 1000 GrowthEtf_High_change,iShares Russell 1000 GrowthEtf_Low_average,iShares Russell 1000 GrowthEtf_Low_max,iShares Russell 1000 GrowthEtf_Low_min,iShares Russell 1000 GrowthEtf_Low_volatility,iShares Russell 1000 GrowthEtf_Low_change,iShares Russell 1000 GrowthEtf_Close_average,iShares Russell 1000 GrowthEtf_Close_max,iShares Russell 1000 GrowthEtf_Close_min,iShares Russell 1000 GrowthEtf_Close_volatility,iShares Russell 1000 GrowthEtf_Close_change
2018-05-20,142.63,142.63,142.63,0.0,0.0,143.2,143.2,143.2,0.0,0.0,142.5,142.5,142.5,0.0,0.0,142.68,142.68,142.68,0.0,0.0
2018-05-27,143.1,143.1,143.1,0.0,0.0,144.33,144.33,144.33,0.0,0.0,143.1,143.1,143.1,0.0,0.0,144.19,144.19,144.19,0.0,0.0
2018-06-03,145.95,145.95,145.95,0.0,0.0,146.87,146.87,146.87,0.0,0.0,145.75,145.75,145.75,0.0,0.0,146.77,146.77,146.77,0.0,0.0
2018-06-10,147.57,147.57,147.57,0.0,0.0,148.01,148.01,148.01,0.0,0.0,147.18,147.18,147.18,0.0,0.0,147.9,147.9,147.9,0.0,0.0
2018-06-17,146.93,146.93,146.93,0.0,0.0,147.15,147.15,147.15,0.0,0.0,146.1,146.1,146.1,0.0,0.0,146.24,146.24,146.24,0.0,0.0
2018-06-24,144.32,144.32,144.32,0.0,0.0,145.01,145.01,145.01,0.0,0.0,143.77,143.77,143.77,0.0,0.0,143.8,143.8,143.8,0.0,0.0
2018-07-01,144.85,144.85,144.85,0.0,0.0,146.31,146.31,146.31,0.0,0.0,144.5,144.5,144.5,0.0,0.0,146.09,146.09,146.09,0.0,0.0
2018-07-08,148.96,148.96,148.96,0.0,0.0,149.45,149.45,149.45,0.0,0.0,148.74,148.74,148.74,0.0,0.0,149.31,149.31,149.31,0.0,0.0
2018-07-15,149.65,149.65,149.65,0.0,0.0,150.04,150.04,150.04,0.0,0.0,149.31,149.31,149.31,0.0,0.0,149.43,149.43,149.43,0.0,0.0
2018-07-22,151.07,151.07,151.07,0.0,0.0,151.15,151.15,151.15,0.0,0.0,147.9,147.9,147.9,0.0,0.0,148.64,148.64,148.64,0.0,0.0
2018-07-29,149.98,149.98,149.98,0.0,0.0,149.98,149.98,149.98,0.0,0.0,149.17,149.17,149.17,0.0,0.0,149.94,149.94,149.94,0.0,0.0
2018-08-05,150.5,150.5,150.5,0.0,0.0,150.95,150.95,150.95,0.0,0.0,149.95,149.95,149.95,0.0,0.0,150.39,150.39,150.39,0.0,0.0
2018-08-12,150.24,150.24,150.24,0.0,0.0,151.08,151.08,151.08,0.0,0.0,149.7,149.7,149.7,0.0,0.0,150.78,150.78,150.78,0.0,0.0
2018-08-19,152.2,152.2,152.2,0.0,0.0,153.04,153.04,153.04,0.0,0.0,152.1,152.1,152.1,0.0,0.0,153.0,153.0,153.0,0.0,0.0
2018-08-26,155.19,155.19,155.19,0.0,0.0,155.89,155.89,155.89,0.0,0.0,155.07,155.07,155.07,0.0,0.0,155.51,155.51,155.51,0.0,0.0
2018-09-02,152.9,152.9,152.9,0.0,0.0,154.13,154.13,154.13,0.0,0.0,152.54,152.54,152.54,0.0,0.0,153.17,153.17,153.17,0.0,0.0
2018-09-09,155.77,155.77,155.77,0.0,0.0,155.95,155.95,155.95,0.0,0.0,154.92,154.92,154.92,0.0,0.0,155.49,155.49,155.49,0.0,0.0
2018-09-16,156.39,156.39,156.39,0.0,0.0,156.4,156.4,156.4,0.0,0.0,155.24,155.24,155.24,0.0,0.0,155.37,155.37,155.37,0.0,0.0
2018-09-23,155.72,155.72,155.72,0.0,0.0,156.36,156.36,156.36,0.0,0.0,155.53,155.53,155.53,0.0,0.0,155.98,155.98,155.98,0.0,0.0
2018-09-30,153.55,153.55,153.55,0.0,0.0,154.12,154.12,154.12,0.0,0.0,151.04,151.04,151.04,0.0,0.0,152.3,152.3,152.3,0.0,0.0
2018-10-07,146.22,146.22,146.22,0.0,0.0,146.72,146.72,146.72,0.0,0.0,143.96,143.96,143.96,0.0,0.0,146.17,146.17,146.17,0.0,0.0
2018-10-14,146.4,146.4,146.4,0.0,0.0,147.47,147.47,147.47,0.0,0.0,144.76,144.76,144.76,0.0,0.0,145.16,145.16,145.16,0.0,0.0
2018-10-21,139.17,139.17,139.17,0.0,0.0,141.64,141.64,141.64,0.0,0.0,137.49,137.49,137.49,0.0,0.0,139.45,139.45,139.45,0.0,0.0
2018-10-28,144.37,144.37,144.37,0.0,0.0,144.97,144.97,144.97,0.0,0.0,141.51,141.51,141.51,0.0,0.0,142.65,142.65,142.65,0.0,0.0
2018-11-04,146.1,146.1,146.1,0.0,0.0,146.13,146.13,146.13,0.0,0.0,144.08,144.08,144.08,0.0,0.0,145.11,145.11,145.11,0.0,0.0
2018-11-11,140.79,140.79,140.79,0.0,0.0,142.47,142.47,142.47,0.0,0.0,140.45,140.45,140.45,0.0,0.0,141.89,141.89,141.89,0.0,0.0
2018-11-18,135.09,135.09,135.09,0.0,0.0,136.24,136.24,136.24,0.0,0.0,134.93,134.93,134.93,0.0,0.0,135.36,135.36,135.36,0.0,0.0
2018-11-25,142.37,142.37,142.37,0.0,0.0,143.56,143.56,143.56,0.0,0.0,141.93,141.93,141.93,0.0,0.0,143.32,143.32,143.32,0.0,0.0
2018-12-02,140.4,140.4,140.4,0.0,0.0,141.33,141.33,141.33,0.0,0.0,136.12,136.12,136.12,0.0,0.0,136.61,136.61,136.61,0.0,0.0
2018-12-09,137.18,137.18,137.18,0.0,0.0,137.78,137.78,137.78,0.0,0.0,135.37,135.37,135.37,0.0,0.0,135.7,135.7,135.7,0.0,0.0
2018-12-16,128.44,128.44,128.44,0.0,0.0,129.65,129.65,129.65,0.0,0.0,124.18,124.18,124.18,0.0,0.0,124.69,124.69,124.69,0.0,0.0
2018-12-23,130.69,130.69,130.69,0.0,0.0,131.5,131.5,131.5,0.0,0.0,128.59,128.59,128.59,0.0,0.0,129.55,129.55,129.55,0.0,0.0
2018-12-30,128.77,128.77,128.77,0.0,0.0,132.21,132.21,132.21,0.0,0.0,128.34,128.34,128.34,0.0,0.0,131.77,131.77,131.77,0.0,0.0
2019-01-06,135.56,135.56,135.56,0.0,0.0,135.95,135.95,135.95,0.0,0.0,135.08,135.08,135.08,0.0,0.0,135.91,135.91,135.91,0.0,0.0
2019-01-13,139.43,139.43,139.43,0.0,0.0,140.43,140.43,140.43,0.0,0.0,138.68,138.68,138.68,0.0,0.0,140.06,140.06,140.06,0.0,0.0
2019-01-20,139.61,139.61,139.61,0.0,0.0,140.23,140.23,140.23,0.0,0.0,139.24,139.24,139.24,0.0,0.0,139.96,139.96,139.96,0.0,0.0
2019-01-27,142.23,142.23,142.23,0.0,0.0,143.1,143.1,143.1,0.0,0.0,141.98,141.98,141.98,0.0,0.0,142.42,142.42,142.42,0.0,0.0
2019-02-03,142.09,142.09,142.09,0.0,0.0,143.49,143.49,143.49,0.0,0.0,142.02,142.02,142.02,0.0,0.0,143.48,143.48,143.48,0.0,0.0
2019-02-10,146.82,146.82,146.82,0.0,0.0,146.93,146.93,146.93,0.0,0.0,146.21,146.21,146.21,0.0,0.0,146.84,146.84,146.84,0.0,0.0
2019-02-17,146.84,146.84,146.84,0.0,0.0,147.8,147.8,147.8,0.0,0.0,146.83,146.83,146.83,0.0,0.0,147.77,147.77,147.77,0.0,0.0
2019-02-24,148.68,148.68,148.68,0.0,0.0,148.98,148.98,148.98,0.0,0.0,147.73,147.73,147.73,0.0,0.0,148.76,148.76,148.76,0.0,0.0
2019-03-03,144.17,144.17,144.17,0.0,0.0,145.42,145.42,145.42,0.0,0.0,143.94,143.94,143.94,0.0,0.0,145.39,145.39,145.39,0.0,0.0
2019-03-10,149.65,149.65,149.65,0.0,0.0,150.55,150.55,150.55,0.0,0.0,149.52,149.52,149.52,0.0,0.0,149.99,149.99,149.99,0.0,0.0
2019-03-17,151.89,151.89,151.89,0.0,0.0,152.24,152.24,152.24,0.0,0.0,149.36,149.36,149.36,0.0,0.0,149.38,149.38,149.38,0.0,0.0
2019-03-24,151.05,151.05,151.05,0.0,0.0,151.42,151.42,151.42,0.0,0.0,150.49,150.49,150.49,0.0,0.0,151.36,151.36,151.36,0.0,0.0
2019-03-31,154.53,154.53,154.53,0.0,0.0,154.94,154.94,154.94,0.0,0.0,154.44,154.44,154.44,0.0,0.0,154.87,154.87,154.87,0.0,0.0
2019-04-07,155.8,155.8,155.8,0.0,0.0,155.91,155.91,155.91,0.0,0.0,155.25,155.25,155.25,0.0,0.0,155.78,155.78,155.78,0.0,0.0
2019-04-14,155.76,155.76,155.76,0.0,0.0,155.86,155.86,155.86,0.0,0.0,154.78,154.78,154.78,0.0,0.0,155.71,155.71,155.71,0.0,0.0
2019-04-21,157.81,157.81,157.81,0.0,0.0,158.57,158.57,158.57,0.0,0.0,157.03,157.03,157.03,0.0,0.0,158.57,158.57,158.57,0.0,0.0
2019-04-28,157.73,157.73,157.73,0.0,0.0,158.64,158.64,158.64,0.0,0.0,157.5,157.5,157.5,0.0,0.0,158.53,158.53,158.53,0.0,0.0
2019-05-05,153.79,153.79,153.79,0.0,0.0,155.47,155.47,155.47,0.0,0.0,151.73,151.73,151.73,0.0,0.0,154.83,154.83,154.83,0.0,0.0
2019-05-12,153.49,153.49,153.49,0.0,0.0,155.4,155.4,155.4,0.0,0.0,153.49,153.49,153.49,0.0,0.0,153.72,153.72,153.72,0.0,0.0
2019-05-19,152.0,152.0,152.0,0.0,0.0,152.4,152.4,152.4,0.0,0.0,151.06,151.06,151.06,0.0,0.0,151.35,151.35,151.35,0.0,0.0
2019-05-26,148.49,148.49,148.49,0.0,0.0,149.12,149.12,149.12,0.0,0.0,148.0,148.0,148.0,0.0,0.0,148.2,148.2,148.2,0.0,0.0
2019-06-02,153.05,153.05,153.05,0.0,0.0,155.19,155.19,155.19,0.0,0.0,152.99,152.99,152.99,0.0,0.0,154.57,154.57,154.57,0.0,0.0
2019-06-09,155.43,155.43,155.43,0.0,0.0,155.83,155.83,155.83,0.0,0.0,155.01,155.01,155.01,0.0,0.0,155.49,155.49,155.49,0.0,0.0
2019-06-16,159.04,159.04,159.04,0.0,0.0,159.81,159.81,159.81,0.0,0.0,158.67,158.67,158.67,0.0,0.0,159.18,159.18,159.18,0.0,0.0
2019-06-23,157.63,157.63,157.63,0.0,0.0,157.92,157.92,157.92,0.0,0.0,156.6,156.6,156.6,0.0,0.0,157.34,157.34,157.34,0.0,0.0
2019-06-30,160.55,160.55,160.55,0.0,0.0,161.36,161.36,161.36,0.0,0.0,159.8,159.8,159.8,0.0,0.0,161.12,161.12,161.12,0.0,0.0
2019-07-07,162.49,162.49,162.49,0.0,0.0,163.01,163.01,163.01,0.0,0.0,162.16,162.16,162.16,0.0,0.0,162.98,162.98,162.98,0.0,0.0
2019-07-14,163.18,163.18,163.18,0.0,0.0,163.18,163.18,163.18,0.0,0.0,160.94,160.94,160.94,0.0,0.0,161.0,161.0,161.0,0.0,0.0
2019-07-21,163.48,163.48,163.48,0.0,0.0,164.34,164.34,164.34,0.0,0.0,163.33,163.33,163.33,0.0,0.0,164.18,164.18,164.18,0.0,0.0
2019-07-28,159.79,159.79,159.79,0.0,0.0,159.87,159.87,159.87,0.0,0.0,157.76,157.76,157.76,0.0,0.0,158.77,158.77,158.77,0.0,0.0
2019-08-04,159.51,159.51,159.51,0.0,0.0,159.99,159.99,159.99,0.0,0.0,157.88,157.88,157.88,0.0,0.0,158.98,158.98,158.98,0.0,0.0
2019-08-11,156.79,156.79,156.79,0.0,0.0,158.15,158.15,158.15,0.0,0.0,156.28,156.28,156.28,0.0,0.0,157.84,157.84,157.84,0.0,0.0
2019-08-18,159.43,159.43,159.43,0.0,0.0,160.67,160.67,160.67,0.0,0.0,155.29,155.29,155.29,0.0,0.0,155.91,155.91,155.91,0.0,0.0
2019-08-25,161.13,161.13,161.13,0.0,0.0,161.25,161.25,161.25,0.0,0.0,159.15,159.15,159.15,0.0,0.0,159.93,159.93,159.93,0.0,0.0
2019-09-01,162.91,162.91,162.91,0.0,0.0,163.11,163.11,163.11,0.0,0.0,162.4,162.4,162.4,0.0,0.0,162.53,162.53,162.53,0.0,0.0
2019-09-08,162.17,162.17,162.17,0.0,0.0,162.58,162.58,162.58,0.0,0.0,161.57,161.57,161.57,0.0,0.0,161.8,161.8,161.8,0.0,0.0
2019-09-15,162.79,162.79,162.79,0.0,0.0,163.11,163.11,163.11,0.0,0.0,160.79,160.79,160.79,0.0,0.0,161.3,161.3,161.3,0.0,0.0
2019-09-22,160.45,160.45,160.45,0.0,0.0,160.66,160.66,160.66,0.0,0.0,157.44,157.44,157.44,0.0,0.0,158.47,158.47,158.47,0.0,0.0
2019-09-29,157.73,157.73,157.73,0.0,0.0,159.51,159.51,159.51,0.0,0.0,157.73,157.73,157.73,0.0,0.0,159.41,159.41,159.41,0.0,0.0
2019-10-06,160.67,160.67,160.67,0.0,0.0,161.91,161.91,161.91,0.0,0.0,160.51,160.51,160.51,0.0,0.0,160.57,160.57,160.57,0.0,0.0
2019-10-13,162.13,162.13,162.13,0.0,0.0,162.29,162.29,162.29,0.0,0.0,160.28,160.28,160.28,0.0,0.0,161.08,161.08,161.08,0.0,0.0
2019-10-20,161.36,161.36,161.36,0.0,0.0,163.08,163.08,163.08,0.0,0.0,161.27,161.27,161.27,0.0,0.0,162.77,162.77,162.77,0.0,0.0
2019-10-27,164.94,164.94,164.94,0.0,0.0,165.58,165.58,165.58,0.0,0.0,164.72,164.72,164.72,0.0,0.0,165.49,165.49,165.49,0.0,0.0
2019-11-03,165.64,165.64,165.64,0.0,0.0,166.52,166.52,166.52,0.0,0.0,165.41,165.41,165.41,0.0,0.0,166.52,166.52,166.52,0.0,0.0
2019-11-10,168.65,168.65,168.65,0.0,0.0,169.17,169.17,169.17,0.0,0.0,168.06,168.06,168.06,0.0,0.0,169.1,169.1,169.1,0.0,0.0
2019-11-17,168.96,168.96,168.96,0.0,0.0,169.05,169.05,169.05,0.0,0.0,168.04,168.04,168.04,0.0,0.0,168.76,168.76,168.76,0.0,0.0
2019-11-24,171.74,171.74,171.74,0.0,0.0,171.97,171.97,171.97,0.0,0.0,171.32,171.32,171.32,0.0,0.0,171.43,171.43,171.43,0.0,0.0
2019-12-01,170.91,170.91,170.91,0.0,0.0,171.29,171.29,171.29,0.0,0.0,170.7,170.7,170.7,0.0,0.0,171.05,171.05,171.05,0.0,0.0
2019-12-08,171.9,171.9,171.9,0.0,0.0,172.83,172.83,172.83,0.0,0.0,171.43,171.43,171.43,0.0,0.0,172.38,172.38,172.38,0.0,0.0
2019-12-15,175.44,175.44,175.44,0.0,0.0,175.49,175.49,175.49,0.0,0.0,174.89,174.89,174.89,0.0,0.0,175.21,175.21,175.21,0.0,0.0
2019-12-22,177.31,177.31,177.31,0.0,0.0,177.34,177.34,177.34,0.0,0.0,176.45,176.45,176.45,0.0,0.0,176.82,176.82,176.82,0.0,0.0
2019-12-29,176.1,176.1,176.1,0.0,0.0,178.31,178.31,178.31,0.0,0.0,176.0,176.0,176.0,0.0,0.0,177.06,177.06,177.06,0.0,0.0
2020-01-05,181.29,181.29,181.29,0.0,0.0,181.44,181.44,181.44,0.0,0.0,180.15,180.15,180.15,0.0,0.0,180.44,180.44,180.44,0.0,0.0
2020-01-12,184.48,184.48,184.48,0.0,0.0,184.66,184.66,184.66,0.0,0.0,183.82,183.82,183.82,0.0,0.0,184.57,184.57,184.57,0.0,0.0
2020-01-19,185.55,185.55,185.55,0.0,0.0,185.71,185.71,185.71,0.0,0.0,182.46,182.46,182.46,0.0,0.0,183.25,183.25,183.25,0.0,0.0
2020-01-26,183.38,183.38,183.38,0.0,0.0,183.39,183.39,183.39,0.0,0.0,179.34,179.34,179.34,0.0,0.0,179.9,179.9,179.9,0.0,0.0
2020-02-02,186.76,186.76,186.76,0.0,0.0,187.62,187.62,187.62,0.0,0.0,186.27,186.27,186.27,0.0,0.0,186.73,186.73,186.73,0.0,0.0
2020-02-09,190.56,190.56,190.56,0.0,0.0,191.15,191.15,191.15,0.0,0.0,190.23,190.23,190.23,0.0,0.0,191.01,191.01,191.01,0.0,0.0
2020-02-16,190.1,190.1,190.1,0.0,0.0,190.53,190.53,190.53,0.0,0.0,187.47,187.47,187.47,0.0,0.0,188.1,188.1,188.1,0.0,0.0
2020-02-23,161.87,161.87,161.87,0.0,0.0,168.05,168.05,168.05,0.0,0.0,161.47,161.47,161.47,0.0,0.0,167.97,167.97,167.97,0.0,0.0
2020-03-01,166.87,166.87,166.87,0.0,0.0,170.05,170.05,170.05,0.0,0.0,164.93,164.93,164.93,0.0,0.0,169.21,169.21,169.21,0.0,0.0
2020-03-08,156.51,156.51,156.51,0.0,0.0,156.51,156.51,156.51,0.0,0.0,156.51,156.51,156.51,0.0,0.0,156.51,156.51,156.51,0.0,0.0
2020-03-15,133.98,133.98,133.98,0.0,0.0,133.98,133.98,133.98,0.0,0.0,133.98,133.98,133.98,0.0,0.0,133.98,133.98,133.98,0.0,0.0
2020-03-22,147.73,147.73,147.73,0.0,0.0,147.73,147.73,147.73,0.0,0.0,147.73,147.73,147.73,0.0,0.0,147.73,147.73,147.73,0.0,0.0
2020-03-29,146.42,146.42,146.42,0.0,0.0,147.39,147.39,147.39,0.0,0.0,142.93,142.93,142.93,0.0,0.0,144.59,144.59,144.59,0.0,0.0
2020-04-05,161.36,161.36,161.36,0.0,0.0,162.38,162.38,162.38,0.0,0.0,159.67,159.67,159.67,0.0,0.0,160.98,160.98,160.98,0.0,0.0
2020-04-12,170.02,170.02,170.02,0.0,0.0,170.25,170.25,170.25,0.0,0.0,167.26,167.26,167.26,0.0,0.0,169.49,169.49,169.49,0.0,0.0
2020-04-19,166.43,166.43,166.43,0.0,0.0,168.68,168.68,168.68,0.0,0.0,165.4,165.4,165.4,0.0,0.0,168.35,168.35,168.35,0.0,0.0
2020-04-26,168.25,168.25,168.25,0.0,0.0,168.25,168.25,168.25,0.0,0.0,168.25,168.25,168.25,0.0,0.0,168.25,168.25,168.25,0.0,0.0
2020-05-03,176.73,176.73,176.73,0.0,0.0,176.73,176.73,176.73,0.0,0.0,176.73,176.73,176.73,0.0,0.0,176.73,176.73,176.73,0.0,0.0
2020-05-10,171.79,171.79,171.79,0.0,0.0,175.17,175.17,175.17,0.0,0.0,171.69,171.69,171.69,0.0,0.0,175.14,175.14,175.14,0.0,0.0
2020-05-17,179.93,179.93,179.93,0.0,0.0,180.76,180.76,180.76,0.0,0.0,179.05,179.05,179.05,0.0,0.0,180.69,180.69,180.69,0.0,0.0
2020-05-24,183.13,183.13,183.13,0.0,0.0,184.87,184.87,184.87,0.0,0.0,181.61,181.61,181.61,0.0,0.0,184.32,184.32,184.32,0.0,0.0
2020-05-31,190.42,190.42,190.42,0.0,0.0,190.42,190.42,190.42,0.0,0.0,190.42,190.42,190.42,0.0,0.0,190.42,190.42,190.42,0.0,0.0
2020-06-07,187.76,187.76,187.76,0.0,0.0,188.05,188.05,188.05,0.0,0.0,181.38,181.38,181.38,0.0,0.0,184.68,184.68,184.68,0.0,0.0
2020-06-14,192.82,192.82,192.82,0.0,0.0,192.9,192.9,192.9,0.0,0.0,189.1,189.1,189.1,0.0,0.0,190.18,190.18,190.18,0.0,0.0
2020-06-21,190.7,190.7,190.7,0.0,0.0,190.96,190.96,190.96,0.0,0.0,186.48,186.48,186.48,0.0,0.0,186.66,186.66,186.66,0.0,0.0
2020-06-28,195.56,195.56,195.56,0.0,0.0,195.56,195.56,195.56,0.0,0.0,195.56,195.56,195.56,0.0,0.0,195.56,195.56,195.56,0.0,0.0
2020-07-05,199.47,199.47,199.47,0.0,0.0,201.62,201.62,201.62,0.0,0.0,198.1,198.1,198.1,0.0,0.0,198.24,198.24,198.24,0.0,0.0
