Date,NVAXStock_Open_average,NVAXStock_Open_max,NVAXStock_Open_min,NVAXStock_Open_volatility,NVAXStock_Open_change,NVAXStock_High_average,NVAXStock_High_max,NVAXStock_High_min,NVAXStock_High_volatility,NVAXStock_High_change,NVAXStock_Low_average,NVAXStock_Low_max,NVAXStock_Low_min,NVAXStock_Low_volatility,NVAXStock_Low_change,NVAXStock_Close_average,NVAXStock_Close_max,NVAXStock_Close_min,NVAXStock_Close_volatility,NVAXStock_Close_change,NVAXStock_Volume_average,NVAXStock_Volume_max,NVAXStock_Volume_min,NVAXStock_Volume_volatility,NVAXStock_Volume_change
2018-01-14,35.35,38.0,33.6,4.399999999999999,4.399999999999999,36.8,40.0,34.6,5.399999999999999,5.399999999999999,34.355,37.4,32.8,4.600000000000001,4.600000000000001,35.85,39.4,33.0,6.399999999999999,6.399999999999999,583110,705188,528350,176838,162917
2018-01-21,43.4,45.6,39.8,5.800000000000004,2.8000000000000043,44.88,46.4,42.6,3.799999999999997,-1.6000000000000014,40.96,42.4,39.4,3.0,1.4000000000000057,43.16,44.6,41.8,2.8000000000000043,-1.0,783322,1246806,311511,935295,-935295
2018-01-28,41.32,42.0,40.0,2.0,-1.0,42.24,43.8,41.4,2.3999999999999986,-2.3999999999999986,40.12,41.8,38.2,3.5999999999999943,-3.5999999999999943,40.96,42.8,40.0,2.799999999999997,-2.799999999999997,354783,428188,256036,172152,123171
2018-02-04,39.92,42.0,36.2,5.799999999999997,1.2000000000000028,41.68,42.8,40.6,2.1999999999999957,0.3999999999999986,37.839999999999996,40.0,35.8,4.200000000000003,0.3999999999999986,40.12,41.8,37.6,4.199999999999996,2.0,502004,695931,344779,351152,74037
2018-02-11,41.2,45.4,39.6,5.799999999999997,5.600000000000001,43.356,50.4,40.2,10.199999999999996,9.399999999999999,40.160000000000004,44.0,38.4,5.600000000000001,5.600000000000001,42.12,46.8,39.8,7.0,6.599999999999994,521187,1557899,165008,1392891,1317844
2018-02-18,48.45,49.6,47.4,2.200000000000003,-2.0,49.6,52.0,48.2,3.799999999999997,-3.6000000000000014,46.15,47.8,44.4,3.3999999999999986,-3.3999999999999986,47.55,48.4,46.6,1.7999999999999972,-1.7999999999999972,558594,902733,364068,538665,-425804
2018-02-25,47.54,54.3,44.6,9.699999999999996,-2.6000000000000014,48.28,55.0,45.0,10.0,-3.799999999999997,42.68,46.4,36.4,10.0,-5.199999999999996,44.72,47.0,42.8,4.200000000000003,-4.200000000000003,843143,1864969,339988,1524981,529599
2018-03-04,41.08,42.2,39.4,2.8000000000000043,-1.2000000000000028,42.164,44.0,41.0,3.0,-2.200000000000003,40.0,40.8,39.2,1.5999999999999943,0.19999999999999574,40.800000000000004,41.6,40.2,1.3999999999999986,-0.3999999999999986,325412,425911,231574,194337,-184614
2018-03-11,42.0,43.6,41.0,2.6000000000000014,0.0,43.68,45.0,41.8,3.200000000000003,1.5999999999999943,40.800000000000004,42.4,37.6,4.799999999999997,0.0,42.44,43.2,41.2,2.0,0.20000000000000284,493873,1238895,264644,974251,974251
2018-03-18,41.48,42.6,40.4,2.200000000000003,-1.0,42.36,43.4,41.4,2.0,-0.6000000000000014,40.64,41.4,40.0,1.3999999999999986,-0.6000000000000014,41.44,42.6,40.0,2.6000000000000014,-1.7999999999999972,285181,435264,224514,210750,-177819
2018-03-25,41.4,42.6,40.6,2.0,1.8000000000000043,42.65,43.4,41.8,1.6000000000000014,1.0,39.900000000000006,41.2,39.2,2.0,2.0,41.3,42.2,40.0,2.200000000000003,-0.20000000000000284,352498,416687,283590,133097,36440
2018-04-01,42.64,44.2,41.2,3.0,-0.7999999999999972,43.72,44.8,42.2,2.5999999999999943,-1.1999999999999957,41.16,42.4,40.0,2.3999999999999986,-1.0,42.52,44.6,40.4,4.200000000000003,-2.200000000000003,331896,427305,240856,186449,-102938
2018-04-08,39.08,41.8,35.2,6.599999999999994,-3.6000000000000014,39.96,42.4,37.0,5.399999999999999,-4.200000000000003,38.12,40.8,34.0,6.799999999999997,-4.399999999999999,39.3,42.0,36.2,5.799999999999997,-4.100000000000001,602193,2018917,179902,1839015,57817
2018-04-15,36.0,37.6,34.4,3.200000000000003,-1.8000000000000043,36.660000000000004,37.8,35.1,2.6999999999999957,-1.5,35.0,35.8,34.2,1.5999999999999943,-0.7999999999999972,35.480000000000004,37.2,34.2,3.0,-1.3999999999999986,275006,302980,246538,56442,-29079
2018-04-22,33.04,34.8,31.8,2.9999999999999964,-2.1999999999999957,33.6,34.8,32.6,2.1999999999999957,-2.1999999999999957,31.68,33.2,30.6,2.6000000000000014,-1.8000000000000043,32.32,33.2,31.6,1.6000000000000014,-1.6000000000000014,261595,395939,123485,272454,-112888
2018-04-29,31.56,32.6,30.8,1.8000000000000007,-0.40000000000000213,32.76,33.8,31.8,1.9999999999999964,0.7999999999999972,30.96,31.2,30.4,0.8000000000000007,0.0,31.56,32.4,31.0,1.3999999999999986,1.1999999999999993,204764,286602,173171,113431,-6463
2018-05-06,32.6,32.8,32.4,0.3999999999999986,-0.19999999999999574,33.76,34.8,33.0,1.7999999999999972,0.0,31.92,32.4,31.6,0.7999999999999972,-0.40000000000000213,32.84,34.2,32.0,2.200000000000003,0.8000000000000043,204908,265961,111881,154080,104674
2018-05-13,34.44,35.8,33.2,2.5999999999999943,2.0,35.16,36.8,33.8,3.0,1.4000000000000057,33.362,34.4,32.4,2.0,1.6000000000000014,34.4,35.8,33.4,2.3999999999999986,0.6000000000000014,276916,416326,155233,261093,-52538
2018-05-20,33.96,34.6,33.2,1.3999999999999986,-0.20000000000000284,34.72,35.0,34.6,0.3999999999999986,0.19999999999999574,33.32,33.6,33.0,0.6000000000000014,0.6000000000000014,33.8,34.4,33.2,1.1999999999999957,0.3999999999999986,166528,230373,110890,119483,-77759
2018-05-27,33.3,33.4,33.2,0.19999999999999574,0.0,33.8,34.2,33.4,0.8000000000000043,-0.8000000000000043,32.5,33.0,32.2,0.7999999999999972,-0.3999999999999986,32.9,33.4,32.4,1.0,-0.8000000000000043,176303,224291,147114,77177,-25844
2018-06-03,32.08,32.6,31.6,1.0,-0.3999999999999986,32.519999999999996,32.8,32.4,0.3999999999999986,-0.20000000000000284,31.56,31.8,31.2,0.6000000000000014,0.40000000000000213,32.04,32.2,31.8,0.40000000000000213,0.1999999999999993,151022,198550,104510,94040,-94040
