Date,FBSSStock_Open_average,FBSSStock_Open_max,FBSSStock_Open_min,FBSSStock_Open_volatility,FBSSStock_Open_change,FBSSStock_High_average,FBSSStock_High_max,FBSSStock_High_min,FBSSStock_High_volatility,FBSSStock_High_change,FBSSStock_Low_average,FBSSStock_Low_max,FBSSStock_Low_min,FBSSStock_Low_volatility,FBSSStock_Low_change,FBSSStock_Close_average,FBSSStock_Close_max,FBSSStock_Close_min,FBSSStock_Close_volatility,FBSSStock_Close_change,FBSSStock_Volume_average,FBSSStock_Volume_max,FBSSStock_Volume_min,FBSSStock_Volume_volatility,FBSSStock_Volume_change
2018-01-14,21.545,21.74,21.39,0.34999999999999787,0.34999999999999787,21.6175,21.75,21.48,0.2699999999999996,0.259999999999998,21.5325,21.74,21.39,0.34999999999999787,0.34999999999999787,21.6,21.74,21.48,0.259999999999998,0.259999999999998,1357,3409,140,3269,-402
2018-01-21,21.683333333333334,21.75,21.6,0.14999999999999858,-0.14999999999999858,21.696666666666665,21.75,21.64,0.10999999999999943,-0.10999999999999943,21.683333333333334,21.75,21.6,0.14999999999999858,-0.14999999999999858,21.696666666666665,21.75,21.64,0.10999999999999943,-0.10999999999999943,311,758,0,758,758
2018-01-28,21.582,21.75,21.21,0.5399999999999991,-0.39000000000000057,21.738,21.98,21.6,0.379999999999999,0.14999999999999858,21.582,21.75,21.21,0.5399999999999991,-0.39000000000000057,21.686,21.98,21.5,0.4800000000000004,-0.10000000000000142,4483,8289,350,7939,5888
2018-02-04,21.624,21.99,21.37,0.6199999999999974,-0.6099999999999994,21.678,22.0,21.38,0.620000000000001,-0.620000000000001,21.488,21.99,21.35,0.639999999999997,-0.6099999999999994,21.552,22.0,21.36,0.6400000000000006,-0.620000000000001,1085,2777,444,2333,-608
2018-02-11,21.406666666666666,21.47,21.37,0.09999999999999787,0.08999999999999986,21.616666666666667,22.0,21.38,0.620000000000001,0.08999999999999986,21.39666666666667,21.47,21.35,0.11999999999999744,0.11999999999999744,21.616666666666667,22.0,21.38,0.620000000000001,0.08999999999999986,1354,2087,275,1812,-1812
2018-02-18,21.265,21.43,21.1,0.3299999999999983,-0.3299999999999983,21.3,21.43,21.17,0.259999999999998,-0.259999999999998,21.265,21.43,21.1,0.3299999999999983,-0.3299999999999983,21.3,21.43,21.17,0.259999999999998,-0.259999999999998,865,1581,149,1432,1432
2018-02-25,21.2575,21.41,21.12,0.28999999999999915,0.0,21.380000000000003,21.75,21.25,0.5,-0.010000000000001563,21.17,21.41,21.05,0.35999999999999943,0.05000000000000071,21.3425,21.75,21.1,0.6499999999999986,-0.16000000000000014,2296,5914,426,5488,3902
2018-03-04,21.42,21.72,21.1,0.6199999999999974,0.04999999999999716,21.634999999999998,21.75,21.32,0.4299999999999997,-0.4299999999999997,21.33,21.7,21.1,0.5999999999999979,0.019999999999999574,21.5,21.75,21.15,0.6000000000000014,-0.6000000000000014,1496,2394,440,1954,1560
2018-03-11,21.21,21.4,21.09,0.3099999999999987,0.25,21.325,21.75,21.15,0.6000000000000014,0.6000000000000014,21.130000000000003,21.23,21.05,0.17999999999999972,0.08999999999999986,21.3,21.75,21.1,0.6499999999999986,0.6000000000000014,2907,4000,2021,1979,317
2018-03-18,21.113333333333333,21.16,21.06,0.10000000000000142,-0.060000000000002274,21.233333333333334,21.35,21.1,0.25,-0.25,21.09,21.12,21.05,0.07000000000000028,-0.07000000000000028,21.2,21.35,21.1,0.25,-0.25,12168,27222,1200,26022,6882
