Date,ALPS Equal Sector WeightEtf_Open_average,ALPS Equal Sector WeightEtf_Open_max,ALPS Equal Sector WeightEtf_Open_min,ALPS Equal Sector WeightEtf_Open_volatility,ALPS Equal Sector WeightEtf_Open_change,ALPS Equal Sector WeightEtf_High_average,ALPS Equal Sector WeightEtf_High_max,ALPS Equal Sector WeightEtf_High_min,ALPS Equal Sector WeightEtf_High_volatility,ALPS Equal Sector WeightEtf_High_change,ALPS Equal Sector WeightEtf_Low_average,ALPS Equal Sector WeightEtf_Low_max,ALPS Equal Sector WeightEtf_Low_min,ALPS Equal Sector WeightEtf_Low_volatility,ALPS Equal Sector WeightEtf_Low_change,ALPS Equal Sector WeightEtf_Close_average,ALPS Equal Sector WeightEtf_Close_max,ALPS Equal Sector WeightEtf_Close_min,ALPS Equal Sector WeightEtf_Close_volatility,ALPS Equal Sector WeightEtf_Close_change
2018-06-03,70.22,70.22,70.22,0.0,0.0,70.24,70.24,70.24,0.0,0.0,70.22,70.22,70.22,0.0,0.0,70.24,70.24,70.24,0.0,0.0
2018-06-10,70.36,70.36,70.36,0.0,0.0,70.53,70.53,70.53,0.0,0.0,70.18,70.18,70.18,0.0,0.0,70.53,70.53,70.53,0.0,0.0
2018-06-17,69.85,69.85,69.85,0.0,0.0,70.06,70.06,70.06,0.0,0.0,69.85,69.85,69.85,0.0,0.0,70.06,70.06,70.06,0.0,0.0
2018-06-24,69.82,69.82,69.82,0.0,0.0,70.01,70.01,70.01,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.72,69.72,69.72,0.0,0.0
2018-07-01,70.08,70.08,70.08,0.0,0.0,70.55,70.55,70.55,0.0,0.0,70.0,70.0,70.0,0.0,0.0,70.55,70.55,70.55,0.0,0.0
2018-07-08,70.77,70.77,70.77,0.0,0.0,71.07,71.07,71.07,0.0,0.0,70.77,70.77,70.77,0.0,0.0,71.07,71.07,71.07,0.0,0.0
2018-07-15,70.9,70.9,70.9,0.0,0.0,70.99,70.99,70.99,0.0,0.0,70.9,70.9,70.9,0.0,0.0,70.97,70.97,70.97,0.0,0.0
2018-07-22,71.8,71.8,71.8,0.0,0.0,71.85,71.85,71.85,0.0,0.0,71.58,71.58,71.58,0.0,0.0,71.58,71.58,71.58,0.0,0.0
2018-07-29,72.0,72.0,72.0,0.0,0.0,72.07,72.07,72.07,0.0,0.0,71.88,71.88,71.88,0.0,0.0,72.05,72.05,72.05,0.0,0.0
2018-08-05,71.83,71.83,71.83,0.0,0.0,71.92,71.92,71.92,0.0,0.0,71.7,71.7,71.7,0.0,0.0,71.73,71.73,71.73,0.0,0.0
2018-08-12,72.01,72.01,72.01,0.0,0.0,72.48,72.48,72.48,0.0,0.0,72.01,72.01,72.01,0.0,0.0,72.45,72.45,72.45,0.0,0.0
2018-08-19,72.35,72.35,72.35,0.0,0.0,72.75,72.75,72.75,0.0,0.0,72.35,72.35,72.35,0.0,0.0,72.66,72.66,72.66,0.0,0.0
2018-08-26,72.93,72.93,72.93,0.0,0.0,73.18,73.18,73.18,0.0,0.0,72.92,72.92,72.92,0.0,0.0,72.97,72.97,72.97,0.0,0.0
2018-09-02,72.58,72.58,72.58,0.0,0.0,72.81,72.81,72.81,0.0,0.0,72.58,72.58,72.58,0.0,0.0,72.63,72.63,72.63,0.0,0.0
2018-09-09,73.56,73.56,73.56,0.0,0.0,73.56,73.56,73.56,0.0,0.0,73.34,73.34,73.34,0.0,0.0,73.42,73.42,73.42,0.0,0.0
2018-09-16,73.75,73.75,73.75,0.0,0.0,73.82,73.82,73.82,0.0,0.0,73.64,73.64,73.64,0.0,0.0,73.64,73.64,73.64,0.0,0.0
2018-09-23,72.76,72.76,72.76,0.0,0.0,73.03,73.03,73.03,0.0,0.0,72.76,72.76,72.76,0.0,0.0,72.94,72.94,72.94,0.0,0.0
2018-09-30,72.85,72.85,72.85,0.0,0.0,72.85,72.85,72.85,0.0,0.0,72.15,72.15,72.15,0.0,0.0,72.15,72.15,72.15,0.0,0.0
2018-10-07,69.78,69.78,69.78,0.0,0.0,69.78,69.78,69.78,0.0,0.0,68.93,68.93,68.93,0.0,0.0,69.52,69.52,69.52,0.0,0.0
2018-10-14,70.28,70.28,70.28,0.0,0.0,70.28,70.28,70.28,0.0,0.0,70.07,70.07,70.07,0.0,0.0,70.07,70.07,70.07,0.0,0.0
2018-10-21,67.65,67.65,67.65,0.0,0.0,67.99,67.99,67.99,0.0,0.0,66.74,66.74,66.74,0.0,0.0,67.29,67.29,67.29,0.0,0.0
2018-10-28,69.64,69.64,69.64,0.0,0.0,69.64,69.64,69.64,0.0,0.0,68.84,68.84,68.84,0.0,0.0,69.06,69.06,69.06,0.0,0.0
2018-11-04,70.6,70.6,70.6,0.0,0.0,70.6,70.6,70.6,0.0,0.0,70.39,70.39,70.39,0.0,0.0,70.4,70.4,70.4,0.0,0.0
2018-11-11,70.03,70.03,70.03,0.0,0.0,70.03,70.03,70.03,0.0,0.0,69.63,69.63,69.63,0.0,0.0,69.84,69.84,69.84,0.0,0.0
2018-11-18,67.53,67.53,67.53,0.0,0.0,67.78,67.78,67.78,0.0,0.0,67.53,67.53,67.53,0.0,0.0,67.78,67.78,67.78,0.0,0.0
2018-11-25,69.76,69.76,69.76,0.0,0.0,70.05,70.05,70.05,0.0,0.0,69.76,69.76,69.76,0.0,0.0,70.03,70.03,70.03,0.0,0.0
2018-12-02,68.78,68.78,68.78,0.0,0.0,69.08,69.08,69.08,0.0,0.0,68.09,68.09,68.09,0.0,0.0,68.09,68.09,68.09,0.0,0.0
2018-12-09,67.4,67.4,67.4,0.0,0.0,67.4,67.4,67.4,0.0,0.0,66.95,66.95,66.95,0.0,0.0,67.08,67.08,67.08,0.0,0.0
2018-12-16,63.21,63.21,63.21,0.0,0.0,63.96,63.96,63.96,0.0,0.0,62.13,62.13,62.13,0.0,0.0,62.13,62.13,62.13,0.0,0.0
2018-12-23,63.98,63.98,63.98,0.0,0.0,64.13,64.13,64.13,0.0,0.0,63.34,63.34,63.34,0.0,0.0,63.57,63.57,63.57,0.0,0.0
2018-12-30,63.84,63.84,63.84,0.0,0.0,64.64,64.64,64.64,0.0,0.0,63.53,63.53,63.53,0.0,0.0,64.64,64.64,64.64,0.0,0.0
2019-01-06,65.94,65.94,65.94,0.0,0.0,66.26,66.26,66.26,0.0,0.0,65.94,65.94,65.94,0.0,0.0,66.26,66.26,66.26,0.0,0.0
2019-01-13,67.82,67.82,67.82,0.0,0.0,68.07,68.07,68.07,0.0,0.0,67.61,67.61,67.61,0.0,0.0,68.05,68.05,68.05,0.0,0.0
2019-01-20,67.84,67.84,67.84,0.0,0.0,67.94,67.94,67.94,0.0,0.0,67.77,67.77,67.77,0.0,0.0,67.86,67.86,67.86,0.0,0.0
2019-01-27,68.87,68.87,68.87,0.0,0.0,69.36,69.36,69.36,0.0,0.0,68.87,68.87,68.87,0.0,0.0,69.19,69.19,69.19,0.0,0.0
2019-02-03,68.8,68.8,68.8,0.0,0.0,69.0,69.0,69.0,0.0,0.0,68.64,68.64,68.64,0.0,0.0,68.99,68.99,68.99,0.0,0.0
2019-02-10,70.71,70.71,70.71,0.0,0.0,70.77,70.77,70.77,0.0,0.0,70.56,70.56,70.56,0.0,0.0,70.77,70.77,70.77,0.0,0.0
2019-02-17,71.11,71.11,71.11,0.0,0.0,71.32,71.32,71.32,0.0,0.0,71.02,71.02,71.02,0.0,0.0,71.32,71.32,71.32,0.0,0.0
2019-02-24,71.47,71.47,71.47,0.0,0.0,71.47,71.47,71.47,0.0,0.0,71.05,71.05,71.05,0.0,0.0,71.4,71.4,71.4,0.0,0.0
2019-03-03,69.84,69.84,69.84,0.0,0.0,70.19,70.19,70.19,0.0,0.0,69.72,69.72,69.72,0.0,0.0,70.19,70.19,70.19,0.0,0.0
2019-03-10,71.89,71.89,71.89,0.0,0.0,72.06,72.06,72.06,0.0,0.0,71.77,71.77,71.77,0.0,0.0,71.89,71.89,71.89,0.0,0.0
2019-03-17,72.25,72.25,72.25,0.0,0.0,72.25,72.25,72.25,0.0,0.0,71.28,71.28,71.28,0.0,0.0,71.28,71.28,71.28,0.0,0.0
2019-03-24,72.28,72.28,72.28,0.0,0.0,72.28,72.28,72.28,0.0,0.0,71.78,71.78,71.78,0.0,0.0,72.12,72.12,72.12,0.0,0.0
2019-03-31,73.44,73.44,73.44,0.0,0.0,73.44,73.44,73.44,0.0,0.0,73.3,73.3,73.3,0.0,0.0,73.43,73.43,73.43,0.0,0.0
2019-04-07,73.74,73.74,73.74,0.0,0.0,73.82,73.82,73.82,0.0,0.0,73.61,73.61,73.61,0.0,0.0,73.82,73.82,73.82,0.0,0.0
2019-04-14,73.77,73.77,73.77,0.0,0.0,73.77,73.77,73.77,0.0,0.0,73.38,73.38,73.38,0.0,0.0,73.55,73.55,73.55,0.0,0.0
2019-04-21,74.06,74.06,74.06,0.0,0.0,74.17,74.17,74.17,0.0,0.0,74.03,74.03,74.03,0.0,0.0,74.17,74.17,74.17,0.0,0.0
2019-04-28,73.96,73.96,73.96,0.0,0.0,74.27,74.27,74.27,0.0,0.0,73.96,73.96,73.96,0.0,0.0,74.27,74.27,74.27,0.0,0.0
2019-05-05,72.43,72.43,72.43,0.0,0.0,72.87,72.87,72.87,0.0,0.0,71.75,71.75,71.75,0.0,0.0,72.87,72.87,72.87,0.0,0.0
2019-05-12,72.69,72.69,72.69,0.0,0.0,73.08,73.08,73.08,0.0,0.0,72.69,72.69,72.69,0.0,0.0,72.75,72.75,72.75,0.0,0.0
2019-05-19,72.16,72.16,72.16,0.0,0.0,72.16,72.16,72.16,0.0,0.0,72.0,72.0,72.0,0.0,0.0,72.01,72.01,72.01,0.0,0.0
2019-05-26,70.28,70.28,70.28,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.14,70.14,70.14,0.0,0.0,70.29,70.29,70.29,0.0,0.0
2019-06-02,73.3,73.3,73.3,0.0,0.0,73.5,73.5,73.5,0.0,0.0,73.3,73.3,73.3,0.0,0.0,73.42,73.42,73.42,0.0,0.0
2019-06-09,73.39,73.39,73.39,0.0,0.0,73.9,73.9,73.9,0.0,0.0,73.39,73.39,73.39,0.0,0.0,73.73,73.73,73.73,0.0,0.0
2019-06-16,74.76,74.76,74.76,0.0,0.0,74.92,74.92,74.92,0.0,0.0,74.66,74.66,74.66,0.0,0.0,74.66,74.66,74.66,0.0,0.0
2019-06-23,74.29,74.29,74.29,0.0,0.0,74.38,74.38,74.38,0.0,0.0,74.19,74.19,74.19,0.0,0.0,74.36,74.36,74.36,0.0,0.0
2019-06-30,75.27,75.27,75.27,0.0,0.0,75.6,75.6,75.6,0.0,0.0,75.0,75.0,75.0,0.0,0.0,75.47,75.47,75.47,0.0,0.0
2019-07-07,75.67,75.67,75.67,0.0,0.0,76.02,76.02,76.02,0.0,0.0,75.67,75.67,75.67,0.0,0.0,76.02,76.02,76.02,0.0,0.0
2019-07-14,75.66,75.66,75.66,0.0,0.0,75.66,75.66,75.66,0.0,0.0,75.04,75.04,75.04,0.0,0.0,75.04,75.04,75.04,0.0,0.0
2019-07-21,75.55,75.55,75.55,0.0,0.0,75.96,75.96,75.96,0.0,0.0,75.55,75.55,75.55,0.0,0.0,75.96,75.96,75.96,0.0,0.0
2019-07-28,73.91,73.91,73.91,0.0,0.0,74.17,74.17,74.17,0.0,0.0,73.91,73.91,73.91,0.0,0.0,74.17,74.17,74.17,0.0,0.0
2019-08-04,74.06,74.06,74.06,0.0,0.0,74.44,74.44,74.44,0.0,0.0,73.98,73.98,73.98,0.0,0.0,74.1,74.1,74.1,0.0,0.0
2019-08-11,72.79,72.79,72.79,0.0,0.0,73.41,73.41,73.41,0.0,0.0,72.79,72.79,72.79,0.0,0.0,73.29,73.29,73.29,0.0,0.0
2019-08-18,73.64,73.64,73.64,0.0,0.0,74.04,74.04,74.04,0.0,0.0,72.11,72.11,72.11,0.0,0.0,72.13,72.13,72.13,0.0,0.0
2019-08-25,74.61,74.61,74.61,0.0,0.0,74.66,74.66,74.66,0.0,0.0,74.16,74.16,74.16,0.0,0.0,74.35,74.35,74.35,0.0,0.0
2019-09-01,75.65,75.65,75.65,0.0,0.0,75.71,75.71,75.71,0.0,0.0,75.59,75.59,75.59,0.0,0.0,75.59,75.59,75.59,0.0,0.0
2019-09-08,76.78,76.78,76.78,0.0,0.0,76.78,76.78,76.78,0.0,0.0,76.36,76.36,76.36,0.0,0.0,76.36,76.36,76.36,0.0,0.0
2019-09-15,76.09,76.09,76.09,0.0,0.0,76.31,76.31,76.31,0.0,0.0,75.96,75.96,75.96,0.0,0.0,75.98,75.98,75.98,0.0,0.0
2019-09-22,75.69,75.69,75.69,0.0,0.0,75.7,75.7,75.7,0.0,0.0,74.92,74.92,74.92,0.0,0.0,75.23,75.23,75.23,0.0,0.0
2019-09-29,74.22,74.22,74.22,0.0,0.0,74.77,74.77,74.77,0.0,0.0,74.15,74.15,74.15,0.0,0.0,74.77,74.77,74.77,0.0,0.0
2019-10-06,75.27,75.27,75.27,0.0,0.0,75.6,75.6,75.6,0.0,0.0,75.06,75.06,75.06,0.0,0.0,75.06,75.06,75.06,0.0,0.0
2019-10-13,75.31,75.31,75.31,0.0,0.0,75.62,75.62,75.62,0.0,0.0,75.29,75.29,75.29,0.0,0.0,75.55,75.55,75.55,0.0,0.0
2019-10-20,76.12,76.12,76.12,0.0,0.0,76.36,76.36,76.36,0.0,0.0,76.12,76.12,76.12,0.0,0.0,76.26,76.26,76.26,0.0,0.0
2019-10-27,76.89,76.89,76.89,0.0,0.0,76.93,76.93,76.93,0.0,0.0,76.84,76.84,76.84,0.0,0.0,76.93,76.93,76.93,0.0,0.0
2019-11-03,77.08,77.08,77.08,0.0,0.0,77.24,77.24,77.24,0.0,0.0,77.08,77.08,77.08,0.0,0.0,77.24,77.24,77.24,0.0,0.0
2019-11-10,77.68,77.68,77.68,0.0,0.0,77.84,77.84,77.84,0.0,0.0,77.59,77.59,77.59,0.0,0.0,77.84,77.84,77.84,0.0,0.0
2019-11-17,77.62,77.62,77.62,0.0,0.0,77.63,77.63,77.63,0.0,0.0,77.47,77.47,77.47,0.0,0.0,77.63,77.63,77.63,0.0,0.0
2019-11-24,78.58,78.58,78.58,0.0,0.0,78.58,78.58,78.58,0.0,0.0,78.32,78.32,78.32,0.0,0.0,78.32,78.32,78.32,0.0,0.0
2019-12-01,78.48,78.48,78.48,0.0,0.0,78.58,78.58,78.58,0.0,0.0,78.44,78.44,78.44,0.0,0.0,78.47,78.47,78.47,0.0,0.0
2019-12-08,78.62,78.62,78.62,0.0,0.0,78.79,78.79,78.79,0.0,0.0,78.62,78.62,78.62,0.0,0.0,78.78,78.78,78.78,0.0,0.0
2019-12-15,79.67,79.67,79.67,0.0,0.0,79.78,79.78,79.78,0.0,0.0,79.67,79.67,79.67,0.0,0.0,79.74,79.74,79.74,0.0,0.0
2019-12-22,80.53,80.53,80.53,0.0,0.0,80.53,80.53,80.53,0.0,0.0,80.05,80.05,80.05,0.0,0.0,80.08,80.08,80.08,0.0,0.0
2019-12-29,79.82,79.82,79.82,0.0,0.0,79.95,79.95,79.95,0.0,0.0,79.81,79.81,79.81,0.0,0.0,79.84,79.84,79.84,0.0,0.0
2020-01-05,80.56,80.56,80.56,0.0,0.0,80.56,80.56,80.56,0.0,0.0,80.21,80.21,80.21,0.0,0.0,80.25,80.25,80.25,0.0,0.0
2020-01-12,81.61,81.61,81.61,0.0,0.0,81.86,81.86,81.86,0.0,0.0,81.61,81.61,81.61,0.0,0.0,81.86,81.86,81.86,0.0,0.0
2020-01-19,82.06,82.06,82.06,0.0,0.0,82.06,82.06,82.06,0.0,0.0,80.82,80.82,80.82,0.0,0.0,81.02,81.02,81.02,0.0,0.0
2020-01-26,80.03,80.03,80.03,0.0,0.0,80.03,80.03,80.03,0.0,0.0,79.22,79.22,79.22,0.0,0.0,79.38,79.38,79.38,0.0,0.0
2020-02-02,81.77,81.77,81.77,0.0,0.0,81.77,81.77,81.77,0.0,0.0,81.27,81.27,81.27,0.0,0.0,81.3,81.3,81.3,0.0,0.0
2020-02-09,82.81,82.81,82.81,0.0,0.0,82.83,82.83,82.83,0.0,0.0,82.67,82.67,82.67,0.0,0.0,82.83,82.83,82.83,0.0,0.0
2020-02-16,82.33,82.33,82.33,0.0,0.0,82.5,82.5,82.5,0.0,0.0,82.06,82.06,82.06,0.0,0.0,82.14,82.14,82.14,0.0,0.0
2020-02-23,71.54,71.54,71.54,0.0,0.0,72.34,72.34,72.34,0.0,0.0,70.54,70.54,70.54,0.0,0.0,72.03,72.03,72.03,0.0,0.0
2020-03-01,73.22,73.22,73.22,0.0,0.0,73.42,73.42,73.42,0.0,0.0,71.69,71.69,71.69,0.0,0.0,73.42,73.42,73.42,0.0,0.0
2020-03-08,64.89,64.89,64.89,0.0,0.0,64.89,64.89,64.89,0.0,0.0,64.89,64.89,64.89,0.0,0.0,64.89,64.89,64.89,0.0,0.0
2020-03-15,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0
2020-03-22,60.69,60.69,60.69,0.0,0.0,60.69,60.69,60.69,0.0,0.0,60.69,60.69,60.69,0.0,0.0,60.69,60.69,60.69,0.0,0.0
2020-03-29,59.61,59.61,59.61,0.0,0.0,60.31,60.31,60.31,0.0,0.0,58.7,58.7,58.7,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2020-04-05,66.96,66.96,66.96,0.0,0.0,67.99,67.99,67.99,0.0,0.0,66.96,66.96,66.96,0.0,0.0,67.5,67.5,67.5,0.0,0.0
2020-04-12,66.56,66.56,66.56,0.0,0.0,68.68,68.68,68.68,0.0,0.0,64.1,64.1,64.1,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2020-04-19,66.77,66.77,66.77,0.0,0.0,67.36,67.36,67.36,0.0,0.0,66.52,66.52,66.52,0.0,0.0,67.36,67.36,67.36,0.0,0.0
2020-04-26,67.36,67.36,67.36,0.0,0.0,67.36,67.36,67.36,0.0,0.0,67.36,67.36,67.36,0.0,0.0,67.36,67.36,67.36,0.0,0.0
2020-05-03,69.62,69.62,69.62,0.0,0.0,69.62,69.62,69.62,0.0,0.0,69.62,69.62,69.62,0.0,0.0,69.62,69.62,69.62,0.0,0.0
2020-05-10,67.16,67.16,67.16,0.0,0.0,67.33,67.33,67.33,0.0,0.0,66.7,66.7,66.7,0.0,0.0,67.33,67.33,67.33,0.0,0.0
2020-05-17,69.57,69.57,69.57,0.0,0.0,69.99,69.99,69.99,0.0,0.0,69.47,69.47,69.47,0.0,0.0,69.99,69.99,69.99,0.0,0.0
2020-05-24,72.05,72.05,72.05,0.0,0.0,72.74,72.74,72.74,0.0,0.0,71.75,71.75,71.75,0.0,0.0,72.71,72.71,72.71,0.0,0.0
2020-05-31,77.2,77.2,77.2,0.0,0.0,77.2,77.2,77.2,0.0,0.0,77.2,77.2,77.2,0.0,0.0,77.2,77.2,77.2,0.0,0.0
2020-06-07,73.55,73.55,73.55,0.0,0.0,73.55,73.55,73.55,0.0,0.0,71.53,71.53,71.53,0.0,0.0,72.78,72.78,72.78,0.0,0.0
2020-06-14,74.65,74.65,74.65,0.0,0.0,74.65,74.65,74.65,0.0,0.0,73.18,73.18,73.18,0.0,0.0,73.35,73.35,73.35,0.0,0.0
2020-06-21,71.75,71.75,71.75,0.0,0.0,71.75,71.75,71.75,0.0,0.0,70.57,70.57,70.57,0.0,0.0,70.57,70.57,70.57,0.0,0.0
2020-06-28,73.4,73.4,73.4,0.0,0.0,73.4,73.4,73.4,0.0,0.0,73.4,73.4,73.4,0.0,0.0,73.4,73.4,73.4,0.0,0.0
2020-07-05,74.05,74.05,74.05,0.0,0.0,74.05,74.05,74.05,0.0,0.0,73.42,73.42,73.42,0.0,0.0,73.42,73.42,73.42,0.0,0.0
