Date,MKSIStock_Open_average,MKSIStock_Open_max,MKSIStock_Open_min,MKSIStock_Open_volatility,MKSIStock_Open_change,MKSIStock_High_average,MKSIStock_High_max,MKSIStock_High_min,MKSIStock_High_volatility,MKSIStock_High_change,MKSIStock_Low_average,MKSIStock_Low_max,MKSIStock_Low_min,MKSIStock_Low_volatility,MKSIStock_Low_change,MKSIStock_Close_average,MKSIStock_Close_max,MKSIStock_Close_min,MKSIStock_Close_volatility,MKSIStock_Close_change,MKSIStock_Volume_average,MKSIStock_Volume_max,MKSIStock_Volume_min,MKSIStock_Volume_volatility,MKSIStock_Volume_change
2018-01-14,101.2875,104.9,98.0,6.900000000000006,6.900000000000006,103.675,107.15,98.5,8.650000000000006,8.650000000000006,100.3,104.35,96.45,7.8999999999999915,7.8999999999999915,103.1375,107.0,97.65,9.349999999999994,9.349999999999994,580228,669982,514138,155844,119530
2018-01-21,106.11,107.15,102.55,4.6000000000000085,-4.3500000000000085,106.99,108.25,104.35,3.9000000000000057,-2.6500000000000057,103.45,106.15,101.1,5.050000000000011,-3.6999999999999886,105.1,107.8,101.45,6.349999999999994,-2.549999999999997,503350,679604,325733,353871,270759
2018-01-28,104.11,108.5,100.6,7.900000000000006,4.450000000000003,105.674,109.4,102.65,6.75,4.280000000000001,101.72,104.6,98.8,5.799999999999997,4.199999999999989,104.47,109.1,101.8,7.299999999999997,4.150000000000006,693438,1159798,438699,721099,274623
2018-02-04,103.36,107.0,98.4,8.599999999999994,-6.699999999999989,106.006,108.6,100.9,7.699999999999989,-7.699999999999989,99.702,103.7,94.3,9.400000000000006,-9.400000000000006,102.27,107.2,97.05,10.150000000000006,-3.799999999999997,949534,1074168,797100,277068,-238152
2018-02-11,104.94,110.6,101.1,9.5,9.5,108.086,111.95,103.95,8.0,8.0,103.32000000000001,109.5,99.7,9.799999999999997,9.75,106.72,111.1,101.8,9.299999999999997,6.849999999999994,489159,667700,412895,254805,-83439
2018-02-18,112.7875,115.6,109.6,6.0,3.1500000000000057,114.8125,116.55,112.8,3.75,-3.75,110.45,112.1,108.75,3.3499999999999943,1.9500000000000028,112.825,114.75,111.6,3.1500000000000057,-2.0,585258,713869,404398,309471,-309471
2018-02-25,112.47,114.05,111.1,2.950000000000003,-1.4500000000000028,114.5,115.2,113.75,1.4500000000000028,0.0,110.86,112.15,109.4,2.75,-1.8500000000000085,112.86,114.4,111.35,3.0500000000000114,0.6500000000000057,534710,655724,484115,171609,2241
2018-03-04,117.66,122.25,113.6,8.650000000000006,8.650000000000006,120.242,124.9,115.31,9.590000000000003,9.590000000000003,117.002,121.9,111.8,10.100000000000009,10.100000000000009,119.74,124.85,114.5,10.349999999999994,10.349999999999994,498015,587735,377369,210366,204467
2018-03-11,124.6,126.25,123.2,3.049999999999997,-2.3499999999999943,125.706,128.28,124.15,4.1299999999999955,-3.680000000000007,122.56400000000001,123.31,122.11,1.2000000000000028,-0.8100000000000023,123.7,125.15,123.25,1.9000000000000057,-1.6000000000000085,439403,651840,302424,349416,267033
2018-03-18,123.24,124.35,121.8,2.549999999999997,-0.7000000000000028,124.636,127.18,121.8,5.38000000000001,-1.9000000000000057,120.63,123.15,115.75,7.400000000000006,-3.549999999999997,122.14,125.45,115.85,9.600000000000009,-7.400000000000006,489333,614451,265179,349272,-83040
2018-03-25,117.0125,122.6,112.45,10.149999999999991,-5.799999999999997,119.2875,122.6,114.75,7.849999999999994,-4.200000000000003,112.8625,117.05,109.7,7.349999999999994,-6.049999999999997,115.9125,121.8,111.35,10.450000000000003,-6.1499999999999915,626895,685888,563535,122353,48612
2018-04-01,112.1,115.1,108.65,6.449999999999989,-3.299999999999997,113.88,116.0,112.65,3.3499999999999943,-2.6500000000000057,109.64,111.95,107.5,4.450000000000003,0.10000000000000853,111.87,113.5,110.4,3.0999999999999943,-0.29999999999999716,576582,668728,518290,150438,7299
2018-04-08,115.48,118.75,111.9,6.849999999999994,6.849999999999994,117.62,118.75,115.65,3.0999999999999943,3.0999999999999943,114.46,116.5,111.3,5.200000000000003,5.0,115.7,117.5,111.65,5.849999999999994,5.349999999999994,471030,516859,414881,101978,-51667
2018-04-15,115.98,121.65,105.2,16.450000000000003,-12.799999999999997,117.58,122.77,107.58,15.189999999999998,-11.269999999999996,112.178,119.0,104.65,14.349999999999994,-11.769999999999996,113.66,122.25,105.65,16.599999999999994,-12.299999999999997,872544,1440461,342379,1098082,794551
2018-04-22,106.49000000000001,107.9,105.15,2.75,1.75,107.878,108.64,106.4,2.239999999999995,0.29000000000000625,102.832,105.3,99.11,6.189999999999998,-2.049999999999997,104.77,107.15,102.95,4.200000000000003,-1.7999999999999972,771878,1047427,611544,435883,13012
2018-04-29,104.94,106.35,102.4,3.9499999999999886,1.8499999999999943,107.46,110.25,105.7,4.549999999999997,4.549999999999997,103.52,105.3,101.1,4.200000000000003,3.049999999999997,106.17,109.05,102.4,6.6499999999999915,6.6499999999999915,521249,625197,466913,158284,111657
2018-05-06,111.99,115.55,109.4,6.1499999999999915,6.1499999999999915,113.39,116.1,110.45,5.6499999999999915,5.099999999999994,111.01,113.25,109.05,4.200000000000003,3.8500000000000085,112.53,115.45,109.2,6.25,4.599999999999994,360994,496000,259454,236546,-82936
2018-05-13,115.26,116.6,114.65,1.9499999999999886,0.0,117.14999999999999,118.35,115.05,3.299999999999997,-3.299999999999997,112.89,115.3,109.5,5.799999999999997,-5.400000000000006,114.66,116.65,110.6,6.050000000000011,-4.450000000000003,439051,709098,302023,407075,326757
2018-05-20,112.3,113.25,111.05,2.200000000000003,1.1500000000000057,113.794,114.15,113.4,0.75,0.15000000000000568,111.17999999999999,112.05,110.05,2.0,1.9500000000000028,112.45,113.5,111.3,2.200000000000003,1.2999999999999972,378739,554879,302540,252339,-37049
2018-05-27,114.0,115.5,112.4,3.0999999999999943,1.0,115.75,116.7,114.85,1.8500000000000085,0.25,112.6625,113.85,112.1,1.75,0.0,113.9,114.9,112.2,2.700000000000003,1.2000000000000028,467097,589222,404366,184856,184856
2018-06-03,114.93,117.75,108.95,8.799999999999997,-6.049999999999997,115.78,118.75,109.1,9.650000000000006,-6.8500000000000085,111.43,116.65,101.15,15.5,-12.849999999999994,112.96,118.75,103.15,15.599999999999994,-12.149999999999991,757404,1575058,391592,1183466,1168444
2018-06-10,103.28,106.05,100.85,5.200000000000003,3.0,104.554,106.42,102.55,3.8700000000000045,2.8200000000000074,101.636,103.3,99.6,3.700000000000003,3.200000000000003,102.87,105.6,99.95,5.6499999999999915,3.450000000000003,971549,1263019,768917,494102,221107
2018-06-17,103.0,104.6,101.35,3.25,-1.4500000000000028,103.84400000000001,105.6,101.4,4.199999999999989,-1.75,100.84,103.05,99.0,4.049999999999997,-2.299999999999997,102.26,104.25,99.1,5.150000000000006,-3.8000000000000114,1954902,6468954,685706,5783248,5669071
2018-06-24,95.87,98.9,92.75,6.150000000000006,-4.3500000000000085,97.08,98.9,94.25,4.650000000000006,-1.9500000000000028,93.69,95.0,91.9,3.0999999999999943,-1.1000000000000085,94.99,96.8,93.1,3.700000000000003,0.10000000000000853,907291,1154593,765402,389191,-198170
2018-07-01,95.75,96.55,94.55,2.0,1.6500000000000057,96.955,98.0,96.2,1.7999999999999972,1.3299999999999983,94.5,94.95,93.8,1.1500000000000057,1.1500000000000057,96.1875,97.3,94.85,2.450000000000003,0.7999999999999972,522354,746624,352344,394280,-348002
