Date,Schwab US Small-CapEtf_Open_average,Schwab US Small-CapEtf_Open_max,Schwab US Small-CapEtf_Open_min,Schwab US Small-CapEtf_Open_volatility,Schwab US Small-CapEtf_Open_change,Schwab US Small-CapEtf_High_average,Schwab US Small-CapEtf_High_max,Schwab US Small-CapEtf_High_min,Schwab US Small-CapEtf_High_volatility,Schwab US Small-CapEtf_High_change,Schwab US Small-CapEtf_Low_average,Schwab US Small-CapEtf_Low_max,Schwab US Small-CapEtf_Low_min,Schwab US Small-CapEtf_Low_volatility,Schwab US Small-CapEtf_Low_change,Schwab US Small-CapEtf_Close_average,Schwab US Small-CapEtf_Close_max,Schwab US Small-CapEtf_Close_min,Schwab US Small-CapEtf_Close_volatility,Schwab US Small-CapEtf_Close_change
2018-06-17,75.97,75.97,75.97,0.0,0.0,75.98,75.98,75.98,0.0,0.0,75.33,75.33,75.33,0.0,0.0,75.51,75.51,75.51,0.0,0.0
2018-06-24,73.85,73.85,73.85,0.0,0.0,74.16,74.16,74.16,0.0,0.0,73.57,73.57,73.57,0.0,0.0,73.57,73.57,73.57,0.0,0.0
2018-07-01,74.94,74.94,74.94,0.0,0.0,75.67,75.67,75.67,0.0,0.0,74.77,74.77,74.77,0.0,0.0,75.6,75.6,75.6,0.0,0.0
2018-07-08,75.67,75.67,75.67,0.0,0.0,76.02,76.02,76.02,0.0,0.0,75.49,75.49,75.49,0.0,0.0,75.55,75.55,75.55,0.0,0.0
2018-07-15,76.15,76.15,76.15,0.0,0.0,76.24,76.24,76.24,0.0,0.0,75.88,75.88,75.88,0.0,0.0,75.93,75.93,75.93,0.0,0.0
2018-07-22,75.88,75.88,75.88,0.0,0.0,75.97,75.97,75.97,0.0,0.0,74.37,74.37,74.37,0.0,0.0,74.58,74.58,74.58,0.0,0.0
2018-07-29,75.5,75.5,75.5,0.0,0.0,75.67,75.67,75.67,0.0,0.0,74.91,74.91,74.91,0.0,0.0,75.22,75.22,75.22,0.0,0.0
2018-08-05,75.54,75.54,75.54,0.0,0.0,76.14,76.14,76.14,0.0,0.0,75.5,75.5,75.5,0.0,0.0,75.72,75.72,75.72,0.0,0.0
2018-08-12,75.66,75.66,75.66,0.0,0.0,76.19,76.19,76.19,0.0,0.0,75.52,75.52,75.52,0.0,0.0,76.16,76.16,76.16,0.0,0.0
2018-08-19,77.41,77.41,77.41,0.0,0.0,77.65,77.65,77.65,0.0,0.0,77.34,77.34,77.34,0.0,0.0,77.57,77.57,77.57,0.0,0.0
2018-08-26,77.81,77.81,77.81,0.0,0.0,78.34,78.34,78.34,0.0,0.0,77.76,77.76,77.76,0.0,0.0,78.22,78.22,78.22,0.0,0.0
2018-09-02,77.13,77.13,77.13,0.0,0.0,77.59,77.59,77.59,0.0,0.0,76.86,76.86,76.86,0.0,0.0,77.17,77.17,77.17,0.0,0.0
2018-09-09,77.4,77.4,77.4,0.0,0.0,77.88,77.88,77.88,0.0,0.0,77.33,77.33,77.33,0.0,0.0,77.69,77.69,77.69,0.0,0.0
2018-09-16,77.64,77.64,77.64,0.0,0.0,77.74,77.74,77.74,0.0,0.0,77.04,77.04,77.04,0.0,0.0,77.09,77.09,77.09,0.0,0.0
2018-09-23,75.69,75.69,75.69,0.0,0.0,76.33,76.33,76.33,0.0,0.0,75.6,75.6,75.6,0.0,0.0,76.17,76.17,76.17,0.0,0.0
2018-09-30,74.19,74.19,74.19,0.0,0.0,74.36,74.36,74.36,0.0,0.0,72.85,72.85,72.85,0.0,0.0,73.47,73.47,73.47,0.0,0.0
2018-10-07,70.43,70.43,70.43,0.0,0.0,70.51,70.51,70.51,0.0,0.0,68.84,68.84,68.84,0.0,0.0,69.67,69.67,69.67,0.0,0.0
2018-10-14,70.37,70.37,70.37,0.0,0.0,70.73,70.73,70.73,0.0,0.0,69.23,69.23,69.23,0.0,0.0,69.45,69.45,69.45,0.0,0.0
2018-10-21,66.62,66.62,66.62,0.0,0.0,67.47,67.47,67.47,0.0,0.0,65.46,65.46,65.46,0.0,0.0,66.64,66.64,66.64,0.0,0.0
2018-10-28,69.81,69.81,69.81,0.0,0.0,70.1,70.1,70.1,0.0,0.0,69.0,69.0,69.0,0.0,0.0,69.6,69.6,69.6,0.0,0.0
2018-11-04,70.45,70.45,70.45,0.0,0.0,70.47,70.47,70.47,0.0,0.0,69.26,69.26,69.26,0.0,0.0,69.76,69.76,69.76,0.0,0.0
2018-11-11,68.22,68.22,68.22,0.0,0.0,68.99,68.99,68.99,0.0,0.0,68.09,68.09,68.09,0.0,0.0,68.86,68.86,68.86,0.0,0.0
2018-11-18,66.57,66.57,66.57,0.0,0.0,67.6,67.6,67.6,0.0,0.0,66.51,66.51,66.51,0.0,0.0,67.03,67.03,67.03,0.0,0.0
2018-11-25,68.64,68.64,68.64,0.0,0.0,69.3,69.3,69.3,0.0,0.0,68.55,68.55,68.55,0.0,0.0,69.22,69.22,69.22,0.0,0.0
2018-12-02,66.89,66.89,66.89,0.0,0.0,67.42,67.42,67.42,0.0,0.0,65.16,65.16,65.16,0.0,0.0,65.52,65.52,65.52,0.0,0.0
2018-12-09,63.91,63.91,63.91,0.0,0.0,64.56,64.56,64.56,0.0,0.0,63.25,63.25,63.25,0.0,0.0,63.45,63.45,63.45,0.0,0.0
2018-12-16,59.9,59.9,59.9,0.0,0.0,60.23,60.23,60.23,0.0,0.0,58.07,58.07,58.07,0.0,0.0,58.24,58.24,58.24,0.0,0.0
2018-12-23,60.1,60.1,60.1,0.0,0.0,61.05,61.05,61.05,0.0,0.0,59.69,59.69,59.69,0.0,0.0,60.22,60.22,60.22,0.0,0.0
2018-12-30,60.59,60.59,60.59,0.0,0.0,62.2,62.2,62.2,0.0,0.0,60.57,60.57,60.57,0.0,0.0,62.03,62.03,62.03,0.0,0.0
2019-01-06,64.77,64.77,64.77,0.0,0.0,65.24,65.24,65.24,0.0,0.0,64.65,64.65,64.65,0.0,0.0,65.13,65.13,65.13,0.0,0.0
2019-01-13,66.55,66.55,66.55,0.0,0.0,67.2,67.2,67.2,0.0,0.0,66.36,66.36,66.36,0.0,0.0,67.02,67.02,67.02,0.0,0.0
2019-01-20,66.82,66.82,66.82,0.0,0.0,67.25,67.25,67.25,0.0,0.0,66.7,66.7,66.7,0.0,0.0,67.12,67.12,67.12,0.0,0.0
2019-01-27,68.11,68.11,68.11,0.0,0.0,68.3,68.3,68.3,0.0,0.0,67.83,67.83,67.83,0.0,0.0,68.13,68.13,68.13,0.0,0.0
2019-02-03,68.05,68.05,68.05,0.0,0.0,68.46,68.46,68.46,0.0,0.0,67.84,67.84,67.84,0.0,0.0,68.46,68.46,68.46,0.0,0.0
2019-02-10,70.51,70.51,70.51,0.0,0.0,71.13,71.13,71.13,0.0,0.0,70.32,70.32,70.32,0.0,0.0,71.13,71.13,71.13,0.0,0.0
2019-02-17,71.6,71.6,71.6,0.0,0.0,72.01,72.01,72.01,0.0,0.0,71.53,71.53,71.53,0.0,0.0,71.99,71.99,71.99,0.0,0.0
2019-02-24,71.89,71.89,71.89,0.0,0.0,72.05,72.05,72.05,0.0,0.0,71.34,71.34,71.34,0.0,0.0,71.97,71.97,71.97,0.0,0.0
2019-03-03,68.75,68.75,68.75,0.0,0.0,69.17,69.17,69.17,0.0,0.0,68.7,68.7,68.7,0.0,0.0,69.12,69.12,69.12,0.0,0.0
2019-03-10,70.54,70.54,70.54,0.0,0.0,71.06,71.06,71.06,0.0,0.0,70.42,70.42,70.42,0.0,0.0,70.6,70.6,70.6,0.0,0.0
2019-03-17,70.37,70.37,70.37,0.0,0.0,70.5,70.5,70.5,0.0,0.0,68.41,68.41,68.41,0.0,0.0,68.42,68.42,68.42,0.0,0.0
2019-03-24,70.15,70.15,70.15,0.0,0.0,70.3,70.3,70.3,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.93,69.93,69.93,0.0,0.0
2019-03-31,71.44,71.44,71.44,0.0,0.0,71.9,71.9,71.9,0.0,0.0,71.44,71.44,71.44,0.0,0.0,71.86,71.86,71.86,0.0,0.0
2019-04-07,72.24,72.24,72.24,0.0,0.0,72.3,72.3,72.3,0.0,0.0,71.85,71.85,71.85,0.0,0.0,72.19,72.19,72.19,0.0,0.0
2019-04-14,71.43,71.43,71.43,0.0,0.0,71.55,71.55,71.55,0.0,0.0,70.88,70.88,70.88,0.0,0.0,71.34,71.34,71.34,0.0,0.0
2019-04-21,71.87,71.87,71.87,0.0,0.0,72.58,72.58,72.58,0.0,0.0,71.65,71.65,71.65,0.0,0.0,72.48,72.48,72.48,0.0,0.0
2019-04-28,72.42,72.42,72.42,0.0,0.0,73.45,73.45,73.45,0.0,0.0,72.42,72.42,72.42,0.0,0.0,73.4,73.4,73.4,0.0,0.0
2019-05-05,71.2,71.2,71.2,0.0,0.0,71.76,71.76,71.76,0.0,0.0,70.33,70.33,70.33,0.0,0.0,71.64,71.64,71.64,0.0,0.0
2019-05-12,70.48,70.48,70.48,0.0,0.0,71.13,71.13,71.13,0.0,0.0,70.02,70.02,70.02,0.0,0.0,70.1,70.1,70.1,0.0,0.0
2019-05-19,68.97,68.97,68.97,0.0,0.0,69.27,69.27,69.27,0.0,0.0,68.74,68.74,68.74,0.0,0.0,69.12,69.12,69.12,0.0,0.0
2019-05-26,67.12,67.12,67.12,0.0,0.0,67.46,67.46,67.46,0.0,0.0,66.76,66.76,66.76,0.0,0.0,67.1,67.1,67.1,0.0,0.0
2019-06-02,69.42,69.42,69.42,0.0,0.0,69.84,69.84,69.84,0.0,0.0,69.24,69.24,69.24,0.0,0.0,69.59,69.59,69.59,0.0,0.0
2019-06-09,70.37,70.37,70.37,0.0,0.0,70.37,70.37,70.37,0.0,0.0,69.8,69.8,69.8,0.0,0.0,69.89,69.89,69.89,0.0,0.0
2019-06-16,71.54,71.54,71.54,0.0,0.0,71.58,71.58,71.58,0.0,0.0,70.97,70.97,70.97,0.0,0.0,71.09,71.09,71.09,0.0,0.0
2019-06-23,70.81,70.81,70.81,0.0,0.0,71.65,71.65,71.65,0.0,0.0,70.81,70.81,70.81,0.0,0.0,71.48,71.48,71.48,0.0,0.0
2019-06-30,71.74,71.74,71.74,0.0,0.0,72.31,72.31,72.31,0.0,0.0,71.47,71.47,71.47,0.0,0.0,72.29,72.29,72.29,0.0,0.0
2019-07-07,71.71,71.71,71.71,0.0,0.0,72.37,72.37,72.37,0.0,0.0,71.65,71.65,71.65,0.0,0.0,72.17,72.17,72.17,0.0,0.0
2019-07-14,71.76,71.76,71.76,0.0,0.0,72.03,72.03,72.03,0.0,0.0,71.39,71.39,71.39,0.0,0.0,71.39,71.39,71.39,0.0,0.0
2019-07-21,72.37,72.37,72.37,0.0,0.0,73.13,73.13,73.13,0.0,0.0,72.36,72.36,72.36,0.0,0.0,73.0,73.0,73.0,0.0,0.0
2019-07-28,71.02,71.02,71.02,0.0,0.0,71.1,71.1,71.1,0.0,0.0,70.0,70.0,70.0,0.0,0.0,70.53,70.53,70.53,0.0,0.0
2019-08-04,70.55,70.55,70.55,0.0,0.0,70.55,70.55,70.55,0.0,0.0,69.7,69.7,69.7,0.0,0.0,69.97,69.97,69.97,0.0,0.0
2019-08-11,67.92,67.92,67.92,0.0,0.0,68.93,68.93,68.93,0.0,0.0,67.84,67.84,67.84,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2019-08-18,69.25,69.25,69.25,0.0,0.0,69.66,69.66,69.66,0.0,0.0,67.45,67.45,67.45,0.0,0.0,67.69,67.69,67.69,0.0,0.0
2019-08-25,69.58,69.58,69.58,0.0,0.0,69.64,69.64,69.64,0.0,0.0,68.77,68.77,68.77,0.0,0.0,69.22,69.22,69.22,0.0,0.0
2019-09-01,70.13,70.13,70.13,0.0,0.0,70.38,70.38,70.38,0.0,0.0,69.79,69.79,69.79,0.0,0.0,69.86,69.86,69.86,0.0,0.0
2019-09-08,72.36,72.36,72.36,0.0,0.0,72.7,72.7,72.7,0.0,0.0,72.04,72.04,72.04,0.0,0.0,72.09,72.09,72.09,0.0,0.0
2019-09-15,71.57,71.57,71.57,0.0,0.0,71.87,71.87,71.87,0.0,0.0,70.94,70.94,70.94,0.0,0.0,71.3,71.3,71.3,0.0,0.0
2019-09-22,70.25,70.25,70.25,0.0,0.0,70.45,70.45,70.45,0.0,0.0,69.24,69.24,69.24,0.0,0.0,69.57,69.57,69.57,0.0,0.0
2019-09-29,68.07,68.07,68.07,0.0,0.0,68.64,68.64,68.64,0.0,0.0,67.71,67.71,67.71,0.0,0.0,68.63,68.63,68.63,0.0,0.0
2019-10-06,68.77,68.77,68.77,0.0,0.0,69.77,69.77,69.77,0.0,0.0,68.77,68.77,68.77,0.0,0.0,69.15,69.15,69.15,0.0,0.0
2019-10-13,70.08,70.08,70.08,0.0,0.0,70.38,70.38,70.38,0.0,0.0,69.54,69.54,69.54,0.0,0.0,70.09,70.09,70.09,0.0,0.0
2019-10-20,70.64,70.64,70.64,0.0,0.0,71.38,71.38,71.38,0.0,0.0,70.64,70.64,70.64,0.0,0.0,71.21,71.21,71.21,0.0,0.0
2019-10-27,71.53,71.53,71.53,0.0,0.0,72.35,72.35,72.35,0.0,0.0,71.5,71.5,71.5,0.0,0.0,72.35,72.35,72.35,0.0,0.0
2019-11-03,72.6,72.6,72.6,0.0,0.0,73.0,73.0,73.0,0.0,0.0,72.46,72.46,72.46,0.0,0.0,73.0,73.0,73.0,0.0,0.0
2019-11-10,73.03,73.03,73.03,0.0,0.0,73.07,73.07,73.07,0.0,0.0,72.7,72.7,72.7,0.0,0.0,73.0,73.0,73.0,0.0,0.0
2019-11-17,72.56,72.56,72.56,0.0,0.0,72.67,72.67,72.67,0.0,0.0,72.21,72.21,72.21,0.0,0.0,72.58,72.58,72.58,0.0,0.0
2019-11-24,74.27,74.27,74.27,0.0,0.0,74.42,74.42,74.42,0.0,0.0,73.93,73.93,73.93,0.0,0.0,73.98,73.98,73.98,0.0,0.0
2019-12-01,74.2,74.2,74.2,0.0,0.0,74.61,74.61,74.61,0.0,0.0,74.19,74.19,74.19,0.0,0.0,74.31,74.31,74.31,0.0,0.0
2019-12-08,74.52,74.52,74.52,0.0,0.0,74.91,74.91,74.91,0.0,0.0,73.92,73.92,73.92,0.0,0.0,74.26,74.26,74.26,0.0,0.0
2019-12-15,75.79,75.79,75.79,0.0,0.0,76.0,76.0,76.0,0.0,0.0,75.68,75.68,75.68,0.0,0.0,75.8,75.8,75.8,0.0,0.0
2019-12-22,76.21,76.21,76.21,0.0,0.0,76.21,76.21,76.21,0.0,0.0,75.51,75.51,75.51,0.0,0.0,75.7,75.7,75.7,0.0,0.0
2019-12-29,74.86,74.86,74.86,0.0,0.0,75.56,75.56,75.56,0.0,0.0,74.75,74.75,74.75,0.0,0.0,75.41,75.41,75.41,0.0,0.0
2020-01-05,75.61,75.61,75.61,0.0,0.0,75.65,75.65,75.65,0.0,0.0,75.04,75.04,75.04,0.0,0.0,75.31,75.31,75.31,0.0,0.0
2020-01-12,77.64,77.64,77.64,0.0,0.0,77.74,77.74,77.74,0.0,0.0,77.01,77.01,77.01,0.0,0.0,77.09,77.09,77.09,0.0,0.0
2020-01-19,76.68,76.68,76.68,0.0,0.0,76.68,76.68,76.68,0.0,0.0,75.03,75.03,75.03,0.0,0.0,75.52,75.52,75.52,0.0,0.0
2020-01-26,74.62,74.62,74.62,0.0,0.0,74.66,74.66,74.66,0.0,0.0,73.22,73.22,73.22,0.0,0.0,73.37,73.37,73.37,0.0,0.0
2020-02-02,75.82,75.82,75.82,0.0,0.0,75.9,75.9,75.9,0.0,0.0,75.09,75.09,75.09,0.0,0.0,75.23,75.23,75.23,0.0,0.0
2020-02-09,76.98,76.98,76.98,0.0,0.0,77.01,77.01,77.01,0.0,0.0,76.5,76.5,76.5,0.0,0.0,76.74,76.74,76.74,0.0,0.0
2020-02-16,76.99,76.99,76.99,0.0,0.0,76.99,76.99,76.99,0.0,0.0,76.12,76.12,76.12,0.0,0.0,76.39,76.39,76.39,0.0,0.0
2020-02-23,65.93,65.93,65.93,0.0,0.0,67.53,67.53,67.53,0.0,0.0,65.57,65.57,65.57,0.0,0.0,67.21,67.21,67.21,0.0,0.0
2020-03-01,65.06,65.06,65.06,0.0,0.0,66.47,66.47,66.47,0.0,0.0,64.3,64.3,64.3,0.0,0.0,65.69,65.69,65.69,0.0,0.0
2020-03-08,54.74,54.74,54.74,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.74,54.74,54.74,0.0,0.0
2020-03-15,45.54,45.54,45.54,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.54,45.54,45.54,0.0,0.0
2020-03-22,50.96,50.96,50.96,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.96,50.96,50.96,0.0,0.0
2020-03-29,48.24,48.24,48.24,0.0,0.0,48.75,48.75,48.75,0.0,0.0,46.44,46.44,46.44,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2020-04-05,55.07,55.07,55.07,0.0,0.0,56.65,56.65,56.65,0.0,0.0,54.93,54.93,54.93,0.0,0.0,56.08,56.08,56.08,0.0,0.0
2020-04-12,55.01,55.01,55.01,0.0,0.0,55.67,55.67,55.67,0.0,0.0,54.6,54.6,54.6,0.0,0.0,55.5,55.5,55.5,0.0,0.0
2020-04-19,55.01,55.01,55.01,0.0,0.0,55.86,55.86,55.86,0.0,0.0,54.43,54.43,54.43,0.0,0.0,55.52,55.52,55.52,0.0,0.0
2020-04-26,56.87,56.87,56.87,0.0,0.0,56.87,56.87,56.87,0.0,0.0,56.87,56.87,56.87,0.0,0.0,56.87,56.87,56.87,0.0,0.0
2020-05-03,59.18,59.18,59.18,0.0,0.0,60.42,60.42,60.42,0.0,0.0,58.94,58.94,58.94,0.0,0.0,60.32,60.32,60.32,0.0,0.0
2020-05-10,56.1,56.1,56.1,0.0,0.0,57.12,57.12,57.12,0.0,0.0,56.1,56.1,56.1,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2020-05-17,61.26,61.26,61.26,0.0,0.0,61.43,61.43,61.43,0.0,0.0,60.6,60.6,60.6,0.0,0.0,61.41,61.41,61.41,0.0,0.0
2020-05-24,63.13,63.13,63.13,0.0,0.0,63.66,63.66,63.66,0.0,0.0,62.45,62.45,62.45,0.0,0.0,63.39,63.39,63.39,0.0,0.0
2020-05-31,68.88,68.88,68.88,0.0,0.0,68.88,68.88,68.88,0.0,0.0,68.88,68.88,68.88,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2020-06-07,64.51,64.51,64.51,0.0,0.0,64.87,64.87,64.87,0.0,0.0,61.77,61.77,61.77,0.0,0.0,63.65,63.65,63.65,0.0,0.0
2020-06-14,66.55,66.55,66.55,0.0,0.0,66.55,66.55,66.55,0.0,0.0,64.56,64.56,64.56,0.0,0.0,65.1,65.1,65.1,0.0,0.0
2020-06-21,64.05,64.05,64.05,0.0,0.0,64.18,64.18,64.18,0.0,0.0,62.77,62.77,62.77,0.0,0.0,62.78,62.78,62.78,0.0,0.0
2020-06-28,65.24,65.24,65.24,0.0,0.0,65.24,65.24,65.24,0.0,0.0,65.24,65.24,65.24,0.0,0.0,65.24,65.24,65.24,0.0,0.0
2020-07-05,65.13,65.13,65.13,0.0,0.0,65.75,65.75,65.75,0.0,0.0,64.64,64.64,64.64,0.0,0.0,64.68,64.68,64.68,0.0,0.0
