Date,iShares 7-10 Year Treasury BondEtf_Open_average,iShares 7-10 Year Treasury BondEtf_Open_max,iShares 7-10 Year Treasury BondEtf_Open_min,iShares 7-10 Year Treasury BondEtf_Open_volatility,iShares 7-10 Year Treasury BondEtf_Open_change,iShares 7-10 Year Treasury BondEtf_High_average,iShares 7-10 Year Treasury BondEtf_High_max,iShares 7-10 Year Treasury BondEtf_High_min,iShares 7-10 Year Treasury BondEtf_High_volatility,iShares 7-10 Year Treasury BondEtf_High_change,iShares 7-10 Year Treasury BondEtf_Low_average,iShares 7-10 Year Treasury BondEtf_Low_max,iShares 7-10 Year Treasury BondEtf_Low_min,iShares 7-10 Year Treasury BondEtf_Low_volatility,iShares 7-10 Year Treasury BondEtf_Low_change,iShares 7-10 Year Treasury BondEtf_Close_average,iShares 7-10 Year Treasury BondEtf_Close_max,iShares 7-10 Year Treasury BondEtf_Close_min,iShares 7-10 Year Treasury BondEtf_Close_volatility,iShares 7-10 Year Treasury BondEtf_Close_change
2018-01-14,104.0,104.0,104.0,0.0,0.0,104.0,104.0,104.0,0.0,0.0,103.73,103.73,103.73,0.0,0.0,103.79,103.79,103.79,0.0,0.0
2018-01-21,103.96,103.96,103.96,0.0,0.0,103.96,103.96,103.96,0.0,0.0,103.66,103.66,103.66,0.0,0.0,103.77,103.77,103.77,0.0,0.0
2018-01-28,102.29,102.29,102.29,0.0,0.0,102.37,102.37,102.37,0.0,0.0,102.11,102.11,102.11,0.0,0.0,102.22,102.22,102.22,0.0,0.0
2018-02-04,102.11,102.11,102.11,0.0,0.0,102.81,102.81,102.81,0.0,0.0,102.11,102.11,102.11,0.0,0.0,102.22,102.22,102.22,0.0,0.0
2018-02-11,102.09,102.09,102.09,0.0,0.0,102.18,102.18,102.18,0.0,0.0,101.96,101.96,101.96,0.0,0.0,102.01,102.01,102.01,0.0,0.0
2018-02-18,102.01,102.01,102.01,0.0,0.0,102.21,102.21,102.21,0.0,0.0,101.98,101.98,101.98,0.0,0.0,102.13,102.13,102.13,0.0,0.0
2018-02-25,102.32,102.32,102.32,0.0,0.0,102.33,102.33,102.33,0.0,0.0,102.01,102.01,102.01,0.0,0.0,102.07,102.07,102.07,0.0,0.0
2018-03-04,101.89,101.89,101.89,0.0,0.0,102.0,102.0,102.0,0.0,0.0,101.77,101.77,101.77,0.0,0.0,101.92,101.92,101.92,0.0,0.0
2018-03-11,102.36,102.36,102.36,0.0,0.0,102.39,102.39,102.39,0.0,0.0,102.24,102.24,102.24,0.0,0.0,102.37,102.37,102.37,0.0,0.0
2018-03-18,102.46,102.46,102.46,0.0,0.0,102.75,102.75,102.75,0.0,0.0,102.46,102.46,102.46,0.0,0.0,102.7,102.7,102.7,0.0,0.0
2018-03-25,103.01,103.01,103.01,0.0,0.0,103.31,103.31,103.31,0.0,0.0,103.01,103.01,103.01,0.0,0.0,103.19,103.19,103.19,0.0,0.0
2018-04-01,102.8,102.8,102.8,0.0,0.0,102.96,102.96,102.96,0.0,0.0,102.66,102.66,102.66,0.0,0.0,102.92,102.92,102.92,0.0,0.0
2018-04-08,102.4,102.4,102.4,0.0,0.0,102.63,102.63,102.63,0.0,0.0,102.4,102.4,102.4,0.0,0.0,102.58,102.58,102.58,0.0,0.0
2018-04-15,101.78,101.78,101.78,0.0,0.0,101.84,101.84,101.84,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.57,101.57,101.57,0.0,0.0
2018-04-22,101.51,101.51,101.51,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.5,101.5,101.5,0.0,0.0,101.59,101.59,101.59,0.0,0.0
2018-04-29,101.75,101.75,101.75,0.0,0.0,101.79,101.79,101.79,0.0,0.0,101.49,101.49,101.49,0.0,0.0,101.64,101.64,101.64,0.0,0.0
2018-05-06,101.47,101.47,101.47,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.3,101.3,101.3,0.0,0.0,101.41,101.41,101.41,0.0,0.0
2018-05-13,100.55,100.55,100.55,0.0,0.0,100.81,100.81,100.81,0.0,0.0,100.55,100.55,100.55,0.0,0.0,100.75,100.75,100.75,0.0,0.0
2018-05-20,101.81,101.81,101.81,0.0,0.0,101.91,101.91,101.91,0.0,0.0,101.76,101.76,101.76,0.0,0.0,101.9,101.9,101.9,0.0,0.0
2018-05-27,101.85,101.85,101.85,0.0,0.0,102.09,102.09,102.09,0.0,0.0,101.77,101.77,101.77,0.0,0.0,101.93,101.93,101.93,0.0,0.0
2018-06-03,101.74,101.74,101.74,0.0,0.0,101.86,101.86,101.86,0.0,0.0,101.67,101.67,101.67,0.0,0.0,101.71,101.71,101.71,0.0,0.0
2018-06-10,101.97,101.97,101.97,0.0,0.0,102.1,102.1,102.1,0.0,0.0,101.8,101.8,101.8,0.0,0.0,101.83,101.83,101.83,0.0,0.0
2018-06-17,101.96,101.96,101.96,0.0,0.0,102.16,102.16,102.16,0.0,0.0,101.95,101.95,101.95,0.0,0.0,102.11,102.11,102.11,0.0,0.0
2018-06-24,102.58,102.58,102.58,0.0,0.0,102.68,102.68,102.68,0.0,0.0,102.5,102.5,102.5,0.0,0.0,102.51,102.51,102.51,0.0,0.0
2018-07-01,102.64,102.64,102.64,0.0,0.0,102.71,102.71,102.71,0.0,0.0,102.52,102.52,102.52,0.0,0.0,102.61,102.61,102.61,0.0,0.0
2018-07-08,102.55,102.55,102.55,0.0,0.0,102.64,102.64,102.64,0.0,0.0,102.48,102.48,102.48,0.0,0.0,102.61,102.61,102.61,0.0,0.0
2018-07-15,102.46,102.46,102.46,0.0,0.0,102.46,102.46,102.46,0.0,0.0,102.18,102.18,102.18,0.0,0.0,102.22,102.22,102.22,0.0,0.0
2018-07-22,101.84,101.84,101.84,0.0,0.0,101.84,101.84,101.84,0.0,0.0,101.68,101.68,101.68,0.0,0.0,101.77,101.77,101.77,0.0,0.0
2018-07-29,101.54,101.54,101.54,0.0,0.0,101.75,101.75,101.75,0.0,0.0,101.53,101.53,101.53,0.0,0.0,101.72,101.72,101.72,0.0,0.0
2018-08-05,102.2,102.2,102.2,0.0,0.0,102.5,102.5,102.5,0.0,0.0,102.17,102.17,102.17,0.0,0.0,102.37,102.37,102.37,0.0,0.0
2018-08-12,102.55,102.55,102.55,0.0,0.0,102.64,102.64,102.64,0.0,0.0,102.4,102.4,102.4,0.0,0.0,102.5,102.5,102.5,0.0,0.0
2018-08-19,102.68,102.68,102.68,0.0,0.0,102.91,102.91,102.91,0.0,0.0,102.64,102.64,102.64,0.0,0.0,102.89,102.89,102.89,0.0,0.0
2018-08-26,102.82,102.82,102.82,0.0,0.0,102.83,102.83,102.83,0.0,0.0,102.6,102.6,102.6,0.0,0.0,102.61,102.61,102.61,0.0,0.0
2018-09-02,102.01,102.01,102.01,0.0,0.0,102.03,102.03,102.03,0.0,0.0,101.87,101.87,101.87,0.0,0.0,101.91,101.91,101.91,0.0,0.0
2018-09-09,101.51,101.51,101.51,0.0,0.0,101.62,101.62,101.62,0.0,0.0,101.46,101.46,101.46,0.0,0.0,101.52,101.52,101.52,0.0,0.0
2018-09-16,100.9,100.9,100.9,0.0,0.0,101.06,101.06,101.06,0.0,0.0,100.9,100.9,100.9,0.0,0.0,101.0,101.0,101.0,0.0,0.0
