Date,HIBBStock_Open_average,HIBBStock_Open_max,HIBBStock_Open_min,HIBBStock_Open_volatility,HIBBStock_Open_change,HIBBStock_High_average,HIBBStock_High_max,HIBBStock_High_min,HIBBStock_High_volatility,HIBBStock_High_change,HIBBStock_Low_average,HIBBStock_Low_max,HIBBStock_Low_min,HIBBStock_Low_volatility,HIBBStock_Low_change,HIBBStock_Close_average,HIBBStock_Close_max,HIBBStock_Close_min,HIBBStock_Close_volatility,HIBBStock_Close_change,HIBBStock_Volume_average,HIBBStock_Volume_max,HIBBStock_Volume_min,HIBBStock_Volume_volatility,HIBBStock_Volume_change
2018-01-14,25.1125,25.5,24.8,0.6999999999999993,-0.4499999999999993,25.6,25.9,25.25,0.6499999999999986,-0.14999999999999858,24.5125,24.75,24.25,0.5,0.25,25.0,25.45,24.75,0.6999999999999993,0.6999999999999993,790137,1223366,444033,779333,-484618
2018-01-21,25.45,26.25,24.7,1.5500000000000007,-0.9000000000000021,25.69,26.25,25.0,1.25,-1.1000000000000014,24.688,25.0,24.35,0.6499999999999986,-0.6499999999999986,25.24,26.1,24.65,1.4500000000000028,-1.1500000000000021,495471,613342,351005,262337,-228586
2018-01-28,23.39,24.75,22.4,2.3500000000000014,-2.1999999999999993,23.66,24.9,22.75,2.1499999999999986,-2.1499999999999986,22.58,23.9,21.9,2.0,-2.0,22.96,24.05,22.15,1.9000000000000021,-1.9000000000000021,646140,839699,563770,275929,6103
2018-02-04,22.98,24.75,21.0,3.75,2.9499999999999993,23.9,24.95,22.8,2.1499999999999986,2.0500000000000007,22.38,23.65,20.85,2.799999999999997,2.25,23.39,24.4,21.5,2.8999999999999986,2.8999999999999986,957190,1288584,801593,486991,427032
2018-02-11,24.99,26.0,24.4,1.6000000000000014,0.7999999999999972,25.522,26.24,24.75,1.4899999999999984,1.0199999999999996,24.46,25.1,23.75,1.3500000000000014,1.0500000000000007,25.11,25.75,24.6,1.1499999999999986,0.3999999999999986,479318,650201,316235,333966,-257447
2018-02-18,24.7,25.05,24.35,0.6999999999999993,0.3000000000000007,25.33,25.6,25.15,0.45000000000000284,0.45000000000000284,24.425,24.75,24.15,0.6000000000000014,0.6000000000000014,24.725,25.25,24.15,1.1000000000000014,1.1000000000000014,424794,532341,328944,203397,-203397
2018-02-25,25.38,26.35,24.7,1.6500000000000021,-1.4500000000000028,25.826,26.35,24.93,1.4200000000000017,-1.4200000000000017,24.386,24.8,23.88,0.9200000000000017,-0.019999999999999574,25.05,25.75,24.7,1.0500000000000007,0.10000000000000142,1052668,1434076,575032,859044,-719681
2018-03-04,24.66,25.35,23.25,2.1000000000000014,-1.4499999999999993,25.218,26.35,23.62,2.7300000000000004,-1.379999999999999,23.849999999999998,24.88,22.65,2.2300000000000004,-1.6000000000000014,24.26,25.45,22.85,2.599999999999998,-1.9499999999999993,717930,917218,287456,629762,434408
2018-03-11,22.04,22.75,19.5,3.25,-3.25,23.47,24.05,23.0,1.0500000000000007,0.5,21.509999999999998,22.5,19.15,3.3500000000000014,-3.25,22.45,22.7,21.95,0.75,-0.5,1639504,4016120,625559,3390561,2994903
2018-03-18,22.4,23.25,21.8,1.4499999999999993,0.5,23.114,23.27,22.85,0.41999999999999815,-0.1999999999999993,21.759999999999998,22.15,21.35,0.7999999999999972,0.3999999999999986,22.5,23.25,21.85,1.3999999999999986,-1.0500000000000007,790222,1151623,553652,597971,-487882
