Date,HOLIStock_Open_average,HOLIStock_Open_max,HOLIStock_Open_min,HOLIStock_Open_volatility,HOLIStock_Open_change,HOLIStock_High_average,HOLIStock_High_max,HOLIStock_High_min,HOLIStock_High_volatility,HOLIStock_High_change,HOLIStock_Low_average,HOLIStock_Low_max,HOLIStock_Low_min,HOLIStock_Low_volatility,HOLIStock_Low_change,HOLIStock_Close_average,HOLIStock_Close_max,HOLIStock_Close_min,HOLIStock_Close_volatility,HOLIStock_Close_change,HOLIStock_Volume_average,HOLIStock_Volume_max,HOLIStock_Volume_min,HOLIStock_Volume_volatility,HOLIStock_Volume_change
2018-01-14,24.42,25.27,23.25,2.0199999999999996,2.0199999999999996,24.95,25.44,23.83,1.610000000000003,1.610000000000003,24.185000000000002,25.01,22.9,2.110000000000003,2.110000000000003,24.815,25.43,23.76,1.6699999999999982,1.6699999999999982,343329,554372,163074,391298,-391298
2018-01-21,25.322,25.51,24.98,0.5300000000000011,0.10000000000000142,25.636,26.08,25.26,0.8199999999999967,0.6199999999999974,24.81,24.98,24.72,0.26000000000000156,-0.10000000000000142,25.376,26.03,24.93,1.1000000000000014,0.8300000000000018,175238,215638,143328,72310,-38953
2018-01-28,25.718,26.12,25.34,0.7800000000000011,-0.4800000000000004,26.06,26.78,25.64,1.1400000000000006,-1.1400000000000006,25.084,26.0,24.45,1.5500000000000007,-1.5500000000000007,25.444,26.09,24.48,1.6099999999999994,-1.6099999999999994,270191,384065,137416,246649,84034
2018-02-04,23.976,24.5,22.87,1.629999999999999,-1.5299999999999976,24.808,25.07,24.68,0.39000000000000057,0.379999999999999,23.572,24.27,22.45,1.8200000000000003,-1.379999999999999,24.336,24.93,23.74,1.1900000000000013,0.8599999999999994,291896,375097,204577,170520,41395
2018-02-11,25.042,25.54,24.51,1.0299999999999976,0.5399999999999991,25.522,26.24,25.05,1.1899999999999977,0.879999999999999,24.85,25.54,24.17,1.3699999999999974,0.6999999999999993,25.279999999999998,26.04,24.63,1.4100000000000001,1.1600000000000001,239498,353035,150309,202726,18586
2018-02-18,26.064999999999998,26.33,25.9,0.4299999999999997,0.4299999999999997,26.4225,26.62,26.14,0.4800000000000004,0.4800000000000004,25.5625,25.78,25.32,0.46000000000000085,-0.3299999999999983,25.96,26.13,25.81,0.3200000000000003,-0.07000000000000028,283683,457281,155663,301618,301618
2018-02-25,26.396,27.0,25.77,1.2300000000000004,-0.25,26.772,27.22,26.3,0.9199999999999982,-0.8099999999999987,25.858,26.54,25.15,1.3900000000000006,-0.8500000000000014,26.381999999999998,27.0,25.9,1.1000000000000014,-1.1000000000000014,285340,324043,251540,72503,-50821
2018-03-04,26.032,26.29,25.74,0.5500000000000007,0.370000000000001,26.328,26.75,25.89,0.8599999999999994,0.8599999999999994,25.598,26.05,25.26,0.7899999999999991,0.7899999999999991,26.072,26.61,25.51,1.0999999999999979,1.0999999999999979,478298,809542,323133,486409,455841
2018-03-11,27.03,27.8,26.71,1.0899999999999999,0.14000000000000057,27.592,28.35,27.03,1.3200000000000003,-1.0599999999999987,26.47,26.71,26.32,0.39000000000000057,-0.26000000000000156,26.972,27.61,26.78,0.8299999999999983,-0.759999999999998,548767,1009790,205802,803988,-558520
2018-03-18,25.906,26.73,24.75,1.9800000000000004,-1.9800000000000004,26.264,26.93,24.86,2.0700000000000003,-2.0700000000000003,25.284,25.9,24.29,1.6099999999999994,-1.3000000000000007,25.444,26.17,24.3,1.870000000000001,-1.6400000000000006,260937,322448,178996,143452,-122640
