Date,SINAStock_Open_average,SINAStock_Open_max,SINAStock_Open_min,SINAStock_Open_volatility,SINAStock_Open_change,SINAStock_High_average,SINAStock_High_max,SINAStock_High_min,SINAStock_High_volatility,SINAStock_High_change,SINAStock_Low_average,SINAStock_Low_max,SINAStock_Low_min,SINAStock_Low_volatility,SINAStock_Low_change,SINAStock_Close_average,SINAStock_Close_max,SINAStock_Close_min,SINAStock_Close_volatility,SINAStock_Close_change,SINAStock_Volume_average,SINAStock_Volume_max,SINAStock_Volume_min,SINAStock_Volume_volatility,SINAStock_Volume_change
2018-01-14,116.795,120.0,113.59,6.409999999999997,5.1299999999999955,119.5075,121.92,116.11,5.810000000000002,5.810000000000002,115.3775,119.82,111.32,8.5,8.5,117.655,120.06,111.97,8.090000000000003,8.090000000000003,1115885,1454244,683572,770672,-770672
2018-01-21,120.226,121.88,118.47,3.4099999999999966,-1.8799999999999955,121.172,122.93,119.08,3.8500000000000085,1.0500000000000114,117.852,119.9,115.92,3.980000000000004,1.2900000000000063,119.512,122.19,118.02,4.170000000000002,3.0900000000000034,793541,949845,622587,327258,-94718
2018-01-28,117.24,120.0,115.52,4.480000000000004,-3.1400000000000006,119.20400000000001,121.32,117.23,4.089999999999989,-3.779999999999987,115.19,117.48,112.21,5.27000000000001,-5.27000000000001,116.5,118.98,112.57,6.410000000000011,-6.410000000000011,884804,1139461,589124,550337,162106
2018-02-04,106.956,111.35,102.6,8.75,-8.75,110.146,114.49,105.5,8.989999999999995,-8.989999999999995,103.914,107.76,100.33,7.430000000000007,-7.430000000000007,105.986,108.92,101.16,7.760000000000005,-3.3900000000000006,1293301,1501887,1162386,339501,151084
2018-02-11,112.996,118.6,105.83,12.769999999999996,12.420000000000002,116.128,121.03,107.1,13.930000000000007,11.920000000000002,111.56,117.64,104.01,13.629999999999995,10.89,113.868,118.85,105.74,13.11,9.210000000000008,1433187,1991773,993035,998738,-189701
2018-02-18,116.2875,117.05,114.58,2.469999999999999,2.0,119.005,121.91,116.77,5.140000000000001,5.140000000000001,115.545,116.5,114.27,2.230000000000004,2.1099999999999994,117.41749999999999,121.8,115.46,6.340000000000003,5.920000000000002,1046799,1546561,779068,767493,676890
2018-02-25,117.752,122.39,112.99,9.400000000000006,-9.400000000000006,119.53,124.6,117.5,7.099999999999994,-7.019999999999996,114.962,117.67,111.55,6.1200000000000045,-6.1200000000000045,116.872,118.73,114.55,4.180000000000007,-1.230000000000004,1086952,1727764,796610,931154,-931154
2018-03-04,120.174,123.16,116.7,6.459999999999994,6.299999999999997,122.156,123.77,118.88,4.890000000000001,4.430000000000007,118.968,120.74,116.16,4.579999999999998,4.480000000000004,121.162,122.92,117.62,5.299999999999997,4.289999999999992,876425,1044526,717595,326931,77670
2018-03-11,119.366,122.47,117.57,4.900000000000006,-3.950000000000003,120.102,123.33,118.52,4.810000000000002,-4.810000000000002,117.016,118.65,116.14,2.510000000000005,-2.450000000000003,118.08,118.87,116.8,2.0700000000000074,-2.0700000000000074,812014,1083707,595706,488001,-206524
2018-03-18,115.162,118.64,109.03,9.61,-6.3700000000000045,116.726,119.68,110.9,8.780000000000001,-5.929999999999993,112.622,116.76,106.78,9.980000000000004,-7.519999999999996,113.844,119.22,106.86,12.36,-9.209999999999994,935465,1486246,547487,938759,654269
2018-03-25,106.50999999999999,111.08,101.52,9.560000000000002,-8.260000000000005,107.6275,111.25,103.86,7.390000000000001,-5.460000000000008,102.175,106.15,98.92,7.230000000000004,-6.150000000000006,104.645,110.27,99.73,10.539999999999992,-6.0,1321717,2137508,941024,1196484,245226
2018-04-01,99.55799999999999,102.51,96.57,5.940000000000012,-4.8700000000000045,101.30799999999999,102.89,99.41,3.480000000000004,-3.180000000000007,97.474,98.62,96.02,2.6000000000000085,-2.3500000000000085,98.776,99.48,96.68,2.799999999999997,-2.799999999999997,944248,1102872,739131,363741,-103377
2018-04-08,100.044,101.01,98.0,3.010000000000005,1.4699999999999989,100.972,101.87,99.66,2.210000000000008,-0.6400000000000006,97.49600000000001,100.11,92.18,7.929999999999993,-5.219999999999999,98.294,101.24,93.37,7.86999999999999,-4.1499999999999915,1144271,2681642,603193,2078449,1855445
2018-04-15,95.08200000000001,96.74,93.37,3.3699999999999903,1.8799999999999955,96.418,97.84,95.5,2.3400000000000034,0.8199999999999932,94.006,94.35,93.21,1.1400000000000006,0.9500000000000028,95.432,96.26,94.79,1.4699999999999989,1.1899999999999977,776342,1019106,421581,597525,89074
2018-04-22,94.878,96.91,93.02,3.8900000000000006,-1.6499999999999915,95.224,97.01,93.17,3.8400000000000034,-1.5799999999999983,92.394,95.12,89.79,5.329999999999998,-1.8700000000000045,93.458,95.34,91.62,3.719999999999999,-1.0499999999999972,627385,864102,374829,489273,-302171
2018-04-29,94.456,95.24,92.78,2.4599999999999937,-1.9500000000000028,95.718,96.7,94.83,1.8700000000000045,-1.4200000000000017,93.464,94.69,91.96,2.730000000000004,-2.1500000000000057,94.704,95.54,93.88,1.6600000000000108,-1.4100000000000108,705135,819260,542558,276702,51377
2018-05-06,94.672,99.35,91.9,7.449999999999989,-2.3900000000000006,96.41799999999999,100.38,92.99,7.390000000000001,-6.710000000000008,92.056,98.38,86.6,11.780000000000001,-5.700000000000003,94.57000000000001,99.98,89.84,10.14,-6.909999999999997,2384322,4470285,1227099,3243186,725522
2018-05-13,90.976,91.95,89.79,2.1599999999999966,-1.9099999999999966,92.176,94.48,91.42,3.0600000000000023,-3.0,89.988,91.87,88.71,3.160000000000011,-2.0500000000000114,90.988,92.91,89.9,3.009999999999991,-3.009999999999991,1140222,1521679,669538,852141,-543063
2018-05-20,90.6,91.16,89.54,1.6199999999999903,0.13000000000000966,91.99000000000001,92.65,91.18,1.4699999999999989,-0.5900000000000034,89.854,90.71,89.3,1.4099999999999966,1.4099999999999966,90.478,90.95,90.21,0.7400000000000091,0.7400000000000091,742080,899336,550940,348396,-348396
2018-05-27,90.5375,91.13,90.3,0.8299999999999983,0.7399999999999949,91.67,92.69,90.73,1.9599999999999937,0.8199999999999932,89.795,90.82,88.59,2.2299999999999898,2.2299999999999898,90.755,92.24,89.97,2.269999999999996,2.25,1042360,1300454,713771,586683,-557528
2018-06-03,93.328,94.76,92.51,2.25,0.20999999999999375,94.42399999999999,95.44,93.63,1.8100000000000023,1.7800000000000011,92.372,93.34,91.75,1.5900000000000034,-0.15000000000000568,93.668,94.98,92.39,2.5900000000000034,1.6500000000000057,883258,1115934,604540,511394,83807
2018-06-10,94.824,95.79,93.71,2.0800000000000125,0.5300000000000011,95.836,96.71,95.43,1.279999999999987,0.0,93.612,94.36,92.53,1.8299999999999983,1.8299999999999983,94.546,96.26,93.1,3.160000000000011,1.480000000000004,669646,781926,568315,213611,-123153
2018-06-17,90.552,93.67,89.28,4.390000000000001,-4.390000000000001,90.758,93.67,89.29,4.3799999999999955,-4.3799999999999955,88.874,91.81,87.3,4.510000000000005,-4.510000000000005,89.624,92.15,88.0,4.150000000000006,-3.3400000000000034,1011550,1323639,799495,524144,185230
2018-06-24,84.524,87.23,80.5,6.730000000000004,-3.4200000000000017,85.706,87.49,83.78,3.7099999999999937,-2.219999999999999,82.84,85.03,79.69,5.340000000000003,-1.5300000000000011,84.008,85.33,81.58,3.75,-0.6200000000000045,1102345,1271089,942945,328144,-57852
2018-07-01,83.7875,85.21,83.0,2.2099999999999937,-0.15000000000000568,84.5575,85.29,84.18,1.1099999999999994,0.28999999999999204,82.4275,83.46,81.92,1.539999999999992,0.010000000000005116,83.785,84.3,83.06,1.2399999999999949,0.3100000000000023,703594,918318,470414,447904,-173158
2018-07-08,84.526,85.22,83.6,1.6200000000000045,-0.75,85.152,85.86,84.84,1.019999999999996,-0.9200000000000017,83.684,84.2,83.17,1.0300000000000011,-0.14000000000000057,84.348,84.92,83.57,1.3500000000000085,-0.8500000000000085,462004,656915,285522,371393,-116448
2018-07-15,83.868,84.89,83.36,1.5300000000000011,-0.3200000000000074,84.754,85.44,84.21,1.230000000000004,0.18000000000000682,83.098,83.47,82.59,0.8799999999999955,-0.25,83.802,84.87,82.94,1.9300000000000068,-0.6899999999999977,475609,632346,387598,244748,-239848
2018-07-22,83.724,84.12,83.26,0.8599999999999994,0.8599999999999994,84.628,85.4,83.59,1.8100000000000023,0.8999999999999915,82.94,83.4,82.45,0.9500000000000028,0.480000000000004,83.724,84.66,83.11,1.5499999999999972,0.4000000000000057,705813,1004649,510838,493811,493811
2018-07-29,80.532,83.22,79.32,3.9000000000000057,-3.1700000000000017,81.254,83.22,80.07,3.1500000000000057,-2.8499999999999943,79.43,80.0,78.71,1.2900000000000063,-0.6899999999999977,80.19,80.69,79.62,1.0699999999999932,-1.0699999999999932,773430,1320843,382830,938013,-938013
2018-08-05,78.982,85.0,74.5,10.5,-4.609999999999999,79.62,85.05,75.18,9.86999999999999,-5.279999999999987,76.2,79.24,73.53,5.709999999999994,-5.549999999999997,77.038,80.53,74.73,5.799999999999997,-5.259999999999991,1564197,3158110,585576,2572534,1085469
2018-08-12,70.334,74.92,68.0,6.920000000000002,-6.710000000000008,71.068,75.28,69.15,6.1299999999999955,-6.049999999999997,68.848,71.03,67.47,3.5600000000000023,-3.269999999999996,69.528,71.3,68.43,2.8699999999999903,-2.289999999999992,1119740,1542281,756665,785616,-608349
