Date,Peritus High YieldEtf_Open_average,Peritus High YieldEtf_Open_max,Peritus High YieldEtf_Open_min,Peritus High YieldEtf_Open_volatility,Peritus High YieldEtf_Open_change,Peritus High YieldEtf_High_average,Peritus High YieldEtf_High_max,Peritus High YieldEtf_High_min,Peritus High YieldEtf_High_volatility,Peritus High YieldEtf_High_change,Peritus High YieldEtf_Low_average,Peritus High YieldEtf_Low_max,Peritus High YieldEtf_Low_min,Peritus High YieldEtf_Low_volatility,Peritus High YieldEtf_Low_change,Peritus High YieldEtf_Close_average,Peritus High YieldEtf_Close_max,Peritus High YieldEtf_Close_min,Peritus High YieldEtf_Close_volatility,Peritus High YieldEtf_Close_change
2018-09-30,36.63,36.63,36.63,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.41,36.41,36.41,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2018-10-07,36.44,36.44,36.44,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.41,36.41,36.41,0.0,0.0
2018-10-14,36.46,36.46,36.46,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.43,36.43,36.43,0.0,0.0
2018-10-21,36.09,36.09,36.09,0.0,0.0,36.1,36.1,36.1,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.92,35.92,35.92,0.0,0.0
2018-10-28,35.8,35.8,35.8,0.0,0.0,36.0,36.0,36.0,0.0,0.0,35.67,35.67,35.67,0.0,0.0,35.88,35.88,35.88,0.0,0.0
2018-11-04,35.78,35.78,35.78,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.73,35.73,35.73,0.0,0.0
2018-11-11,35.22,35.22,35.22,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2018-11-18,35.0,35.0,35.0,0.0,0.0,35.01,35.01,35.01,0.0,0.0,34.96,34.96,34.96,0.0,0.0,35.01,35.01,35.01,0.0,0.0
2018-11-25,35.07,35.07,35.07,0.0,0.0,35.07,35.07,35.07,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.96,34.96,34.96,0.0,0.0
2018-12-02,34.58,34.58,34.58,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2018-12-09,34.42,34.42,34.42,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2018-12-16,33.78,33.78,33.78,0.0,0.0,34.2,34.2,34.2,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.72,33.72,33.72,0.0,0.0
2018-12-23,33.62,33.62,33.62,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2018-12-30,33.92,33.92,33.92,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2019-01-06,34.34,34.34,34.34,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.3,34.3,34.3,0.0,0.0
2019-01-13,34.5,34.5,34.5,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2019-01-20,34.34,34.34,34.34,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2019-01-27,34.34,34.34,34.34,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.43,34.43,34.43,0.0,0.0
2019-02-03,34.55,34.55,34.55,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.4,34.4,34.4,0.0,0.0
2019-02-10,34.61,34.61,34.61,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2019-02-17,34.53,34.53,34.53,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2019-02-24,34.53,34.53,34.53,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2019-03-03,34.42,34.42,34.42,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.4,34.4,34.4,0.0,0.0
2019-03-10,34.59,34.59,34.59,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2019-03-17,34.71,34.71,34.71,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.79,34.79,34.79,0.0,0.0
2019-03-24,34.69,34.69,34.69,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-03-31,34.8,34.8,34.8,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-04-07,34.93,34.93,34.93,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-04-14,34.8,34.8,34.8,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-04-21,34.78,34.78,34.78,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-04-28,34.76,34.76,34.76,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2019-05-05,34.54,34.54,34.54,0.0,0.0,34.94,34.94,34.94,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-05-12,34.75,34.75,34.75,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2019-05-19,34.72,34.72,34.72,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.65,34.65,34.65,0.0,0.0
2019-05-26,34.27,34.27,34.27,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2019-06-02,34.54,34.54,34.54,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2019-06-09,34.59,34.59,34.59,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2019-06-16,34.9,34.9,34.9,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.75,34.75,34.75,0.0,0.0
2019-06-23,34.48,34.48,34.48,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2019-06-30,34.67,34.67,34.67,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2019-07-07,34.63,34.63,34.63,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.63,34.63,34.63,0.0,0.0
2019-07-14,34.7,34.7,34.7,0.0,0.0,34.8,34.8,34.8,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.77,34.77,34.77,0.0,0.0
2019-07-21,34.56,34.56,34.56,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2019-07-28,34.54,34.54,34.54,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2019-08-04,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2019-08-11,34.11,34.11,34.11,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.11,34.11,34.11,0.0,0.0,34.23,34.23,34.23,0.0,0.0
2019-08-18,34.25,34.25,34.25,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2019-08-25,34.05,34.05,34.05,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2019-09-01,33.92,33.92,33.92,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2019-09-08,33.95,33.95,33.95,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2019-09-15,34.14,34.14,34.14,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.28,34.28,34.28,0.0,0.0
2019-09-22,33.96,33.96,33.96,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2019-09-29,33.66,33.66,33.66,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2019-10-06,33.65,33.65,33.65,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.75,33.75,33.75,0.0,0.0
2019-10-13,33.7,33.7,33.7,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2019-10-20,33.85,33.85,33.85,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2019-10-27,33.53,33.53,33.53,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.7,33.7,33.7,0.0,0.0
2019-11-03,33.38,33.38,33.38,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2019-11-10,33.31,33.31,33.31,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0
2019-11-17,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.07,33.07,33.07,0.0,0.0
2019-11-24,33.12,33.12,33.12,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2019-12-01,33.13,33.13,33.13,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2019-12-08,33.5,33.5,33.5,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2019-12-15,33.75,33.75,33.75,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.71,33.71,33.71,0.0,0.0
2019-12-22,33.55,33.55,33.55,0.0,0.0,33.74,33.74,33.74,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.64,33.64,33.64,0.0,0.0
2019-12-29,33.78,33.78,33.78,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.76,33.76,33.76,0.0,0.0
2020-01-05,33.75,33.75,33.75,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2020-01-12,34.23,34.23,34.23,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2020-01-19,34.24,34.24,34.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2020-01-26,33.96,33.96,33.96,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2020-02-02,33.8,33.8,33.8,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.76,33.76,33.76,0.0,0.0
2020-02-09,33.8,33.8,33.8,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.9,33.9,33.9,0.0,0.0
2020-02-16,33.85,33.85,33.85,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.91,33.91,33.91,0.0,0.0
2020-02-23,32.31,32.31,32.31,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2020-03-01,32.52,32.52,32.52,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2020-03-08,28.21,28.21,28.21,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.21,28.21,28.21,0.0,0.0
2020-03-15,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2020-03-22,26.5,26.5,26.5,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2020-03-29,24.47,24.47,24.47,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2020-04-05,26.54,26.54,26.54,0.0,0.0,28.5,28.5,28.5,0.0,0.0,25.88,25.88,25.88,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2020-04-12,27.36,27.36,27.36,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2020-04-19,27.46,27.46,27.46,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.33,27.33,27.33,0.0,0.0
2020-04-26,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0
2020-05-03,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2020-05-10,26.2,26.2,26.2,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2020-05-17,27.07,27.07,27.07,0.0,0.0,27.07,27.07,27.07,0.0,0.0,26.91,26.91,26.91,0.0,0.0,27.06,27.06,27.06,0.0,0.0
2020-05-24,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0,26.99,26.99,26.99,0.0,0.0,27.07,27.07,27.07,0.0,0.0
2020-05-31,28.11,28.11,28.11,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.11,28.11,28.11,0.0,0.0
2020-06-07,28.66,28.66,28.66,0.0,0.0,29.6,29.6,29.6,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2020-06-14,29.82,29.82,29.82,0.0,0.0,30.59,30.59,30.59,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2020-06-21,29.29,29.29,29.29,0.0,0.0,30.12,30.12,30.12,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.47,28.47,28.47,0.0,0.0
2020-06-28,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2020-07-05,29.12,29.12,29.12,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.96,28.96,28.96,0.0,0.0,28.96,28.96,28.96,0.0,0.0
