Date,AUStock_Open_average,AUStock_Open_max,AUStock_Open_min,AUStock_Open_volatility,AUStock_Open_change,AUStock_High_average,AUStock_High_max,AUStock_High_min,AUStock_High_volatility,AUStock_High_change,AUStock_Low_average,AUStock_Low_max,AUStock_Low_min,AUStock_Low_volatility,AUStock_Low_change,AUStock_Close_average,AUStock_Close_max,AUStock_Close_min,AUStock_Close_volatility,AUStock_Close_change,AUStock_Volume_average,AUStock_Volume_max,AUStock_Volume_min,AUStock_Volume_volatility,AUStock_Volume_change
2018-05-13,8.6,9.03,8.21,0.8199999999999985,-0.8199999999999985,8.63,9.06,8.29,0.7700000000000014,-0.7700000000000014,8.442,8.9,8.11,0.7900000000000009,-0.7900000000000009,8.532,8.96,8.23,0.7300000000000004,-0.7300000000000004,3348300,5212035,1574731,3637304,1246590
2018-05-20,8.212,8.31,8.1,0.21000000000000085,0.16999999999999993,8.386,8.54,8.29,0.25,0.22000000000000064,8.144,8.26,8.02,0.2400000000000002,0.16999999999999993,8.35,8.51,8.23,0.27999999999999936,0.17999999999999972,3471270,4449200,2442725,2006475,697109
2018-05-27,8.504999999999999,8.58,8.37,0.21000000000000085,0.19000000000000128,8.665,8.75,8.57,0.17999999999999972,0.17999999999999972,8.462499999999999,8.53,8.37,0.16000000000000014,0.16000000000000014,8.5925,8.7,8.46,0.23999999999999844,0.23999999999999844,2654204,2858515,2483852,374663,374663
2018-06-03,8.628,8.71,8.57,0.14000000000000057,-0.129999999999999,8.75,8.89,8.62,0.27000000000000135,-0.05000000000000071,8.55,8.63,8.48,0.15000000000000036,-0.13000000000000078,8.664,8.77,8.58,0.1899999999999995,-0.02999999999999936,3772996,4325208,3110557,1214651,-157028
2018-06-10,8.488,8.69,8.25,0.4399999999999995,0.1899999999999995,8.664,8.83,8.48,0.34999999999999964,-0.21999999999999886,8.33,8.66,7.9,0.7599999999999998,-0.23000000000000043,8.526,8.68,8.15,0.5299999999999994,-0.4299999999999997,16771099,45859120,6557857,39301263,33875340
2018-06-17,8.145999999999999,8.28,8.03,0.25,0.16000000000000014,8.27,8.37,8.14,0.22999999999999865,0.06999999999999851,8.12,8.23,8.0,0.23000000000000043,0.120000000000001,8.186,8.26,8.1,0.16000000000000014,0.14000000000000057,3772427,5843763,2193118,3650645,-3383455
2018-06-24,8.04,8.24,7.92,0.3200000000000003,-0.29000000000000004,8.166,8.3,7.94,0.3600000000000003,-0.030000000000001137,7.968,8.17,7.81,0.3600000000000003,-0.22999999999999954,8.09,8.23,7.86,0.3700000000000001,-0.019999999999999574,3304856,4647314,2235159,2412155,1210892
2018-07-01,8.445,8.72,8.15,0.5700000000000003,0.41000000000000014,8.5775,8.8,8.27,0.5300000000000011,0.5300000000000011,8.3325,8.47,8.14,0.33000000000000007,0.3099999999999987,8.432500000000001,8.71,8.22,0.4900000000000002,0.4900000000000002,2693048,3839206,1836890,2002316,1946477
2018-07-08,8.694,8.93,8.5,0.4299999999999997,-0.4299999999999997,8.802,8.94,8.6,0.33999999999999986,-0.33999999999999986,8.616,8.72,8.46,0.2599999999999998,-0.25,8.66,8.86,8.5,0.35999999999999943,-0.23000000000000043,1851955,2217923,1480100,737823,9053
2018-07-15,8.262,8.47,8.0,0.47000000000000064,-0.39000000000000057,8.382,8.57,8.16,0.41000000000000014,-0.41000000000000014,8.172,8.38,7.97,0.41000000000000103,-0.35000000000000053,8.304,8.56,8.08,0.4800000000000004,-0.4800000000000004,4693296,5465161,3229509,2235652,2235652
2018-07-22,8.23,8.42,7.98,0.4399999999999995,0.4399999999999995,8.364,8.56,8.06,0.5,0.5,8.176,8.4,7.92,0.4800000000000004,0.4800000000000004,8.278,8.5,7.97,0.5300000000000002,0.5300000000000002,3437181,4353553,1499124,2854429,-2126834
2018-07-29,8.738,8.8,8.63,0.16999999999999993,0.129999999999999,8.844,8.95,8.77,0.17999999999999972,0.08000000000000007,8.661999999999999,8.71,8.61,0.10000000000000142,0.08000000000000007,8.756,8.89,8.67,0.22000000000000064,0.0600000000000005,2026049,2518033,1692179,825854,-825854
2018-08-05,8.556,8.61,8.48,0.129999999999999,-0.10999999999999943,8.644,8.73,8.6,0.13000000000000078,0.0,8.468,8.53,8.39,0.1399999999999988,-0.019999999999999574,8.522,8.57,8.48,0.08999999999999986,0.07000000000000028,1595068,1889123,1254659,634464,-98343
2018-08-12,7.89,8.52,7.22,1.2999999999999998,-1.2999999999999998,7.9879999999999995,8.54,7.47,1.0699999999999994,-1.0699999999999994,7.608,8.25,7.08,1.17,-1.17,7.678,8.31,7.16,1.1500000000000004,-1.0700000000000003,5125166,7934776,2057587,5877189,4056291
2018-08-19,7.576,7.74,7.42,0.3200000000000003,0.3200000000000003,7.6819999999999995,7.93,7.5,0.4299999999999997,0.4299999999999997,7.49,7.66,7.22,0.4400000000000004,0.4400000000000004,7.61,7.82,7.35,0.47000000000000064,0.47000000000000064,3088340,3736130,2481578,1254552,436215
2018-08-26,7.95,8.13,7.85,0.28000000000000114,0.08000000000000007,8.056000000000001,8.17,7.9,0.2699999999999996,0.02999999999999936,7.8100000000000005,7.86,7.73,0.1299999999999999,-0.040000000000000036,7.92,8.02,7.85,0.16999999999999993,-0.10999999999999943,2333580,2870992,1959797,911195,-182953
2018-09-02,7.7325,7.8,7.67,0.1299999999999999,0.04999999999999982,7.8175,7.88,7.74,0.13999999999999968,0.040000000000000036,7.655,7.71,7.58,0.1299999999999999,0.03000000000000025,7.755,7.83,7.66,0.16999999999999993,0.0600000000000005,2654602,2874853,2475664,399189,-242996
2018-09-09,7.848,8.07,7.62,0.4500000000000002,0.14000000000000057,8.014,8.13,7.86,0.27000000000000046,0.23999999999999932,7.776,7.92,7.59,0.33000000000000007,0.1200000000000001,7.928,8.04,7.78,0.2599999999999989,0.23999999999999932,2726075,3606784,2367948,1238836,-82909
2018-09-16,8.450000000000001,8.72,8.05,0.6699999999999999,0.6699999999999999,8.676,8.83,8.39,0.4399999999999995,0.4399999999999995,8.392,8.65,7.97,0.6800000000000006,0.6499999999999995,8.614,8.81,8.34,0.47000000000000064,0.47000000000000064,4712221,8791468,3499243,5292225,4737966
2018-09-23,8.746,8.89,8.64,0.25,-0.25,8.884,8.99,8.72,0.2699999999999996,-0.22000000000000064,8.68,8.84,8.56,0.27999999999999936,-0.27999999999999936,8.738,8.89,8.58,0.3100000000000005,-0.27999999999999936,2908292,3293348,2515096,778252,-240728
2018-09-30,8.620000000000001,8.82,8.48,0.33999999999999986,-0.16999999999999993,8.719999999999999,8.87,8.57,0.29999999999999893,-0.10999999999999943,8.51,8.63,8.4,0.23000000000000043,-0.07000000000000028,8.58,8.85,8.42,0.4299999999999997,-0.0600000000000005,2444758,3545363,1617927,1927436,-289349
2018-10-07,8.806000000000001,9.75,8.21,1.5399999999999991,1.5399999999999991,9.078,9.75,8.48,1.2699999999999996,1.2699999999999996,8.692,9.37,8.19,1.1799999999999997,1.1799999999999997,9.028,9.7,8.45,1.25,1.25,3933991,8948892,1709210,7239682,2040901
2018-10-14,9.898,10.02,9.81,0.20999999999999908,-0.129999999999999,10.024,10.26,9.87,0.39000000000000057,-0.33000000000000007,9.676,9.76,9.47,0.28999999999999915,-0.07000000000000028,9.778,9.9,9.56,0.33999999999999986,-0.11000000000000121,3713882,5498097,2527042,2971055,-2971055
2018-10-21,9.988,10.23,9.77,0.46000000000000085,0.16999999999999993,10.074,10.29,9.91,0.379999999999999,0.09999999999999964,9.712,9.86,9.62,0.2400000000000002,0.03999999999999915,9.786,9.98,9.66,0.3200000000000003,-0.02999999999999936,3756360,6691763,1862890,4828873,2521134
2018-10-28,9.682,9.77,9.58,0.1899999999999995,-0.019999999999999574,9.85,9.99,9.75,0.2400000000000002,0.1899999999999995,9.562,9.71,9.34,0.370000000000001,0.120000000000001,9.734,9.97,9.41,0.5600000000000005,0.370000000000001,2996658,4058785,1708807,2349978,701279
2018-11-04,10.024,10.26,9.7,0.5600000000000005,-0.5400000000000009,10.116,10.46,9.72,0.7400000000000002,-0.7400000000000002,9.814,10.08,9.44,0.6400000000000006,-0.6400000000000006,9.962,10.43,9.58,0.8499999999999996,-0.8499999999999996,4042123,5097501,2876915,2220586,55370
2018-11-11,9.546,9.92,9.39,0.5299999999999994,0.4900000000000002,9.68,9.92,9.49,0.4299999999999997,0.3100000000000005,9.422,9.68,9.17,0.5099999999999998,0.2699999999999996,9.532,9.78,9.31,0.46999999999999886,0.3199999999999985,2421618,2926530,1524220,1402310,-1390632
2018-11-18,10.0125,10.21,9.85,0.3600000000000012,0.3600000000000012,10.1375,10.29,9.99,0.29999999999999893,0.29999999999999893,9.875,10.05,9.66,0.39000000000000057,0.26000000000000156,9.9975,10.25,9.82,0.4299999999999997,0.1800000000000015,2248395,3054796,1420728,1634068,-1222444
2018-11-25,10.058,10.27,9.89,0.379999999999999,-0.019999999999999574,10.184,10.29,10.03,0.2599999999999998,-0.13000000000000078,9.94,10.06,9.84,0.22000000000000064,-0.17999999999999972,10.03,10.19,9.89,0.29999999999999893,-0.15000000000000036,2023956,2699329,1727114,972215,151110
2018-12-02,10.594999999999999,10.93,10.2,0.7300000000000004,0.7300000000000004,10.7875,11.39,10.23,1.1600000000000001,1.1600000000000001,10.442499999999999,10.84,9.98,0.8599999999999994,0.8599999999999994,10.705,11.28,10.19,1.0899999999999999,1.0899999999999999,3558087,4524604,1739653,2784951,2686255
2018-12-09,11.57,11.91,11.21,0.6999999999999993,0.5299999999999994,11.76,12.03,11.45,0.5800000000000001,0.5100000000000016,11.464,11.88,10.97,0.9100000000000001,0.7199999999999989,11.624,11.97,11.1,0.870000000000001,0.75,3323541,3845614,2814421,1031193,-376109
2018-12-16,12.256,12.52,11.94,0.5800000000000001,0.3200000000000003,12.476,12.72,12.13,0.5899999999999999,0.20999999999999908,11.984,12.15,11.78,0.370000000000001,0.129999999999999,12.177999999999999,12.48,11.79,0.6900000000000013,0.13000000000000078,5418683,8654922,2901989,5752933,5752933
2018-12-23,12.5825,12.84,12.43,0.41000000000000014,0.019999999999999574,12.6775,12.91,12.52,0.39000000000000057,-0.20000000000000107,12.2625,12.41,12.14,0.2699999999999996,-0.1999999999999993,12.4675,12.7,12.3,0.3999999999999986,-0.3999999999999986,2304068,2424420,2160862,263558,-137784
2018-12-30,12.7675,13.01,12.44,0.5700000000000003,0.5700000000000003,12.9125,13.27,12.57,0.6999999999999993,0.4399999999999995,12.557500000000001,12.93,12.13,0.7999999999999989,0.48999999999999844,12.822500000000002,13.21,12.55,0.6600000000000001,0.25,3227785,4351111,2083394,2267717,1317021
2019-01-06,12.724,13.09,12.42,0.6699999999999999,-0.41000000000000014,12.914,13.1,12.69,0.41000000000000014,-0.16999999999999993,12.43,12.57,12.18,0.39000000000000057,0.10999999999999943,12.636,12.93,12.51,0.41999999999999993,0.05000000000000071,3560896,4237476,2881124,1356352,-657389
2019-01-13,12.548,12.9,12.36,0.5400000000000009,-0.5400000000000009,12.636000000000001,12.9,12.43,0.47000000000000064,-0.47000000000000064,12.256,12.48,11.99,0.4900000000000002,-0.40000000000000036,12.370000000000001,12.51,12.07,0.4399999999999995,-0.41999999999999993,3343578,4645803,2528944,2116859,1588101
2019-01-20,12.545,13.02,12.28,0.7400000000000002,0.7400000000000002,12.735,13.2,12.45,0.75,0.75,12.43,12.98,11.95,1.0300000000000011,1.0300000000000011,12.6325,13.11,12.26,0.8499999999999996,0.8499999999999996,2575319,3399192,1728757,1670435,-263773
2019-01-27,13.78,14.17,13.21,0.9599999999999991,0.9599999999999991,13.99,14.32,13.54,0.7800000000000011,0.7800000000000011,13.586,13.92,13.21,0.7099999999999991,0.6599999999999984,13.914,14.3,13.54,0.7600000000000016,0.7600000000000016,3614822,4364408,3176475,1187933,27126
2019-02-03,13.402,13.53,13.11,0.41999999999999993,0.39000000000000057,13.69,13.87,13.56,0.3099999999999987,-0.05999999999999872,13.342,13.52,13.1,0.41999999999999993,0.3000000000000007,13.574,13.65,13.5,0.15000000000000036,-0.10999999999999943,2720318,3981792,1708395,2273397,-1129863
2019-02-10,13.392,13.78,13.12,0.6600000000000001,0.6600000000000001,13.606,13.79,13.42,0.3699999999999992,0.3699999999999992,13.288,13.41,13.08,0.33000000000000007,0.33000000000000007,13.475999999999999,13.68,13.25,0.4299999999999997,0.33000000000000007,2209815,2522698,1585718,936980,649209
2019-02-17,14.92,15.64,13.8,1.8399999999999999,1.1199999999999992,15.370000000000001,15.86,15.08,0.7799999999999994,0.0600000000000005,14.6425,15.35,13.75,1.5999999999999996,0.9499999999999993,15.085,15.51,14.85,0.6600000000000001,-0.13000000000000078,5079241,6409849,4162813,2247036,-585921
2019-02-24,14.388,14.58,13.99,0.5899999999999999,-0.5199999999999996,14.58,14.8,14.1,0.7000000000000011,-0.6899999999999995,14.17,14.41,13.61,0.8000000000000007,-0.8000000000000007,14.278,14.64,13.63,1.0099999999999998,-0.8099999999999987,3170250,4184808,1789078,2395730,-1047813
2019-03-03,13.278,13.43,12.93,0.5,0.019999999999999574,13.358,13.51,13.09,0.41999999999999993,0.07000000000000028,12.978,13.05,12.88,0.16999999999999993,0.030000000000001137,13.225999999999999,13.43,12.95,0.4800000000000004,-0.02999999999999936,3369428,3938027,2824905,1113122,233794
2019-03-10,13.064,13.32,12.88,0.4399999999999995,0.120000000000001,13.274,13.77,13.02,0.75,0.5,12.756,13.26,12.36,0.9000000000000004,0.9000000000000004,13.102,13.6,12.81,0.7899999999999991,0.7899999999999991,13590810,33017974,6844945,26173029,23231370
2019-03-17,13.828,14.21,13.44,0.7700000000000014,0.47000000000000064,14.040000000000001,14.46,13.87,0.5900000000000016,0.5800000000000001,13.526,14.11,13.17,0.9399999999999995,0.7400000000000002,13.806,14.44,13.36,1.08,1.0099999999999998,3679347,4354153,2667972,1686181,-388285
2019-03-24,13.844,14.34,13.23,1.1099999999999994,-0.9000000000000004,13.97,14.56,13.37,1.1900000000000013,-1.1900000000000013,13.540000000000001,14.1,12.8,1.299999999999999,-1.0099999999999998,13.684000000000001,14.47,12.89,1.58,-1.370000000000001,3146606,3942327,2640442,1301885,106821
2019-03-31,13.054,13.29,12.89,0.3999999999999986,0.08999999999999986,13.234,13.43,12.95,0.4800000000000004,0.1999999999999993,12.828,13.14,12.53,0.6100000000000012,0.6100000000000012,13.048,13.35,12.68,0.6699999999999999,0.6699999999999999,2496162,2883832,2254960,628872,-628872
2019-04-07,13.5,13.87,13.07,0.7999999999999989,-0.6099999999999994,13.578,13.91,13.12,0.7900000000000009,-0.5600000000000005,13.306,13.71,12.94,0.7700000000000014,-0.5099999999999998,13.422,13.88,12.99,0.8900000000000006,-0.6099999999999994,2127918,2544683,1716068,828615,-161284
2019-04-14,12.875,12.99,12.71,0.27999999999999936,0.15999999999999837,13.102500000000001,13.21,13.0,0.21000000000000085,-0.08000000000000007,12.745,12.87,12.67,0.1999999999999993,0.02999999999999936,12.9625,13.08,12.79,0.2900000000000009,-0.2900000000000009,2259256,2568439,1931369,637070,-152104
2019-04-21,12.491999999999999,12.85,12.22,0.629999999999999,-0.41000000000000014,12.656,12.96,12.54,0.4200000000000017,-0.4200000000000017,12.34,12.64,12.18,0.46000000000000085,-0.2900000000000009,12.432,12.66,12.32,0.33999999999999986,-0.27999999999999936,2110784,2974642,1244750,1729892,286988
2019-04-28,11.814,12.28,11.55,0.7299999999999986,-0.7299999999999986,11.916,12.3,11.6,0.7000000000000011,-0.6300000000000008,11.574,11.84,11.34,0.5,-0.379999999999999,11.63,11.9,11.35,0.5500000000000007,-0.40000000000000036,2634744,2835486,2425028,410458,-97734
2019-05-05,11.722,12.14,11.33,0.8100000000000005,0.35999999999999943,11.908,12.34,11.57,0.7699999999999996,0.16000000000000014,11.478,11.61,11.29,0.3200000000000003,0.0600000000000005,11.642,12.03,11.35,0.6799999999999997,-0.07000000000000028,2882241,4013687,1995274,2018413,-2018413
2019-05-12,11.702,11.88,11.34,0.5400000000000009,-0.3800000000000008,11.844,11.99,11.6,0.39000000000000057,-0.39000000000000057,11.459999999999999,11.63,11.29,0.34000000000000163,-0.25,11.666,11.91,11.47,0.4399999999999995,-0.3800000000000008,2707903,3133136,1906469,1226667,-437801
2019-05-19,11.698,11.88,11.55,0.33000000000000007,0.1999999999999993,11.842,12.09,11.69,0.40000000000000036,0.08000000000000007,11.542,11.67,11.46,0.20999999999999908,-0.06999999999999851,11.658,11.77,11.56,0.20999999999999908,0.05999999999999872,2060185,3067700,1647362,1420338,-157907
2019-05-26,12.0525,12.86,11.6,1.2599999999999998,1.2599999999999998,12.3925,13.39,11.76,1.6300000000000008,1.6300000000000008,12.0225,12.86,11.6,1.2599999999999998,1.2599999999999998,12.3125,13.29,11.69,1.5999999999999996,1.5999999999999996,2854445,4974635,1600705,3373930,3373930
2019-06-02,14.354000000000001,14.91,13.69,1.2200000000000006,1.2200000000000006,14.654,14.99,14.16,0.8300000000000001,0.8300000000000001,14.194,14.56,13.69,0.870000000000001,0.870000000000001,14.422,14.61,14.13,0.47999999999999865,0.47999999999999865,3779438,5372396,2512959,2859437,-1601691
2019-06-09,14.952,15.8,14.37,1.4300000000000015,1.370000000000001,15.204,16.19,14.43,1.7600000000000016,1.7600000000000016,14.784,15.57,14.05,1.5199999999999996,1.5199999999999996,15.034,15.79,14.4,1.3899999999999988,1.3899999999999988,3759909,5003585,2919799,2083786,1352659
2019-06-16,16.144000000000002,16.98,15.34,1.6400000000000006,1.3399999999999999,16.445999999999998,17.24,15.92,1.3199999999999985,1.3199999999999985,15.886,16.72,15.2,1.5199999999999996,1.209999999999999,16.253999999999998,17.08,15.58,1.4999999999999982,1.3499999999999979,4345275,6791828,2521313,4270515,3316747
2019-06-23,17.508,17.8,17.1,0.6999999999999993,0.4800000000000004,17.888,18.01,17.77,0.240000000000002,0.240000000000002,17.238,17.61,16.77,0.8399999999999999,0.33999999999999986,17.688,17.87,17.28,0.5899999999999999,0.04999999999999716,4481144,5953283,2515803,3437480,-2800333
2019-06-30,17.2775,17.82,16.95,0.870000000000001,0.120000000000001,17.6225,17.88,16.99,0.8900000000000006,0.8500000000000014,16.9675,17.52,16.46,1.0599999999999987,0.36999999999999744,17.5425,17.79,16.95,0.8399999999999999,0.7899999999999991,4024140,4672372,2688429,1983943,-286714
2019-07-07,18.096,18.35,17.79,0.5600000000000023,0.030000000000001137,18.28,18.44,17.94,0.5,-0.26000000000000156,17.744,17.95,17.52,0.4299999999999997,0.120000000000001,18.128,18.38,17.86,0.5199999999999996,-0.240000000000002,2968576,3680300,1724000,1956300,-1956300
2019-07-14,18.38,19.26,17.87,1.3900000000000006,1.1000000000000014,18.828,19.63,18.14,1.4899999999999984,1.2799999999999976,18.148,19.02,17.68,1.3399999999999999,1.129999999999999,18.642,19.62,17.8,1.8200000000000003,1.1300000000000026,3579633,6706075,1720535,4985540,2560127
2019-07-21,18.972,19.23,18.79,0.4400000000000013,-0.4400000000000013,19.108,19.28,18.9,0.38000000000000256,-0.38000000000000256,18.594,18.84,18.34,0.5,-0.5,18.732,18.96,18.41,0.5500000000000007,-0.4400000000000013,2345292,2757603,1811308,946295,-869593
2019-07-28,18.184,18.96,17.01,1.9499999999999993,0.05000000000000071,18.938,19.54,18.12,1.4199999999999982,0.5899999999999999,17.91,18.72,16.82,1.8999999999999986,0.2099999999999973,18.573999999999998,19.36,17.06,2.3000000000000007,0.41999999999999815,3686116,5653191,1600537,4052654,2956986
2019-08-04,20.508,21.37,19.71,1.6600000000000001,0.8299999999999983,20.887999999999998,21.74,20.39,1.3499999999999979,0.21999999999999886,20.102,20.9,19.48,1.4199999999999982,0.6900000000000013,20.518,21.0,20.11,0.8900000000000006,0.129999999999999,4237515,6517867,1893136,4624731,-4624731
2019-08-11,20.26,20.67,19.95,0.7200000000000024,-0.11000000000000298,20.706,21.1,20.25,0.8500000000000014,0.21000000000000085,19.738,20.52,18.58,1.9400000000000013,0.4299999999999997,20.24,21.04,19.57,1.4699999999999989,0.9299999999999997,3965754,5222300,2148448,3073852,1802407
2019-08-18,21.132,21.92,20.26,1.6600000000000001,1.6600000000000001,21.814,22.77,20.73,2.039999999999999,2.039999999999999,20.95,21.79,19.98,1.8099999999999987,1.8099999999999987,21.524,22.53,20.28,2.25,2.25,2766250,3715908,2121388,1594520,1210653
2019-08-25,22.798,23.47,22.26,1.2099999999999973,-0.379999999999999,23.348,23.85,22.9,0.9500000000000028,0.3500000000000014,22.368,22.84,21.94,0.8999999999999986,-0.11999999999999744,22.922,23.5,22.52,0.9800000000000004,0.23000000000000043,3684107,4761300,2854147,1907153,84516
2019-09-01,22.4125,22.84,21.89,0.9499999999999993,-0.9499999999999993,22.7425,23.43,22.04,1.3900000000000006,-1.3900000000000006,21.8475,22.71,20.8,1.9100000000000001,-1.9100000000000001,22.07,22.93,20.82,2.1099999999999994,-2.0,3701071,4901518,1998364,2903154,1567227
2019-09-08,20.392,21.16,19.53,1.629999999999999,-1.629999999999999,20.666,21.26,19.85,1.4100000000000001,-1.3099999999999987,19.631999999999998,20.25,18.81,1.4400000000000013,-1.4400000000000013,19.702,20.37,18.84,1.5300000000000011,-1.5300000000000011,4579856,6007506,3508361,2499145,2239972
2019-09-15,19.462,19.68,19.25,0.4299999999999997,0.4299999999999997,19.872,20.29,19.54,0.75,0.75,19.068,19.57,18.55,1.0199999999999996,0.7899999999999991,19.586,20.22,19.1,1.1199999999999974,1.0199999999999996,4167183,4886445,3520882,1365563,977662
2019-09-22,20.208,20.86,19.24,1.620000000000001,-0.7800000000000011,20.642,21.16,19.47,1.6900000000000013,-1.2100000000000009,19.87,20.28,18.72,1.5600000000000023,-1.2900000000000027,20.228,21.1,19.05,2.0500000000000007,-1.4800000000000004,3713358,4598977,2315754,2283223,2345
2019-09-29,18.936,19.58,18.14,1.4399999999999977,1.0899999999999999,19.688,20.24,18.87,1.3699999999999974,1.3699999999999974,18.764,19.51,18.04,1.4700000000000024,1.2800000000000011,19.288,20.18,18.27,1.9100000000000001,1.9100000000000001,4253740,5486973,3717308,1769665,-1667075
