Date,VelocityShares Daily 4X Long EUR vs. USDEtf_Open_average,VelocityShares Daily 4X Long EUR vs. USDEtf_Open_max,VelocityShares Daily 4X Long EUR vs. USDEtf_Open_min,VelocityShares Daily 4X Long EUR vs. USDEtf_Open_volatility,VelocityShares Daily 4X Long EUR vs. USDEtf_Open_change,VelocityShares Daily 4X Long EUR vs. USDEtf_High_average,VelocityShares Daily 4X Long EUR vs. USDEtf_High_max,VelocityShares Daily 4X Long EUR vs. USDEtf_High_min,VelocityShares Daily 4X Long EUR vs. USDEtf_High_volatility,VelocityShares Daily 4X Long EUR vs. USDEtf_High_change,VelocityShares Daily 4X Long EUR vs. USDEtf_Low_average,VelocityShares Daily 4X Long EUR vs. USDEtf_Low_max,VelocityShares Daily 4X Long EUR vs. USDEtf_Low_min,VelocityShares Daily 4X Long EUR vs. USDEtf_Low_volatility,VelocityShares Daily 4X Long EUR vs. USDEtf_Low_change,VelocityShares Daily 4X Long EUR vs. USDEtf_Close_average,VelocityShares Daily 4X Long EUR vs. USDEtf_Close_max,VelocityShares Daily 4X Long EUR vs. USDEtf_Close_min,VelocityShares Daily 4X Long EUR vs. USDEtf_Close_volatility,VelocityShares Daily 4X Long EUR vs. USDEtf_Close_change
2018-09-02,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2018-09-09,22.01,22.01,22.01,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.78,21.78,21.78,0.0,0.0
2018-09-16,22.6,22.6,22.6,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2018-09-23,21.56,21.56,21.56,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.56,21.56,21.56,0.0,0.0
2018-09-30,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-10-07,21.04,21.04,21.04,0.0,0.0,21.05,21.05,21.05,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2018-10-14,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2018-10-21,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2018-10-28,19.8,19.8,19.8,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.72,19.72,19.72,0.0,0.0
2018-11-04,19.41,19.41,19.41,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2018-11-11,19.64,19.64,19.64,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2018-11-18,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.54,19.54,19.54,0.0,0.0
2018-11-25,18.99,18.99,18.99,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.99,18.99,18.99,0.0,0.0
2018-12-02,19.47,19.47,19.47,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2018-12-09,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2018-12-16,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.16,19.16,19.16,0.0,0.0
2018-12-23,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2018-12-30,19.39,19.39,19.39,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2019-01-06,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.74,19.74,19.74,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2019-01-13,19.08,19.08,19.08,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.01,19.01,19.01,0.0,0.0,19.01,19.01,19.01,0.0,0.0
2019-01-20,19.29,19.29,19.29,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.29,19.29,19.29,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2019-01-27,19.49,19.49,19.49,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2019-02-03,18.72,18.72,18.72,0.0,0.0,18.72,18.72,18.72,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.59,18.59,18.59,0.0,0.0
2019-02-10,18.21,18.21,18.21,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2019-02-17,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2019-02-24,18.89,18.89,18.89,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.74,18.74,18.74,0.0,0.0
2019-03-03,17.82,17.82,17.82,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2019-03-10,18.39,18.39,18.39,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2019-03-17,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.12,18.12,18.12,0.0,0.0,18.19,18.19,18.19,0.0,0.0
2019-03-24,17.7,17.7,17.7,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0
2019-03-31,17.61,17.61,17.61,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2019-04-07,18.17,18.17,18.17,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.03,18.03,18.03,0.0,0.0
2019-04-14,17.65,17.65,17.65,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.56,17.56,17.56,0.0,0.0
2019-04-21,17.12,17.12,17.12,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.01,17.01,17.01,0.0,0.0
2019-04-28,17.2,17.2,17.2,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2019-05-05,17.53,17.53,17.53,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.46,17.46,17.46,0.0,0.0
2019-05-12,16.95,16.95,16.95,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.97,16.97,16.97,0.0,0.0
2019-05-19,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2019-05-26,16.85,16.85,16.85,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.97,16.97,16.97,0.0,0.0
2019-06-02,17.82,17.82,17.82,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.91,17.91,17.91,0.0,0.0
2019-06-09,17.24,17.24,17.24,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.1,17.1,17.1,0.0,0.0
2019-06-16,17.81,17.81,17.81,0.0,0.0,18.06,18.06,18.06,0.0,0.0,17.8,17.8,17.8,0.0,0.0,18.06,18.06,18.06,0.0,0.0
2019-06-23,18.11,18.11,18.11,0.0,0.0,18.11,18.11,18.11,0.0,0.0,17.93,17.93,17.93,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2019-06-30,17.03,17.03,17.03,0.0,0.0,17.08,17.08,17.08,0.0,0.0,17.03,17.03,17.03,0.0,0.0,17.08,17.08,17.08,0.0,0.0
2019-07-07,17.18,17.18,17.18,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2019-07-14,17.01,17.01,17.01,0.0,0.0,17.01,17.01,17.01,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.94,16.94,16.94,0.0,0.0
2019-07-21,16.34,16.34,16.34,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2019-07-28,16.21,16.21,16.21,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-08-04,16.71,16.71,16.71,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2019-08-11,15.92,15.92,15.92,0.0,0.0,16.04,16.04,16.04,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.04,16.04,16.04,0.0,0.0
2019-08-18,15.87,15.87,15.87,0.0,0.0,16.33,16.33,16.33,0.0,0.0,15.87,15.87,15.87,0.0,0.0,16.33,16.33,16.33,0.0,0.0
2019-08-25,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2019-09-01,15.68,15.68,15.68,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2019-09-08,15.83,15.83,15.83,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.83,15.83,15.83,0.0,0.0
2019-09-15,15.42,15.42,15.42,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.42,15.42,15.42,0.0,0.0
2019-09-22,14.95,14.95,14.95,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2019-09-29,15.1,15.1,15.1,0.0,0.0,15.14,15.14,15.14,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.14,15.14,15.14,0.0,0.0
2019-10-06,15.4,15.4,15.4,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2019-10-13,15.99,15.99,15.99,0.0,0.0,16.1,16.1,16.1,0.0,0.0,15.98,15.98,15.98,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2019-10-20,15.62,15.62,15.62,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2019-10-27,16.06,16.06,16.06,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.06,16.06,16.06,0.0,0.0
2019-11-03,15.18,15.18,15.18,0.0,0.0,15.34,15.34,15.34,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2019-11-10,15.33,15.33,15.33,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.36,15.36,15.36,0.0,0.0
2019-11-17,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2019-11-24,15.06,15.06,15.06,0.0,0.0,15.14,15.14,15.14,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2019-12-01,15.42,15.42,15.42,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.23,15.23,15.23,0.0,0.0,15.32,15.32,15.32,0.0,0.0
2019-12-08,15.82,15.82,15.82,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2019-12-15,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0
2019-12-22,15.8,15.8,15.8,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2019-12-29,15.8,15.8,15.8,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2020-01-05,15.45,15.45,15.45,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2020-01-12,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0
2020-01-19,14.92,14.92,14.92,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.92,14.92,14.92,0.0,0.0
2020-01-26,15.24,15.24,15.24,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.23,15.23,15.23,0.0,0.0
2020-02-02,14.45,14.45,14.45,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.44,14.44,14.44,0.0,0.0
2020-02-09,13.96,13.96,13.96,0.0,0.0,13.96,13.96,13.96,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.85,13.85,13.85,0.0,0.0
2020-02-16,13.86,13.86,13.86,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2020-02-23,14.55,14.55,14.55,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.84,14.84,14.84,0.0,0.0
2020-03-01,16.44,16.44,16.44,0.0,0.0,16.53,16.53,16.53,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.26,16.26,16.26,0.0,0.0
2020-03-08,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2020-03-15,12.75,12.75,12.75,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.75,12.75,12.75,0.0,0.0
2020-03-22,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2020-03-29,13.27,13.27,13.27,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.4,13.4,13.4,0.0,0.0
2020-04-05,14.0,14.0,14.0,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.98,13.98,13.98,0.0,0.0
2020-04-12,13.65,13.65,13.65,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2020-04-19,13.29,13.29,13.29,0.0,0.0,13.33,13.33,13.33,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.33,13.33,13.33,0.0,0.0
2020-04-26,14.17,14.17,14.17,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2020-05-03,13.43,13.43,13.43,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.43,13.43,13.43,0.0,0.0
2020-05-10,13.3,13.3,13.3,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.78,13.78,13.78,0.0,0.0
2020-05-17,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2020-05-24,14.75,14.75,14.75,0.0,0.0,15.06,15.06,15.06,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2020-05-31,15.74,15.74,15.74,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2020-06-07,15.81,15.81,15.81,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2020-06-14,15.13,15.13,15.13,0.0,0.0,15.14,15.14,15.14,0.0,0.0,15.08,15.08,15.08,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2020-06-21,15.22,15.22,15.22,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.32,15.32,15.32,0.0,0.0
2020-06-28,15.33,15.33,15.33,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.33,15.33,15.33,0.0,0.0
2020-07-05,15.64,15.64,15.64,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.55,15.55,15.55,0.0,0.0
