Date,HBMStock_Open_average,HBMStock_Open_max,HBMStock_Open_min,HBMStock_Open_volatility,HBMStock_Open_change,HBMStock_High_average,HBMStock_High_max,HBMStock_High_min,HBMStock_High_volatility,HBMStock_High_change,HBMStock_Low_average,HBMStock_Low_max,HBMStock_Low_min,HBMStock_Low_volatility,HBMStock_Low_change,HBMStock_Close_average,HBMStock_Close_max,HBMStock_Close_min,HBMStock_Close_volatility,HBMStock_Close_change,HBMStock_Volume_average,HBMStock_Volume_max,HBMStock_Volume_min,HBMStock_Volume_volatility,HBMStock_Volume_change
2018-01-14,9.6375,9.95,9.0,0.9499999999999993,-0.8000000000000007,9.895,10.25,9.43,0.8200000000000003,-0.620000000000001,9.4075,9.88,8.8,1.08,-1.0,9.6375,10.05,9.2,0.8500000000000014,-0.5999999999999996,2011454,2750100,1282993,1467107,-8122
2018-01-21,9.34,9.55,9.15,0.40000000000000036,0.0,9.474,9.6,9.2,0.40000000000000036,-0.019999999999999574,9.166,9.35,8.95,0.40000000000000036,-0.17999999999999972,9.25,9.4,9.1,0.3000000000000007,-0.20000000000000107,641942,735030,534926,200104,-103632
2018-01-28,8.76,9.05,8.6,0.45000000000000107,-0.40000000000000036,8.895999999999999,9.1,8.7,0.40000000000000036,-0.40000000000000036,8.51,8.7,8.2,0.5,-0.5,8.620000000000001,8.8,8.25,0.5500000000000007,-0.5500000000000007,769701,932370,664943,267427,115963
2018-02-04,8.08,8.45,7.65,0.7999999999999989,-0.5499999999999989,8.324,8.57,7.8,0.7700000000000005,-0.7500000000000009,7.754,8.1,7.2,0.8999999999999995,-0.8999999999999995,8.06,8.55,7.7,0.8500000000000005,-0.5,984716,1810202,685552,1124650,1089918
2018-02-11,8.06,8.6,7.6,1.0,0.8000000000000007,8.37,8.85,7.85,1.0,0.75,7.904,8.45,7.47,0.9799999999999995,0.7299999999999995,8.18,8.6,7.55,1.0499999999999998,0.7999999999999998,968240,1107303,806557,300746,-300746
2018-02-18,8.3,8.75,8.05,0.6999999999999993,0.20000000000000107,8.4625,8.85,8.25,0.5999999999999996,0.09999999999999964,8.07,8.25,7.97,0.28000000000000025,0.0600000000000005,8.15,8.3,8.05,0.25,0.049999999999998934,725022,971563,567507,404056,16468
2018-02-25,7.99,8.35,7.6,0.75,-0.7000000000000011,8.114,8.55,7.75,0.8000000000000007,-0.8000000000000007,7.736,8.23,7.4,0.8300000000000001,-0.8300000000000001,7.909999999999999,8.45,7.6,0.8499999999999996,-0.8499999999999996,706211,999374,490601,508773,-116802
2018-03-04,7.72,7.8,7.6,0.20000000000000018,0.20000000000000018,7.916,8.13,7.75,0.3800000000000008,0.09999999999999964,7.604,7.75,7.47,0.28000000000000025,0.1299999999999999,7.75,7.85,7.65,0.1999999999999993,0.0,560436,771418,375309,396109,32468
2018-03-11,7.82,7.9,7.7,0.20000000000000018,0.0,7.97,8.07,7.85,0.22000000000000064,0.08000000000000007,7.736,7.9,7.63,0.27000000000000046,0.07000000000000028,7.84,8.05,7.75,0.3000000000000007,0.0,458477,507393,395105,112288,-71840
2018-03-18,7.7299999999999995,7.85,7.6,0.25,-0.14999999999999947,7.856,7.95,7.7,0.25,-0.20000000000000018,7.46,7.6,7.1,0.5,-0.47000000000000064,7.61,7.9,7.15,0.75,-0.6999999999999993,692983,994891,390424,604467,338384
2018-03-25,7.0375,7.2,6.75,0.4500000000000002,-0.40000000000000036,7.2,7.3,7.05,0.25,-0.14999999999999947,6.85,7.0,6.65,0.34999999999999964,-0.25,6.975,7.1,6.65,0.4499999999999993,0.0,742054,907305,571710,335595,97576
2018-04-01,6.89,7.4,6.55,0.8500000000000005,-0.4500000000000002,7.064,7.4,6.75,0.6500000000000004,-0.33000000000000007,6.714,6.82,6.5,0.3200000000000003,0.020000000000000462,6.85,7.05,6.65,0.39999999999999947,0.05000000000000071,728349,814258,637947,176311,-176311
2018-04-08,7.18,7.35,7.05,0.2999999999999998,0.15000000000000036,7.276,7.53,7.05,0.4800000000000004,0.20000000000000018,7.02,7.2,6.72,0.4800000000000004,0.28000000000000025,7.18,7.35,6.95,0.39999999999999947,0.25,475871,704609,319975,384634,-277045
2018-04-15,7.3,7.45,6.95,0.5,0.0,7.458,7.7,7.15,0.5499999999999998,0.0699999999999994,7.164,7.32,6.8,0.5200000000000005,0.22000000000000064,7.29,7.55,7.05,0.5,0.25,575838,1005739,397381,608358,1535
2018-04-22,7.09,7.25,7.0,0.25,-0.20000000000000018,7.204,7.35,7.07,0.27999999999999936,-0.27999999999999936,6.93,7.0,6.85,0.15000000000000036,-0.15000000000000036,7.04,7.15,6.95,0.20000000000000018,-0.04999999999999982,495975,707217,310431,396786,205497
2018-04-29,6.92,7.0,6.85,0.15000000000000036,-0.09999999999999964,7.064,7.18,6.9,0.27999999999999936,-0.08999999999999986,6.81,6.95,6.6,0.35000000000000053,-0.10000000000000053,6.91,7.0,6.75,0.25,0.04999999999999982,558859,896213,203131,693082,-663654
2018-05-06,7.07,7.4,6.85,0.5500000000000007,0.35000000000000053,7.236,7.55,7.0,0.5499999999999998,0.2999999999999998,6.986,7.35,6.75,0.5999999999999996,0.41999999999999993,7.1,7.5,6.75,0.75,0.5499999999999998,479648,571367,304294,267073,-34932
2018-05-13,7.34,7.45,7.25,0.20000000000000018,-0.20000000000000018,7.486,7.63,7.3,0.33000000000000007,-0.28000000000000025,7.26,7.35,7.1,0.25,-0.09999999999999964,7.34,7.4,7.25,0.15000000000000036,-0.10000000000000053,357947,477949,187114,290835,-273999
2018-05-20,7.17,7.45,6.85,0.6000000000000005,-0.5500000000000007,7.21,7.6,6.85,0.75,-0.5500000000000007,6.94,7.25,6.55,0.7000000000000002,-0.6500000000000004,7.01,7.3,6.6,0.7000000000000002,-0.6500000000000004,584768,707069,298666,408403,378620
2018-05-27,6.5,6.6,6.4,0.1999999999999993,-0.09999999999999964,6.5925,6.7,6.55,0.15000000000000036,-0.15000000000000036,6.342499999999999,6.37,6.3,0.07000000000000028,0.0,6.45,6.5,6.4,0.09999999999999964,0.04999999999999982,453741,586846,327887,258959,-199302
2018-06-03,6.76,7.1,6.5,0.5999999999999996,0.2999999999999998,6.924,7.2,6.55,0.6500000000000004,0.40000000000000036,6.636,6.8,6.43,0.3700000000000001,0.27000000000000046,6.7700000000000005,7.05,6.45,0.5999999999999996,0.2999999999999998,596004,763110,304658,458452,171744
2018-06-10,6.69,6.75,6.6,0.15000000000000036,-0.10000000000000053,6.74,6.85,6.6,0.25,-0.20000000000000018,6.532,6.66,6.2,0.45999999999999996,-0.39999999999999947,6.63,6.75,6.4,0.34999999999999964,-0.1999999999999993,406942,594387,282482,311905,140700
2018-06-17,6.21,6.35,6.05,0.2999999999999998,-0.20000000000000018,6.3,6.55,6.1,0.4500000000000002,-0.39999999999999947,6.084,6.25,5.92,0.33000000000000007,-0.25,6.19,6.5,5.95,0.5499999999999998,-0.40000000000000036,520445,654606,289095,365511,196137
2018-06-24,5.66,5.95,5.45,0.5,-0.4500000000000002,5.72,6.0,5.5,0.5,-0.34999999999999964,5.494,5.7,5.25,0.4500000000000002,-0.25,5.59,5.75,5.4,0.34999999999999964,-0.15000000000000036,625724,770407,481931,288476,-160085
2018-07-01,5.4125,5.55,5.3,0.25,-0.10000000000000053,5.525,5.6,5.45,0.14999999999999947,-0.14999999999999947,5.3125,5.35,5.3,0.04999999999999982,-0.04999999999999982,5.3875,5.4,5.35,0.05000000000000071,-0.05000000000000071,323088,436621,207495,229126,229126
2018-07-08,5.36,5.55,5.2,0.34999999999999964,-0.2999999999999998,5.418,5.65,5.27,0.3800000000000008,-0.3800000000000008,5.22,5.45,5.1,0.35000000000000053,-0.35000000000000053,5.31,5.55,5.1,0.4500000000000002,-0.34999999999999964,553706,724627,433445,291182,-274586
