Date,Cambria Sovereign BondEtf_Open_average,Cambria Sovereign BondEtf_Open_max,Cambria Sovereign BondEtf_Open_min,Cambria Sovereign BondEtf_Open_volatility,Cambria Sovereign BondEtf_Open_change,Cambria Sovereign BondEtf_High_average,Cambria Sovereign BondEtf_High_max,Cambria Sovereign BondEtf_High_min,Cambria Sovereign BondEtf_High_volatility,Cambria Sovereign BondEtf_High_change,Cambria Sovereign BondEtf_Low_average,Cambria Sovereign BondEtf_Low_max,Cambria Sovereign BondEtf_Low_min,Cambria Sovereign BondEtf_Low_volatility,Cambria Sovereign BondEtf_Low_change,Cambria Sovereign BondEtf_Close_average,Cambria Sovereign BondEtf_Close_max,Cambria Sovereign BondEtf_Close_min,Cambria Sovereign BondEtf_Close_volatility,Cambria Sovereign BondEtf_Close_change
2018-07-08,25.7,25.7,25.7,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2018-07-15,25.47,25.47,25.47,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2018-07-22,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2018-07-29,25.76,25.76,25.76,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2018-08-05,24.97,24.97,24.97,0.0,0.0,25.57,25.57,25.57,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2018-08-12,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2018-08-19,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2018-08-26,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2018-09-02,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2018-09-09,24.63,24.63,24.63,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2018-09-16,24.13,24.13,24.13,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2018-09-23,24.51,24.51,24.51,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2018-09-30,24.22,24.22,24.22,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2018-10-07,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,23.92,23.92,23.92,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2018-10-14,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2018-10-21,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2018-10-28,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2018-11-04,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2018-11-11,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2018-11-18,24.78,24.78,24.78,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2018-11-25,24.9,24.9,24.9,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2018-12-02,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2018-12-09,25.04,25.04,25.04,0.0,0.0,25.05,25.05,25.05,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2018-12-16,25.04,25.04,25.04,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2018-12-23,24.49,24.49,24.49,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2018-12-30,24.72,24.72,24.72,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2019-01-06,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-01-13,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-01-20,25.21,25.21,25.21,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-01-27,25.61,25.61,25.61,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.85,25.85,25.85,0.0,0.0
2019-02-03,25.5,25.5,25.5,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.54,25.54,25.54,0.0,0.0
2019-02-10,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2019-02-17,25.58,25.58,25.58,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2019-02-24,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-03-03,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2019-03-10,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2019-03-17,25.54,25.54,25.54,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2019-03-24,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2019-03-31,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2019-04-07,25.2,25.2,25.2,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-04-14,24.68,24.68,24.68,0.0,0.0,25.15,25.15,25.15,0.0,0.0,24.68,24.68,24.68,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-04-21,24.84,24.84,24.84,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2019-04-28,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2019-05-05,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-05-12,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2019-05-19,24.73,24.73,24.73,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2019-05-26,24.77,24.77,24.77,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2019-06-02,25.37,25.37,25.37,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2019-06-09,25.64,25.64,25.64,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2019-06-16,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2019-06-23,25.92,25.92,25.92,0.0,0.0,26.02,26.02,26.02,0.0,0.0,25.92,25.92,25.92,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2019-06-30,26.15,26.15,26.15,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2019-07-07,26.01,26.01,26.01,0.0,0.0,26.09,26.09,26.09,0.0,0.0,25.95,25.95,25.95,0.0,0.0,26.09,26.09,26.09,0.0,0.0
2019-07-14,26.44,26.44,26.44,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.44,26.44,26.44,0.0,0.0
2019-07-21,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.23,26.23,26.23,0.0,0.0
2019-07-28,26.07,26.07,26.07,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2019-08-04,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.95,25.95,25.95,0.0,0.0
2019-08-11,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-08-18,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2019-08-25,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-09-01,25.3,25.3,25.3,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2019-09-08,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2019-09-15,25.27,25.27,25.27,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-09-22,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-09-29,25.11,25.11,25.11,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2019-10-06,25.07,25.07,25.07,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2019-10-13,25.13,25.13,25.13,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2019-10-20,25.25,25.25,25.25,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2019-10-27,25.28,25.28,25.28,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2019-11-03,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-11-10,25.02,25.02,25.02,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2019-11-17,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-11-24,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2019-12-01,25.1,25.1,25.1,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2019-12-08,25.46,25.46,25.46,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2019-12-15,25.65,25.65,25.65,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2019-12-22,25.28,25.28,25.28,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-12-29,25.26,25.26,25.26,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2020-01-05,25.09,25.09,25.09,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2020-01-12,25.36,25.36,25.36,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2020-01-19,25.27,25.27,25.27,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2020-01-26,25.27,25.27,25.27,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2020-02-02,25.21,25.21,25.21,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2020-02-09,24.99,24.99,24.99,0.0,0.0,25.11,25.11,25.11,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2020-02-16,24.94,24.94,24.94,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.03,25.03,25.03,0.0,0.0
2020-02-23,24.35,24.35,24.35,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.46,24.46,24.46,0.0,0.0
2020-03-01,25.34,25.34,25.34,0.0,0.0,25.36,25.36,25.36,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.66,24.66,24.66,0.0,0.0
2020-03-08,25.85,25.85,25.85,0.0,0.0,25.85,25.85,25.85,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.37,22.37,22.37,0.0,0.0
2020-03-15,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2020-03-22,22.26,22.26,22.26,0.0,0.0,22.45,22.45,22.45,0.0,0.0,21.01,21.01,21.01,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2020-03-29,21.43,21.43,21.43,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2020-04-05,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,21.01,21.01,21.01,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2020-04-12,23.01,23.01,23.01,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2020-04-19,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2020-04-26,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2020-05-03,23.9,23.9,23.9,0.0,0.0,23.9,23.9,23.9,0.0,0.0,22.97,22.97,22.97,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2020-05-10,23.25,23.25,23.25,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2020-05-17,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2020-05-24,23.41,23.41,23.41,0.0,0.0,24.25,24.25,24.25,0.0,0.0,23.41,23.41,23.41,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2020-05-31,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2020-06-07,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2020-06-14,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2020-06-21,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2020-06-28,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2020-07-05,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0
