Date,ProShares Ultra MidCap400Etf_Open_average,ProShares Ultra MidCap400Etf_Open_max,ProShares Ultra MidCap400Etf_Open_min,ProShares Ultra MidCap400Etf_Open_volatility,ProShares Ultra MidCap400Etf_Open_change,ProShares Ultra MidCap400Etf_High_average,ProShares Ultra MidCap400Etf_High_max,ProShares Ultra MidCap400Etf_High_min,ProShares Ultra MidCap400Etf_High_volatility,ProShares Ultra MidCap400Etf_High_change,ProShares Ultra MidCap400Etf_Low_average,ProShares Ultra MidCap400Etf_Low_max,ProShares Ultra MidCap400Etf_Low_min,ProShares Ultra MidCap400Etf_Low_volatility,ProShares Ultra MidCap400Etf_Low_change,ProShares Ultra MidCap400Etf_Close_average,ProShares Ultra MidCap400Etf_Close_max,ProShares Ultra MidCap400Etf_Close_min,ProShares Ultra MidCap400Etf_Close_volatility,ProShares Ultra MidCap400Etf_Close_change
2018-04-01,39.59,39.59,39.59,0.0,0.0,39.69,39.69,39.69,0.0,0.0,38.0,38.0,38.0,0.0,0.0,38.58,38.58,38.58,0.0,0.0
2018-04-08,40.43,40.43,40.43,0.0,0.0,40.43,40.43,40.43,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.84,39.84,39.84,0.0,0.0
2018-04-15,40.98,40.98,40.98,0.0,0.0,40.99,40.99,40.99,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.53,40.53,40.53,0.0,0.0
2018-04-22,40.15,40.15,40.15,0.0,0.0,40.31,40.31,40.31,0.0,0.0,39.79,39.79,39.79,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2018-04-29,39.03,39.03,39.03,0.0,0.0,40.65,40.65,40.65,0.0,0.0,38.97,38.97,38.97,0.0,0.0,40.34,40.34,40.34,0.0,0.0
2018-05-06,42.14,42.14,42.14,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.15,42.15,42.15,0.0,0.0
2018-05-13,42.6,42.6,42.6,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2018-05-20,42.48,42.48,42.48,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.49,42.49,42.49,0.0,0.0
2018-05-27,42.93,42.93,42.93,0.0,0.0,43.1,43.1,43.1,0.0,0.0,42.89,42.89,42.89,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2018-06-03,44.34,44.34,44.34,0.0,0.0,44.88,44.88,44.88,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.87,44.87,44.87,0.0,0.0
2018-06-10,44.35,44.35,44.35,0.0,0.0,44.57,44.57,44.57,0.0,0.0,43.89,43.89,43.89,0.0,0.0,44.46,44.46,44.46,0.0,0.0
2018-06-17,44.63,44.63,44.63,0.0,0.0,44.72,44.72,44.72,0.0,0.0,44.28,44.28,44.28,0.0,0.0,44.28,44.28,44.28,0.0,0.0
2018-06-24,42.86,42.86,42.86,0.0,0.0,43.33,43.33,43.33,0.0,0.0,42.66,42.66,42.66,0.0,0.0,42.69,42.69,42.69,0.0,0.0
2018-07-01,43.57,43.57,43.57,0.0,0.0,44.39,44.39,44.39,0.0,0.0,43.46,43.46,43.46,0.0,0.0,44.28,44.28,44.28,0.0,0.0
2018-07-08,44.47,44.47,44.47,0.0,0.0,44.87,44.87,44.87,0.0,0.0,44.47,44.47,44.47,0.0,0.0,44.54,44.54,44.54,0.0,0.0
2018-07-15,45.0,45.0,45.0,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.54,44.54,44.54,0.0,0.0,44.59,44.59,44.59,0.0,0.0
2018-07-22,44.53,44.53,44.53,0.0,0.0,44.53,44.53,44.53,0.0,0.0,43.25,43.25,43.25,0.0,0.0,43.52,43.52,43.52,0.0,0.0
2018-07-29,44.77,44.77,44.77,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.35,44.35,44.35,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2018-08-05,44.5,44.5,44.5,0.0,0.0,44.93,44.93,44.93,0.0,0.0,44.31,44.31,44.31,0.0,0.0,44.47,44.47,44.47,0.0,0.0
2018-08-12,44.56,44.56,44.56,0.0,0.0,45.17,45.17,45.17,0.0,0.0,44.41,44.41,44.41,0.0,0.0,45.17,45.17,45.17,0.0,0.0
2018-08-19,46.07,46.07,46.07,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.03,46.03,46.03,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2018-08-26,46.27,46.27,46.27,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.26,46.26,46.26,0.0,0.0,46.69,46.69,46.69,0.0,0.0
2018-09-02,45.85,45.85,45.85,0.0,0.0,46.37,46.37,46.37,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.88,45.88,45.88,0.0,0.0
2018-09-09,46.46,46.46,46.46,0.0,0.0,46.9,46.9,46.9,0.0,0.0,46.46,46.46,46.46,0.0,0.0,46.78,46.78,46.78,0.0,0.0
2018-09-16,46.92,46.92,46.92,0.0,0.0,47.07,47.07,47.07,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.49,46.49,46.49,0.0,0.0
2018-09-23,45.01,45.01,45.01,0.0,0.0,45.66,45.66,45.66,0.0,0.0,45.01,45.01,45.01,0.0,0.0,45.54,45.54,45.54,0.0,0.0
2018-09-30,43.76,43.76,43.76,0.0,0.0,43.91,43.91,43.91,0.0,0.0,42.66,42.66,42.66,0.0,0.0,43.14,43.14,43.14,0.0,0.0
2018-10-07,39.8,39.8,39.8,0.0,0.0,39.8,39.8,39.8,0.0,0.0,37.93,37.93,37.93,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2018-10-14,39.72,39.72,39.72,0.0,0.0,39.88,39.88,39.88,0.0,0.0,38.83,38.83,38.83,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2018-10-21,35.88,35.88,35.88,0.0,0.0,36.6,36.6,36.6,0.0,0.0,34.71,34.71,34.71,0.0,0.0,35.79,35.79,35.79,0.0,0.0
2018-10-28,38.74,38.74,38.74,0.0,0.0,38.97,38.97,38.97,0.0,0.0,37.84,37.84,37.84,0.0,0.0,38.45,38.45,38.45,0.0,0.0
2018-11-04,39.54,39.54,39.54,0.0,0.0,39.64,39.64,39.64,0.0,0.0,38.78,38.78,38.78,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2018-11-11,38.09,38.09,38.09,0.0,0.0,38.67,38.67,38.67,0.0,0.0,37.93,37.93,37.93,0.0,0.0,38.48,38.48,38.48,0.0,0.0
2018-11-18,36.32,36.32,36.32,0.0,0.0,37.36,37.36,37.36,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.83,36.83,36.83,0.0,0.0
2018-11-25,38.5,38.5,38.5,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.46,38.46,38.46,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2018-12-02,36.44,36.44,36.44,0.0,0.0,36.96,36.96,36.96,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2018-12-09,33.51,33.51,33.51,0.0,0.0,34.09,34.09,34.09,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2018-12-16,30.04,30.04,30.04,0.0,0.0,30.3,30.3,30.3,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2018-12-23,29.89,29.89,29.89,0.0,0.0,30.44,30.44,30.44,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2018-12-30,29.93,29.93,29.93,0.0,0.0,31.2,31.2,31.2,0.0,0.0,29.86,29.86,29.86,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2019-01-06,33.63,33.63,33.63,0.0,0.0,34.07,34.07,34.07,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2019-01-13,35.51,35.51,35.51,0.0,0.0,36.2,36.2,36.2,0.0,0.0,35.39,35.39,35.39,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2019-01-20,35.78,35.78,35.78,0.0,0.0,36.17,36.17,36.17,0.0,0.0,35.78,35.78,35.78,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2019-01-27,36.96,36.96,36.96,0.0,0.0,37.09,37.09,37.09,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.96,36.96,36.96,0.0,0.0
2019-02-03,37.16,37.16,37.16,0.0,0.0,37.59,37.59,37.59,0.0,0.0,36.83,36.83,36.83,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-02-10,39.52,39.52,39.52,0.0,0.0,39.96,39.96,39.96,0.0,0.0,39.36,39.36,39.36,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2019-02-17,40.33,40.33,40.33,0.0,0.0,40.79,40.79,40.79,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.76,40.76,40.76,0.0,0.0
2019-02-24,40.46,40.46,40.46,0.0,0.0,40.65,40.65,40.65,0.0,0.0,39.85,39.85,39.85,0.0,0.0,40.38,40.38,40.38,0.0,0.0
2019-03-03,37.42,37.42,37.42,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.32,37.32,37.32,0.0,0.0,37.71,37.71,37.71,0.0,0.0
2019-03-10,39.06,39.06,39.06,0.0,0.0,39.63,39.63,39.63,0.0,0.0,38.94,38.94,38.94,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2019-03-17,38.6,38.6,38.6,0.0,0.0,38.6,38.6,38.6,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-03-24,39.25,39.25,39.25,0.0,0.0,39.4,39.4,39.4,0.0,0.0,38.9,38.9,38.9,0.0,0.0,39.08,39.08,39.08,0.0,0.0
2019-03-31,40.85,40.85,40.85,0.0,0.0,41.25,41.25,41.25,0.0,0.0,40.77,40.77,40.77,0.0,0.0,41.24,41.24,41.24,0.0,0.0
2019-04-07,41.79,41.79,41.79,0.0,0.0,42.01,42.01,42.01,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.91,41.91,41.91,0.0,0.0
2019-04-14,41.35,41.35,41.35,0.0,0.0,41.52,41.52,41.52,0.0,0.0,40.94,40.94,40.94,0.0,0.0,41.45,41.45,41.45,0.0,0.0
2019-04-21,41.4,41.4,41.4,0.0,0.0,42.24,42.24,42.24,0.0,0.0,41.4,41.4,41.4,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2019-04-28,41.73,41.73,41.73,0.0,0.0,42.58,42.58,42.58,0.0,0.0,41.73,41.73,41.73,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2019-05-05,39.85,39.85,39.85,0.0,0.0,40.53,40.53,40.53,0.0,0.0,39.01,39.01,39.01,0.0,0.0,40.5,40.5,40.5,0.0,0.0
2019-05-12,38.98,38.98,38.98,0.0,0.0,39.59,39.59,39.59,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.56,38.56,38.56,0.0,0.0
2019-05-19,37.44,37.44,37.44,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.2,37.2,37.2,0.0,0.0,37.47,37.47,37.47,0.0,0.0
2019-05-26,35.28,35.28,35.28,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2019-06-02,38.55,38.55,38.55,0.0,0.0,38.91,38.91,38.91,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.62,38.62,38.62,0.0,0.0
2019-06-09,38.95,38.95,38.95,0.0,0.0,39.14,39.14,39.14,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.99,38.99,38.99,0.0,0.0
2019-06-16,40.6,40.6,40.6,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2019-06-23,40.06,40.06,40.06,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.06,40.06,40.06,0.0,0.0,40.86,40.86,40.86,0.0,0.0
2019-06-30,41.06,41.06,41.06,0.0,0.0,41.65,41.65,41.65,0.0,0.0,40.67,40.67,40.67,0.0,0.0,41.64,41.64,41.64,0.0,0.0
2019-07-07,40.61,40.61,40.61,0.0,0.0,41.51,41.51,41.51,0.0,0.0,40.61,40.61,40.61,0.0,0.0,41.42,41.42,41.42,0.0,0.0
2019-07-14,40.79,40.79,40.79,0.0,0.0,41.03,41.03,41.03,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.37,40.37,40.37,0.0,0.0
2019-07-21,41.74,41.74,41.74,0.0,0.0,42.32,42.32,42.32,0.0,0.0,41.74,41.74,41.74,0.0,0.0,42.28,42.28,42.28,0.0,0.0
2019-07-28,39.75,39.75,39.75,0.0,0.0,39.75,39.75,39.75,0.0,0.0,38.86,38.86,38.86,0.0,0.0,39.31,39.31,39.31,0.0,0.0
2019-08-04,39.18,39.18,39.18,0.0,0.0,39.18,39.18,39.18,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.74,38.74,38.74,0.0,0.0
2019-08-11,36.4,36.4,36.4,0.0,0.0,37.66,37.66,37.66,0.0,0.0,36.4,36.4,36.4,0.0,0.0,37.6,37.6,37.6,0.0,0.0
2019-08-18,37.49,37.49,37.49,0.0,0.0,38.0,38.0,38.0,0.0,0.0,35.86,35.86,35.86,0.0,0.0,36.03,36.03,36.03,0.0,0.0
2019-08-25,38.0,38.0,38.0,0.0,0.0,38.07,38.07,38.07,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.8,37.8,37.8,0.0,0.0
2019-09-01,39.21,39.21,39.21,0.0,0.0,39.41,39.41,39.41,0.0,0.0,39.0,39.0,39.0,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2019-09-08,41.53,41.53,41.53,0.0,0.0,41.64,41.64,41.64,0.0,0.0,41.15,41.15,41.15,0.0,0.0,41.21,41.21,41.21,0.0,0.0
2019-09-15,40.87,40.87,40.87,0.0,0.0,41.08,41.08,41.08,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.38,40.38,40.38,0.0,0.0
2019-09-22,40.47,40.47,40.47,0.0,0.0,40.47,40.47,40.47,0.0,0.0,39.16,39.16,39.16,0.0,0.0,39.41,39.41,39.41,0.0,0.0
2019-09-29,37.94,37.94,37.94,0.0,0.0,38.63,38.63,38.63,0.0,0.0,37.77,37.77,37.77,0.0,0.0,38.59,38.59,38.59,0.0,0.0
2019-10-06,38.63,38.63,38.63,0.0,0.0,39.73,39.73,39.73,0.0,0.0,38.63,38.63,38.63,0.0,0.0,39.12,39.12,39.12,0.0,0.0
2019-10-13,39.77,39.77,39.77,0.0,0.0,40.07,40.07,40.07,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.88,39.88,39.88,0.0,0.0
2019-10-20,40.27,40.27,40.27,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.27,40.27,40.27,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2019-10-27,41.12,41.12,41.12,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.12,41.12,41.12,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2019-11-03,42.03,42.03,42.03,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.01,42.01,42.01,0.0,0.0,42.47,42.47,42.47,0.0,0.0
2019-11-10,42.7,42.7,42.7,0.0,0.0,42.71,42.71,42.71,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.6,42.6,42.6,0.0,0.0
2019-11-17,42.07,42.07,42.07,0.0,0.0,42.09,42.09,42.09,0.0,0.0,41.7,41.7,41.7,0.0,0.0,41.95,41.95,41.95,0.0,0.0
2019-11-24,43.76,43.76,43.76,0.0,0.0,43.76,43.76,43.76,0.0,0.0,42.96,42.96,42.96,0.0,0.0,42.99,42.99,42.99,0.0,0.0
2019-12-01,43.35,43.35,43.35,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.35,43.35,43.35,0.0,0.0,43.49,43.49,43.49,0.0,0.0
2019-12-08,44.03,44.03,44.03,0.0,0.0,44.39,44.39,44.39,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2019-12-15,45.04,45.04,45.04,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.04,45.04,45.04,0.0,0.0,45.3,45.3,45.3,0.0,0.0
2019-12-22,45.52,45.52,45.52,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.04,45.04,45.04,0.0,0.0,45.12,45.12,45.12,0.0,0.0
2019-12-29,44.14,44.14,44.14,0.0,0.0,44.97,44.97,44.97,0.0,0.0,44.07,44.07,44.07,0.0,0.0,44.84,44.84,44.84,0.0,0.0
2020-01-05,44.92,44.92,44.92,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.52,44.52,44.52,0.0,0.0,44.64,44.64,44.64,0.0,0.0
2020-01-12,46.98,46.98,46.98,0.0,0.0,47.01,47.01,47.01,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.58,46.58,46.58,0.0,0.0
2020-01-19,46.38,46.38,46.38,0.0,0.0,46.38,46.38,46.38,0.0,0.0,44.7,44.7,44.7,0.0,0.0,45.2,45.2,45.2,0.0,0.0
2020-01-26,44.02,44.02,44.02,0.0,0.0,44.1,44.1,44.1,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2020-02-02,45.02,45.02,45.02,0.0,0.0,45.02,45.02,45.02,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.44,44.44,44.44,0.0,0.0
2020-02-09,46.64,46.64,46.64,0.0,0.0,46.64,46.64,46.64,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.54,46.54,46.54,0.0,0.0
2020-02-16,46.26,46.26,46.26,0.0,0.0,46.3,46.3,46.3,0.0,0.0,45.87,45.87,45.87,0.0,0.0,46.01,46.01,46.01,0.0,0.0
2020-02-23,33.88,33.88,33.88,0.0,0.0,35.29,35.29,35.29,0.0,0.0,33.0,33.0,33.0,0.0,0.0,34.74,34.74,34.74,0.0,0.0
2020-03-01,32.94,32.94,32.94,0.0,0.0,34.41,34.41,34.41,0.0,0.0,32.39,32.39,32.39,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2020-03-08,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2020-03-15,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0
2020-03-22,19.2,19.2,19.2,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2020-03-29,17.67,17.67,17.67,0.0,0.0,18.03,18.03,18.03,0.0,0.0,16.56,16.56,16.56,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2020-04-05,23.28,23.28,23.28,0.0,0.0,24.34,24.34,24.34,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2020-04-12,22.87,22.87,22.87,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2020-04-19,22.12,22.12,22.12,0.0,0.0,22.58,22.58,22.58,0.0,0.0,21.6,21.6,21.6,0.0,0.0,22.41,22.41,22.41,0.0,0.0
2020-04-26,23.45,23.45,23.45,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2020-05-03,25.19,25.19,25.19,0.0,0.0,26.05,26.05,26.05,0.0,0.0,25.19,25.19,25.19,0.0,0.0,26.05,26.05,26.05,0.0,0.0
2020-05-10,22.47,22.47,22.47,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.47,22.47,22.47,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2020-05-17,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0,25.9,25.9,25.9,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2020-05-24,28.48,28.48,28.48,0.0,0.0,28.81,28.81,28.81,0.0,0.0,27.86,27.86,27.86,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2020-05-31,33.5,33.5,33.5,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2020-06-07,29.1,29.1,29.1,0.0,0.0,29.27,29.27,29.27,0.0,0.0,26.8,26.8,26.8,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2020-06-14,30.16,30.16,30.16,0.0,0.0,30.23,30.23,30.23,0.0,0.0,28.59,28.59,28.59,0.0,0.0,29.02,29.02,29.02,0.0,0.0
2020-06-21,27.71,27.71,27.71,0.0,0.0,27.72,27.72,27.72,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2020-06-28,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2020-07-05,28.73,28.73,28.73,0.0,0.0,29.08,29.08,29.08,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.21,28.21,28.21,0.0,0.0
