Date,ADSStock_Open_average,ADSStock_Open_max,ADSStock_Open_min,ADSStock_Open_volatility,ADSStock_Open_change,ADSStock_High_average,ADSStock_High_max,ADSStock_High_min,ADSStock_High_volatility,ADSStock_High_change,ADSStock_Low_average,ADSStock_Low_max,ADSStock_Low_min,ADSStock_Low_volatility,ADSStock_Low_change,ADSStock_Close_average,ADSStock_Close_max,ADSStock_Close_min,ADSStock_Close_volatility,ADSStock_Close_change,ADSStock_Volume_average,ADSStock_Volume_max,ADSStock_Volume_min,ADSStock_Volume_volatility,ADSStock_Volume_change
2018-01-14,262.3725,276.0,255.01,20.99000000000001,-20.99000000000001,264.87,276.0,259.31,16.689999999999998,-13.980000000000018,255.7375,257.73,254.63,3.1000000000000227,0.37999999999999545,258.5225,261.82,255.94,5.8799999999999955,3.75,937265,1619139,543465,1075674,-926841
2018-01-21,258.4,262.45,252.74,9.70999999999998,-8.339999999999975,260.626,262.75,253.02,9.72999999999999,0.660000000000025,255.218,260.32,244.98,15.340000000000003,-6.819999999999993,259.36400000000003,261.85,252.85,9.000000000000028,0.0,783375,1317875,430503,887372,323861
2018-01-28,256.218,259.72,254.0,5.720000000000027,-4.590000000000032,258.62,261.4,255.91,5.489999999999981,-5.489999999999981,253.762,255.5,249.91,5.590000000000003,-5.590000000000003,254.95600000000002,257.11,249.91,7.200000000000017,-6.599999999999994,552191,904332,281384,622948,-463231
2018-02-04,241.936,247.18,233.57,13.610000000000014,-4.409999999999997,246.562,249.73,242.5,7.22999999999999,-6.72999999999999,236.928,240.42,232.69,7.72999999999999,-6.009999999999991,241.654,246.75,238.78,7.969999999999999,1.8899999999999864,899417,1152170,757535,394635,-201975
2018-02-11,245.64600000000002,250.8,240.5,10.300000000000011,-3.0600000000000023,249.258,250.93,246.5,4.430000000000007,-3.1899999999999977,241.758,245.16,237.05,8.109999999999985,-1.6100000000000136,245.986,250.05,240.65,9.400000000000006,-3.609999999999985,686146,1333234,466811,866423,-31072
2018-02-18,242.4675,244.5,240.26,4.240000000000009,-4.240000000000009,245.54500000000002,249.34,242.28,7.060000000000002,-7.060000000000002,239.97,243.69,237.5,6.189999999999998,-4.530000000000001,241.26749999999998,244.57,238.82,5.75,-2.4799999999999898,651528,787553,495648,291905,55808
2018-02-25,241.228,245.64,232.82,12.819999999999993,-10.200000000000017,243.316,246.54,234.65,11.889999999999986,-11.530000000000001,237.942,242.3,229.95,12.350000000000023,-11.689999999999998,239.416,245.66,232.72,12.939999999999998,-12.939999999999998,667624,859054,382374,476680,125204
2018-03-04,234.388,237.26,230.8,6.4599999999999795,6.4599999999999795,237.16,240.06,233.99,6.069999999999993,6.069999999999993,233.006,235.46,230.8,4.659999999999997,4.659999999999997,235.52,239.19,231.77,7.4199999999999875,7.4199999999999875,517451,802601,381726,420875,-398595
2018-03-11,233.792,239.05,228.44,10.610000000000014,-10.610000000000014,235.004,241.48,230.16,11.319999999999993,-11.319999999999993,230.262,237.93,226.34,11.590000000000003,-10.230000000000018,231.67000000000002,238.06,228.24,9.819999999999993,-8.969999999999999,662431,885561,465814,419747,73950
2018-03-18,226.398,230.09,220.86,9.22999999999999,-7.139999999999986,227.95600000000002,230.83,222.93,7.900000000000006,-7.189999999999998,223.216,227.44,214.94,12.5,-12.5,223.938,229.85,215.01,14.840000000000003,-14.840000000000003,507558,645699,305501,340198,101056
