Date,FWRDStock_Open_average,FWRDStock_Open_max,FWRDStock_Open_min,FWRDStock_Open_volatility,FWRDStock_Open_change,FWRDStock_High_average,FWRDStock_High_max,FWRDStock_High_min,FWRDStock_High_volatility,FWRDStock_High_change,FWRDStock_Low_average,FWRDStock_Low_max,FWRDStock_Low_min,FWRDStock_Low_volatility,FWRDStock_Low_change,FWRDStock_Close_average,FWRDStock_Close_max,FWRDStock_Close_min,FWRDStock_Close_volatility,FWRDStock_Close_change,FWRDStock_Volume_average,FWRDStock_Volume_max,FWRDStock_Volume_min,FWRDStock_Volume_volatility,FWRDStock_Volume_change
2018-01-14,61.0525,62.54,60.0,2.539999999999999,0.6700000000000017,61.84,63.94,60.28,3.6599999999999966,3.3399999999999963,60.004999999999995,61.08,59.01,2.0700000000000003,1.7100000000000009,60.957499999999996,62.9,59.89,3.009999999999998,3.009999999999998,274213,381208,182328,198880,130000
2018-01-21,62.513999999999996,63.05,61.83,1.2199999999999989,-0.28999999999999915,63.292,64.8,62.72,2.0799999999999983,-1.5999999999999943,61.635999999999996,62.26,60.84,1.4199999999999946,-0.5,62.238,62.62,61.76,0.8599999999999994,-0.0899999999999963,220738,386274,130381,255893,76316
2018-01-28,60.908,61.79,60.15,1.6400000000000006,-1.1400000000000006,61.758,62.35,61.45,0.8999999999999986,-0.7700000000000031,60.492,61.45,59.91,1.5400000000000063,-1.5400000000000063,60.822,61.47,60.04,1.4299999999999997,-1.4299999999999997,186304,286142,101657,184485,82331
2018-02-04,58.364000000000004,61.5,55.27,6.229999999999997,-4.339999999999996,59.316,61.5,55.47,6.030000000000001,-4.969999999999999,56.204,58.38,53.86,4.520000000000003,-4.520000000000003,57.106,59.36,54.67,4.689999999999998,-3.469999999999999,242651,380005,134706,245299,245299
2018-02-11,55.266,56.0,54.86,1.1400000000000006,0.07000000000000028,56.13,56.55,55.48,1.0700000000000003,0.05999999999999517,54.61,54.99,54.04,0.9500000000000028,0.7800000000000011,55.566,56.46,55.07,1.3900000000000006,0.10999999999999943,422379,677051,196295,480756,119945
2018-02-18,54.7225,55.07,54.25,0.8200000000000003,-0.36999999999999744,55.3025,55.48,55.14,0.3399999999999963,0.18999999999999773,54.1725,54.54,53.86,0.6799999999999997,0.6799999999999997,54.61,55.04,54.34,0.6999999999999957,0.6999999999999957,260782,440221,151724,288497,-288497
2018-02-25,54.618,55.7,52.96,2.740000000000002,-2.25,55.21,55.98,54.25,1.7299999999999969,-1.6300000000000026,53.897999999999996,54.94,52.54,2.3999999999999986,-2.3699999999999974,54.456,55.57,53.55,2.020000000000003,-1.5,245480,331342,159536,171806,-153104
2018-03-04,54.04,54.98,53.37,1.6099999999999994,1.0999999999999943,54.644,56.1,53.91,2.190000000000005,2.190000000000005,53.571999999999996,54.91,53.0,1.9099999999999966,1.75,54.43,55.89,53.48,2.4100000000000037,2.4100000000000037,231741,380469,159580,220889,-40243
2018-03-11,55.8,56.41,55.19,1.2199999999999989,-0.7000000000000028,56.32,56.82,55.92,0.8999999999999986,-0.4299999999999997,55.184,55.77,54.75,1.0200000000000031,-0.5800000000000054,55.656,55.98,55.17,0.8099999999999952,-0.19999999999999574,266512,414335,161910,252425,-40338
2018-03-18,54.882,55.73,53.37,2.3599999999999994,-2.3599999999999994,55.162,56.01,53.37,2.6400000000000006,-2.5500000000000043,53.892,54.96,51.83,3.1300000000000026,-3.1300000000000026,54.182,55.74,51.9,3.8400000000000034,-3.8400000000000034,167405,223415,109144,114271,27931
2018-03-25,52.395,53.11,51.45,1.6599999999999966,-0.3200000000000003,53.065,53.62,52.48,1.1400000000000006,0.5700000000000003,51.582499999999996,52.24,51.0,1.240000000000002,0.3300000000000054,52.315,52.93,51.46,1.4699999999999989,-0.07000000000000028,194280,253261,124564,128697,128697
2018-04-01,53.094,54.06,52.45,1.6099999999999994,1.0700000000000003,53.768,54.15,53.12,1.0300000000000011,1.0300000000000011,52.516,53.28,51.76,1.5200000000000031,1.0900000000000034,53.316,54.01,52.14,1.8699999999999974,1.2199999999999989,208871,269023,130764,138259,138259
2018-04-08,53.19,53.88,52.54,1.3400000000000034,0.2700000000000031,53.638,54.2,52.99,1.2100000000000009,0.4000000000000057,52.582,53.19,52.05,1.1400000000000006,0.7399999999999949,53.03,53.71,52.48,1.230000000000004,0.75,181153,346593,110462,236131,-65934
2018-04-15,54.37,54.77,53.67,1.1000000000000014,0.6499999999999986,54.954,55.2,54.72,0.480000000000004,0.28999999999999915,53.588,54.2,52.89,1.3100000000000023,-0.10000000000000142,54.218,54.7,53.2,1.5,-1.3099999999999952,162311,192643,139322,53321,-38326
2018-04-22,54.168,56.89,52.11,4.780000000000001,2.289999999999999,54.576,56.89,53.12,3.770000000000003,2.0,53.206,54.95,51.79,3.1600000000000037,1.1600000000000037,53.698,55.06,52.36,2.700000000000003,1.7600000000000051,179176,294918,92195,202723,202723
2018-04-29,54.178,55.35,53.82,1.5300000000000011,-1.490000000000002,54.769999999999996,55.35,54.23,1.1200000000000045,-0.23000000000000398,53.17,53.72,52.3,1.4200000000000017,1.4200000000000017,54.178,54.65,53.95,0.6999999999999957,0.6599999999999966,205238,378586,117968,260618,-118522
2018-05-06,55.554,56.17,54.78,1.3900000000000006,1.3799999999999955,56.364,57.28,55.33,1.9500000000000028,1.9500000000000028,55.044,56.15,53.77,2.3799999999999955,1.8999999999999986,56.002,56.95,54.96,1.990000000000002,1.990000000000002,124619,141178,101596,39582,-27153
