Date,CBOEStock_Open_average,CBOEStock_Open_max,CBOEStock_Open_min,CBOEStock_Open_volatility,CBOEStock_Open_change,CBOEStock_High_average,CBOEStock_High_max,CBOEStock_High_min,CBOEStock_High_volatility,CBOEStock_High_change,CBOEStock_Low_average,CBOEStock_Low_max,CBOEStock_Low_min,CBOEStock_Low_volatility,CBOEStock_Low_change,CBOEStock_Close_average,CBOEStock_Close_max,CBOEStock_Close_min,CBOEStock_Close_volatility,CBOEStock_Close_change,CBOEStock_Volume_average,CBOEStock_Volume_max,CBOEStock_Volume_min,CBOEStock_Volume_volatility,CBOEStock_Volume_change
2018-01-14,131.8025,133.06,130.86,2.1999999999999886,0.8400000000000034,133.02,134.15,131.87,2.280000000000001,1.0900000000000034,130.955,132.65,129.83,2.819999999999993,2.819999999999993,132.275,133.88,130.79,3.0900000000000034,3.0900000000000034,807207,885343,721010,164333,23478
2018-01-21,135.406,137.5,133.81,3.6899999999999977,3.6899999999999977,136.064,137.63,134.64,2.990000000000009,2.990000000000009,134.39,136.0,133.37,2.6299999999999955,2.6299999999999955,135.824,137.16,134.56,2.5999999999999943,2.460000000000008,719409,953655,605938,347717,346063
2018-01-28,135.132,137.2,133.57,3.6299999999999955,-1.009999999999991,136.52,138.54,134.9,3.6399999999999864,-1.5999999999999943,133.74,134.73,132.38,2.3499999999999943,-0.19999999999998863,134.8,136.56,133.29,3.2700000000000102,-0.46000000000000796,1008947,1434199,861578,572621,-122027
2018-02-04,117.702,133.17,104.35,28.819999999999993,-28.819999999999993,120.366,136.57,108.61,27.959999999999994,-27.959999999999994,111.388,130.05,96.81,33.24000000000001,-33.24000000000001,116.058,130.53,107.11,23.42,-23.42,4763524,7648364,1719284,5929080,5293626
2018-02-11,112.842,116.84,108.58,8.260000000000005,8.260000000000005,115.476,117.58,113.32,4.260000000000005,4.070000000000007,110.934,114.62,108.35,6.27000000000001,2.490000000000009,113.36,117.45,110.68,6.769999999999996,0.769999999999996,2436435,2804005,2075493,728512,236696
2018-02-18,110.9125,111.34,110.11,1.230000000000004,-0.8499999999999943,112.08,113.1,110.12,2.9799999999999898,-2.9099999999999966,109.66,110.75,108.27,2.480000000000004,-1.7600000000000051,110.19749999999999,111.3,108.75,2.549999999999997,-2.030000000000001,1541193,2064160,992886,1071274,356954
2018-02-25,110.706,111.63,108.94,2.6899999999999977,2.0900000000000034,113.296,116.37,111.93,4.439999999999998,4.410000000000011,110.274,111.07,108.86,2.2099999999999937,1.8400000000000034,111.978,115.0,110.19,4.810000000000002,3.6700000000000017,1873807,2780233,1271456,1508777,298379
2018-03-04,117.414,120.22,114.51,5.709999999999994,5.709999999999994,120.014,124.55,116.57,7.980000000000004,7.980000000000004,116.916,120.18,113.12,7.060000000000002,7.060000000000002,119.348,124.54,115.35,9.190000000000012,9.190000000000012,1655071,2139407,1257486,881921,-524700
2018-03-11,121.504,124.56,118.95,5.609999999999999,-5.219999999999999,121.766,124.56,119.42,5.140000000000001,-4.780000000000001,119.384,123.06,117.64,5.420000000000002,-5.25,120.172,123.82,118.61,5.209999999999994,-4.599999999999994,1073914,1253509,818758,434751,-35465
2018-03-18,116.636,119.2,112.64,6.560000000000002,-6.560000000000002,118.32600000000001,121.55,113.84,7.709999999999994,-6.609999999999999,114.996,117.99,111.36,6.6299999999999955,-5.859999999999999,116.018,119.9,111.71,8.190000000000012,-6.820000000000007,1190594,1441339,1030235,411104,-245205
