Date,CONNStock_Open_average,CONNStock_Open_max,CONNStock_Open_min,CONNStock_Open_volatility,CONNStock_Open_change,CONNStock_High_average,CONNStock_High_max,CONNStock_High_min,CONNStock_High_volatility,CONNStock_High_change,CONNStock_Low_average,CONNStock_Low_max,CONNStock_Low_min,CONNStock_Low_volatility,CONNStock_Low_change,CONNStock_Close_average,CONNStock_Close_max,CONNStock_Close_min,CONNStock_Close_volatility,CONNStock_Close_change,CONNStock_Volume_average,CONNStock_Volume_max,CONNStock_Volume_min,CONNStock_Volume_volatility,CONNStock_Volume_change
2018-01-14,35.675,37.3,34.9,2.3999999999999986,-2.0,36.1525,37.44,35.65,1.7899999999999991,-1.7899999999999991,34.675,35.05,33.9,1.1499999999999986,1.1499999999999986,35.1625,35.5,34.65,0.8500000000000014,0.8500000000000014,358530,531865,227196,304669,-228708
2018-01-21,36.33,37.4,35.45,1.9499999999999957,-0.04999999999999716,36.972,37.7,35.67,2.030000000000001,-1.4299999999999997,35.448,36.55,34.75,1.7999999999999972,-0.509999999999998,36.15,37.2,35.05,2.1500000000000057,-1.6499999999999986,285133,352915,228750,124165,-124165
2018-01-28,33.93,35.4,31.35,4.049999999999997,-4.049999999999997,34.230000000000004,35.88,31.35,4.530000000000001,-4.530000000000001,32.53,34.6,29.95,4.650000000000002,-4.650000000000002,33.01,35.45,30.2,5.2500000000000036,-5.2500000000000036,483405,981215,287588,693627,162490
2018-02-04,30.330000000000002,32.0,29.05,2.9499999999999993,1.0500000000000007,31.796,32.58,30.75,1.8299999999999983,1.1999999999999993,29.8,30.55,29.05,1.5,1.1000000000000014,30.71,32.05,30.0,2.049999999999997,1.1499999999999986,646477,881616,469402,412214,356021
2018-02-11,31.65,32.5,30.55,1.9499999999999993,1.1000000000000014,32.56,32.95,32.2,0.75,0.6500000000000057,30.944,31.85,30.12,1.7300000000000004,0.9000000000000021,31.759999999999998,32.55,30.7,1.8499999999999979,0.34999999999999787,301533,454557,221831,232726,-21780
2018-02-18,31.2625,31.95,30.5,1.4499999999999993,0.5,32.4975,33.35,31.89,1.4600000000000009,1.4600000000000009,30.9375,31.95,30.35,1.5999999999999979,1.5999999999999979,31.575,33.1,30.5,2.6000000000000014,2.6000000000000014,314545,399755,252584,147171,-98992
2018-02-25,32.76,33.25,32.1,1.1499999999999986,-0.5499999999999972,33.44,33.8,33.1,0.6999999999999957,0.04999999999999716,31.990000000000002,32.5,31.27,1.2300000000000004,-0.29999999999999716,32.76,33.05,32.05,1.0,0.0,296814,360876,234620,126256,77902
2018-03-04,33.19,33.5,32.8,0.7000000000000028,0.30000000000000426,33.94,34.5,33.65,0.8500000000000014,0.8500000000000014,32.6,32.9,32.4,0.5,0.5,33.36,34.4,32.8,1.6000000000000014,1.6000000000000014,281866,377672,237944,139728,134224
2018-03-11,33.56,34.55,32.35,2.1999999999999957,-2.1999999999999957,34.078,35.1,33.0,2.1000000000000014,-1.7000000000000028,32.74,34.05,31.9,2.1499999999999986,-2.049999999999997,33.09,34.2,32.4,1.8000000000000043,-1.4500000000000028,333959,433881,258624,175257,83187
2018-03-18,32.47,32.85,31.55,1.3000000000000007,-0.9000000000000021,33.01,33.55,31.7,1.8499999999999979,-1.3499999999999979,31.81,32.65,30.75,1.8999999999999986,-1.0500000000000007,32.21,33.15,30.9,2.25,-2.0,299722,393780,205350,188430,11623
2018-03-25,32.225,33.05,31.4,1.6499999999999986,1.2000000000000028,33.287499999999994,34.25,32.8,1.4500000000000028,1.2000000000000028,31.385,32.35,30.51,1.8399999999999999,1.8399999999999999,32.775,34.0,31.85,2.1499999999999986,1.1000000000000014,360039,439727,305573,134154,90894
2018-04-01,32.37,33.8,30.05,3.7499999999999964,-3.7499999999999964,33.656,36.25,30.9,5.350000000000001,-3.0500000000000043,30.968,32.9,26.95,5.949999999999999,-5.349999999999998,32.436,35.85,27.7,8.150000000000002,-5.849999999999998,1646765,4244679,500241,3744438,1730161
2018-04-08,28.0,29.15,27.4,1.75,1.1499999999999986,28.59,29.3,27.65,1.6500000000000021,0.4499999999999993,26.98,27.65,25.75,1.8999999999999986,0.5999999999999979,27.774,28.9,27.07,1.8299999999999983,0.6799999999999997,954969,1498732,481226,1017506,-613681
