Date,USAA MSCI USA Value Momentum BlendEtf_Open_average,USAA MSCI USA Value Momentum BlendEtf_Open_max,USAA MSCI USA Value Momentum BlendEtf_Open_min,USAA MSCI USA Value Momentum BlendEtf_Open_volatility,USAA MSCI USA Value Momentum BlendEtf_Open_change,USAA MSCI USA Value Momentum BlendEtf_High_average,USAA MSCI USA Value Momentum BlendEtf_High_max,USAA MSCI USA Value Momentum BlendEtf_High_min,USAA MSCI USA Value Momentum BlendEtf_High_volatility,USAA MSCI USA Value Momentum BlendEtf_High_change,USAA MSCI USA Value Momentum BlendEtf_Low_average,USAA MSCI USA Value Momentum BlendEtf_Low_max,USAA MSCI USA Value Momentum BlendEtf_Low_min,USAA MSCI USA Value Momentum BlendEtf_Low_volatility,USAA MSCI USA Value Momentum BlendEtf_Low_change,USAA MSCI USA Value Momentum BlendEtf_Close_average,USAA MSCI USA Value Momentum BlendEtf_Close_max,USAA MSCI USA Value Momentum BlendEtf_Close_min,USAA MSCI USA Value Momentum BlendEtf_Close_volatility,USAA MSCI USA Value Momentum BlendEtf_Close_change
2018-08-26,53.95,53.95,53.95,0.0,0.0,53.95,53.95,53.95,0.0,0.0,53.7,53.7,53.7,0.0,0.0,53.78,53.78,53.78,0.0,0.0
2018-09-02,53.3,53.3,53.3,0.0,0.0,53.32,53.32,53.32,0.0,0.0,52.98,52.98,52.98,0.0,0.0,53.1,53.1,53.1,0.0,0.0
2018-09-09,53.68,53.68,53.68,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.58,53.58,53.58,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2018-09-16,54.11,54.11,54.11,0.0,0.0,54.13,54.13,54.13,0.0,0.0,54.05,54.05,54.05,0.0,0.0,54.05,54.05,54.05,0.0,0.0
2018-09-23,53.26,53.26,53.26,0.0,0.0,53.59,53.59,53.59,0.0,0.0,53.26,53.26,53.26,0.0,0.0,53.57,53.57,53.57,0.0,0.0
2018-09-30,53.3,53.3,53.3,0.0,0.0,53.31,53.31,53.31,0.0,0.0,52.75,52.75,52.75,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2018-10-07,50.72,50.72,50.72,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2018-10-14,50.77,50.77,50.77,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2018-10-21,48.44,48.44,48.44,0.0,0.0,48.51,48.51,48.51,0.0,0.0,47.89,47.89,47.89,0.0,0.0,48.37,48.37,48.37,0.0,0.0
2018-10-28,50.91,50.91,50.91,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2018-11-04,51.36,51.36,51.36,0.0,0.0,51.36,51.36,51.36,0.0,0.0,50.9,50.9,50.9,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2018-11-11,49.99,49.99,49.99,0.0,0.0,50.15,50.15,50.15,0.0,0.0,49.89,49.89,49.89,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2018-11-18,48.62,48.62,48.62,0.0,0.0,48.83,48.83,48.83,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.75,48.75,48.75,0.0,0.0
2018-11-25,50.09,50.09,50.09,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2018-12-02,48.97,48.97,48.97,0.0,0.0,48.97,48.97,48.97,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2018-12-09,47.29,47.29,47.29,0.0,0.0,47.29,47.29,47.29,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.79,46.79,46.79,0.0,0.0
2018-12-16,44.93,44.93,44.93,0.0,0.0,44.93,44.93,44.93,0.0,0.0,43.52,43.52,43.52,0.0,0.0,43.54,43.54,43.54,0.0,0.0
2018-12-23,44.67,44.67,44.67,0.0,0.0,45.16,45.16,45.16,0.0,0.0,44.55,44.55,44.55,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2018-12-30,45.38,45.38,45.38,0.0,0.0,45.55,45.55,45.55,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2019-01-06,47.01,47.01,47.01,0.0,0.0,47.15,47.15,47.15,0.0,0.0,46.95,46.95,46.95,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2019-01-13,48.0,48.0,48.0,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2019-01-20,48.35,48.35,48.35,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.35,48.35,48.35,0.0,0.0,48.35,48.35,48.35,0.0,0.0
2019-01-27,49.3,49.3,49.3,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.19,49.19,49.19,0.0,0.0
2019-02-03,48.85,48.85,48.85,0.0,0.0,49.07,49.07,49.07,0.0,0.0,48.82,48.82,48.82,0.0,0.0,49.07,49.07,49.07,0.0,0.0
2019-02-10,50.32,50.32,50.32,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.52,50.52,50.52,0.0,0.0
2019-02-17,50.74,50.74,50.74,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.84,50.84,50.84,0.0,0.0
2019-02-24,50.7,50.7,50.7,0.0,0.0,50.7,50.7,50.7,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2019-03-03,48.93,48.93,48.93,0.0,0.0,49.02,49.02,49.02,0.0,0.0,48.81,48.81,48.81,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2019-03-10,50.18,50.18,50.18,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2019-03-17,50.24,50.24,50.24,0.0,0.0,50.24,50.24,50.24,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2019-03-24,50.21,50.21,50.21,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-03-31,51.11,51.11,51.11,0.0,0.0,51.34,51.34,51.34,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.28,51.28,51.28,0.0,0.0
2019-04-07,51.53,51.53,51.53,0.0,0.0,51.53,51.53,51.53,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2019-04-14,51.17,51.17,51.17,0.0,0.0,51.21,51.21,51.21,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.19,51.19,51.19,0.0,0.0
2019-04-21,51.23,51.23,51.23,0.0,0.0,51.45,51.45,51.45,0.0,0.0,51.17,51.17,51.17,0.0,0.0,51.45,51.45,51.45,0.0,0.0
2019-04-28,51.58,51.58,51.58,0.0,0.0,51.59,51.59,51.59,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2019-05-05,50.33,50.33,50.33,0.0,0.0,50.73,50.73,50.73,0.0,0.0,49.85,49.85,49.85,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2019-05-12,50.27,50.27,50.27,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2019-05-19,49.7,49.7,49.7,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2019-05-26,48.32,48.32,48.32,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.23,48.23,48.23,0.0,0.0
2019-06-02,50.31,50.31,50.31,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2019-06-09,50.42,50.42,50.42,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.45,50.45,50.45,0.0,0.0
2019-06-16,51.27,51.27,51.27,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2019-06-23,50.95,50.95,50.95,0.0,0.0,51.28,51.28,51.28,0.0,0.0,50.95,50.95,50.95,0.0,0.0,51.26,51.26,51.26,0.0,0.0
2019-06-30,51.63,51.63,51.63,0.0,0.0,52.06,52.06,52.06,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-07-07,51.95,51.95,51.95,0.0,0.0,52.31,52.31,52.31,0.0,0.0,51.95,51.95,51.95,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2019-07-14,52.09,52.09,52.09,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2019-07-21,52.14,52.14,52.14,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.45,52.45,52.45,0.0,0.0
2019-07-28,50.8,50.8,50.8,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.86,50.86,50.86,0.0,0.0
2019-08-04,50.84,50.84,50.84,0.0,0.0,50.92,50.92,50.92,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2019-08-11,49.62,49.62,49.62,0.0,0.0,49.93,49.93,49.93,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2019-08-18,50.25,50.25,50.25,0.0,0.0,50.4,50.4,50.4,0.0,0.0,49.06,49.06,49.06,0.0,0.0,49.06,49.06,49.06,0.0,0.0
2019-08-25,50.8,50.8,50.8,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2019-09-01,51.04,51.04,51.04,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.04,51.04,51.04,0.0,0.0,51.09,51.09,51.09,0.0,0.0
2019-09-08,51.83,51.83,51.83,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.7,51.7,51.7,0.0,0.0,51.7,51.7,51.7,0.0,0.0
2019-09-15,51.96,51.96,51.96,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2019-09-22,51.35,51.35,51.35,0.0,0.0,51.35,51.35,51.35,0.0,0.0,50.81,50.81,50.81,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2019-09-29,50.14,50.14,50.14,0.0,0.0,50.44,50.44,50.44,0.0,0.0,49.94,49.94,49.94,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2019-10-06,50.85,50.85,50.85,0.0,0.0,51.05,51.05,51.05,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.72,50.72,50.72,0.0,0.0
2019-10-13,51.0,51.0,51.0,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2019-10-20,51.2,51.2,51.2,0.0,0.0,51.53,51.53,51.53,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.52,51.52,51.52,0.0,0.0
2019-10-27,51.59,51.59,51.59,0.0,0.0,52.06,52.06,52.06,0.0,0.0,51.59,51.59,51.59,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-11-03,52.2,52.2,52.2,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.35,52.35,52.35,0.0,0.0
2019-11-10,53.0,53.0,53.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2019-11-17,52.55,52.55,52.55,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2019-11-24,53.17,53.17,53.17,0.0,0.0,53.26,53.26,53.26,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.09,53.09,53.09,0.0,0.0
2019-12-01,52.51,52.51,52.51,0.0,0.0,52.96,52.96,52.96,0.0,0.0,52.51,52.51,52.51,0.0,0.0,52.77,52.77,52.77,0.0,0.0
2019-12-08,52.94,52.94,52.94,0.0,0.0,53.2,53.2,53.2,0.0,0.0,52.84,52.84,52.84,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2019-12-15,53.77,53.77,53.77,0.0,0.0,53.89,53.89,53.89,0.0,0.0,53.77,53.77,53.77,0.0,0.0,53.87,53.87,53.87,0.0,0.0
2019-12-22,53.88,53.88,53.88,0.0,0.0,53.88,53.88,53.88,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.81,53.81,53.81,0.0,0.0
2019-12-29,53.42,53.42,53.42,0.0,0.0,53.63,53.63,53.63,0.0,0.0,53.42,53.42,53.42,0.0,0.0,53.62,53.62,53.62,0.0,0.0
2020-01-05,53.87,53.87,53.87,0.0,0.0,53.91,53.91,53.91,0.0,0.0,53.77,53.77,53.77,0.0,0.0,53.77,53.77,53.77,0.0,0.0
2020-01-12,54.85,54.85,54.85,0.0,0.0,54.88,54.88,54.88,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.83,54.83,54.83,0.0,0.0
2020-01-19,55.03,55.03,55.03,0.0,0.0,55.03,55.03,55.03,0.0,0.0,54.11,54.11,54.11,0.0,0.0,54.29,54.29,54.29,0.0,0.0
2020-01-26,53.81,53.81,53.81,0.0,0.0,53.81,53.81,53.81,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.85,52.85,52.85,0.0,0.0
2020-02-02,54.25,54.25,54.25,0.0,0.0,54.26,54.26,54.26,0.0,0.0,54.23,54.23,54.23,0.0,0.0,54.26,54.26,54.26,0.0,0.0
2020-02-09,55.4,55.4,55.4,0.0,0.0,55.44,55.44,55.44,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2020-02-16,54.74,54.74,54.74,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.69,54.69,54.69,0.0,0.0,54.8,54.8,54.8,0.0,0.0
2020-02-23,47.02,47.02,47.02,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.02,47.02,47.02,0.0,0.0,48.02,48.02,48.02,0.0,0.0
2020-03-01,47.32,47.32,47.32,0.0,0.0,48.11,48.11,48.11,0.0,0.0,46.9,46.9,46.9,0.0,0.0,47.79,47.79,47.79,0.0,0.0
2020-03-08,41.38,41.38,41.38,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.38,41.38,41.38,0.0,0.0
2020-03-15,33.72,33.72,33.72,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.72,33.72,33.72,0.0,0.0
2020-03-22,38.42,38.42,38.42,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.42,38.42,38.42,0.0,0.0
2020-03-29,36.96,36.96,36.96,0.0,0.0,36.96,36.96,36.96,0.0,0.0,35.77,35.77,35.77,0.0,0.0,36.14,36.14,36.14,0.0,0.0
2020-04-05,42.54,42.54,42.54,0.0,0.0,42.69,42.69,42.69,0.0,0.0,41.79,41.79,41.79,0.0,0.0,42.12,42.12,42.12,0.0,0.0
2020-04-12,41.73,41.73,41.73,0.0,0.0,42.0,42.0,42.0,0.0,0.0,41.61,41.61,41.61,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2020-04-19,40.73,40.73,40.73,0.0,0.0,41.09,41.09,41.09,0.0,0.0,40.43,40.43,40.43,0.0,0.0,41.09,41.09,41.09,0.0,0.0
2020-04-26,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2020-05-03,42.5,42.5,42.5,0.0,0.0,43.08,43.08,43.08,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.97,42.97,42.97,0.0,0.0
2020-05-10,40.42,40.42,40.42,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.96,40.96,40.96,0.0,0.0
2020-05-17,42.96,42.96,42.96,0.0,0.0,43.15,43.15,43.15,0.0,0.0,42.79,42.79,42.79,0.0,0.0,43.15,43.15,43.15,0.0,0.0
2020-05-24,44.72,44.72,44.72,0.0,0.0,45.11,45.11,45.11,0.0,0.0,44.57,44.57,44.57,0.0,0.0,45.11,45.11,45.11,0.0,0.0
2020-05-31,47.88,47.88,47.88,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2020-06-07,44.41,44.41,44.41,0.0,0.0,44.91,44.91,44.91,0.0,0.0,43.86,43.86,43.86,0.0,0.0,44.91,44.91,44.91,0.0,0.0
2020-06-14,46.4,46.4,46.4,0.0,0.0,46.4,46.4,46.4,0.0,0.0,45.33,45.33,45.33,0.0,0.0,45.61,45.61,45.61,0.0,0.0
2020-06-21,44.41,44.41,44.41,0.0,0.0,44.41,44.41,44.41,0.0,0.0,43.79,43.79,43.79,0.0,0.0,43.88,43.88,43.88,0.0,0.0
2020-06-28,45.4,45.4,45.4,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.4,45.4,45.4,0.0,0.0
2020-07-05,45.41,45.41,45.41,0.0,0.0,45.41,45.41,45.41,0.0,0.0,45.41,45.41,45.41,0.0,0.0,45.41,45.41,45.41,0.0,0.0
