Date,SNMPStock_Open_average,SNMPStock_Open_max,SNMPStock_Open_min,SNMPStock_Open_volatility,SNMPStock_Open_change,SNMPStock_High_average,SNMPStock_High_max,SNMPStock_High_min,SNMPStock_High_volatility,SNMPStock_High_change,SNMPStock_Low_average,SNMPStock_Low_max,SNMPStock_Low_min,SNMPStock_Low_volatility,SNMPStock_Low_change,SNMPStock_Close_average,SNMPStock_Close_max,SNMPStock_Close_min,SNMPStock_Close_volatility,SNMPStock_Close_change,SNMPStock_Volume_average,SNMPStock_Volume_max,SNMPStock_Volume_min,SNMPStock_Volume_volatility,SNMPStock_Volume_change
2018-01-14,12.725,12.95,12.4,0.5499999999999989,-0.05000000000000071,12.862499999999999,12.95,12.7,0.25,0.09999999999999964,12.4,12.55,12.25,0.3000000000000007,0.0,12.6875,12.95,12.35,0.5999999999999996,0.09999999999999964,13721,25280,5119,20161,11575
2018-01-21,12.95,12.95,12.95,0.0,0.0,12.98,13.0,12.95,0.05000000000000071,-0.05000000000000071,12.8,12.85,12.7,0.15000000000000036,-0.15000000000000036,12.9,12.95,12.75,0.1999999999999993,-0.1999999999999993,11302,12686,8801,3885,-1673
2018-01-28,12.52,12.8,12.15,0.6500000000000004,-0.20000000000000107,12.690000000000001,12.8,12.55,0.25,-0.05000000000000071,12.24,12.5,11.85,0.6500000000000004,-0.09999999999999964,12.49,12.8,12.05,0.75,0.15000000000000036,7321,19031,3356,15675,3512
2018-02-04,12.36,12.6,12.0,0.5999999999999996,-0.5,12.5,12.65,12.3,0.34999999999999964,-0.3000000000000007,11.81,12.2,11.35,0.8499999999999996,-0.6500000000000004,12.07,12.55,11.75,0.8000000000000007,-0.8000000000000007,8884,14149,5333,8816,1762
2018-02-11,12.05,12.5,11.5,1.0,-0.8499999999999996,12.27,12.5,11.95,0.5500000000000007,-0.40000000000000036,11.77,12.0,11.5,0.5,-0.1999999999999993,11.979000000000001,12.3,11.7,0.6000000000000014,-0.14500000000000135,11264,18480,5826,12654,5179
2018-02-18,11.275,12.0,10.9,1.0999999999999996,-1.0999999999999996,11.275,12.0,10.9,1.0999999999999996,-1.0999999999999996,10.775,11.0,10.55,0.4499999999999993,-0.14999999999999858,10.9375,11.1,10.8,0.29999999999999893,-0.29999999999999893,9564,23629,3660,19969,-19969
2018-02-25,11.280000000000001,11.55,11.05,0.5,-0.14999999999999858,11.46,11.6,11.3,0.29999999999999893,-0.15000000000000036,11.01,11.15,10.9,0.25,0.049999999999998934,11.3,11.5,11.2,0.3000000000000007,-0.1999999999999993,13416,28418,1583,26835,-26835
2018-03-04,10.809999999999999,11.2,10.35,0.8499999999999996,-0.8499999999999996,11.1,11.45,10.75,0.6999999999999993,0.09999999999999964,10.59,11.1,10.1,1.0,-0.75,10.76,11.1,10.25,0.8499999999999996,-0.09999999999999964,18159,36075,2437,33638,27645
2018-03-11,11.77,12.3,11.2,1.1000000000000014,0.9000000000000004,12.139999999999999,12.7,11.45,1.25,1.25,11.44,12.1,10.85,1.25,1.0,11.91,12.35,11.45,0.9000000000000004,0.6500000000000004,13586,19930,7903,12027,-4015
2018-03-18,11.56,12.05,10.8,1.25,-0.3000000000000007,11.94,12.2,11.6,0.5999999999999996,-0.4499999999999993,11.24,11.85,10.8,1.049999999999999,-0.40000000000000036,11.51,12.0,10.9,1.0999999999999996,-0.34999999999999964,16415,39348,2678,36670,-9399
