Date,First Trust Emerging Markets AlphaDEXEtf_Open_average,First Trust Emerging Markets AlphaDEXEtf_Open_max,First Trust Emerging Markets AlphaDEXEtf_Open_min,First Trust Emerging Markets AlphaDEXEtf_Open_volatility,First Trust Emerging Markets AlphaDEXEtf_Open_change,First Trust Emerging Markets AlphaDEXEtf_High_average,First Trust Emerging Markets AlphaDEXEtf_High_max,First Trust Emerging Markets AlphaDEXEtf_High_min,First Trust Emerging Markets AlphaDEXEtf_High_volatility,First Trust Emerging Markets AlphaDEXEtf_High_change,First Trust Emerging Markets AlphaDEXEtf_Low_average,First Trust Emerging Markets AlphaDEXEtf_Low_max,First Trust Emerging Markets AlphaDEXEtf_Low_min,First Trust Emerging Markets AlphaDEXEtf_Low_volatility,First Trust Emerging Markets AlphaDEXEtf_Low_change,First Trust Emerging Markets AlphaDEXEtf_Close_average,First Trust Emerging Markets AlphaDEXEtf_Close_max,First Trust Emerging Markets AlphaDEXEtf_Close_min,First Trust Emerging Markets AlphaDEXEtf_Close_volatility,First Trust Emerging Markets AlphaDEXEtf_Close_change
2018-04-01,29.21,29.21,29.21,0.0,0.0,29.32,29.32,29.32,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2018-04-08,29.24,29.24,29.24,0.0,0.0,29.24,29.24,29.24,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2018-04-15,28.92,28.92,28.92,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2018-04-22,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2018-04-29,27.82,27.82,27.82,0.0,0.0,28.22,28.22,28.22,0.0,0.0,27.77,27.77,27.77,0.0,0.0,28.13,28.13,28.13,0.0,0.0
2018-05-06,28.76,28.76,28.76,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2018-05-13,28.46,28.46,28.46,0.0,0.0,28.46,28.46,28.46,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2018-05-20,28.15,28.15,28.15,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.02,28.02,28.02,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2018-05-27,27.97,27.97,27.97,0.0,0.0,28.06,28.06,28.06,0.0,0.0,27.85,27.85,27.85,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2018-06-03,28.29,28.29,28.29,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.06,28.06,28.06,0.0,0.0,28.37,28.37,28.37,0.0,0.0
2018-06-10,27.63,27.63,27.63,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.53,27.53,27.53,0.0,0.0
2018-06-17,26.71,26.71,26.71,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.63,26.63,26.63,0.0,0.0
2018-06-24,25.85,25.85,25.85,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2018-07-01,25.3,25.3,25.3,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2018-07-08,25.72,25.72,25.72,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2018-07-15,25.57,25.57,25.57,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2018-07-22,26.64,26.64,26.64,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2018-07-29,25.88,25.88,25.88,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.96,25.96,25.96,0.0,0.0
2018-08-05,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2018-08-12,24.24,24.24,24.24,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2018-08-19,25.06,25.06,25.06,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.03,25.03,25.03,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2018-08-26,25.01,25.01,25.01,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2018-09-02,24.47,24.47,24.47,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2018-09-09,24.07,24.07,24.07,0.0,0.0,24.19,24.19,24.19,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.98,23.98,23.98,0.0,0.0
2018-09-16,25.38,25.38,25.38,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-09-23,25.14,25.14,25.14,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2018-09-30,24.21,24.21,24.21,0.0,0.0,24.28,24.28,24.28,0.0,0.0,23.96,23.96,23.96,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2018-10-07,23.7,23.7,23.7,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2018-10-14,23.4,23.4,23.4,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2018-10-21,22.7,22.7,22.7,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.79,22.79,22.79,0.0,0.0
2018-10-28,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.86,23.86,23.86,0.0,0.0
2018-11-04,23.37,23.37,23.37,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2018-11-11,23.67,23.67,23.67,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2018-11-18,23.3,23.3,23.3,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2018-11-25,23.8,23.8,23.8,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2018-12-02,23.49,23.49,23.49,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2018-12-09,23.12,23.12,23.12,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2018-12-16,22.73,22.73,22.73,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2018-12-23,22.68,22.68,22.68,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2018-12-30,22.8,22.8,22.8,0.0,0.0,23.23,23.23,23.23,0.0,0.0,22.78,22.78,22.78,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2019-01-06,23.72,23.72,23.72,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2019-01-13,24.42,24.42,24.42,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2019-01-20,24.71,24.71,24.71,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2019-01-27,25.26,25.26,25.26,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2019-02-03,25.04,25.04,25.04,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2019-02-10,24.91,24.91,24.91,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2019-02-17,25.52,25.52,25.52,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2019-02-24,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2019-03-03,24.6,24.6,24.6,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.66,24.66,24.66,0.0,0.0
2019-03-10,25.25,25.25,25.25,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2019-03-17,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2019-03-24,25.0,25.0,25.0,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.03,25.03,25.03,0.0,0.0
2019-03-31,25.71,25.71,25.71,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-04-07,25.46,25.46,25.46,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2019-04-14,25.39,25.39,25.39,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2019-04-21,24.84,24.84,24.84,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2019-04-28,24.9,24.9,24.9,0.0,0.0,25.03,25.03,25.03,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.03,25.03,25.03,0.0,0.0
2019-05-05,23.57,23.57,23.57,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2019-05-12,22.86,22.86,22.86,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-05-19,22.76,22.76,22.76,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.73,22.73,22.73,0.0,0.0
2019-05-26,23.28,23.28,23.28,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-06-02,23.69,23.69,23.69,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2019-06-09,23.82,23.82,23.82,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-06-16,24.79,24.79,24.79,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.77,24.77,24.77,0.0,0.0
2019-06-23,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2019-06-30,25.39,25.39,25.39,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2019-07-07,25.3,25.3,25.3,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2019-07-14,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-07-21,25.06,25.06,25.06,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.96,24.96,24.96,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2019-07-28,23.85,23.85,23.85,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2019-08-04,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2019-08-11,22.8,22.8,22.8,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.88,22.88,22.88,0.0,0.0
2019-08-18,23.01,23.01,23.01,0.0,0.0,23.15,23.15,23.15,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2019-08-25,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2019-09-01,24.12,24.12,24.12,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-09-08,24.76,24.76,24.76,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2019-09-15,24.48,24.48,24.48,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2019-09-22,23.73,23.73,23.73,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-09-29,23.63,23.63,23.63,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.81,23.81,23.81,0.0,0.0
2019-10-06,23.91,23.91,23.91,0.0,0.0,24.11,24.11,24.11,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2019-10-13,23.94,23.94,23.94,0.0,0.0,24.05,24.05,24.05,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.98,23.98,23.98,0.0,0.0
2019-10-20,24.17,24.17,24.17,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-10-27,24.45,24.45,24.45,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2019-11-03,24.86,24.86,24.86,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2019-11-10,24.37,24.37,24.37,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2019-11-17,24.54,24.54,24.54,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2019-11-24,24.41,24.41,24.41,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2019-12-01,24.72,24.72,24.72,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2019-12-08,25.36,25.36,25.36,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2019-12-15,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2019-12-22,26.31,26.31,26.31,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.21,26.21,26.21,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2019-12-29,26.64,26.64,26.64,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.67,26.67,26.67,0.0,0.0
2020-01-05,27.07,27.07,27.07,0.0,0.0,27.15,27.15,27.15,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.99,26.99,26.99,0.0,0.0
2020-01-12,27.45,27.45,27.45,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2020-01-19,26.86,26.86,26.86,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2020-01-26,25.31,25.31,25.31,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2020-02-02,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2020-02-09,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.88,25.88,25.88,0.0,0.0
2020-02-16,25.48,25.48,25.48,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2020-02-23,22.63,22.63,22.63,0.0,0.0,23.12,23.12,23.12,0.0,0.0,22.28,22.28,22.28,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2020-03-01,22.53,22.53,22.53,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2020-03-08,19.47,19.47,19.47,0.0,0.0,19.56,19.56,19.56,0.0,0.0,18.18,18.18,18.18,0.0,0.0,19.37,19.37,19.37,0.0,0.0
2020-03-15,16.76,16.76,16.76,0.0,0.0,16.92,16.92,16.92,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2020-03-22,17.51,17.51,17.51,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.38,17.38,17.38,0.0,0.0
2020-03-29,17.4,17.4,17.4,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.15,17.15,17.15,0.0,0.0
2020-04-05,19.2,19.2,19.2,0.0,0.0,19.31,19.31,19.31,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2020-04-12,19.14,19.14,19.14,0.0,0.0,19.2,19.2,19.2,0.0,0.0,18.99,18.99,18.99,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2020-04-19,18.93,18.93,18.93,0.0,0.0,18.98,18.98,18.98,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.79,18.79,18.79,0.0,0.0
2020-04-26,19.05,19.05,19.05,0.0,0.0,19.05,19.05,19.05,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.72,18.72,18.72,0.0,0.0
2020-05-03,19.42,19.42,19.42,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2020-05-10,19.17,19.17,19.17,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2020-05-17,19.48,19.48,19.48,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2020-05-24,20.02,20.02,20.02,0.0,0.0,20.24,20.24,20.24,0.0,0.0,19.89,19.89,19.89,0.0,0.0,20.23,20.23,20.23,0.0,0.0
2020-05-31,21.63,21.63,21.63,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.63,21.63,21.63,0.0,0.0
2020-06-07,21.12,21.12,21.12,0.0,0.0,21.18,21.18,21.18,0.0,0.0,20.75,20.75,20.75,0.0,0.0,21.08,21.08,21.08,0.0,0.0
2020-06-14,21.58,21.58,21.58,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2020-06-21,21.22,21.22,21.22,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.03,21.03,21.03,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2020-06-28,21.76,21.76,21.76,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2020-07-05,22.41,22.41,22.41,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.21,22.21,22.21,0.0,0.0
