Date,FISStock_Open_average,FISStock_Open_max,FISStock_Open_min,FISStock_Open_volatility,FISStock_Open_change,FISStock_High_average,FISStock_High_max,FISStock_High_min,FISStock_High_volatility,FISStock_High_change,FISStock_Low_average,FISStock_Low_max,FISStock_Low_min,FISStock_Low_volatility,FISStock_Low_change,FISStock_Close_average,FISStock_Close_max,FISStock_Close_min,FISStock_Close_volatility,FISStock_Close_change,FISStock_Volume_average,FISStock_Volume_max,FISStock_Volume_min,FISStock_Volume_volatility,FISStock_Volume_change
2018-01-14,97.8475,97.95,97.77,0.18000000000000682,0.07000000000000739,98.245,98.59,97.97,0.6200000000000045,0.23000000000000398,97.33500000000001,97.63,96.95,0.6799999999999926,0.6799999999999926,97.695,98.47,97.17,1.2999999999999972,1.2999999999999972,1429673,1627054,1235480,391574,178470
2018-01-21,99.944,101.8,98.63,3.1700000000000017,3.1700000000000017,100.938,103.07,99.2,3.8699999999999903,3.8699999999999903,99.738,101.58,98.41,3.1700000000000017,3.1700000000000017,100.652,102.88,99.13,3.75,3.6899999999999977,1248287,1542895,971557,571338,307802
2018-01-28,102.36,102.91,101.56,1.3499999999999943,-1.3499999999999943,103.002,103.65,102.22,1.4300000000000068,-1.4300000000000068,101.868,102.49,100.78,1.7099999999999937,-1.7099999999999937,102.126,102.69,100.81,1.8799999999999955,-1.8799999999999955,1422843,1612556,1222105,390451,364172
2018-02-04,96.378,100.59,93.39,7.200000000000003,-7.200000000000003,97.908,101.41,95.72,5.689999999999998,-5.689999999999998,93.95400000000001,97.03,92.12,4.909999999999997,-4.909999999999997,95.492,97.2,92.74,4.460000000000008,-2.1700000000000017,3462486,5946276,2572010,3374266,-64010
2018-02-11,95.878,96.54,95.08,1.460000000000008,0.7700000000000102,96.762,98.16,96.29,1.8699999999999903,1.7800000000000011,95.34400000000001,96.54,94.42,2.1200000000000045,1.6400000000000006,96.34,97.82,95.15,2.6699999999999875,2.6699999999999875,1432220,1789938,1098098,691840,-691840
2018-02-18,97.75999999999999,98.61,97.24,1.3700000000000045,1.3700000000000045,98.98,99.84,98.01,1.8299999999999983,1.8299999999999983,97.1925,98.08,96.29,1.789999999999992,1.789999999999992,98.08,99.82,97.15,2.6699999999999875,2.5,1709389,2315304,1215760,1099544,304138
2018-02-25,98.19800000000001,100.01,95.28,4.730000000000004,-4.730000000000004,99.088,101.1,97.06,4.039999999999992,-4.039999999999992,97.112,99.71,94.75,4.959999999999994,-4.959999999999994,97.68,99.92,95.96,3.960000000000008,-3.019999999999996,1580015,2047911,1253399,794512,-787075
2018-03-04,98.602,99.9,96.24,3.660000000000011,3.660000000000011,99.748,100.83,98.75,2.0799999999999983,1.2000000000000028,98.078,99.39,96.24,3.1500000000000057,3.1500000000000057,99.384,100.77,98.57,2.200000000000003,1.1799999999999926,1619765,2357011,1220650,1136361,-653883
2018-03-11,100.612,101.22,100.28,0.9399999999999977,-0.5,101.238,101.69,100.88,0.8100000000000023,-0.710000000000008,100.05,100.3,99.85,0.45000000000000284,-0.03999999999999204,100.53999999999999,101.23,100.1,1.1300000000000097,-0.5900000000000034,1514640,2355197,782978,1572219,-654386
2018-03-18,99.888,101.11,97.63,3.480000000000004,-2.760000000000005,100.352,101.74,98.3,3.4399999999999977,-2.4000000000000057,98.392,100.48,94.84,5.640000000000001,-4.539999999999992,98.786,100.92,94.86,6.060000000000002,-5.189999999999998,1224307,1754292,715767,1038525,949650
2018-03-25,95.73,96.54,94.86,1.6800000000000068,-0.060000000000002274,96.59,97.21,96.01,1.1999999999999886,0.8599999999999994,94.3825,94.95,93.95,1.0,0.4000000000000057,95.615,96.3,94.68,1.6199999999999903,0.14000000000000057,1547168,1942434,1244759,697675,-697675
2018-04-01,95.54,96.64,93.8,2.8400000000000034,0.6799999999999926,96.64,98.0,95.34,2.6599999999999966,0.5100000000000051,94.622,96.49,93.71,2.780000000000001,1.2000000000000028,95.74,97.46,94.71,2.75,0.8200000000000074,2075556,2589172,1480698,1108474,-849166
2018-04-08,96.688,97.31,96.04,1.269999999999996,1.269999999999996,97.396,97.62,97.17,0.45000000000000284,0.04999999999999716,96.08200000000001,96.56,95.4,1.1599999999999966,0.45999999999999375,96.416,96.83,96.0,0.8299999999999983,0.23000000000000398,1118744,1688909,665034,1023875,-716737
2018-04-15,97.44200000000001,98.0,96.84,1.1599999999999966,-0.21999999999999886,97.688,98.0,97.22,0.7800000000000011,-0.3200000000000074,96.68599999999999,97.33,95.78,1.5499999999999972,-0.7199999999999989,97.10000000000001,97.61,96.01,1.5999999999999943,-1.2800000000000011,1302609,2055618,793742,1261876,362210
2018-04-22,95.394,96.43,94.7,1.730000000000004,-1.3400000000000034,95.766,96.63,94.83,1.7999999999999972,-1.039999999999992,94.552,95.46,93.87,1.5899999999999892,-0.9199999999999875,94.856,95.7,94.11,1.5900000000000034,-1.0,1594126,2038594,1158108,880486,880486
2018-04-29,97.782,99.76,95.13,4.63000000000001,3.8900000000000006,99.288,100.84,96.31,4.530000000000001,4.530000000000001,97.15,98.61,94.89,3.719999999999999,3.719999999999999,98.63799999999999,100.66,94.97,5.689999999999998,5.689999999999998,2827168,4051831,2020921,2030910,-893538
2018-05-06,102.854,104.73,100.65,4.079999999999998,4.079999999999998,103.94,105.02,102.25,2.769999999999996,2.75,102.562,104.05,100.47,3.5799999999999983,3.5799999999999983,103.822,104.91,102.21,2.700000000000003,2.680000000000007,2471610,3287541,1965741,1321800,-54167
2018-05-13,104.422,105.0,103.75,1.25,-1.25,104.84,105.0,104.55,0.45000000000000284,-0.45000000000000284,103.758,104.17,103.36,0.8100000000000023,-0.5100000000000051,104.436,104.84,103.82,1.0200000000000102,-0.5799999999999983,1572345,1926333,1329156,597177,-587636
