Date,ASEKYStock_Open_average,ASEKYStock_Open_max,ASEKYStock_Open_min,ASEKYStock_Open_volatility,ASEKYStock_Open_change,ASEKYStock_High_average,ASEKYStock_High_max,ASEKYStock_High_min,ASEKYStock_High_volatility,ASEKYStock_High_change,ASEKYStock_Low_average,ASEKYStock_Low_max,ASEKYStock_Low_min,ASEKYStock_Low_volatility,ASEKYStock_Low_change,ASEKYStock_Close_average,ASEKYStock_Close_max,ASEKYStock_Close_min,ASEKYStock_Close_volatility,ASEKYStock_Close_change,ASEKYStock_Volume_average,ASEKYStock_Volume_max,ASEKYStock_Volume_min,ASEKYStock_Volume_volatility,ASEKYStock_Volume_change
2018-08-12,45.98,45.98,45.98,0.0,0.0,45.98,45.98,45.98,0.0,0.0,45.98,45.98,45.98,0.0,0.0,45.98,45.98,45.98,0.0,0.0,0,0,0,0,0
2018-08-19,43.67,43.67,43.67,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.67,43.67,43.67,0.0,0.0,43.67,43.67,43.67,0.0,0.0,0,0,0,0,0
2018-08-26,42.0,42.0,42.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,0,0,0,0,0
2018-09-02,39.35,39.35,39.35,0.0,0.0,39.36,39.36,39.36,0.0,0.0,39.35,39.35,39.35,0.0,0.0,39.36,39.36,39.36,0.0,0.0,200,200,200,0,0
2018-09-09,40.1,40.1,40.1,0.0,0.0,40.1,40.1,40.1,0.0,0.0,39.69,39.69,39.69,0.0,0.0,39.69,39.69,39.69,0.0,0.0,2115,2115,2115,0,0
2018-09-16,39.06,39.06,39.06,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.06,39.06,39.06,0.0,0.0,0,0,0,0,0
2018-09-23,38.92,38.92,38.92,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.92,38.92,38.92,0.0,0.0,0,0,0,0,0
2018-09-30,38.22,38.22,38.22,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.22,38.22,38.22,0.0,0.0,0,0,0,0,0
2018-10-07,37.9,37.9,37.9,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.9,37.9,37.9,0.0,0.0,0,0,0,0,0
2018-10-14,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,0,0,0,0,0
2018-10-21,38.62,38.62,38.62,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.62,38.62,38.62,0.0,0.0,38.64,38.64,38.64,0.0,0.0,332,332,332,0,0
2018-10-28,39.82,39.82,39.82,0.0,0.0,39.82,39.82,39.82,0.0,0.0,39.82,39.82,39.82,0.0,0.0,39.82,39.82,39.82,0.0,0.0,0,0,0,0,0
2018-11-04,39.95,39.95,39.95,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.95,39.95,39.95,0.0,0.0,0,0,0,0,0
2018-11-11,40.12,40.12,40.12,0.0,0.0,40.12,40.12,40.12,0.0,0.0,40.12,40.12,40.12,0.0,0.0,40.12,40.12,40.12,0.0,0.0,0,0,0,0,0
2018-11-18,38.96,38.96,38.96,0.0,0.0,38.96,38.96,38.96,0.0,0.0,38.91,38.91,38.91,0.0,0.0,38.91,38.91,38.91,0.0,0.0,985,985,985,0,0
2018-11-25,37.08,37.08,37.08,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.08,37.08,37.08,0.0,0.0,0,0,0,0,0
2018-12-02,37.54,37.54,37.54,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.54,37.54,37.54,0.0,0.0,0,0,0,0,0
2018-12-09,36.445,37.07,35.82,1.25,-1.25,36.445,37.07,35.82,1.25,-1.25,35.735,35.82,35.65,0.1700000000000017,0.1700000000000017,35.735,35.82,35.65,0.1700000000000017,0.1700000000000017,197,394,0,394,-394
2018-12-16,33.71666666666667,34.72,32.31,2.4099999999999966,-2.4099999999999966,34.193333333333335,35.37,33.09,2.279999999999994,-2.279999999999994,33.71666666666667,34.72,32.31,2.4099999999999966,-2.4099999999999966,34.193333333333335,35.37,33.09,2.279999999999994,-2.279999999999994,422,727,0,727,188
2018-12-23,33.49,34.4,32.13,2.269999999999996,2.269999999999996,33.49,34.4,32.13,2.269999999999996,2.269999999999996,32.96333333333333,33.72,32.13,1.5899999999999963,1.5899999999999963,32.96333333333333,33.72,32.13,1.5899999999999963,1.5899999999999963,758,1223,0,1223,1223
2018-12-30,34.26,34.82,33.89,0.9299999999999997,0.75,34.48,34.82,33.89,0.9299999999999997,0.09000000000000341,34.24333333333333,34.82,33.89,0.9299999999999997,0.7999999999999972,34.276666666666664,34.82,33.89,0.9299999999999997,0.7000000000000028,351,1055,0,1055,-1055
2019-01-06,36.554,36.82,36.19,0.6300000000000026,-0.28000000000000114,36.672,37.13,36.19,0.9400000000000048,0.3100000000000023,36.426,36.82,35.55,1.2700000000000031,-0.28000000000000114,36.544,37.13,35.55,1.5800000000000054,0.3100000000000023,156,483,0,483,301
2019-01-13,39.01,39.01,39.01,0.0,0.0,39.02,39.02,39.02,0.0,0.0,39.01,39.01,39.01,0.0,0.0,39.02,39.02,39.02,0.0,0.0,210,210,210,0,0
2019-01-20,39.5,39.5,39.5,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.5,39.5,39.5,0.0,0.0,39.5,39.5,39.5,0.0,0.0,0,0,0,0,0
2019-01-27,38.57,38.57,38.57,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.37,38.37,38.37,0.0,0.0,744,744,744,0,0
2019-02-03,39.81,39.81,39.81,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.81,39.81,39.81,0.0,0.0,0,0,0,0,0
2019-02-10,38.375,39.18,37.57,1.6099999999999994,1.6099999999999994,38.595,39.62,37.57,2.049999999999997,2.049999999999997,38.375,39.18,37.57,1.6099999999999994,1.6099999999999994,38.595,39.62,37.57,2.049999999999997,2.049999999999997,307,614,0,614,614
2019-02-17,39.7,39.7,39.7,0.0,0.0,40.48,40.48,40.48,0.0,0.0,39.48,39.48,39.48,0.0,0.0,40.48,40.48,40.48,0.0,0.0,1329,1329,1329,0,0
2019-02-24,39.855000000000004,39.89,39.82,0.07000000000000028,-0.07000000000000028,39.855000000000004,39.89,39.82,0.07000000000000028,-0.07000000000000028,39.855000000000004,39.89,39.82,0.07000000000000028,-0.07000000000000028,39.855000000000004,39.89,39.82,0.07000000000000028,-0.07000000000000028,0,0,0,0,0
2019-03-03,36.8,36.8,36.8,0.0,0.0,36.8,36.8,36.8,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.93,35.93,35.93,0.0,0.0,736,736,736,0,0
2019-03-10,36.7625,37.32,35.69,1.6300000000000026,-0.5200000000000031,36.785,37.37,35.69,1.6799999999999997,-0.6099999999999994,36.7625,37.32,35.69,1.6300000000000026,-0.5200000000000031,36.785,37.37,35.69,1.6799999999999997,-0.6099999999999994,149,597,0,597,-597
2019-03-17,37.785,37.87,37.7,0.1699999999999946,-0.1699999999999946,37.915,37.96,37.87,0.09000000000000341,0.09000000000000341,37.785,37.87,37.7,0.1699999999999946,-0.1699999999999946,37.915,37.96,37.87,0.09000000000000341,0.09000000000000341,173,346,0,346,346
2019-03-24,36.02666666666667,36.52,35.77,0.75,-0.75,36.02666666666667,36.52,35.77,0.75,-0.75,36.02666666666667,36.52,35.77,0.75,-0.75,36.02666666666667,36.52,35.77,0.75,-0.75,0,0,0,0,0
2019-03-31,37.41,37.41,37.41,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.41,37.41,37.41,0.0,0.0,0,0,0,0,0
2019-04-07,37.56,37.67,37.45,0.21999999999999886,0.21999999999999886,37.56,37.67,37.45,0.21999999999999886,0.21999999999999886,37.525000000000006,37.6,37.45,0.14999999999999858,0.14999999999999858,37.525000000000006,37.6,37.45,0.14999999999999858,0.14999999999999858,158,317,0,317,317
2019-04-14,39.46333333333333,41.07,38.55,2.520000000000003,2.299999999999997,39.480000000000004,41.07,38.6,2.469999999999999,2.299999999999997,39.46333333333333,41.07,38.55,2.520000000000003,2.299999999999997,39.480000000000004,41.07,38.6,2.469999999999999,2.299999999999997,112,338,0,338,0
2019-04-21,39.28,39.28,39.28,0.0,0.0,39.28,39.28,39.28,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.72,37.72,37.72,0.0,0.0,535,535,535,0,0
2019-04-28,38.08,38.08,38.08,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.08,38.08,38.08,0.0,0.0,0,0,0,0,0
2019-05-05,34.065,34.25,33.88,0.36999999999999744,-0.36999999999999744,34.065,34.25,33.88,0.36999999999999744,-0.36999999999999744,34.065,34.25,33.88,0.36999999999999744,-0.36999999999999744,34.065,34.25,33.88,0.36999999999999744,-0.36999999999999744,0,0,0,0,0
2019-05-12,33.94,34.47,33.56,0.9099999999999966,-0.14000000000000057,34.0025,34.47,33.56,0.9099999999999966,-0.39000000000000057,33.94,34.47,33.56,0.9099999999999966,-0.14000000000000057,34.0025,34.47,33.56,0.9099999999999966,-0.39000000000000057,131,525,0,525,-525
2019-05-19,33.43666666666667,34.52,32.87,1.6500000000000057,-1.6000000000000014,33.64,34.52,32.93,1.5900000000000034,-1.0500000000000043,33.28,34.52,32.4,2.1200000000000045,-1.6000000000000014,33.64,34.52,32.93,1.5900000000000034,-1.0500000000000043,843,1659,0,1659,871
2019-05-26,33.669999999999995,34.12,32.98,1.1400000000000006,-0.21000000000000085,33.949999999999996,34.12,33.82,0.29999999999999716,-0.21000000000000085,33.60333333333333,34.12,32.78,1.3399999999999963,-0.21000000000000085,33.949999999999996,34.12,33.82,0.29999999999999716,-0.21000000000000085,347,1041,0,1041,0
2019-06-02,34.28,35.13,33.48,1.6500000000000057,1.5700000000000003,34.28,35.13,33.48,1.6500000000000057,1.5700000000000003,34.28,35.13,33.48,1.6500000000000057,1.5700000000000003,34.28,35.13,33.48,1.6500000000000057,1.5700000000000003,0,0,0,0,0
2019-06-09,34.47,35.11,33.91,1.2000000000000028,-0.7900000000000063,34.482,35.11,33.91,1.2000000000000028,-0.7900000000000063,34.434,35.11,33.91,1.2000000000000028,-0.7900000000000063,34.434,35.11,33.91,1.2000000000000028,-0.7900000000000063,1718,8590,0,8590,0
2019-06-16,33.693333333333335,33.92,33.49,0.4299999999999997,0.4299999999999997,33.77666666666667,33.92,33.49,0.4299999999999997,0.4299999999999997,33.53,33.92,33.0,0.9200000000000017,0.9200000000000017,33.61333333333334,33.92,33.0,0.9200000000000017,0.9200000000000017,363,734,0,734,-734
2019-06-23,33.973333333333336,34.07,33.84,0.22999999999999687,-0.1699999999999946,33.973333333333336,34.07,33.84,0.22999999999999687,-0.1699999999999946,33.973333333333336,34.07,33.84,0.22999999999999687,-0.1699999999999946,33.973333333333336,34.07,33.84,0.22999999999999687,-0.1699999999999946,0,0,0,0,0
2019-06-30,34.93,34.93,34.93,0.0,0.0,34.93,34.93,34.93,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.6,34.6,34.6,0.0,0.0,2568,2568,2568,0,0
2019-07-07,34.400000000000006,34.56,34.24,0.3200000000000003,-0.3200000000000003,34.425,34.61,34.24,0.36999999999999744,-0.36999999999999744,34.39,34.54,34.24,0.29999999999999716,-0.29999999999999716,34.425,34.61,34.24,0.36999999999999744,-0.36999999999999744,3491,6983,0,6983,-6983
2019-07-14,33.946666666666665,34.46,33.49,0.9699999999999989,-0.5700000000000003,34.03666666666667,34.46,33.76,0.7000000000000028,-0.5700000000000003,33.946666666666665,34.46,33.49,0.9699999999999989,-0.5700000000000003,34.03666666666667,34.46,33.76,0.7000000000000028,-0.5700000000000003,138,414,0,414,0
2019-07-21,33.94499999999999,34.23,33.66,0.5700000000000003,-0.5700000000000003,33.94499999999999,34.23,33.66,0.5700000000000003,-0.5700000000000003,33.58,33.66,33.5,0.1599999999999966,0.1599999999999966,33.81999999999999,33.98,33.66,0.3200000000000003,-0.3200000000000003,355,710,0,710,-710
2019-07-28,32.424,33.55,30.35,3.1999999999999957,-2.8900000000000006,32.424,33.55,30.35,3.1999999999999957,-2.8900000000000006,31.834,33.2,30.06,3.140000000000004,-2.59,31.844,33.2,30.06,3.140000000000004,-2.59,697,1180,327,853,293
2019-08-04,29.394,30.0,28.84,1.1600000000000001,1.1600000000000001,29.802,30.12,29.53,0.5899999999999999,0.46999999999999886,29.206,29.77,28.84,0.9299999999999997,0.4299999999999997,29.428,29.84,29.0,0.8399999999999999,-0.26000000000000156,3005,5422,976,4446,944
2019-08-11,28.426,29.84,27.74,2.1000000000000014,-2.039999999999999,28.830000000000002,29.84,28.34,1.5,-1.2399999999999984,28.37,29.8,27.73,2.0700000000000003,-2.0,28.588,29.8,27.94,1.8599999999999994,-1.8599999999999994,1758,4440,753,3687,31
2019-08-18,28.136,28.53,27.81,0.7200000000000024,0.00999999999999801,28.37,28.53,28.14,0.39000000000000057,-0.05999999999999872,27.848,27.91,27.77,0.14000000000000057,0.00999999999999801,27.964,28.43,27.77,0.6600000000000001,-0.5700000000000003,1704,2531,1134,1397,1195
2019-08-25,28.7525,28.95,28.42,0.5299999999999976,0.0,28.815,28.96,28.66,0.3000000000000007,0.0,28.419999999999998,28.82,28.22,0.6000000000000014,0.5800000000000018,28.67,28.96,28.24,0.7200000000000024,0.5800000000000018,734,1384,0,1384,-1161
2019-09-01,30.4025,31.26,29.98,1.2800000000000011,1.2700000000000031,30.73,31.26,30.02,1.240000000000002,0.7100000000000009,30.3525,31.26,29.78,1.4800000000000004,1.2700000000000031,30.552500000000002,31.26,30.0,1.2600000000000016,0.7100000000000009,2014,4928,0,4928,-776
2019-09-08,32.42666666666666,34.18,31.15,3.030000000000001,3.030000000000001,32.42666666666666,34.18,31.15,3.030000000000001,3.030000000000001,32.35,33.95,31.15,2.8000000000000043,2.8000000000000043,32.35,33.95,31.15,2.8000000000000043,2.8000000000000043,239,719,0,719,719
2019-09-15,33.71333333333333,34.56,33.11,1.4500000000000028,-1.0900000000000034,33.71333333333333,34.56,33.11,1.4500000000000028,-1.0900000000000034,33.71333333333333,34.56,33.11,1.4500000000000028,-1.0900000000000034,33.71333333333333,34.56,33.11,1.4500000000000028,-1.0900000000000034,0,0,0,0,0
2019-09-22,32.1525,32.96,31.54,1.4200000000000017,-1.4200000000000017,32.21,32.96,31.54,1.4200000000000017,-1.4200000000000017,32.08,32.96,31.54,1.4200000000000017,-1.4200000000000017,32.1375,32.96,31.54,1.4200000000000017,-1.4200000000000017,145,371,0,371,0
2019-09-29,31.63,31.87,31.33,0.5400000000000027,0.33000000000000185,32.0925,33.46,31.33,2.1300000000000026,2.1300000000000026,31.355,31.87,30.79,1.0800000000000018,0.870000000000001,31.767500000000002,32.7,30.79,1.9100000000000037,1.9100000000000037,1025,1952,0,1952,-1029
2019-10-06,31.8425,32.28,31.5,0.7800000000000011,0.21999999999999886,32.0475,33.1,31.5,1.6000000000000014,1.0399999999999991,31.7625,32.28,31.5,0.7800000000000011,0.5400000000000027,31.9675,33.1,31.5,1.6000000000000014,1.360000000000003,182,435,0,435,142
2019-10-13,33.98,33.98,33.98,0.0,0.0,33.98,33.98,33.98,0.0,0.0,33.98,33.98,33.98,0.0,0.0,33.98,33.98,33.98,0.0,0.0,0,0,0,0,0
2019-10-20,34.14,34.14,34.14,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.14,34.14,34.14,0.0,0.0,0,0,0,0,0
2019-10-27,37.540000000000006,39.63,35.45,4.18,4.18,37.540000000000006,39.63,35.45,4.18,4.18,37.485,39.54,35.43,4.109999999999999,4.109999999999999,37.485,39.54,35.43,4.109999999999999,4.109999999999999,1135,2071,200,1871,-1871
2019-11-03,37.7,37.7,37.7,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.7,37.7,37.7,0.0,0.0,0,0,0,0,0
2019-11-10,38.7,38.7,38.7,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.7,38.7,38.7,0.0,0.0,0,0,0,0,0
2019-11-17,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.64,38.64,38.64,0.0,0.0,0,0,0,0,0
2019-11-24,37.53,37.53,37.53,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.53,37.53,37.53,0.0,0.0,0,0,0,0,0
2019-12-01,37.69,37.69,37.69,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.69,37.69,37.69,0.0,0.0,0,0,0,0,0
2019-12-08,37.52,37.52,37.52,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.52,37.52,37.52,0.0,0.0,37.53,37.53,37.53,0.0,0.0,1026,1026,1026,0,0
2019-12-15,36.09,36.09,36.09,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.09,36.09,36.09,0.0,0.0,0,0,0,0,0
2019-12-22,33.26,33.26,33.26,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.26,33.26,33.26,0.0,0.0,0,0,0,0,0
2019-12-29,33.62,33.62,33.62,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.62,33.62,33.62,0.0,0.0,0,0,0,0,0
2020-01-05,33.08,33.08,33.08,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.08,33.08,33.08,0.0,0.0,0,0,0,0,0
2020-01-12,35.23,35.23,35.23,0.0,0.0,35.23,35.23,35.23,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.86,34.86,34.86,0.0,0.0,584,584,584,0,0
2020-01-19,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0,0,0,0,0,0
2020-01-26,33.73,33.73,33.73,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.73,33.73,33.73,0.0,0.0,0,0,0,0,0
2020-02-02,33.11,33.11,33.11,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.11,33.11,33.11,0.0,0.0,0,0,0,0,0
2020-02-09,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,0,0,0,0,0
2020-02-16,27.84,27.84,27.84,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.84,27.84,27.84,0.0,0.0,0,0,0,0,0
2020-02-23,29.36,29.36,29.36,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.25,29.25,29.25,0.0,0.0,1637,1637,1637,0,0
2020-03-01,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,0,0,0,0,0
2020-03-08,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.76,25.76,25.76,0.0,0.0,2444,2444,2444,0,0
2020-03-15,23.783333333333335,24.78,22.48,2.3000000000000007,-1.6099999999999994,23.89666666666667,24.78,22.48,2.3000000000000007,-1.9499999999999993,23.43,24.02,22.48,1.5399999999999991,-1.3099999999999987,23.643333333333334,24.43,22.48,1.9499999999999993,-1.9499999999999993,1007,2038,0,2038,-2038
2020-03-22,24.22,27.02,21.52,5.5,5.5,24.53,27.02,21.52,5.5,5.5,23.887999999999998,27.02,19.86,7.16,7.16,24.238,27.02,20.06,6.960000000000001,6.960000000000001,648,1853,0,1853,-1853
2020-03-29,23.622,25.92,21.01,4.91,-4.91,23.732,26.09,21.39,4.699999999999999,-4.699999999999999,23.376,25.92,21.01,4.91,-4.91,23.522,25.99,21.39,4.599999999999998,-4.599999999999998,1045,1743,466,1277,-472
2020-04-05,23.79,25.36,22.02,3.34,3.34,23.807499999999997,25.36,22.08,3.280000000000001,3.280000000000001,23.7825,25.36,22.02,3.34,3.34,23.799999999999997,25.36,22.08,3.280000000000001,3.280000000000001,951,1869,0,1869,-1238
2020-04-12,25.6925,26.31,25.27,1.0399999999999991,1.0399999999999991,25.6925,26.31,25.27,1.0399999999999991,1.0399999999999991,25.65,26.31,25.27,1.0399999999999991,1.0399999999999991,25.65,26.31,25.27,1.0399999999999991,1.0399999999999991,638,2552,0,2552,0
