Date,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_volatility,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_change,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_volatility,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_change,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_volatility,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_change,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_volatility,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_change
2018-03-25,35.9,35.9,35.9,0.0,0.0,36.15,36.15,36.15,0.0,0.0,35.9,35.9,35.9,0.0,0.0,36.05,36.05,36.05,0.0,0.0
2018-04-01,35.64,35.64,35.64,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2018-04-08,35.77,35.77,35.77,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.58,35.58,35.58,0.0,0.0
2018-04-15,35.35,35.35,35.35,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.16,35.16,35.16,0.0,0.0
2018-04-22,35.34,35.34,35.34,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2018-04-29,34.77,34.77,34.77,0.0,0.0,35.09,35.09,35.09,0.0,0.0,34.77,34.77,34.77,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2018-05-06,35.66,35.66,35.66,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2018-05-13,35.14,35.14,35.14,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2018-05-20,35.17,35.17,35.17,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.06,35.06,35.06,0.0,0.0,35.13,35.13,35.13,0.0,0.0
2018-05-27,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2018-06-03,35.48,35.48,35.48,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.59,35.59,35.59,0.0,0.0
2018-06-10,34.47,34.47,34.47,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2018-06-17,33.43,33.43,33.43,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2018-06-24,32.58,32.58,32.58,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2018-07-01,31.95,31.95,31.95,0.0,0.0,32.2,32.2,32.2,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2018-07-08,32.24,32.24,32.24,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2018-07-15,31.88,31.88,31.88,0.0,0.0,32.14,32.14,32.14,0.0,0.0,31.88,31.88,31.88,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2018-07-22,32.56,32.56,32.56,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2018-07-29,32.15,32.15,32.15,0.0,0.0,32.15,32.15,32.15,0.0,0.0,31.92,31.92,31.92,0.0,0.0,32.01,32.01,32.01,0.0,0.0
2018-08-05,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.76,31.76,31.76,0.0,0.0
2018-08-12,31.49,31.49,31.49,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2018-08-19,31.82,31.82,31.82,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2018-08-26,31.91,31.91,31.91,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0
2018-09-02,30.78,30.78,30.78,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2018-09-09,31.19,31.19,31.19,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.01,31.01,31.01,0.0,0.0,31.01,31.01,31.01,0.0,0.0
2018-09-16,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2018-09-23,31.64,31.64,31.64,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.3,31.3,31.3,0.0,0.0
2018-09-30,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.02,30.02,30.02,0.0,0.0
2018-10-07,29.06,29.06,29.06,0.0,0.0,29.06,29.06,29.06,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2018-10-14,28.89,28.89,28.89,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.76,28.76,28.76,0.0,0.0
2018-10-21,27.11,27.11,27.11,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2018-10-28,28.52,28.52,28.52,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2018-11-04,28.94,28.94,28.94,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2018-11-11,28.41,28.41,28.41,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.42,28.42,28.42,0.0,0.0
2018-11-18,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2018-11-25,28.41,28.41,28.41,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2018-12-02,28.45,28.45,28.45,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2018-12-09,28.11,28.11,28.11,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.97,27.97,27.97,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2018-12-16,27.26,27.26,27.26,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2018-12-23,27.44,27.44,27.44,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.38,27.38,27.38,0.0,0.0
2018-12-30,27.32,27.32,27.32,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.77,27.77,27.77,0.0,0.0
2019-01-06,28.96,28.96,28.96,0.0,0.0,29.14,29.14,29.14,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2019-01-13,29.34,29.34,29.34,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2019-01-20,29.58,29.58,29.58,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2019-01-27,29.95,29.95,29.95,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.98,29.98,29.98,0.0,0.0
2019-02-03,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2019-02-10,30.53,30.53,30.53,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-02-17,31.09,31.09,31.09,0.0,0.0,31.25,31.25,31.25,0.0,0.0,30.98,30.98,30.98,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2019-02-24,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-03-03,30.07,30.07,30.07,0.0,0.0,30.08,30.08,30.08,0.0,0.0,29.94,29.94,29.94,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2019-03-10,30.22,30.22,30.22,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-03-17,30.35,30.35,30.35,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-03-24,30.54,30.54,30.54,0.0,0.0,30.55,30.55,30.55,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-03-31,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2019-04-07,31.02,31.02,31.02,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.98,30.98,30.98,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2019-04-14,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2019-04-21,30.11,30.11,30.11,0.0,0.0,30.19,30.19,30.19,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-04-28,30.24,30.24,30.24,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-05-05,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,28.88,28.88,28.88,0.0,0.0,29.03,29.03,29.03,0.0,0.0
2019-05-12,28.69,28.69,28.69,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2019-05-19,28.76,28.76,28.76,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2019-05-26,28.11,28.11,28.11,0.0,0.0,28.16,28.16,28.16,0.0,0.0,27.87,27.87,27.87,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-06-02,28.93,28.93,28.93,0.0,0.0,28.93,28.93,28.93,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2019-06-09,28.63,28.63,28.63,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-06-16,29.49,29.49,29.49,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-06-23,29.61,29.61,29.61,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2019-06-30,29.94,29.94,29.94,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2019-07-07,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2019-07-14,29.64,29.64,29.64,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-07-21,29.56,29.56,29.56,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2019-07-28,27.88,27.88,27.88,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.76,27.76,27.76,0.0,0.0
2019-08-04,26.78,26.78,26.78,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2019-08-11,26.38,26.38,26.38,0.0,0.0,26.51,26.51,26.51,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.51,26.51,26.51,0.0,0.0
2019-08-18,26.44,26.44,26.44,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2019-08-25,26.69,26.69,26.69,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2019-09-01,28.08,28.08,28.08,0.0,0.0,28.08,28.08,28.08,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.95,27.95,27.95,0.0,0.0
2019-09-08,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-09-15,27.94,27.94,27.94,0.0,0.0,28.3,28.3,28.3,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.22,28.22,28.22,0.0,0.0
2019-09-22,27.17,27.17,27.17,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2019-09-29,26.98,26.98,26.98,0.0,0.0,27.15,27.15,27.15,0.0,0.0,26.91,26.91,26.91,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2019-10-06,27.29,27.29,27.29,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.57,27.57,27.57,0.0,0.0
2019-10-13,27.27,27.27,27.27,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.34,27.34,27.34,0.0,0.0
2019-10-20,27.64,27.64,27.64,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.77,27.77,27.77,0.0,0.0
2019-10-27,28.07,28.07,28.07,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-11-03,28.86,28.86,28.86,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2019-11-10,28.04,28.04,28.04,0.0,0.0,28.04,28.04,28.04,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.99,27.99,27.99,0.0,0.0
2019-11-17,28.0,28.0,28.0,0.0,0.0,28.07,28.07,28.07,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.97,27.97,27.97,0.0,0.0
2019-11-24,28.11,28.11,28.11,0.0,0.0,28.11,28.11,28.11,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2019-12-01,27.94,27.94,27.94,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.77,27.77,27.77,0.0,0.0
2019-12-08,28.14,28.14,28.14,0.0,0.0,28.14,28.14,28.14,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2019-12-15,28.27,28.27,28.27,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2019-12-22,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2019-12-29,28.07,28.07,28.07,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.23,28.23,28.23,0.0,0.0
2020-01-05,28.57,28.57,28.57,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.41,28.41,28.41,0.0,0.0
2020-01-12,29.01,29.01,29.01,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2020-01-19,28.35,28.35,28.35,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2020-01-26,27.61,27.61,27.61,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2020-02-02,27.0,27.0,27.0,0.0,0.0,27.1,27.1,27.1,0.0,0.0,26.86,26.86,26.86,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2020-02-09,27.48,27.48,27.48,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.64,27.64,27.64,0.0,0.0
2020-02-16,26.71,26.71,26.71,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2020-02-23,24.25,24.25,24.25,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2020-03-01,24.37,24.37,24.37,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2020-03-08,21.75,21.75,21.75,0.0,0.0,21.75,21.75,21.75,0.0,0.0,20.8,20.8,20.8,0.0,0.0,21.37,21.37,21.37,0.0,0.0
2020-03-15,18.43,18.43,18.43,0.0,0.0,18.43,18.43,18.43,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2020-03-22,19.3,19.3,19.3,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2020-03-29,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.14,19.14,19.14,0.0,0.0,19.44,19.44,19.44,0.0,0.0
2020-04-05,21.61,21.61,21.61,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2020-04-12,21.57,21.57,21.57,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2020-04-19,21.17,21.17,21.17,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2020-04-26,21.24,21.24,21.24,0.0,0.0,21.26,21.26,21.26,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2020-05-03,22.22,22.22,22.22,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2020-05-10,21.62,21.62,21.62,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2020-05-17,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0
2020-05-24,22.66,22.66,22.66,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.88,22.88,22.88,0.0,0.0
2020-05-31,24.95,24.95,24.95,0.0,0.0,25.39,25.39,25.39,0.0,0.0,24.95,24.95,24.95,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2020-06-07,24.42,24.42,24.42,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2020-06-14,24.72,24.72,24.72,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2020-06-21,23.9,23.9,23.9,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.9,23.9,23.9,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2020-06-28,24.78,24.78,24.78,0.0,0.0,25.07,25.07,25.07,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2020-07-05,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
