Date,Global X China EnergyEtf_Open_average,Global X China EnergyEtf_Open_max,Global X China EnergyEtf_Open_min,Global X China EnergyEtf_Open_volatility,Global X China EnergyEtf_Open_change,Global X China EnergyEtf_High_average,Global X China EnergyEtf_High_max,Global X China EnergyEtf_High_min,Global X China EnergyEtf_High_volatility,Global X China EnergyEtf_High_change,Global X China EnergyEtf_Low_average,Global X China EnergyEtf_Low_max,Global X China EnergyEtf_Low_min,Global X China EnergyEtf_Low_volatility,Global X China EnergyEtf_Low_change,Global X China EnergyEtf_Close_average,Global X China EnergyEtf_Close_max,Global X China EnergyEtf_Close_min,Global X China EnergyEtf_Close_volatility,Global X China EnergyEtf_Close_change
2019-02-10,11.86,11.86,11.86,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.69,11.69,11.69,0.0,0.0,11.69,11.69,11.69,0.0,0.0
2019-02-17,12.11,12.11,12.11,0.0,0.0,12.28,12.28,12.28,0.0,0.0,11.94,11.94,11.94,0.0,0.0,12.15,12.15,12.15,0.0,0.0
2019-02-24,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.4,12.4,12.4,0.0,0.0
2019-03-03,11.82,11.82,11.82,0.0,0.0,11.82,11.82,11.82,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.76,11.76,11.76,0.0,0.0
2019-03-10,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.3,12.3,12.3,0.0,0.0
2019-03-17,12.08,12.08,12.08,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.08,12.08,12.08,0.0,0.0,12.11,12.11,12.11,0.0,0.0
2019-03-24,12.17,12.17,12.17,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.17,12.17,12.17,0.0,0.0,12.21,12.21,12.21,0.0,0.0
2019-03-31,12.45,12.45,12.45,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.45,12.45,12.45,0.0,0.0
2019-04-07,12.41,12.41,12.41,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.41,12.41,12.41,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2019-04-14,12.25,12.25,12.25,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.25,12.25,12.25,0.0,0.0
2019-04-21,12.16,12.16,12.16,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.16,12.16,12.16,0.0,0.0
2019-04-28,12.06,12.06,12.06,0.0,0.0,12.06,12.06,12.06,0.0,0.0,12.06,12.06,12.06,0.0,0.0,12.06,12.06,12.06,0.0,0.0
2019-05-05,11.3,11.3,11.3,0.0,0.0,11.3,11.3,11.3,0.0,0.0,11.23,11.23,11.23,0.0,0.0,11.23,11.23,11.23,0.0,0.0
2019-05-12,11.13,11.13,11.13,0.0,0.0,11.17,11.17,11.17,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.17,11.17,11.17,0.0,0.0
2019-05-19,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0,10.86,10.86,10.86,0.0,0.0,10.86,10.86,10.86,0.0,0.0
2019-05-26,11.03,11.03,11.03,0.0,0.0,11.03,11.03,11.03,0.0,0.0,11.03,11.03,11.03,0.0,0.0,11.03,11.03,11.03,0.0,0.0
2019-06-02,10.84,10.84,10.84,0.0,0.0,10.89,10.89,10.89,0.0,0.0,10.84,10.84,10.84,0.0,0.0,10.89,10.89,10.89,0.0,0.0
2019-06-09,10.87,10.87,10.87,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.87,10.87,10.87,0.0,0.0,10.87,10.87,10.87,0.0,0.0
2019-06-16,11.1,11.1,11.1,0.0,0.0,11.1,11.1,11.1,0.0,0.0,11.05,11.05,11.05,0.0,0.0,11.05,11.05,11.05,0.0,0.0
2019-06-23,11.05,11.05,11.05,0.0,0.0,11.14,11.14,11.14,0.0,0.0,11.05,11.05,11.05,0.0,0.0,11.14,11.14,11.14,0.0,0.0
2019-06-30,10.98,10.98,10.98,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.98,10.98,10.98,0.0,0.0
2019-07-07,10.95,10.95,10.95,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.95,10.95,10.95,0.0,0.0
2019-07-14,10.85,10.85,10.85,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.85,10.85,10.85,0.0,0.0
2019-07-21,10.69,10.69,10.69,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.69,10.69,10.69,0.0,0.0
2019-07-28,10.47,10.47,10.47,0.0,0.0,10.47,10.47,10.47,0.0,0.0,10.47,10.47,10.47,0.0,0.0,10.47,10.47,10.47,0.0,0.0
2019-08-04,10.07,10.07,10.07,0.0,0.0,10.07,10.07,10.07,0.0,0.0,10.07,10.07,10.07,0.0,0.0,10.07,10.07,10.07,0.0,0.0
2019-08-11,9.88,9.88,9.88,0.0,0.0,10.02,10.02,10.02,0.0,0.0,9.88,9.88,9.88,0.0,0.0,10.02,10.02,10.02,0.0,0.0
2019-08-18,9.85,9.85,9.85,0.0,0.0,10.0,10.0,10.0,0.0,0.0,9.85,9.85,9.85,0.0,0.0,10.0,10.0,10.0,0.0,0.0
2019-08-25,10.04,10.04,10.04,0.0,0.0,10.18,10.18,10.18,0.0,0.0,10.04,10.04,10.04,0.0,0.0,10.18,10.18,10.18,0.0,0.0
2019-09-01,10.68,10.68,10.68,0.0,0.0,10.68,10.68,10.68,0.0,0.0,10.63,10.63,10.63,0.0,0.0,10.63,10.63,10.63,0.0,0.0
2019-09-08,10.82,10.82,10.82,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.85,10.85,10.85,0.0,0.0
2019-09-15,10.77,10.77,10.77,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.77,10.77,10.77,0.0,0.0
2019-09-22,10.28,10.28,10.28,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.28,10.28,10.28,0.0,0.0
2019-09-29,10.44,10.44,10.44,0.0,0.0,10.44,10.44,10.44,0.0,0.0,10.44,10.44,10.44,0.0,0.0,10.44,10.44,10.44,0.0,0.0
2019-10-06,10.76,10.76,10.76,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.76,10.76,10.76,0.0,0.0
2019-10-13,10.56,10.56,10.56,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.56,10.56,10.56,0.0,0.0
2019-10-20,10.56,10.56,10.56,0.0,0.0,10.74,10.74,10.74,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.74,10.74,10.74,0.0,0.0
2019-10-27,10.55,10.55,10.55,0.0,0.0,10.68,10.68,10.68,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.68,10.68,10.68,0.0,0.0
2019-11-03,10.75,10.75,10.75,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.6,10.6,10.6,0.0,0.0,10.6,10.6,10.6,0.0,0.0
2019-11-10,10.03,10.03,10.03,0.0,0.0,10.13,10.13,10.13,0.0,0.0,10.03,10.03,10.03,0.0,0.0,10.13,10.13,10.13,0.0,0.0
2019-11-17,10.33,10.33,10.33,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.16,10.16,10.16,0.0,0.0,10.16,10.16,10.16,0.0,0.0
2019-11-24,10.2,10.2,10.2,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.2,10.2,10.2,0.0,0.0
2019-12-01,10.04,10.04,10.04,0.0,0.0,10.04,10.04,10.04,0.0,0.0,10.04,10.04,10.04,0.0,0.0,10.04,10.04,10.04,0.0,0.0
2019-12-08,10.2,10.2,10.2,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.2,10.2,10.2,0.0,0.0
2019-12-15,10.48,10.48,10.48,0.0,0.0,10.57,10.57,10.57,0.0,0.0,10.48,10.48,10.48,0.0,0.0,10.57,10.57,10.57,0.0,0.0
2019-12-22,10.65,10.65,10.65,0.0,0.0,10.84,10.84,10.84,0.0,0.0,10.65,10.65,10.65,0.0,0.0,10.84,10.84,10.84,0.0,0.0
2019-12-29,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0,10.96,10.96,10.96,0.0,0.0
2020-01-05,11.02,11.02,11.02,0.0,0.0,11.02,11.02,11.02,0.0,0.0,10.98,10.98,10.98,0.0,0.0,11.01,11.01,11.01,0.0,0.0
2020-01-12,10.76,10.76,10.76,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.76,10.76,10.76,0.0,0.0
2020-01-19,10.1,10.1,10.1,0.0,0.0,10.21,10.21,10.21,0.0,0.0,10.08,10.08,10.08,0.0,0.0,10.21,10.21,10.21,0.0,0.0
2020-01-26,9.49,9.49,9.49,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.49,9.49,9.49,0.0,0.0
2020-02-02,9.84,9.84,9.84,0.0,0.0,9.84,9.84,9.84,0.0,0.0,9.61,9.61,9.61,0.0,0.0,9.61,9.61,9.61,0.0,0.0
2020-02-09,9.93,9.93,9.93,0.0,0.0,9.93,9.93,9.93,0.0,0.0,9.73,9.73,9.73,0.0,0.0,9.85,9.85,9.85,0.0,0.0
2020-02-16,9.65,9.65,9.65,0.0,0.0,9.9,9.9,9.9,0.0,0.0,9.61,9.61,9.61,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2020-02-23,9.48,9.48,9.48,0.0,0.0,9.48,9.48,9.48,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.13,9.13,9.13,0.0,0.0
2020-03-01,9.21,9.21,9.21,0.0,0.0,9.21,9.21,9.21,0.0,0.0,9.16,9.16,9.16,0.0,0.0,9.16,9.16,9.16,0.0,0.0
2020-03-08,9.03,9.03,9.03,0.0,0.0,9.03,9.03,9.03,0.0,0.0,9.03,9.03,9.03,0.0,0.0,9.03,9.03,9.03,0.0,0.0
2020-03-15,7.98,7.98,7.98,0.0,0.0,7.98,7.98,7.98,0.0,0.0,7.98,7.98,7.98,0.0,0.0,7.98,7.98,7.98,0.0,0.0
2020-03-22,7.77,7.77,7.77,0.0,0.0,7.77,7.77,7.77,0.0,0.0,7.77,7.77,7.77,0.0,0.0,7.77,7.77,7.77,0.0,0.0
2020-03-29,8.35,8.35,8.35,0.0,0.0,8.35,8.35,8.35,0.0,0.0,8.35,8.35,8.35,0.0,0.0,8.35,8.35,8.35,0.0,0.0
2020-04-05,8.39,8.39,8.39,0.0,0.0,8.58,8.58,8.58,0.0,0.0,8.39,8.39,8.39,0.0,0.0,8.58,8.58,8.58,0.0,0.0
2020-04-12,8.29,8.29,8.29,0.0,0.0,8.29,8.29,8.29,0.0,0.0,8.29,8.29,8.29,0.0,0.0,8.29,8.29,8.29,0.0,0.0
2020-04-19,8.3,8.3,8.3,0.0,0.0,8.3,8.3,8.3,0.0,0.0,8.3,8.3,8.3,0.0,0.0,8.3,8.3,8.3,0.0,0.0
2020-04-26,8.17,8.17,8.17,0.0,0.0,8.17,8.17,8.17,0.0,0.0,8.17,8.17,8.17,0.0,0.0,8.17,8.17,8.17,0.0,0.0
2020-05-03,8.09,8.09,8.09,0.0,0.0,8.09,8.09,8.09,0.0,0.0,8.09,8.09,8.09,0.0,0.0,8.09,8.09,8.09,0.0,0.0
2020-05-10,7.8,7.8,7.8,0.0,0.0,7.8,7.8,7.8,0.0,0.0,7.79,7.79,7.79,0.0,0.0,7.79,7.79,7.79,0.0,0.0
2020-05-17,7.78,7.78,7.78,0.0,0.0,7.78,7.78,7.78,0.0,0.0,7.78,7.78,7.78,0.0,0.0,7.78,7.78,7.78,0.0,0.0
2020-05-24,7.83,7.83,7.83,0.0,0.0,7.98,7.98,7.98,0.0,0.0,7.83,7.83,7.83,0.0,0.0,7.98,7.98,7.98,0.0,0.0
2020-05-31,8.19,8.19,8.19,0.0,0.0,8.19,8.19,8.19,0.0,0.0,8.19,8.19,8.19,0.0,0.0,8.19,8.19,8.19,0.0,0.0
2020-06-07,8.06,8.06,8.06,0.0,0.0,8.06,8.06,8.06,0.0,0.0,8.06,8.06,8.06,0.0,0.0,8.06,8.06,8.06,0.0,0.0
2020-06-14,8.27,8.27,8.27,0.0,0.0,8.27,8.27,8.27,0.0,0.0,8.27,8.27,8.27,0.0,0.0,8.27,8.27,8.27,0.0,0.0
2020-06-21,8.06,8.06,8.06,0.0,0.0,8.06,8.06,8.06,0.0,0.0,8.04,8.04,8.04,0.0,0.0,8.04,8.04,8.04,0.0,0.0
2020-06-28,8.1,8.1,8.1,0.0,0.0,8.1,8.1,8.1,0.0,0.0,8.1,8.1,8.1,0.0,0.0,8.1,8.1,8.1,0.0,0.0
2020-07-05,8.86,8.86,8.86,0.0,0.0,8.86,8.86,8.86,0.0,0.0,8.86,8.86,8.86,0.0,0.0,8.86,8.86,8.86,0.0,0.0
