Date,LumberCommodity_Open_average,LumberCommodity_Open_max,LumberCommodity_Open_min,LumberCommodity_Open_volatility,LumberCommodity_Open_change,LumberCommodity_High_average,LumberCommodity_High_max,LumberCommodity_High_min,LumberCommodity_High_volatility,LumberCommodity_High_change,LumberCommodity_Low_average,LumberCommodity_Low_max,LumberCommodity_Low_min,LumberCommodity_Low_volatility,LumberCommodity_Low_change,LumberCommodity_Close_average,LumberCommodity_Close_max,LumberCommodity_Close_min,LumberCommodity_Close_volatility,LumberCommodity_Close_change,LumberCommodity_Volume_average,LumberCommodity_Volume_max,LumberCommodity_Volume_min,LumberCommodity_Volume_volatility,LumberCommodity_Volume_change
2018-01-14,475.375,481.1,469.5,11.600000000000023,11.600000000000023,479.775,482.9,475.0,7.899999999999977,7.899999999999977,472.325,477.0,467.8,9.199999999999989,9.199999999999989,477.65,480.0,474.7,5.300000000000011,5.300000000000011,461,587,294,293,-293
2018-01-21,477.42,485.1,473.1,12.0,5.100000000000023,481.04,488.0,475.9,12.100000000000023,6.199999999999989,474.4,482.3,469.8,12.5,8.600000000000023,476.98,487.3,471.9,15.400000000000034,12.5,400,617,269,348,346
2018-01-28,477.12,489.9,468.1,21.799999999999955,-8.799999999999955,481.34,489.9,474.0,15.899999999999977,-4.7999999999999545,472.68,477.4,467.8,9.599999999999966,0.0999999999999659,475.06,483.7,467.8,15.899999999999977,5.899999999999977,560,737,431,306,204
2018-02-04,484.88,493.2,474.0,19.19999999999999,13.300000000000011,490.68,496.6,481.2,15.400000000000034,12.5,480.98,490.0,473.1,16.899999999999977,7.5,486.09999999999997,493.7,477.9,15.800000000000011,5.100000000000023,517,737,341,396,173
2018-02-11,495.76,510.0,482.8,27.19999999999999,27.19999999999999,501.66,510.6,492.0,18.600000000000023,18.600000000000023,493.92,506.8,481.8,25.0,25.0,497.22,507.8,485.5,22.30000000000001,22.30000000000001,634,998,362,636,281
2018-02-18,520.575,525.8,514.1,11.699999999999932,7.600000000000023,526.3,532.6,517.8,14.800000000000068,14.800000000000068,516.125,521.4,506.0,15.399999999999977,15.399999999999977,523.175,526.8,516.8,10.0,10.0,890,1051,539,512,-512
2018-02-25,520.98,530.5,513.4,17.100000000000023,-17.100000000000023,523.08,530.5,517.7,12.799999999999955,-11.700000000000045,514.88,522.6,507.0,15.600000000000023,-10.100000000000023,518.22,523.0,513.0,10.0,-7.5,518,630,401,229,166
2018-03-04,504.66,514.1,492.0,22.100000000000023,-22.100000000000023,510.78000000000003,522.7,497.0,25.700000000000045,-14.600000000000023,499.76,511.0,490.0,21.0,-19.0,503.18,511.9,491.5,20.399999999999977,-6.899999999999977,317,433,110,323,-300
2018-03-11,507.92,517.2,493.3,23.900000000000034,-14.5,515.52,530.0,496.0,34.0,-17.799999999999955,503.90000000000003,515.5,487.5,28.0,-13.300000000000011,513.16,530.0,489.1,40.89999999999998,-24.199999999999932,153,421,23,398,285
2018-03-18,484.7,487.9,481.3,6.599999999999966,-1.8000000000000114,490.42,493.3,487.3,6.0,-1.900000000000034,483.1,487.0,480.7,6.300000000000011,-2.5,486.3,489.7,482.8,6.899999999999977,1.0,246,294,133,161,13
2018-03-25,501.375,510.9,488.2,22.69999999999999,22.69999999999999,508.425,517.1,497.6,19.5,19.5,498.925,510.9,488.2,22.69999999999999,22.69999999999999,506.725,515.7,497.1,18.600000000000023,18.600000000000023,634,864,449,415,245
2018-04-01,524.74,538.5,513.0,25.5,20.5,529.06,540.4,519.4,21.0,21.0,520.82,530.0,512.0,18.0,18.0,525.62,536.4,512.7,23.699999999999932,23.5,599,776,452,324,-18
2018-04-08,530.18,538.1,520.8,17.300000000000068,-7.2999999999999545,534.34,539.7,529.7,10.0,-3.5,524.38,531.9,518.4,13.5,-11.700000000000045,528.3,534.2,523.1,11.100000000000023,-7.400000000000091,511,772,338,434,-121
2018-04-15,541.9,550.6,530.1,20.5,19.799999999999955,548.22,554.8,536.8,18.0,14.900000000000091,540.12,546.2,529.5,16.700000000000045,16.700000000000045,545.88,552.2,535.8,16.40000000000009,12.800000000000068,719,848,623,225,71
2018-04-22,555.72,564.1,547.2,16.899999999999977,16.899999999999977,560.92,571.3,551.0,20.299999999999955,20.299999999999955,552.52,563.9,542.0,21.899999999999977,21.899999999999977,558.94,571.3,546.7,24.59999999999991,24.59999999999991,638,770,541,229,57
2018-04-29,586.24,595.5,571.4,24.100000000000023,24.100000000000023,595.4,603.5,580.0,23.5,23.5,583.32,595.5,571.0,24.5,24.5,589.6,600.5,577.2,23.299999999999955,23.299999999999955,418,584,179,405,-311
2018-05-06,601.46,605.1,596.2,8.899999999999977,2.0,606.66,611.9,601.5,10.399999999999977,4.199999999999932,596.96,604.8,586.8,18.0,4.699999999999932,602.16,607.0,596.9,10.100000000000023,1.0,213,332,62,270,-213
2018-05-13,633.76,654.5,610.5,44.0,29.299999999999955,646.1,659.0,629.0,30.0,-10.5,621.3,631.6,610.4,21.200000000000045,13.600000000000023,631.34,651.0,613.7,37.299999999999955,-27.0,403,983,14,969,718
2018-05-20,594.9,612.9,579.0,33.89999999999998,-13.600000000000023,600.9,612.9,589.3,23.600000000000023,-13.600000000000023,594.12,609.0,579.0,30.0,-9.700000000000045,594.18,609.0,579.3,29.700000000000045,-9.700000000000045,511,1677,33,1644,-495
2018-05-27,605.2249999999999,614.3,591.0,23.299999999999955,-9.5,610.0,614.3,606.1,8.199999999999932,-8.199999999999932,592.875,599.1,587.8,11.300000000000068,-7.400000000000091,599.725,609.1,593.6,15.5,-15.5,782,1128,567,561,-561
2018-06-03,591.9,598.9,584.0,14.899999999999977,9.100000000000023,598.16,603.0,593.2,9.799999999999955,9.799999999999955,588.26,593.1,583.6,9.5,3.8999999999999773,591.8,599.5,588.4,11.100000000000023,1.2000000000000455,471,531,394,137,137
2018-06-10,564.9,584.0,540.0,44.0,-18.200000000000045,572.76,588.7,562.8,25.90000000000009,-22.100000000000023,558.64,579.6,538.1,41.5,-28.300000000000068,565.66,579.6,554.6,25.0,-21.399999999999977,700,1375,351,1024,299
2018-06-17,542.1800000000001,562.0,524.3,37.700000000000045,1.7999999999999545,550.28,562.0,537.3,24.700000000000045,0.10000000000002274,531.44,552.6,510.2,42.400000000000034,9.399999999999977,542.1,560.1,528.2,31.899999999999977,16.899999999999977,868,1665,531,1134,173
2018-06-24,558.32,563.0,552.4,10.600000000000023,8.0,567.48,573.0,559.0,14.0,2.7000000000000455,553.96,561.7,548.4,13.300000000000068,13.300000000000068,561.62,569.3,553.3,16.0,5.199999999999932,501,640,375,265,148
2018-07-01,567.025,577.4,557.2,20.199999999999932,-20.199999999999932,570.55,579.3,561.8,17.5,-17.5,555.725,570.2,540.0,30.200000000000045,-17.90000000000009,563.7750000000001,575.6,558.2,17.399999999999977,-16.0,407,635,190,445,-386
2018-07-08,559.98,578.4,540.2,38.19999999999993,16.199999999999932,571.76,588.0,562.8,25.200000000000045,15.899999999999977,551.44,570.0,540.2,29.799999999999955,18.0,563.46,584.0,548.0,36.0,11.700000000000045,185,287,36,251,-149
