Date,MMSStock_Open_average,MMSStock_Open_max,MMSStock_Open_min,MMSStock_Open_volatility,MMSStock_Open_change,MMSStock_High_average,MMSStock_High_max,MMSStock_High_min,MMSStock_High_volatility,MMSStock_High_change,MMSStock_Low_average,MMSStock_Low_max,MMSStock_Low_min,MMSStock_Low_volatility,MMSStock_Low_change,MMSStock_Close_average,MMSStock_Close_max,MMSStock_Close_min,MMSStock_Close_volatility,MMSStock_Close_change,MMSStock_Volume_average,MMSStock_Volume_max,MMSStock_Volume_min,MMSStock_Volume_volatility,MMSStock_Volume_change
2018-05-06,66.26400000000001,68.43,61.63,6.800000000000004,-5.630000000000003,66.574,69.05,61.71,7.339999999999996,-5.970000000000006,64.9,67.64,60.27,7.369999999999997,-6.689999999999991,65.348,68.33,61.09,7.239999999999995,-6.0,758324,1130409,483504,646905,472452
2018-05-13,61.564,62.2,61.08,1.1200000000000045,1.1200000000000045,62.254,62.57,62.02,0.5499999999999972,0.28999999999999915,61.4,62.01,60.86,1.1499999999999986,1.1499999999999986,61.800000000000004,62.24,61.35,0.8900000000000006,0.8900000000000006,719043,1110858,373795,737063,-497577
2018-05-20,62.372,62.98,61.93,1.0499999999999972,-0.7000000000000028,62.71,63.42,62.33,1.0900000000000034,-1.0900000000000034,61.958,62.63,61.48,1.1500000000000057,-1.1500000000000057,62.186,63.03,61.54,1.490000000000002,-1.490000000000002,442011,623026,325201,297825,-117642
2018-05-27,61.385,61.61,61.15,0.46000000000000085,0.17999999999999972,61.7075,62.02,61.56,0.46000000000000085,0.030000000000001137,60.985,61.31,60.8,0.5100000000000051,0.14000000000000057,61.18,61.49,60.9,0.5900000000000034,0.12999999999999545,478070,544967,387120,157847,-105449
2018-06-03,62.596,63.5,61.4,2.1000000000000014,1.3800000000000026,63.018,63.5,62.24,1.259999999999998,0.7299999999999969,62.138,62.51,60.99,1.519999999999996,1.3599999999999994,62.798,63.28,62.22,1.0600000000000023,0.5,343131,539414,229019,310395,-171285
2018-06-10,62.464,62.65,62.3,0.3500000000000014,-0.3500000000000014,62.708,63.02,62.52,0.5,-0.3100000000000023,62.14,62.49,61.96,0.5300000000000011,-0.46999999999999886,62.436,62.68,62.13,0.5499999999999972,0.060000000000002274,432676,843495,268396,575099,575099
2018-06-17,63.162,63.74,62.37,1.3700000000000045,1.2000000000000028,63.536,63.74,63.1,0.6400000000000006,0.6099999999999994,62.717999999999996,63.31,62.16,1.1500000000000057,0.6500000000000057,63.244,63.54,62.92,0.6199999999999974,0.22999999999999687,388605,488118,257600,230518,42370
2018-06-24,63.204,63.68,62.91,0.7700000000000031,-0.0799999999999983,63.577999999999996,63.91,63.07,0.8399999999999963,-0.8399999999999963,62.396,62.94,62.02,0.9199999999999946,-0.28999999999999915,62.949999999999996,63.69,62.11,1.5799999999999983,-1.0600000000000023,553338,700041,396262,303779,98015
2018-07-01,63.1725,64.01,61.91,2.1000000000000085,2.1000000000000085,63.7275,64.35,62.82,1.529999999999994,1.529999999999994,62.8375,63.84,61.76,2.0800000000000054,2.0800000000000054,63.6125,64.15,62.78,1.3700000000000045,1.3700000000000045,324260,598298,99674,498624,-286304
2018-07-08,64.524,64.8,64.11,0.6899999999999977,0.37000000000000455,64.734,64.95,64.4,0.5499999999999972,0.04000000000000625,64.082,64.28,63.86,0.4200000000000017,0.060000000000002274,64.452,64.81,64.14,0.6700000000000017,-0.14000000000000057,218510,264511,180279,84232,54930
2018-07-15,64.84,65.63,64.38,1.25,0.9799999999999898,65.248,65.66,64.94,0.7199999999999989,0.6400000000000006,64.50800000000001,64.93,64.23,0.7000000000000028,0.5700000000000074,64.96000000000001,65.48,64.45,1.0300000000000011,0.7000000000000028,277389,370320,194030,176290,-91270
2018-07-22,64.902,65.19,64.4,0.789999999999992,0.0799999999999983,65.226,65.53,64.8,0.730000000000004,-0.3100000000000023,64.362,64.64,64.06,0.5799999999999983,-0.25,64.638,64.82,64.4,0.4199999999999875,-0.07000000000000739,268882,407155,194284,212871,183862
2018-07-29,64.554,64.95,64.22,0.730000000000004,0.39000000000000057,65.10600000000001,65.43,64.96,0.4700000000000131,0.0800000000000125,64.01,64.25,63.77,0.4799999999999969,0.28999999999999915,64.584,65.01,63.92,1.0900000000000034,0.7399999999999949,346915,600300,235480,364820,67120
2018-08-05,64.832,66.16,62.37,3.789999999999999,-2.3100000000000094,65.512,66.23,63.76,2.470000000000006,-1.5500000000000043,63.974000000000004,65.34,62.27,3.0700000000000003,-1.9600000000000009,64.554,65.71,62.9,2.809999999999995,-1.8299999999999983,460395,703809,277067,426742,426742
2018-08-12,63.892,64.34,63.38,0.9600000000000009,0.7199999999999918,64.572,65.22,64.15,1.0699999999999932,0.8900000000000006,63.546,63.96,63.03,0.9299999999999997,0.9299999999999997,64.19,65.09,63.56,1.5300000000000011,1.5300000000000011,389906,621630,270183,351447,-351447
2018-08-19,65.358,65.55,65.11,0.4399999999999977,0.2600000000000051,65.72999999999999,65.96,65.55,0.4099999999999966,0.4099999999999966,65.01599999999999,65.25,64.71,0.5400000000000063,0.46000000000000796,65.434,65.62,64.98,0.6400000000000006,0.6400000000000006,236383,333567,155646,177921,-165191
2018-08-26,65.828,66.11,65.45,0.6599999999999966,0.04000000000000625,66.196,66.66,65.83,0.8299999999999983,0.7199999999999989,65.532,65.82,65.22,0.5999999999999943,0.3999999999999915,65.962,66.5,65.43,1.0699999999999932,0.9200000000000017,210095,320162,131526,188636,188636
2018-09-02,65.7225,66.25,65.29,0.9599999999999937,-0.9599999999999937,65.9275,66.46,65.74,0.7199999999999989,-0.7199999999999989,65.1925,65.46,64.98,0.47999999999998977,-0.4399999999999977,65.5575,65.85,65.27,0.5799999999999983,-0.5799999999999983,275684,337358,201518,135840,-105005
2018-09-09,65.534,65.8,65.29,0.5099999999999909,0.36999999999999034,65.93599999999999,66.38,65.58,0.7999999999999972,0.7999999999999972,65.102,65.61,64.59,1.019999999999996,0.7199999999999989,65.706,66.24,65.52,0.7199999999999989,0.6999999999999886,220491,267724,158464,109260,-11629
2018-09-16,65.62,66.35,64.49,1.8599999999999994,-1.2399999999999949,65.952,66.6,65.15,1.4499999999999886,-0.9899999999999949,64.822,65.76,63.91,1.8500000000000085,-0.9400000000000119,65.32600000000001,66.03,64.28,1.75,-0.8799999999999955,381813,881909,229560,652349,591670
2018-09-23,64.856,65.19,64.42,0.769999999999996,-0.5999999999999943,65.322,65.82,65.15,0.6699999999999875,-0.04999999999999716,64.544,64.93,64.41,0.5200000000000102,0.010000000000005116,64.822,65.06,64.47,0.5900000000000034,0.12000000000000455,248324,352165,192490,159675,-121760
2018-09-30,63.508,63.97,62.83,1.1400000000000006,-1.1400000000000006,63.888000000000005,65.01,63.0,2.010000000000005,-2.010000000000005,62.944,63.52,62.04,1.480000000000004,-1.480000000000004,63.18,63.72,62.34,1.3799999999999955,-1.3799999999999955,201928,250425,162564,87861,-55987
2018-10-07,62.844,63.5,62.18,1.3200000000000003,0.4399999999999977,63.376,64.97,62.53,2.4399999999999977,0.0899999999999963,61.654,62.56,60.72,1.8400000000000034,-1.0300000000000011,62.45,63.25,61.79,1.4600000000000009,-0.1700000000000017,360965,432087,256594,175493,120458
2018-10-14,63.56,64.69,61.95,2.739999999999995,2.469999999999999,64.518,65.39,62.64,2.75,2.6799999999999926,63.282,64.41,61.83,2.5799999999999983,2.5799999999999983,64.064,64.69,62.25,2.4399999999999977,2.4399999999999977,300295,432323,234650,197673,-138398
2018-10-21,65.004,65.26,64.79,0.46999999999999886,0.28000000000000114,65.966,66.27,65.8,0.46999999999999886,0.3200000000000074,64.618,64.98,64.44,0.5400000000000063,-0.4100000000000108,65.402,66.05,64.46,1.5900000000000034,0.1700000000000017,327277,438682,227563,211119,110234
2018-10-28,65.728,66.5,64.72,1.7800000000000011,-1.7800000000000011,66.182,67.4,64.89,2.510000000000005,-2.510000000000005,64.684,65.4,63.53,1.8700000000000045,-1.5100000000000051,64.95,65.77,63.87,1.8999999999999986,-1.7100000000000009,376260,442230,248752,193478,-13176
2018-11-04,64.978,66.37,63.91,2.460000000000008,2.460000000000008,65.942,67.49,64.38,3.1099999999999994,2.9599999999999937,64.55199999999999,66.05,63.5,2.549999999999997,2.549999999999997,65.654,67.23,64.05,3.180000000000007,2.960000000000008,312187,471725,190472,281253,31746
2018-11-11,66.376,67.16,65.06,2.0999999999999943,-1.25,66.966,67.64,66.57,1.0700000000000074,-1.0700000000000074,65.596,66.42,64.57,1.8500000000000085,-0.6700000000000017,66.202,66.76,65.42,1.3400000000000034,-0.7700000000000102,415219,754492,246682,507810,-35377
2018-11-18,64.0775,65.85,60.39,5.459999999999994,-0.04999999999999716,66.3725,68.39,64.19,4.200000000000003,2.219999999999999,63.192499999999995,65.8,60.0,5.799999999999997,2.4099999999999966,65.355,67.43,63.5,3.930000000000007,3.480000000000004,569230,1011191,249564,761627,-231722
2018-11-25,68.676,69.64,68.1,1.5400000000000063,1.5400000000000063,69.81400000000001,71.42,68.83,2.5900000000000034,2.510000000000005,68.396,69.64,67.47,2.1700000000000017,2.1700000000000017,69.384,71.12,68.08,3.0400000000000063,2.740000000000009,469577,630801,312415,318386,148859
2018-12-02,71.03999999999999,72.08,70.13,1.9500000000000028,-1.8700000000000045,71.58,72.45,70.69,1.7600000000000051,-1.7199999999999989,70.1325,71.14,69.42,1.7199999999999989,-1.7199999999999989,70.705,71.84,69.86,1.980000000000004,-1.980000000000004,574939,712652,405180,307472,255331
2018-12-09,70.17,70.67,69.35,1.3200000000000074,-0.5800000000000125,70.804,71.74,70.07,1.6700000000000017,0.12000000000000455,69.398,70.06,68.74,1.3200000000000074,0.2400000000000091,69.82,70.32,69.39,0.9299999999999926,0.06999999999999318,402227,465888,352576,113312,11404
2018-12-16,66.342,69.11,64.17,4.939999999999998,-4.939999999999998,66.728,69.22,64.8,4.420000000000002,-4.179999999999993,64.672,67.25,62.75,4.5,-4.5,65.02199999999999,67.57,62.76,4.809999999999995,-4.809999999999995,627766,874484,420901,453583,453583
2018-12-23,63.3475,64.56,62.3,2.260000000000005,2.260000000000005,64.485,65.55,63.4,2.1499999999999986,2.1499999999999986,62.7975,64.21,62.0,2.2099999999999937,2.2099999999999937,63.9975,64.79,62.42,2.3700000000000045,2.3700000000000045,401425,562422,277531,284891,-29423
2018-12-30,64.9,65.8,64.14,1.6599999999999966,0.6599999999999966,66.04,67.18,65.29,1.8900000000000006,1.8900000000000006,64.64750000000001,65.67,64.07,1.6000000000000085,1.2399999999999949,65.5,66.99,64.92,2.069999999999993,1.8999999999999915,448299,511121,388792,122329,-95413
2019-01-06,67.932,68.97,66.82,2.1500000000000057,2.069999999999993,68.622,69.3,67.76,1.539999999999992,1.539999999999992,67.434,68.25,66.23,2.019999999999996,2.019999999999996,68.158,68.95,66.33,2.6200000000000045,2.3200000000000074,425448,554495,368904,185591,29318
2019-01-13,68.788,69.29,68.4,0.8900000000000006,0.8900000000000006,69.202,69.72,68.47,1.25,1.25,68.566,69.23,68.0,1.230000000000004,1.230000000000004,68.85,69.4,68.15,1.25,1.25,328351,471101,245858,225243,-47988
2019-01-20,69.3625,69.75,69.07,0.6800000000000068,0.6800000000000068,69.5475,69.97,69.29,0.6799999999999926,0.6099999999999994,68.80250000000001,69.09,68.47,0.6200000000000045,0.6200000000000045,69.13,69.23,69.06,0.1700000000000017,0.07000000000000739,252991,313954,161967,151987,-119539
2019-01-27,69.224,70.15,68.66,1.490000000000009,1.490000000000009,69.824,70.89,69.14,1.75,1.6299999999999955,68.766,69.86,68.15,1.7099999999999937,1.3799999999999955,69.452,70.16,68.77,1.3900000000000006,0.8999999999999915,276970,442962,185588,257374,-40408
2019-02-03,71.184,72.27,70.15,2.1199999999999903,-0.21999999999999886,71.71,72.27,71.11,1.1599999999999966,-0.09000000000000341,70.202,71.39,68.97,2.4200000000000017,-0.5400000000000063,71.074,71.96,69.89,2.069999999999993,-1.0699999999999932,378008,605804,212019,393785,220806
2019-02-10,70.47,72.29,69.86,2.430000000000007,2.430000000000007,71.468,73.81,70.02,3.7900000000000063,3.7900000000000063,70.092,72.18,69.06,3.1200000000000045,3.1200000000000045,71.152,73.78,69.68,4.099999999999994,4.099999999999994,478498,665373,332725,332648,-156329
2019-02-17,72.7625,73.64,72.0,1.6400000000000006,-1.6400000000000006,73.05,73.66,72.65,1.009999999999991,-0.9299999999999926,72.0925,72.99,71.49,1.5,-1.1799999999999926,72.3675,73.02,71.73,1.289999999999992,-0.7199999999999989,354307,408755,257791,150964,-3276
2019-02-24,71.88,72.59,71.12,1.4699999999999989,-1.2999999999999972,72.09,72.93,71.22,1.710000000000008,-1.3900000000000006,71.27,72.26,70.14,2.1200000000000045,-2.1200000000000045,71.62,72.53,70.68,1.8499999999999943,-1.0499999999999972,339643,425712,245882,179830,18543
2019-03-03,70.19,71.51,69.0,2.510000000000005,-2.1400000000000006,70.562,72.07,69.75,2.319999999999993,-2.1499999999999915,69.368,70.07,68.61,1.4599999999999937,-0.8799999999999955,69.792,70.78,68.98,1.7999999999999972,-1.1299999999999955,334200,394177,229333,164844,-9952
2019-03-10,70.95,71.34,70.06,1.2800000000000011,1.2800000000000011,71.638,72.8,71.21,1.5900000000000034,0.2600000000000051,70.416,70.8,69.61,1.1899999999999977,1.1899999999999977,71.05199999999999,71.35,70.74,0.6099999999999994,0.03999999999999204,470154,644475,316838,327637,157565
2019-03-17,71.134,71.37,70.85,0.5200000000000102,0.12000000000000455,71.816,72.28,71.41,0.8700000000000045,0.5,70.484,70.85,69.9,0.9499999999999886,-0.5499999999999972,70.976,71.74,69.92,1.8199999999999932,-0.8599999999999994,332551,357705,304366,53339,34212
2019-03-24,70.674,71.7,69.98,1.7199999999999989,1.7199999999999989,70.93,71.7,69.99,1.710000000000008,1.710000000000008,70.114,70.69,69.33,1.3599999999999994,1.3599999999999994,70.656,71.23,69.7,1.5300000000000011,1.2800000000000011,302012,454375,147645,306730,137789
2019-03-31,71.58800000000001,72.05,71.15,0.8999999999999915,0.6499999999999915,71.914,72.37,71.61,0.7600000000000051,0.5200000000000102,70.922,71.5,70.33,1.1700000000000017,0.7600000000000051,71.442,71.89,70.74,1.1500000000000057,0.23000000000000398,270521,343096,190168,152928,-152928
2019-04-07,70.802,71.38,70.36,1.019999999999996,-0.7599999999999909,70.986,71.38,70.71,0.6700000000000017,-0.6700000000000017,70.232,70.8,69.9,0.8999999999999915,-0.789999999999992,70.56,71.06,70.29,0.769999999999996,-0.6400000000000006,198515,234952,162367,72585,12221
2019-04-14,70.82,71.14,70.52,0.6200000000000045,0.10000000000000853,71.08500000000001,71.14,71.04,0.09999999999999432,-0.060000000000002274,70.3475,70.53,70.2,0.3299999999999983,0.020000000000010232,70.83,70.97,70.76,0.20999999999999375,0.1599999999999966,196856,217563,177620,39943,6048
2019-04-21,71.614,72.63,70.72,1.9099999999999966,1.7800000000000011,72.364,73.33,70.85,2.480000000000004,2.480000000000004,71.226,72.28,70.02,2.260000000000005,2.260000000000005,72.102,73.3,70.68,2.6199999999999903,2.6199999999999903,244246,285657,214628,71029,-7589
2019-04-28,73.398,74.0,72.84,1.1599999999999966,-0.12999999999999545,73.782,74.0,73.41,0.5900000000000034,0.18999999999999773,72.888,73.16,72.52,0.6400000000000006,-0.3199999999999932,73.34400000000001,73.84,72.84,1.0,0.4300000000000068,323845,425073,174402,250671,109606
2019-05-05,72.522,73.28,71.63,1.6500000000000057,-0.7199999999999989,73.21000000000001,74.18,72.65,1.5300000000000011,-1.220000000000013,71.59,72.84,70.44,2.4000000000000057,-1.5900000000000034,72.748,73.86,72.3,1.5600000000000023,-1.0,298423,408561,241377,167184,-16264
2019-05-12,71.392,71.9,70.81,1.0900000000000034,-0.21999999999999886,72.242,72.84,71.58,1.2600000000000051,-0.3500000000000085,71.02199999999999,71.46,70.69,0.769999999999996,0.030000000000001137,71.53,72.25,71.23,1.019999999999996,0.0799999999999983,247343,369582,186354,183228,-147636
2019-05-19,72.14,73.05,70.9,2.1499999999999915,1.0899999999999892,72.88,73.63,72.35,1.2800000000000011,-0.3100000000000023,71.726,72.66,70.9,1.759999999999991,0.45999999999999375,72.31400000000001,73.28,71.5,1.7800000000000011,-0.6599999999999966,214626,278395,184363,94032,-16192
2019-05-26,71.0175,71.63,70.47,1.1599999999999966,-1.1599999999999966,71.75,72.58,71.33,1.25,-1.1599999999999966,70.565,70.95,70.01,0.9399999999999977,-0.9399999999999977,71.1825,71.51,70.7,0.8100000000000023,-0.2600000000000051,273184,378551,217640,160911,107370
2019-06-02,72.668,74.48,70.79,3.6899999999999977,3.2900000000000063,73.786,75.48,72.02,3.460000000000008,3.460000000000008,72.15599999999999,74.16,69.8,4.359999999999999,4.359999999999999,73.118,74.68,70.04,4.640000000000001,4.640000000000001,354027,408770,288131,120639,-68321
2019-06-09,75.284,75.9,74.58,1.3200000000000074,0.7900000000000063,75.66,76.17,75.26,0.9099999999999966,0.7800000000000011,74.53399999999999,75.55,73.64,1.9099999999999966,1.4699999999999989,75.262,75.89,74.42,1.4699999999999989,1.4699999999999989,238846,268857,154509,114348,111008
2019-06-16,76.01599999999999,76.55,75.71,0.8400000000000034,-0.01999999999999602,76.328,76.84,75.89,0.9500000000000028,-0.23999999999999488,75.31,76.04,74.39,1.6500000000000057,-0.9099999999999966,75.594,76.37,74.57,1.8000000000000114,-0.9300000000000068,313933,592856,166760,426096,311144
2019-06-23,73.168,74.73,71.72,3.010000000000005,-2.3599999999999994,73.642,74.91,72.4,2.509999999999991,-1.769999999999996,72.4,73.47,71.58,1.8900000000000006,-1.1299999999999955,72.606,73.59,71.63,1.960000000000008,-1.0499999999999972,406445,566911,235029,331882,290820
2019-06-30,72.9625,73.16,72.89,0.269999999999996,0.2599999999999909,73.385,73.98,72.89,1.0900000000000034,0.9500000000000028,72.3875,72.81,71.98,0.8299999999999983,0.6299999999999955,73.15,73.93,72.55,1.3800000000000097,1.3200000000000074,178010,214612,118305,96307,-29332
2019-07-07,74.024,74.48,73.67,0.8100000000000023,-0.010000000000005116,74.394,74.75,74.1,0.6500000000000057,0.5400000000000063,73.702,73.93,73.52,0.4100000000000108,0.3299999999999983,74.104,74.53,73.83,0.7000000000000028,0.5,211924,288360,144356,144004,-98463
2019-07-14,74.134,74.65,73.54,1.1099999999999994,-0.7000000000000028,74.56,74.95,74.3,0.6500000000000057,-0.46999999999999886,73.604,74.04,72.89,1.1500000000000057,-1.1500000000000057,73.806,74.48,72.93,1.5499999999999972,-1.5499999999999972,187450,253916,152334,101582,-13617
2019-07-21,73.232,73.75,72.91,0.8400000000000034,0.5400000000000063,73.946,74.76,73.32,1.440000000000012,1.440000000000012,72.894,73.45,72.56,0.8900000000000006,0.8599999999999994,73.504,74.57,72.73,1.8399999999999892,1.8399999999999892,201255,249997,175545,74452,-19649
2019-07-28,73.6,74.57,72.57,2.0,-2.0,74.208,74.97,72.75,2.219999999999999,-2.0799999999999983,72.688,73.72,71.46,2.260000000000005,-2.260000000000005,73.214,74.12,71.56,2.5600000000000023,-2.5600000000000023,265172,390641,210669,179972,-288
2019-08-04,72.26,76.29,68.94,7.3500000000000085,5.969999999999999,73.95,80.83,70.42,10.409999999999997,6.6499999999999915,70.876,75.14,68.42,6.719999999999999,4.409999999999997,72.99600000000001,79.51,69.04,10.469999999999999,6.75,497302,848408,263499,584909,483448
2019-08-11,75.792,76.49,75.02,1.4699999999999989,1.0699999999999932,76.898,77.53,76.57,0.960000000000008,0.9500000000000028,75.382,76.4,74.75,1.6500000000000057,1.6500000000000057,76.332,77.37,75.8,1.5700000000000074,1.3500000000000085,320915,344636,272627,72009,-72009
2019-08-18,78.33200000000001,79.3,77.06,2.239999999999995,-1.3400000000000034,78.876,79.64,78.11,1.5300000000000011,-0.5799999999999983,77.366,78.55,75.69,2.8599999999999994,-1.960000000000008,77.688,78.63,75.82,2.8100000000000023,-2.0800000000000125,249609,288734,214182,74552,7278
2019-08-25,76.62599999999999,77.25,75.57,1.6800000000000068,1.1200000000000045,77.11,77.53,76.61,0.9200000000000017,0.75,75.916,76.76,75.0,1.7600000000000051,0.9900000000000091,76.53,76.94,75.92,1.019999999999996,0.3999999999999915,237193,308395,158041,150354,2952
2019-09-01,78.075,79.45,76.28,3.1700000000000017,2.6799999999999926,78.8625,80.51,77.41,3.1000000000000085,1.8700000000000045,77.4,78.7,76.18,2.519999999999996,1.559999999999988,77.945,78.87,76.82,2.0500000000000114,1.0500000000000114,330475,391335,292797,98538,-77871
2019-09-08,79.366,81.09,78.33,2.760000000000005,2.760000000000005,80.1,82.02,78.65,3.3699999999999903,3.1599999999999966,78.69200000000001,80.7,77.12,3.5799999999999983,3.1700000000000017,79.812,81.41,78.47,2.9399999999999977,2.6599999999999966,405902,498265,346386,151879,31975
2019-09-15,80.176,80.91,79.11,1.7999999999999972,-0.8400000000000034,80.81,81.36,80.36,1.0,-1.0,79.13,79.83,77.93,1.8999999999999915,-1.4799999999999898,79.526,80.42,78.03,2.3900000000000006,-1.4599999999999937,426507,759046,267715,491331,315770
2019-09-22,78.132,78.54,77.76,0.7800000000000011,0.45000000000000284,78.67,78.84,78.45,0.39000000000000057,0.03999999999999204,77.098,77.37,76.41,0.960000000000008,-0.960000000000008,77.866,78.47,77.28,1.1899999999999977,-0.6799999999999926,428407,834558,277847,556711,505984
2019-09-29,76.208,77.46,74.75,2.7099999999999937,-2.0,76.764,78.17,75.39,2.780000000000001,-2.1099999999999994,75.278,76.92,73.71,3.210000000000008,-2.0,75.968,77.26,75.06,2.200000000000003,-1.3500000000000085,271679,399591,206446,193145,-189043
2019-10-06,74.794,75.45,74.33,1.1200000000000045,-1.1200000000000045,75.326,75.94,74.89,1.0499999999999972,-0.14000000000000057,74.03,75.16,73.34,1.8199999999999932,-0.8299999999999983,74.406,75.48,73.73,1.75,-0.9399999999999977,316313,395799,218424,177375,152557
2019-10-13,75.176,76.16,74.41,1.75,1.75,76.114,77.55,74.81,2.739999999999995,2.739999999999995,74.684,76.16,73.23,2.9299999999999926,2.3699999999999903,75.67399999999999,77.37,74.22,3.1500000000000057,3.1500000000000057,398465,499791,198359,301432,279516
2019-10-20,76.396,78.1,74.51,3.589999999999989,-3.589999999999989,76.976,78.87,75.48,3.3900000000000006,-3.3900000000000006,75.42,77.61,74.42,3.1899999999999977,-3.1099999999999994,75.694,78.0,74.51,3.489999999999995,-2.9599999999999937,401999,758320,233784,524536,-474127
2019-10-27,75.96000000000001,77.25,74.55,2.700000000000003,1.8799999999999955,76.572,77.25,75.77,1.480000000000004,1.480000000000004,75.322,76.41,74.48,1.9299999999999926,0.7400000000000091,76.056,77.1,74.85,2.25,0.9500000000000028,279093,389242,157558,231684,205143
