Date,Vanguard Small-CapEtf_Open_average,Vanguard Small-CapEtf_Open_max,Vanguard Small-CapEtf_Open_min,Vanguard Small-CapEtf_Open_volatility,Vanguard Small-CapEtf_Open_change,Vanguard Small-CapEtf_High_average,Vanguard Small-CapEtf_High_max,Vanguard Small-CapEtf_High_min,Vanguard Small-CapEtf_High_volatility,Vanguard Small-CapEtf_High_change,Vanguard Small-CapEtf_Low_average,Vanguard Small-CapEtf_Low_max,Vanguard Small-CapEtf_Low_min,Vanguard Small-CapEtf_Low_volatility,Vanguard Small-CapEtf_Low_change,Vanguard Small-CapEtf_Close_average,Vanguard Small-CapEtf_Close_max,Vanguard Small-CapEtf_Close_min,Vanguard Small-CapEtf_Close_volatility,Vanguard Small-CapEtf_Close_change
2018-04-08,149.04,149.04,149.04,0.0,0.0,149.15,149.15,149.15,0.0,0.0,147.46,147.46,147.46,0.0,0.0,147.92,147.92,147.92,0.0,0.0
2018-04-15,150.15,150.15,150.15,0.0,0.0,150.86,150.86,150.86,0.0,0.0,149.14,149.14,149.14,0.0,0.0,149.48,149.48,149.48,0.0,0.0
2018-04-22,148.94,148.94,148.94,0.0,0.0,149.33,149.33,149.33,0.0,0.0,148.05,148.05,148.05,0.0,0.0,148.77,148.77,148.77,0.0,0.0
2018-04-29,147.14,147.14,147.14,0.0,0.0,150.03,150.03,150.03,0.0,0.0,146.8,146.8,146.8,0.0,0.0,149.43,149.43,149.43,0.0,0.0
2018-05-06,153.17,153.17,153.17,0.0,0.0,153.68,153.68,153.68,0.0,0.0,152.71,152.71,152.71,0.0,0.0,153.27,153.27,153.27,0.0,0.0
2018-05-13,154.6,154.6,154.6,0.0,0.0,154.75,154.75,154.75,0.0,0.0,154.18,154.18,154.18,0.0,0.0,154.47,154.47,154.47,0.0,0.0
2018-05-20,154.53,154.53,154.53,0.0,0.0,154.82,154.82,154.82,0.0,0.0,154.25,154.25,154.25,0.0,0.0,154.57,154.57,154.57,0.0,0.0
2018-05-27,156.08,156.08,156.08,0.0,0.0,156.56,156.56,156.56,0.0,0.0,155.85,155.85,155.85,0.0,0.0,156.12,156.12,156.12,0.0,0.0
2018-06-03,158.41,158.41,158.41,0.0,0.0,159.1,159.1,159.1,0.0,0.0,158.25,158.25,158.25,0.0,0.0,159.03,159.03,159.03,0.0,0.0
2018-06-10,159.17,159.17,159.17,0.0,0.0,159.65,159.65,159.65,0.0,0.0,158.44,158.44,158.44,0.0,0.0,159.46,159.46,159.46,0.0,0.0
2018-06-17,159.9,159.9,159.9,0.0,0.0,159.9,159.9,159.9,0.0,0.0,158.66,158.66,158.66,0.0,0.0,158.86,158.86,158.86,0.0,0.0
2018-06-24,156.19,156.19,156.19,0.0,0.0,156.95,156.95,156.95,0.0,0.0,155.67,155.67,155.67,0.0,0.0,155.67,155.67,155.67,0.0,0.0
2018-07-01,158.19,158.19,158.19,0.0,0.0,159.7,159.7,159.7,0.0,0.0,157.8,157.8,157.8,0.0,0.0,159.6,159.6,159.6,0.0,0.0
2018-07-08,160.07,160.07,160.07,0.0,0.0,160.88,160.88,160.88,0.0,0.0,159.87,159.87,159.87,0.0,0.0,159.88,159.88,159.88,0.0,0.0
2018-07-15,161.06,161.06,161.06,0.0,0.0,161.23,161.23,161.23,0.0,0.0,160.48,160.48,160.48,0.0,0.0,160.62,160.62,160.62,0.0,0.0
2018-07-22,160.73,160.73,160.73,0.0,0.0,160.88,160.88,160.88,0.0,0.0,157.69,157.69,157.69,0.0,0.0,158.16,158.16,158.16,0.0,0.0
2018-07-29,159.95,159.95,159.95,0.0,0.0,160.41,160.41,160.41,0.0,0.0,159.06,159.06,159.06,0.0,0.0,159.77,159.77,159.77,0.0,0.0
2018-08-05,160.12,160.12,160.12,0.0,0.0,161.32,161.32,161.32,0.0,0.0,160.08,160.08,160.08,0.0,0.0,160.47,160.47,160.47,0.0,0.0
2018-08-12,160.53,160.53,160.53,0.0,0.0,161.73,161.73,161.73,0.0,0.0,160.26,160.26,160.26,0.0,0.0,161.64,161.64,161.64,0.0,0.0
2018-08-19,163.91,163.91,163.91,0.0,0.0,164.53,164.53,164.53,0.0,0.0,163.91,163.91,163.91,0.0,0.0,164.41,164.41,164.41,0.0,0.0
2018-08-26,164.89,164.89,164.89,0.0,0.0,165.87,165.87,165.87,0.0,0.0,164.84,164.84,164.84,0.0,0.0,165.66,165.66,165.66,0.0,0.0
2018-09-02,163.54,163.54,163.54,0.0,0.0,164.67,164.67,164.67,0.0,0.0,163.2,163.2,163.2,0.0,0.0,163.66,163.66,163.66,0.0,0.0
2018-09-09,164.82,164.82,164.82,0.0,0.0,165.66,165.66,165.66,0.0,0.0,164.54,164.54,164.54,0.0,0.0,165.3,165.3,165.3,0.0,0.0
2018-09-16,165.35,165.35,165.35,0.0,0.0,165.4,165.4,165.4,0.0,0.0,164.17,164.17,164.17,0.0,0.0,164.29,164.29,164.29,0.0,0.0
2018-09-23,161.48,161.48,161.48,0.0,0.0,162.84,162.84,162.84,0.0,0.0,161.47,161.47,161.47,0.0,0.0,162.58,162.58,162.58,0.0,0.0
2018-09-30,158.52,158.52,158.52,0.0,0.0,158.93,158.93,158.93,0.0,0.0,156.01,156.01,156.01,0.0,0.0,157.19,157.19,157.19,0.0,0.0
2018-10-07,150.55,150.55,150.55,0.0,0.0,151.06,151.06,151.06,0.0,0.0,147.53,147.53,147.53,0.0,0.0,149.29,149.29,149.29,0.0,0.0
2018-10-14,150.85,150.85,150.85,0.0,0.0,151.81,151.81,151.81,0.0,0.0,148.79,148.79,148.79,0.0,0.0,149.26,149.26,149.26,0.0,0.0
2018-10-21,143.45,143.45,143.45,0.0,0.0,145.01,145.01,145.01,0.0,0.0,140.94,140.94,140.94,0.0,0.0,143.1,143.1,143.1,0.0,0.0
2018-10-28,149.63,149.63,149.63,0.0,0.0,150.23,150.23,150.23,0.0,0.0,147.85,147.85,147.85,0.0,0.0,149.19,149.19,149.19,0.0,0.0
2018-11-04,151.05,151.05,151.05,0.0,0.0,151.1,151.1,151.1,0.0,0.0,148.81,148.81,148.81,0.0,0.0,149.86,149.86,149.86,0.0,0.0
2018-11-11,146.71,146.71,146.71,0.0,0.0,148.39,148.39,148.39,0.0,0.0,146.56,146.56,146.56,0.0,0.0,148.0,148.0,148.0,0.0,0.0
2018-11-18,143.33,143.33,143.33,0.0,0.0,145.5,145.5,145.5,0.0,0.0,143.33,143.33,143.33,0.0,0.0,144.39,144.39,144.39,0.0,0.0
2018-11-25,148.12,148.12,148.12,0.0,0.0,149.5,149.5,149.5,0.0,0.0,147.87,147.87,147.87,0.0,0.0,149.33,149.33,149.33,0.0,0.0
2018-12-02,144.84,144.84,144.84,0.0,0.0,145.96,145.96,145.96,0.0,0.0,141.16,141.16,141.16,0.0,0.0,141.91,141.91,141.91,0.0,0.0
2018-12-09,139.44,139.44,139.44,0.0,0.0,140.59,140.59,140.59,0.0,0.0,138.0,138.0,138.0,0.0,0.0,138.49,138.49,138.49,0.0,0.0
2018-12-16,131.0,131.0,131.0,0.0,0.0,131.9,131.9,131.9,0.0,0.0,127.12,127.12,127.12,0.0,0.0,127.52,127.52,127.52,0.0,0.0
2018-12-23,130.81,130.81,130.81,0.0,0.0,132.51,132.51,132.51,0.0,0.0,129.66,129.66,129.66,0.0,0.0,130.75,130.75,130.75,0.0,0.0
2018-12-30,131.33,131.33,131.33,0.0,0.0,134.71,134.71,134.71,0.0,0.0,131.25,131.25,131.25,0.0,0.0,134.23,134.23,134.23,0.0,0.0
2019-01-06,140.22,140.22,140.22,0.0,0.0,141.22,141.22,141.22,0.0,0.0,140.0,140.0,140.0,0.0,0.0,141.01,141.01,141.01,0.0,0.0
2019-01-13,144.22,144.22,144.22,0.0,0.0,145.58,145.58,145.58,0.0,0.0,143.83,143.83,143.83,0.0,0.0,145.2,145.2,145.2,0.0,0.0
2019-01-20,144.79,144.79,144.79,0.0,0.0,145.78,145.78,145.78,0.0,0.0,144.63,144.63,144.63,0.0,0.0,145.53,145.53,145.53,0.0,0.0
2019-01-27,147.8,147.8,147.8,0.0,0.0,148.33,148.33,148.33,0.0,0.0,147.24,147.24,147.24,0.0,0.0,148.1,148.1,148.1,0.0,0.0
2019-02-03,148.21,148.21,148.21,0.0,0.0,149.13,149.13,149.13,0.0,0.0,147.82,147.82,147.82,0.0,0.0,149.12,149.12,149.12,0.0,0.0
2019-02-10,153.25,153.25,153.25,0.0,0.0,154.31,154.31,154.31,0.0,0.0,152.87,152.87,152.87,0.0,0.0,154.31,154.31,154.31,0.0,0.0
2019-02-17,154.94,154.94,154.94,0.0,0.0,155.95,155.95,155.95,0.0,0.0,154.77,154.77,154.77,0.0,0.0,155.85,155.85,155.85,0.0,0.0
2019-02-24,155.82,155.82,155.82,0.0,0.0,156.15,156.15,156.15,0.0,0.0,154.61,154.61,154.61,0.0,0.0,156.0,156.0,156.0,0.0,0.0
2019-03-03,149.71,149.71,149.71,0.0,0.0,150.47,150.47,150.47,0.0,0.0,149.38,149.38,149.38,0.0,0.0,150.35,150.35,150.35,0.0,0.0
2019-03-10,153.57,153.57,153.57,0.0,0.0,154.54,154.54,154.54,0.0,0.0,153.33,153.33,153.33,0.0,0.0,153.75,153.75,153.75,0.0,0.0
2019-03-17,153.97,153.97,153.97,0.0,0.0,154.17,154.17,154.17,0.0,0.0,150.01,150.01,150.01,0.0,0.0,150.04,150.04,150.04,0.0,0.0
2019-03-24,153.14,153.14,153.14,0.0,0.0,153.49,153.49,153.49,0.0,0.0,152.23,152.23,152.23,0.0,0.0,152.8,152.8,152.8,0.0,0.0
2019-03-31,156.0,156.0,156.0,0.0,0.0,156.98,156.98,156.98,0.0,0.0,156.0,156.0,156.0,0.0,0.0,156.93,156.93,156.93,0.0,0.0
2019-04-07,157.86,157.86,157.86,0.0,0.0,158.08,158.08,158.08,0.0,0.0,157.09,157.09,157.09,0.0,0.0,157.78,157.78,157.78,0.0,0.0
2019-04-14,156.14,156.14,156.14,0.0,0.0,156.3,156.3,156.3,0.0,0.0,154.95,154.95,154.95,0.0,0.0,156.01,156.01,156.01,0.0,0.0
2019-04-21,157.07,157.07,157.07,0.0,0.0,158.53,158.53,158.53,0.0,0.0,156.65,156.65,156.65,0.0,0.0,158.38,158.38,158.38,0.0,0.0
2019-04-28,157.87,157.87,157.87,0.0,0.0,159.8,159.8,159.8,0.0,0.0,157.73,157.73,157.73,0.0,0.0,159.74,159.74,159.74,0.0,0.0
2019-05-05,154.94,154.94,154.94,0.0,0.0,156.32,156.32,156.32,0.0,0.0,153.08,153.08,153.08,0.0,0.0,155.9,155.9,155.9,0.0,0.0
2019-05-12,153.6,153.6,153.6,0.0,0.0,154.9,154.9,154.9,0.0,0.0,152.69,152.69,152.69,0.0,0.0,152.94,152.94,152.94,0.0,0.0
2019-05-19,150.57,150.57,150.57,0.0,0.0,151.24,151.24,151.24,0.0,0.0,150.08,150.08,150.08,0.0,0.0,150.83,150.83,150.83,0.0,0.0
2019-05-26,146.71,146.71,146.71,0.0,0.0,147.56,147.56,147.56,0.0,0.0,146.09,146.09,146.09,0.0,0.0,146.92,146.92,146.92,0.0,0.0
2019-06-02,152.15,152.15,152.15,0.0,0.0,153.08,153.08,153.08,0.0,0.0,151.91,151.91,151.91,0.0,0.0,152.51,152.51,152.51,0.0,0.0
2019-06-09,154.14,154.14,154.14,0.0,0.0,154.14,154.14,154.14,0.0,0.0,152.96,152.96,152.96,0.0,0.0,153.08,153.08,153.08,0.0,0.0
2019-06-16,156.72,156.72,156.72,0.0,0.0,156.72,156.72,156.72,0.0,0.0,155.47,155.47,155.47,0.0,0.0,155.74,155.74,155.74,0.0,0.0
2019-06-23,155.09,155.09,155.09,0.0,0.0,156.92,156.92,156.92,0.0,0.0,155.09,155.09,155.09,0.0,0.0,156.66,156.66,156.66,0.0,0.0
2019-06-30,157.48,157.48,157.48,0.0,0.0,158.6,158.6,158.6,0.0,0.0,156.78,156.78,156.78,0.0,0.0,158.6,158.6,158.6,0.0,0.0
2019-07-07,157.43,157.43,157.43,0.0,0.0,158.82,158.82,158.82,0.0,0.0,157.26,157.26,157.26,0.0,0.0,158.44,158.44,158.44,0.0,0.0
2019-07-14,157.71,157.71,157.71,0.0,0.0,158.19,158.19,158.19,0.0,0.0,156.64,156.64,156.64,0.0,0.0,156.64,156.64,156.64,0.0,0.0
2019-07-21,158.78,158.78,158.78,0.0,0.0,160.21,160.21,160.21,0.0,0.0,158.78,158.78,158.78,0.0,0.0,159.98,159.98,159.98,0.0,0.0
2019-07-28,155.51,155.51,155.51,0.0,0.0,155.7,155.7,155.7,0.0,0.0,153.43,153.43,153.43,0.0,0.0,154.53,154.53,154.53,0.0,0.0
2019-08-04,154.75,154.75,154.75,0.0,0.0,154.75,154.75,154.75,0.0,0.0,152.96,152.96,152.96,0.0,0.0,153.4,153.4,153.4,0.0,0.0
2019-08-11,149.23,149.23,149.23,0.0,0.0,151.54,151.54,151.54,0.0,0.0,149.21,149.21,149.21,0.0,0.0,151.39,151.39,151.39,0.0,0.0
2019-08-18,152.17,152.17,152.17,0.0,0.0,153.07,153.07,153.07,0.0,0.0,148.44,148.44,148.44,0.0,0.0,148.81,148.81,148.81,0.0,0.0
2019-08-25,152.98,152.98,152.98,0.0,0.0,153.21,153.21,153.21,0.0,0.0,151.49,151.49,151.49,0.0,0.0,152.25,152.25,152.25,0.0,0.0
2019-09-01,154.6,154.6,154.6,0.0,0.0,155.1,155.1,155.1,0.0,0.0,153.9,153.9,153.9,0.0,0.0,154.04,154.04,154.04,0.0,0.0
2019-09-08,158.6,158.6,158.6,0.0,0.0,159.19,159.19,159.19,0.0,0.0,157.77,157.77,157.77,0.0,0.0,157.88,157.88,157.88,0.0,0.0
2019-09-15,156.77,156.77,156.77,0.0,0.0,157.7,157.7,157.7,0.0,0.0,155.57,155.57,155.57,0.0,0.0,156.32,156.32,156.32,0.0,0.0
2019-09-22,155.04,155.04,155.04,0.0,0.0,155.38,155.38,155.38,0.0,0.0,152.58,152.58,152.58,0.0,0.0,153.32,153.32,153.32,0.0,0.0
2019-09-29,150.73,150.73,150.73,0.0,0.0,152.1,152.1,152.1,0.0,0.0,150.13,150.13,150.13,0.0,0.0,152.08,152.08,152.08,0.0,0.0
2019-10-06,152.45,152.45,152.45,0.0,0.0,154.42,154.42,154.42,0.0,0.0,152.4,152.4,152.4,0.0,0.0,153.19,153.19,153.19,0.0,0.0
2019-10-13,154.66,154.66,154.66,0.0,0.0,155.03,155.03,155.03,0.0,0.0,153.39,153.39,153.39,0.0,0.0,154.47,154.47,154.47,0.0,0.0
2019-10-20,155.45,155.45,155.45,0.0,0.0,156.82,156.82,156.82,0.0,0.0,155.19,155.19,155.19,0.0,0.0,156.31,156.31,156.31,0.0,0.0
2019-10-27,157.38,157.38,157.38,0.0,0.0,158.9,158.9,158.9,0.0,0.0,157.05,157.05,157.05,0.0,0.0,158.8,158.8,158.8,0.0,0.0
2019-11-03,159.22,159.22,159.22,0.0,0.0,160.14,160.14,160.14,0.0,0.0,158.95,158.95,158.95,0.0,0.0,160.14,160.14,160.14,0.0,0.0
2019-11-10,160.84,160.84,160.84,0.0,0.0,161.1,161.1,161.1,0.0,0.0,160.29,160.29,160.29,0.0,0.0,161.03,161.03,161.03,0.0,0.0
2019-11-17,160.2,160.2,160.2,0.0,0.0,160.34,160.34,160.34,0.0,0.0,159.34,159.34,159.34,0.0,0.0,160.11,160.11,160.11,0.0,0.0
2019-11-24,163.91,163.91,163.91,0.0,0.0,164.08,164.08,164.08,0.0,0.0,162.84,162.84,162.84,0.0,0.0,163.0,163.0,163.0,0.0,0.0
2019-12-01,163.25,163.25,163.25,0.0,0.0,163.9,163.9,163.9,0.0,0.0,163.24,163.24,163.24,0.0,0.0,163.38,163.38,163.38,0.0,0.0
2019-12-08,163.86,163.86,163.86,0.0,0.0,164.59,164.59,164.59,0.0,0.0,162.66,162.66,162.66,0.0,0.0,163.34,163.34,163.34,0.0,0.0
2019-12-15,166.37,166.37,166.37,0.0,0.0,166.95,166.95,166.95,0.0,0.0,166.12,166.12,166.12,0.0,0.0,166.62,166.62,166.62,0.0,0.0
2019-12-22,166.63,166.63,166.63,0.0,0.0,166.63,166.63,166.63,0.0,0.0,165.29,165.29,165.29,0.0,0.0,165.76,165.76,165.76,0.0,0.0
2019-12-29,164.13,164.13,164.13,0.0,0.0,165.65,165.65,165.65,0.0,0.0,164.1,164.1,164.1,0.0,0.0,165.33,165.33,165.33,0.0,0.0
2020-01-05,166.26,166.26,166.26,0.0,0.0,166.38,166.38,166.38,0.0,0.0,165.25,165.25,165.25,0.0,0.0,165.54,165.54,165.54,0.0,0.0
2020-01-12,170.31,170.31,170.31,0.0,0.0,170.5,170.5,170.5,0.0,0.0,169.18,169.18,169.18,0.0,0.0,169.41,169.41,169.41,0.0,0.0
2020-01-19,168.92,168.92,168.92,0.0,0.0,168.92,168.92,168.92,0.0,0.0,165.61,165.61,165.61,0.0,0.0,166.58,166.58,166.58,0.0,0.0
2020-01-26,164.94,164.94,164.94,0.0,0.0,165.0,165.0,165.0,0.0,0.0,161.86,161.86,161.86,0.0,0.0,162.3,162.3,162.3,0.0,0.0
2020-02-02,167.2,167.2,167.2,0.0,0.0,167.2,167.2,167.2,0.0,0.0,165.7,165.7,165.7,0.0,0.0,166.01,166.01,166.01,0.0,0.0
2020-02-09,169.96,169.96,169.96,0.0,0.0,170.11,170.11,170.11,0.0,0.0,169.07,169.07,169.07,0.0,0.0,169.74,169.74,169.74,0.0,0.0
2020-02-16,169.85,169.85,169.85,0.0,0.0,169.85,169.85,169.85,0.0,0.0,167.98,167.98,167.98,0.0,0.0,168.43,168.43,168.43,0.0,0.0
2020-02-23,145.72,145.72,145.72,0.0,0.0,149.07,149.07,149.07,0.0,0.0,144.43,144.43,144.43,0.0,0.0,148.45,148.45,148.45,0.0,0.0
2020-03-01,144.31,144.31,144.31,0.0,0.0,146.85,146.85,146.85,0.0,0.0,142.19,142.19,142.19,0.0,0.0,145.58,145.58,145.58,0.0,0.0
2020-03-08,122.64,122.64,122.64,0.0,0.0,122.64,122.64,122.64,0.0,0.0,122.64,122.64,122.64,0.0,0.0,122.64,122.64,122.64,0.0,0.0
2020-03-15,101.42,101.42,101.42,0.0,0.0,101.42,101.42,101.42,0.0,0.0,101.42,101.42,101.42,0.0,0.0,101.42,101.42,101.42,0.0,0.0
2020-03-22,114.46,114.46,114.46,0.0,0.0,114.46,114.46,114.46,0.0,0.0,114.46,114.46,114.46,0.0,0.0,114.46,114.46,114.46,0.0,0.0
2020-03-29,108.87,108.87,108.87,0.0,0.0,109.83,109.83,109.83,0.0,0.0,104.82,104.82,104.82,0.0,0.0,106.26,106.26,106.26,0.0,0.0
2020-04-05,124.12,124.12,124.12,0.0,0.0,127.49,127.49,127.49,0.0,0.0,123.7,123.7,123.7,0.0,0.0,125.77,125.77,125.77,0.0,0.0
2020-04-12,124.09,124.09,124.09,0.0,0.0,125.59,125.59,125.59,0.0,0.0,123.29,123.29,123.29,0.0,0.0,124.9,124.9,124.9,0.0,0.0
2020-04-19,123.51,123.51,123.51,0.0,0.0,125.25,125.25,125.25,0.0,0.0,122.31,122.31,122.31,0.0,0.0,124.56,124.56,124.56,0.0,0.0
2020-04-26,127.63,127.63,127.63,0.0,0.0,127.63,127.63,127.63,0.0,0.0,127.63,127.63,127.63,0.0,0.0,127.63,127.63,127.63,0.0,0.0
2020-05-03,133.15,133.15,133.15,0.0,0.0,135.38,135.38,135.38,0.0,0.0,132.52,132.52,132.52,0.0,0.0,135.21,135.21,135.21,0.0,0.0
2020-05-10,125.75,125.75,125.75,0.0,0.0,128.68,128.68,128.68,0.0,0.0,125.39,125.39,125.39,0.0,0.0,128.24,128.24,128.24,0.0,0.0
2020-05-17,137.3,137.3,137.3,0.0,0.0,137.9,137.9,137.9,0.0,0.0,135.94,135.94,135.94,0.0,0.0,137.55,137.55,137.55,0.0,0.0
2020-05-24,141.73,141.73,141.73,0.0,0.0,142.96,142.96,142.96,0.0,0.0,140.42,140.42,140.42,0.0,0.0,142.36,142.36,142.36,0.0,0.0
2020-05-31,153.67,153.67,153.67,0.0,0.0,153.67,153.67,153.67,0.0,0.0,153.67,153.67,153.67,0.0,0.0,153.67,153.67,153.67,0.0,0.0
2020-06-07,144.44,144.44,144.44,0.0,0.0,145.62,145.62,145.62,0.0,0.0,138.86,138.86,138.86,0.0,0.0,142.79,142.79,142.79,0.0,0.0
2020-06-14,148.63,148.63,148.63,0.0,0.0,148.99,148.99,148.99,0.0,0.0,144.75,144.75,144.75,0.0,0.0,145.96,145.96,145.96,0.0,0.0
2020-06-21,143.16,143.16,143.16,0.0,0.0,143.82,143.82,143.82,0.0,0.0,140.54,140.54,140.54,0.0,0.0,140.71,140.71,140.71,0.0,0.0
2020-06-28,145.9,145.9,145.9,0.0,0.0,145.9,145.9,145.9,0.0,0.0,145.9,145.9,145.9,0.0,0.0,145.9,145.9,145.9,0.0,0.0
2020-07-05,146.2,146.2,146.2,0.0,0.0,147.08,147.08,147.08,0.0,0.0,144.55,144.55,144.55,0.0,0.0,144.8,144.8,144.8,0.0,0.0
