Date,Oppenheimer Mid Cap RevenueEtf_Open_average,Oppenheimer Mid Cap RevenueEtf_Open_max,Oppenheimer Mid Cap RevenueEtf_Open_min,Oppenheimer Mid Cap RevenueEtf_Open_volatility,Oppenheimer Mid Cap RevenueEtf_Open_change,Oppenheimer Mid Cap RevenueEtf_High_average,Oppenheimer Mid Cap RevenueEtf_High_max,Oppenheimer Mid Cap RevenueEtf_High_min,Oppenheimer Mid Cap RevenueEtf_High_volatility,Oppenheimer Mid Cap RevenueEtf_High_change,Oppenheimer Mid Cap RevenueEtf_Low_average,Oppenheimer Mid Cap RevenueEtf_Low_max,Oppenheimer Mid Cap RevenueEtf_Low_min,Oppenheimer Mid Cap RevenueEtf_Low_volatility,Oppenheimer Mid Cap RevenueEtf_Low_change,Oppenheimer Mid Cap RevenueEtf_Close_average,Oppenheimer Mid Cap RevenueEtf_Close_max,Oppenheimer Mid Cap RevenueEtf_Close_min,Oppenheimer Mid Cap RevenueEtf_Close_volatility,Oppenheimer Mid Cap RevenueEtf_Close_change
2018-12-16,51.17,51.17,51.17,0.0,0.0,51.56,51.56,51.56,0.0,0.0,49.61,49.61,49.61,0.0,0.0,49.71,49.71,49.71,0.0,0.0
2018-12-23,50.92,50.92,50.92,0.0,0.0,51.52,51.52,51.52,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2018-12-30,51.22,51.22,51.22,0.0,0.0,52.71,52.71,52.71,0.0,0.0,51.22,51.22,51.22,0.0,0.0,52.49,52.49,52.49,0.0,0.0
2019-01-06,55.31,55.31,55.31,0.0,0.0,55.91,55.91,55.91,0.0,0.0,55.31,55.31,55.31,0.0,0.0,55.77,55.77,55.77,0.0,0.0
2019-01-13,56.83,56.83,56.83,0.0,0.0,57.66,57.66,57.66,0.0,0.0,56.75,56.75,56.75,0.0,0.0,57.41,57.41,57.41,0.0,0.0
2019-01-20,57.07,57.07,57.07,0.0,0.0,57.43,57.43,57.43,0.0,0.0,57.07,57.07,57.07,0.0,0.0,57.27,57.27,57.27,0.0,0.0
2019-01-27,57.91,57.91,57.91,0.0,0.0,58.14,58.14,58.14,0.0,0.0,57.68,57.68,57.68,0.0,0.0,57.97,57.97,57.97,0.0,0.0
2019-02-03,57.69,57.69,57.69,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.74,57.74,57.74,0.0,0.0
2019-02-10,59.93,59.93,59.93,0.0,0.0,60.33,60.33,60.33,0.0,0.0,59.93,59.93,59.93,0.0,0.0,60.33,60.33,60.33,0.0,0.0
2019-02-17,61.01,61.01,61.01,0.0,0.0,61.34,61.34,61.34,0.0,0.0,61.01,61.01,61.01,0.0,0.0,61.24,61.24,61.24,0.0,0.0
2019-02-24,61.25,61.25,61.25,0.0,0.0,61.25,61.25,61.25,0.0,0.0,60.56,60.56,60.56,0.0,0.0,60.8,60.8,60.8,0.0,0.0
2019-03-03,58.01,58.01,58.01,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.01,58.01,58.01,0.0,0.0,58.16,58.16,58.16,0.0,0.0
2019-03-10,59.43,59.43,59.43,0.0,0.0,59.86,59.86,59.86,0.0,0.0,59.3,59.3,59.3,0.0,0.0,59.33,59.33,59.33,0.0,0.0
2019-03-17,59.06,59.06,59.06,0.0,0.0,59.06,59.06,59.06,0.0,0.0,57.92,57.92,57.92,0.0,0.0,57.92,57.92,57.92,0.0,0.0
2019-03-24,59.51,59.51,59.51,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.19,59.19,59.19,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2019-03-31,61.4,61.4,61.4,0.0,0.0,61.77,61.77,61.77,0.0,0.0,61.4,61.4,61.4,0.0,0.0,61.77,61.77,61.77,0.0,0.0
2019-04-07,62.28,62.28,62.28,0.0,0.0,62.47,62.47,62.47,0.0,0.0,62.1,62.1,62.1,0.0,0.0,62.33,62.33,62.33,0.0,0.0
2019-04-14,62.23,62.23,62.23,0.0,0.0,62.38,62.38,62.38,0.0,0.0,61.9,61.9,61.9,0.0,0.0,62.31,62.31,62.31,0.0,0.0
2019-04-21,61.89,61.89,61.89,0.0,0.0,62.56,62.56,62.56,0.0,0.0,61.89,61.89,61.89,0.0,0.0,62.53,62.53,62.53,0.0,0.0
2019-04-28,61.71,61.71,61.71,0.0,0.0,62.48,62.48,62.48,0.0,0.0,61.71,61.71,61.71,0.0,0.0,62.43,62.43,62.43,0.0,0.0
2019-05-05,60.0,60.0,60.0,0.0,0.0,60.42,60.42,60.42,0.0,0.0,59.2,59.2,59.2,0.0,0.0,60.37,60.37,60.37,0.0,0.0
2019-05-12,58.91,58.91,58.91,0.0,0.0,59.4,59.4,59.4,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.61,58.61,58.61,0.0,0.0
2019-05-19,57.34,57.34,57.34,0.0,0.0,57.34,57.34,57.34,0.0,0.0,56.91,56.91,56.91,0.0,0.0,57.15,57.15,57.15,0.0,0.0
2019-05-26,55.46,55.46,55.46,0.0,0.0,55.55,55.55,55.55,0.0,0.0,55.17,55.17,55.17,0.0,0.0,55.21,55.21,55.21,0.0,0.0
2019-06-02,57.99,57.99,57.99,0.0,0.0,58.27,58.27,58.27,0.0,0.0,57.97,57.97,57.97,0.0,0.0,58.08,58.08,58.08,0.0,0.0
2019-06-09,58.72,58.72,58.72,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.43,58.43,58.43,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2019-06-16,59.95,59.95,59.95,0.0,0.0,60.08,60.08,60.08,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.85,59.85,59.85,0.0,0.0
2019-06-23,60.19,60.19,60.19,0.0,0.0,61.0,61.0,61.0,0.0,0.0,60.19,60.19,60.19,0.0,0.0,60.93,60.93,60.93,0.0,0.0
2019-06-30,60.2,60.2,60.2,0.0,0.0,60.91,60.91,60.91,0.0,0.0,60.2,60.2,60.2,0.0,0.0,60.91,60.91,60.91,0.0,0.0
2019-07-07,59.6,59.6,59.6,0.0,0.0,60.7,60.7,60.7,0.0,0.0,59.6,59.6,59.6,0.0,0.0,60.6,60.6,60.6,0.0,0.0
2019-07-14,59.82,59.82,59.82,0.0,0.0,60.29,60.29,60.29,0.0,0.0,59.82,59.82,59.82,0.0,0.0,59.95,59.95,59.95,0.0,0.0
2019-07-21,60.76,60.76,60.76,0.0,0.0,61.71,61.71,61.71,0.0,0.0,60.76,60.76,60.76,0.0,0.0,61.61,61.61,61.61,0.0,0.0
2019-07-28,58.64,58.64,58.64,0.0,0.0,58.75,58.75,58.75,0.0,0.0,57.85,57.85,57.85,0.0,0.0,58.19,58.19,58.19,0.0,0.0
2019-08-04,57.96,57.96,57.96,0.0,0.0,57.96,57.96,57.96,0.0,0.0,57.01,57.01,57.01,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2019-08-11,54.48,54.48,54.48,0.0,0.0,55.77,55.77,55.77,0.0,0.0,54.48,54.48,54.48,0.0,0.0,55.71,55.71,55.71,0.0,0.0
2019-08-18,56.01,56.01,56.01,0.0,0.0,56.45,56.45,56.45,0.0,0.0,54.66,54.66,54.66,0.0,0.0,54.7,54.7,54.7,0.0,0.0
2019-08-25,56.52,56.52,56.52,0.0,0.0,56.74,56.74,56.74,0.0,0.0,56.24,56.24,56.24,0.0,0.0,56.43,56.43,56.43,0.0,0.0
2019-09-01,57.75,57.75,57.75,0.0,0.0,58.25,58.25,58.25,0.0,0.0,57.75,57.75,57.75,0.0,0.0,57.92,57.92,57.92,0.0,0.0
2019-09-08,61.1,61.1,61.1,0.0,0.0,61.2,61.2,61.2,0.0,0.0,60.83,60.83,60.83,0.0,0.0,60.84,60.84,60.84,0.0,0.0
2019-09-15,59.94,59.94,59.94,0.0,0.0,60.03,60.03,60.03,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.45,59.45,59.45,0.0,0.0
2019-09-22,59.59,59.59,59.59,0.0,0.0,59.59,59.59,59.59,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.83,58.83,58.83,0.0,0.0
2019-09-29,57.45,57.45,57.45,0.0,0.0,57.96,57.96,57.96,0.0,0.0,57.4,57.4,57.4,0.0,0.0,57.96,57.96,57.96,0.0,0.0
2019-10-06,58.16,58.16,58.16,0.0,0.0,59.48,59.48,59.48,0.0,0.0,58.16,58.16,58.16,0.0,0.0,59.02,59.02,59.02,0.0,0.0
2019-10-13,59.87,59.87,59.87,0.0,0.0,60.35,60.35,60.35,0.0,0.0,59.87,59.87,59.87,0.0,0.0,60.07,60.07,60.07,0.0,0.0
2019-10-20,60.47,60.47,60.47,0.0,0.0,61.49,61.49,61.49,0.0,0.0,60.47,60.47,60.47,0.0,0.0,61.35,61.35,61.35,0.0,0.0
2019-10-27,61.43,61.43,61.43,0.0,0.0,62.35,62.35,62.35,0.0,0.0,61.43,61.43,61.43,0.0,0.0,62.3,62.3,62.3,0.0,0.0
2019-11-03,62.89,62.89,62.89,0.0,0.0,63.33,63.33,63.33,0.0,0.0,62.89,62.89,62.89,0.0,0.0,63.33,63.33,63.33,0.0,0.0
2019-11-10,63.25,63.25,63.25,0.0,0.0,63.35,63.35,63.35,0.0,0.0,63.21,63.21,63.21,0.0,0.0,63.23,63.23,63.23,0.0,0.0
2019-11-17,62.6,62.6,62.6,0.0,0.0,62.61,62.61,62.61,0.0,0.0,62.34,62.34,62.34,0.0,0.0,62.52,62.52,62.52,0.0,0.0
2019-11-24,63.71,63.71,63.71,0.0,0.0,63.95,63.95,63.95,0.0,0.0,63.38,63.38,63.38,0.0,0.0,63.38,63.38,63.38,0.0,0.0
2019-12-01,63.95,63.95,63.95,0.0,0.0,64.32,64.32,64.32,0.0,0.0,63.94,63.94,63.94,0.0,0.0,64.11,64.11,64.11,0.0,0.0
2019-12-08,64.82,64.82,64.82,0.0,0.0,64.86,64.86,64.86,0.0,0.0,64.23,64.23,64.23,0.0,0.0,64.32,64.32,64.32,0.0,0.0
2019-12-15,65.29,65.29,65.29,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.29,65.29,65.29,0.0,0.0,65.47,65.47,65.47,0.0,0.0
2019-12-22,65.59,65.59,65.59,0.0,0.0,65.59,65.59,65.59,0.0,0.0,64.89,64.89,64.89,0.0,0.0,64.92,64.92,64.92,0.0,0.0
2019-12-29,64.43,64.43,64.43,0.0,0.0,64.65,64.65,64.65,0.0,0.0,64.27,64.27,64.27,0.0,0.0,64.5,64.5,64.5,0.0,0.0
2020-01-05,64.32,64.32,64.32,0.0,0.0,64.68,64.68,64.68,0.0,0.0,64.27,64.27,64.27,0.0,0.0,64.34,64.34,64.34,0.0,0.0
2020-01-12,65.8,65.8,65.8,0.0,0.0,65.83,65.83,65.83,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.56,65.56,65.56,0.0,0.0
2020-01-19,64.29,64.29,64.29,0.0,0.0,64.29,64.29,64.29,0.0,0.0,63.62,63.62,63.62,0.0,0.0,63.96,63.96,63.96,0.0,0.0
2020-01-26,62.41,62.41,62.41,0.0,0.0,62.58,62.58,62.58,0.0,0.0,61.79,61.79,61.79,0.0,0.0,61.79,61.79,61.79,0.0,0.0
2020-02-02,63.53,63.53,63.53,0.0,0.0,63.53,63.53,63.53,0.0,0.0,62.89,62.89,62.89,0.0,0.0,63.05,63.05,63.05,0.0,0.0
2020-02-09,64.3,64.3,64.3,0.0,0.0,64.34,64.34,64.34,0.0,0.0,63.97,63.97,63.97,0.0,0.0,64.11,64.11,64.11,0.0,0.0
2020-02-16,63.46,63.46,63.46,0.0,0.0,63.84,63.84,63.84,0.0,0.0,63.46,63.46,63.46,0.0,0.0,63.65,63.65,63.65,0.0,0.0
2020-02-23,53.68,53.68,53.68,0.0,0.0,55.0,55.0,55.0,0.0,0.0,53.1,53.1,53.1,0.0,0.0,54.67,54.67,54.67,0.0,0.0
2020-03-01,52.61,52.61,52.61,0.0,0.0,53.58,53.58,53.58,0.0,0.0,52.18,52.18,52.18,0.0,0.0,53.27,53.27,53.27,0.0,0.0
2020-03-08,44.6,44.6,44.6,0.0,0.0,44.6,44.6,44.6,0.0,0.0,44.6,44.6,44.6,0.0,0.0,44.6,44.6,44.6,0.0,0.0
2020-03-15,36.71,36.71,36.71,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.71,36.71,36.71,0.0,0.0
2020-03-22,40.6,40.6,40.6,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2020-03-29,38.61,38.61,38.61,0.0,0.0,39.05,39.05,39.05,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2020-04-05,45.12,45.12,45.12,0.0,0.0,46.46,46.46,46.46,0.0,0.0,44.94,44.94,44.94,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2020-04-12,44.61,44.61,44.61,0.0,0.0,44.96,44.96,44.96,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2020-04-19,43.83,43.83,43.83,0.0,0.0,44.62,44.62,44.62,0.0,0.0,43.67,43.67,43.67,0.0,0.0,44.43,44.43,44.43,0.0,0.0
2020-04-26,46.07,46.07,46.07,0.0,0.0,46.07,46.07,46.07,0.0,0.0,46.07,46.07,46.07,0.0,0.0,46.07,46.07,46.07,0.0,0.0
2020-05-03,46.99,46.99,46.99,0.0,0.0,48.42,48.42,48.42,0.0,0.0,46.99,46.99,46.99,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2020-05-10,44.89,44.89,44.89,0.0,0.0,45.25,45.25,45.25,0.0,0.0,44.89,44.89,44.89,0.0,0.0,45.18,45.18,45.18,0.0,0.0
2020-05-17,49.08,49.08,49.08,0.0,0.0,49.19,49.19,49.19,0.0,0.0,48.54,48.54,48.54,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2020-05-24,51.26,51.26,51.26,0.0,0.0,51.5,51.5,51.5,0.0,0.0,50.82,50.82,50.82,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2020-05-31,56.79,56.79,56.79,0.0,0.0,56.79,56.79,56.79,0.0,0.0,56.79,56.79,56.79,0.0,0.0,56.79,56.79,56.79,0.0,0.0
2020-06-07,51.72,51.72,51.72,0.0,0.0,52.54,52.54,52.54,0.0,0.0,50.17,50.17,50.17,0.0,0.0,51.61,51.61,51.61,0.0,0.0
2020-06-14,53.12,53.12,53.12,0.0,0.0,53.12,53.12,53.12,0.0,0.0,51.99,51.99,51.99,0.0,0.0,52.26,52.26,52.26,0.0,0.0
2020-06-21,50.19,50.19,50.19,0.0,0.0,50.19,50.19,50.19,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.25,49.25,49.25,0.0,0.0
2020-06-28,50.84,50.84,50.84,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.84,50.84,50.84,0.0,0.0
2020-07-05,51.05,51.05,51.05,0.0,0.0,51.05,51.05,51.05,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.39,50.39,50.39,0.0,0.0
