Date,SPDR MSCI World StrategicFactorsEtf_Open_average,SPDR MSCI World StrategicFactorsEtf_Open_max,SPDR MSCI World StrategicFactorsEtf_Open_min,SPDR MSCI World StrategicFactorsEtf_Open_volatility,SPDR MSCI World StrategicFactorsEtf_Open_change,SPDR MSCI World StrategicFactorsEtf_High_average,SPDR MSCI World StrategicFactorsEtf_High_max,SPDR MSCI World StrategicFactorsEtf_High_min,SPDR MSCI World StrategicFactorsEtf_High_volatility,SPDR MSCI World StrategicFactorsEtf_High_change,SPDR MSCI World StrategicFactorsEtf_Low_average,SPDR MSCI World StrategicFactorsEtf_Low_max,SPDR MSCI World StrategicFactorsEtf_Low_min,SPDR MSCI World StrategicFactorsEtf_Low_volatility,SPDR MSCI World StrategicFactorsEtf_Low_change,SPDR MSCI World StrategicFactorsEtf_Close_average,SPDR MSCI World StrategicFactorsEtf_Close_max,SPDR MSCI World StrategicFactorsEtf_Close_min,SPDR MSCI World StrategicFactorsEtf_Close_volatility,SPDR MSCI World StrategicFactorsEtf_Close_change
2018-03-25,75.21,75.21,75.21,0.0,0.0,75.21,75.21,75.21,0.0,0.0,75.21,75.21,75.21,0.0,0.0,75.21,75.21,75.21,0.0,0.0
2018-04-01,74.9,74.9,74.9,0.0,0.0,75.06,75.06,75.06,0.0,0.0,73.74,73.74,73.74,0.0,0.0,73.83,73.83,73.83,0.0,0.0
2018-04-08,75.56,75.56,75.56,0.0,0.0,75.56,75.56,75.56,0.0,0.0,75.56,75.56,75.56,0.0,0.0,75.56,75.56,75.56,0.0,0.0
2018-04-15,75.62,75.62,75.62,0.0,0.0,75.62,75.62,75.62,0.0,0.0,75.62,75.62,75.62,0.0,0.0,75.62,75.62,75.62,0.0,0.0
2018-04-22,75.2,75.2,75.2,0.0,0.0,75.2,75.2,75.2,0.0,0.0,75.2,75.2,75.2,0.0,0.0,75.2,75.2,75.2,0.0,0.0
2018-04-29,75.14,75.14,75.14,0.0,0.0,75.14,75.14,75.14,0.0,0.0,75.14,75.14,75.14,0.0,0.0,75.14,75.14,75.14,0.0,0.0
2018-05-06,75.14,75.14,75.14,0.0,0.0,75.14,75.14,75.14,0.0,0.0,75.14,75.14,75.14,0.0,0.0,75.14,75.14,75.14,0.0,0.0
2018-05-13,75.99,75.99,75.99,0.0,0.0,75.99,75.99,75.99,0.0,0.0,75.99,75.99,75.99,0.0,0.0,75.99,75.99,75.99,0.0,0.0
2018-05-20,75.95,75.95,75.95,0.0,0.0,75.95,75.95,75.95,0.0,0.0,75.95,75.95,75.95,0.0,0.0,75.95,75.95,75.95,0.0,0.0
2018-05-27,75.58,75.58,75.58,0.0,0.0,75.64,75.64,75.64,0.0,0.0,75.58,75.58,75.58,0.0,0.0,75.64,75.64,75.64,0.0,0.0
2018-06-03,76.09,76.09,76.09,0.0,0.0,76.11,76.11,76.11,0.0,0.0,76.09,76.09,76.09,0.0,0.0,76.11,76.11,76.11,0.0,0.0
2018-06-10,76.2,76.2,76.2,0.0,0.0,76.2,76.2,76.2,0.0,0.0,76.0,76.0,76.0,0.0,0.0,76.18,76.18,76.18,0.0,0.0
2018-06-17,75.68,75.68,75.68,0.0,0.0,75.68,75.68,75.68,0.0,0.0,75.68,75.68,75.68,0.0,0.0,75.68,75.68,75.68,0.0,0.0
2018-06-24,74.78,74.78,74.78,0.0,0.0,74.78,74.78,74.78,0.0,0.0,74.78,74.78,74.78,0.0,0.0,74.78,74.78,74.78,0.0,0.0
2018-07-01,75.37,75.37,75.37,0.0,0.0,75.37,75.37,75.37,0.0,0.0,75.29,75.29,75.29,0.0,0.0,75.29,75.29,75.29,0.0,0.0
2018-07-08,76.18,76.18,76.18,0.0,0.0,76.18,76.18,76.18,0.0,0.0,76.18,76.18,76.18,0.0,0.0,76.18,76.18,76.18,0.0,0.0
2018-07-15,76.56,76.56,76.56,0.0,0.0,76.56,76.56,76.56,0.0,0.0,76.54,76.54,76.54,0.0,0.0,76.54,76.54,76.54,0.0,0.0
2018-07-22,77.08,77.08,77.08,0.0,0.0,77.08,77.08,77.08,0.0,0.0,77.08,77.08,77.08,0.0,0.0,77.08,77.08,77.08,0.0,0.0
2018-07-29,76.33,76.33,76.33,0.0,0.0,76.33,76.33,76.33,0.0,0.0,76.33,76.33,76.33,0.0,0.0,76.33,76.33,76.33,0.0,0.0
2018-08-05,76.66,76.66,76.66,0.0,0.0,76.66,76.66,76.66,0.0,0.0,76.6,76.6,76.6,0.0,0.0,76.6,76.6,76.6,0.0,0.0
2018-08-12,76.61,76.61,76.61,0.0,0.0,76.67,76.67,76.67,0.0,0.0,76.61,76.61,76.61,0.0,0.0,76.67,76.67,76.67,0.0,0.0
2018-08-19,77.22,77.22,77.22,0.0,0.0,77.47,77.47,77.47,0.0,0.0,77.2,77.2,77.2,0.0,0.0,77.42,77.42,77.42,0.0,0.0
2018-08-26,77.73,77.73,77.73,0.0,0.0,77.81,77.81,77.81,0.0,0.0,77.73,77.73,77.73,0.0,0.0,77.78,77.78,77.78,0.0,0.0
2018-09-02,77.12,77.12,77.12,0.0,0.0,77.12,77.12,77.12,0.0,0.0,76.93,76.93,76.93,0.0,0.0,76.93,76.93,76.93,0.0,0.0
2018-09-09,77.83,77.83,77.83,0.0,0.0,77.83,77.83,77.83,0.0,0.0,77.83,77.83,77.83,0.0,0.0,77.83,77.83,77.83,0.0,0.0
2018-09-16,78.96,78.96,78.96,0.0,0.0,79.12,79.12,79.12,0.0,0.0,78.96,78.96,78.96,0.0,0.0,79.09,79.09,79.09,0.0,0.0
2018-09-23,78.47,78.47,78.47,0.0,0.0,78.61,78.61,78.61,0.0,0.0,78.47,78.47,78.47,0.0,0.0,78.5,78.5,78.5,0.0,0.0
2018-09-30,79.55,79.55,79.55,0.0,0.0,79.55,79.55,79.55,0.0,0.0,79.55,79.55,79.55,0.0,0.0,79.55,79.55,79.55,0.0,0.0
2018-10-07,73.94,73.94,73.94,0.0,0.0,73.94,73.94,73.94,0.0,0.0,73.94,73.94,73.94,0.0,0.0,73.94,73.94,73.94,0.0,0.0
2018-10-14,74.81,74.81,74.81,0.0,0.0,74.95,74.95,74.95,0.0,0.0,74.81,74.81,74.81,0.0,0.0,74.95,74.95,74.95,0.0,0.0
2018-10-21,72.27,72.27,72.27,0.0,0.0,72.58,72.58,72.58,0.0,0.0,72.27,72.27,72.27,0.0,0.0,72.38,72.38,72.38,0.0,0.0
2018-10-28,73.48,73.48,73.48,0.0,0.0,73.48,73.48,73.48,0.0,0.0,73.48,73.48,73.48,0.0,0.0,73.48,73.48,73.48,0.0,0.0
2018-11-04,75.03,75.03,75.03,0.0,0.0,75.03,75.03,75.03,0.0,0.0,74.88,74.88,74.88,0.0,0.0,74.88,74.88,74.88,0.0,0.0
2018-11-11,74.42,74.42,74.42,0.0,0.0,74.42,74.42,74.42,0.0,0.0,74.36,74.36,74.36,0.0,0.0,74.36,74.36,74.36,0.0,0.0
2018-11-18,72.88,72.88,72.88,0.0,0.0,73.1,73.1,73.1,0.0,0.0,72.88,72.88,72.88,0.0,0.0,72.93,72.93,72.93,0.0,0.0
2018-11-25,74.37,74.37,74.37,0.0,0.0,74.38,74.38,74.38,0.0,0.0,74.37,74.37,74.37,0.0,0.0,74.38,74.38,74.38,0.0,0.0
2018-12-02,73.19,73.19,73.19,0.0,0.0,73.19,73.19,73.19,0.0,0.0,71.92,71.92,71.92,0.0,0.0,72.38,72.38,72.38,0.0,0.0
2018-12-09,72.23,72.23,72.23,0.0,0.0,72.33,72.33,72.33,0.0,0.0,71.67,71.67,71.67,0.0,0.0,71.73,71.73,71.73,0.0,0.0
2018-12-16,66.89,66.89,66.89,0.0,0.0,66.89,66.89,66.89,0.0,0.0,66.8,66.8,66.8,0.0,0.0,66.8,66.8,66.8,0.0,0.0
2018-12-23,68.1,68.1,68.1,0.0,0.0,68.21,68.21,68.21,0.0,0.0,68.1,68.1,68.1,0.0,0.0,68.21,68.21,68.21,0.0,0.0
2018-12-30,69.1,69.1,69.1,0.0,0.0,69.48,69.48,69.48,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.48,69.48,69.48,0.0,0.0
2019-01-06,70.77,70.77,70.77,0.0,0.0,70.96,70.96,70.96,0.0,0.0,70.72,70.72,70.72,0.0,0.0,70.89,70.89,70.89,0.0,0.0
2019-01-13,72.02,72.02,72.02,0.0,0.0,72.46,72.46,72.46,0.0,0.0,72.02,72.02,72.02,0.0,0.0,72.39,72.39,72.39,0.0,0.0
2019-01-20,72.35,72.35,72.35,0.0,0.0,72.5,72.5,72.5,0.0,0.0,72.35,72.35,72.35,0.0,0.0,72.39,72.39,72.39,0.0,0.0
2019-01-27,73.59,73.59,73.59,0.0,0.0,73.59,73.59,73.59,0.0,0.0,73.57,73.57,73.57,0.0,0.0,73.57,73.57,73.57,0.0,0.0
2019-02-03,73.47,73.47,73.47,0.0,0.0,73.56,73.56,73.56,0.0,0.0,73.47,73.47,73.47,0.0,0.0,73.56,73.56,73.56,0.0,0.0
2019-02-10,74.93,74.93,74.93,0.0,0.0,75.22,75.22,75.22,0.0,0.0,74.93,74.93,74.93,0.0,0.0,75.22,75.22,75.22,0.0,0.0
2019-02-17,75.9,75.9,75.9,0.0,0.0,75.91,75.91,75.91,0.0,0.0,75.86,75.86,75.86,0.0,0.0,75.86,75.86,75.86,0.0,0.0
2019-02-24,76.23,76.23,76.23,0.0,0.0,76.24,76.24,76.24,0.0,0.0,76.01,76.01,76.01,0.0,0.0,76.24,76.24,76.24,0.0,0.0
2019-03-03,74.88,74.88,74.88,0.0,0.0,74.99,74.99,74.99,0.0,0.0,74.88,74.88,74.88,0.0,0.0,74.99,74.99,74.99,0.0,0.0
2019-03-10,76.87,76.87,76.87,0.0,0.0,76.87,76.87,76.87,0.0,0.0,76.87,76.87,76.87,0.0,0.0,76.87,76.87,76.87,0.0,0.0
2019-03-17,76.48,76.48,76.48,0.0,0.0,76.48,76.48,76.48,0.0,0.0,76.19,76.19,76.19,0.0,0.0,76.19,76.19,76.19,0.0,0.0
2019-03-24,77.08,77.08,77.08,0.0,0.0,77.08,77.08,77.08,0.0,0.0,77.08,77.08,77.08,0.0,0.0,77.08,77.08,77.08,0.0,0.0
2019-03-31,78.37,78.37,78.37,0.0,0.0,78.37,78.37,78.37,0.0,0.0,78.3,78.3,78.3,0.0,0.0,78.3,78.3,78.3,0.0,0.0
2019-04-07,78.5,78.5,78.5,0.0,0.0,78.7,78.7,78.7,0.0,0.0,78.5,78.5,78.5,0.0,0.0,78.7,78.7,78.7,0.0,0.0
2019-04-14,78.58,78.58,78.58,0.0,0.0,78.71,78.71,78.71,0.0,0.0,78.58,78.58,78.58,0.0,0.0,78.71,78.71,78.71,0.0,0.0
2019-04-21,78.82,78.82,78.82,0.0,0.0,79.05,79.05,79.05,0.0,0.0,78.82,78.82,78.82,0.0,0.0,79.05,79.05,79.05,0.0,0.0
2019-04-28,79.13,79.13,79.13,0.0,0.0,79.33,79.33,79.33,0.0,0.0,79.07,79.07,79.07,0.0,0.0,79.33,79.33,79.33,0.0,0.0
2019-05-05,78.06,78.06,78.06,0.0,0.0,78.06,78.06,78.06,0.0,0.0,78.06,78.06,78.06,0.0,0.0,78.06,78.06,78.06,0.0,0.0
2019-05-12,77.99,77.99,77.99,0.0,0.0,77.99,77.99,77.99,0.0,0.0,77.88,77.88,77.88,0.0,0.0,77.88,77.88,77.88,0.0,0.0
2019-05-19,77.8,77.8,77.8,0.0,0.0,77.8,77.8,77.8,0.0,0.0,77.51,77.51,77.51,0.0,0.0,77.51,77.51,77.51,0.0,0.0
2019-05-26,75.84,75.84,75.84,0.0,0.0,75.84,75.84,75.84,0.0,0.0,75.84,75.84,75.84,0.0,0.0,75.84,75.84,75.84,0.0,0.0
2019-06-02,78.07,78.07,78.07,0.0,0.0,78.07,78.07,78.07,0.0,0.0,78.0,78.0,78.0,0.0,0.0,78.0,78.0,78.0,0.0,0.0
2019-06-09,78.09,78.09,78.09,0.0,0.0,78.09,78.09,78.09,0.0,0.0,78.09,78.09,78.09,0.0,0.0,78.09,78.09,78.09,0.0,0.0
2019-06-16,79.68,79.68,79.68,0.0,0.0,79.68,79.68,79.68,0.0,0.0,79.68,79.68,79.68,0.0,0.0,79.68,79.68,79.68,0.0,0.0
2019-06-23,79.38,79.38,79.38,0.0,0.0,79.49,79.49,79.49,0.0,0.0,79.38,79.38,79.38,0.0,0.0,79.49,79.49,79.49,0.0,0.0
2019-06-30,80.44,80.44,80.44,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.44,80.44,80.44,0.0,0.0,80.58,80.58,80.58,0.0,0.0
2019-07-07,80.99,80.99,80.99,0.0,0.0,80.99,80.99,80.99,0.0,0.0,80.66,80.66,80.66,0.0,0.0,80.81,80.81,80.81,0.0,0.0
2019-07-14,80.29,80.29,80.29,0.0,0.0,80.29,80.29,80.29,0.0,0.0,80.29,80.29,80.29,0.0,0.0,80.29,80.29,80.29,0.0,0.0
2019-07-21,80.79,80.79,80.79,0.0,0.0,80.92,80.92,80.92,0.0,0.0,80.79,80.79,80.79,0.0,0.0,80.92,80.92,80.92,0.0,0.0
2019-07-28,79.29,79.29,79.29,0.0,0.0,79.29,79.29,79.29,0.0,0.0,78.87,78.87,78.87,0.0,0.0,78.87,78.87,78.87,0.0,0.0
2019-08-04,79.65,79.65,79.65,0.0,0.0,79.65,79.65,79.65,0.0,0.0,78.5,78.5,78.5,0.0,0.0,78.8,78.8,78.8,0.0,0.0
2019-08-11,78.02,78.02,78.02,0.0,0.0,78.16,78.16,78.16,0.0,0.0,78.02,78.02,78.02,0.0,0.0,78.16,78.16,78.16,0.0,0.0
2019-08-18,78.28,78.28,78.28,0.0,0.0,78.28,78.28,78.28,0.0,0.0,77.11,77.11,77.11,0.0,0.0,77.11,77.11,77.11,0.0,0.0
2019-08-25,79.26,79.26,79.26,0.0,0.0,79.26,79.26,79.26,0.0,0.0,78.96,78.96,78.96,0.0,0.0,79.11,79.11,79.11,0.0,0.0
2019-09-01,80.54,80.54,80.54,0.0,0.0,80.64,80.64,80.64,0.0,0.0,80.49,80.49,80.49,0.0,0.0,80.49,80.49,80.49,0.0,0.0
2019-09-08,81.16,81.16,81.16,0.0,0.0,81.19,81.19,81.19,0.0,0.0,81.1,81.1,81.1,0.0,0.0,81.1,81.1,81.1,0.0,0.0
2019-09-15,81.06,81.06,81.06,0.0,0.0,81.36,81.36,81.36,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0
2019-09-22,80.67,80.67,80.67,0.0,0.0,80.67,80.67,80.67,0.0,0.0,80.43,80.43,80.43,0.0,0.0,80.43,80.43,80.43,0.0,0.0
2019-09-29,79.63,79.63,79.63,0.0,0.0,80.25,80.25,80.25,0.0,0.0,79.63,79.63,79.63,0.0,0.0,80.25,80.25,80.25,0.0,0.0
2019-10-06,81.04,81.04,81.04,0.0,0.0,81.04,81.04,81.04,0.0,0.0,81.04,81.04,81.04,0.0,0.0,81.04,81.04,81.04,0.0,0.0
2019-10-13,81.54,81.54,81.54,0.0,0.0,81.54,81.54,81.54,0.0,0.0,81.52,81.52,81.52,0.0,0.0,81.52,81.52,81.52,0.0,0.0
2019-10-20,81.8,81.8,81.8,0.0,0.0,82.32,82.32,82.32,0.0,0.0,81.8,81.8,81.8,0.0,0.0,82.27,82.27,82.27,0.0,0.0
2019-10-27,83.42,83.42,83.42,0.0,0.0,83.42,83.42,83.42,0.0,0.0,82.97,82.97,82.97,0.0,0.0,83.27,83.27,83.27,0.0,0.0
2019-11-03,83.42,83.42,83.42,0.0,0.0,83.56,83.56,83.56,0.0,0.0,83.35,83.35,83.35,0.0,0.0,83.56,83.56,83.56,0.0,0.0
2019-11-10,83.87,83.87,83.87,0.0,0.0,84.03,84.03,84.03,0.0,0.0,83.87,83.87,83.87,0.0,0.0,84.03,84.03,84.03,0.0,0.0
2019-11-17,83.72,83.72,83.72,0.0,0.0,83.92,83.92,83.92,0.0,0.0,83.72,83.72,83.72,0.0,0.0,83.84,83.84,83.84,0.0,0.0
2019-11-24,84.79,84.79,84.79,0.0,0.0,84.79,84.79,84.79,0.0,0.0,84.49,84.49,84.49,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2019-12-01,85.01,85.01,85.01,0.0,0.0,85.01,85.01,85.01,0.0,0.0,84.92,84.92,84.92,0.0,0.0,84.92,84.92,84.92,0.0,0.0
2019-12-08,85.33,85.33,85.33,0.0,0.0,85.33,85.33,85.33,0.0,0.0,85.33,85.33,85.33,0.0,0.0,85.33,85.33,85.33,0.0,0.0
2019-12-15,85.43,85.43,85.43,0.0,0.0,85.43,85.43,85.43,0.0,0.0,85.32,85.32,85.32,0.0,0.0,85.32,85.32,85.32,0.0,0.0
2019-12-22,85.69,85.69,85.69,0.0,0.0,85.74,85.74,85.74,0.0,0.0,85.69,85.69,85.69,0.0,0.0,85.72,85.72,85.72,0.0,0.0
2019-12-29,85.85,85.85,85.85,0.0,0.0,85.85,85.85,85.85,0.0,0.0,85.56,85.56,85.56,0.0,0.0,85.56,85.56,85.56,0.0,0.0
2020-01-05,86.53,86.53,86.53,0.0,0.0,86.53,86.53,86.53,0.0,0.0,86.18,86.18,86.18,0.0,0.0,86.18,86.18,86.18,0.0,0.0
2020-01-12,87.83,87.83,87.83,0.0,0.0,87.85,87.85,87.85,0.0,0.0,87.83,87.83,87.83,0.0,0.0,87.85,87.85,87.85,0.0,0.0
2020-01-19,87.5,87.5,87.5,0.0,0.0,87.5,87.5,87.5,0.0,0.0,87.35,87.35,87.35,0.0,0.0,87.35,87.35,87.35,0.0,0.0
2020-01-26,86.0,86.0,86.0,0.0,0.0,86.05,86.05,86.05,0.0,0.0,85.39,85.39,85.39,0.0,0.0,85.82,85.82,85.82,0.0,0.0
2020-02-02,87.89,87.89,87.89,0.0,0.0,87.89,87.89,87.89,0.0,0.0,87.82,87.82,87.82,0.0,0.0,87.82,87.82,87.82,0.0,0.0
2020-02-09,88.63,88.63,88.63,0.0,0.0,88.67,88.67,88.67,0.0,0.0,88.6,88.6,88.6,0.0,0.0,88.67,88.67,88.67,0.0,0.0
2020-02-16,87.84,87.84,87.84,0.0,0.0,87.84,87.84,87.84,0.0,0.0,87.64,87.64,87.64,0.0,0.0,87.78,87.78,87.78,0.0,0.0
2020-02-23,76.95,76.95,76.95,0.0,0.0,78.49,78.49,78.49,0.0,0.0,76.87,76.87,76.87,0.0,0.0,78.39,78.39,78.39,0.0,0.0
2020-03-01,79.15,79.15,79.15,0.0,0.0,79.92,79.92,79.92,0.0,0.0,79.15,79.15,79.15,0.0,0.0,79.92,79.92,79.92,0.0,0.0
2020-03-08,70.62,70.62,70.62,0.0,0.0,70.62,70.62,70.62,0.0,0.0,70.62,70.62,70.62,0.0,0.0,70.62,70.62,70.62,0.0,0.0
2020-03-15,61.82,61.82,61.82,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.82,61.82,61.82,0.0,0.0
2020-03-22,68.29,68.29,68.29,0.0,0.0,68.29,68.29,68.29,0.0,0.0,68.29,68.29,68.29,0.0,0.0,68.29,68.29,68.29,0.0,0.0
2020-03-29,67.06,67.06,67.06,0.0,0.0,67.06,67.06,67.06,0.0,0.0,66.69,66.69,66.69,0.0,0.0,66.75,66.75,66.75,0.0,0.0
2020-04-05,73.52,73.52,73.52,0.0,0.0,73.71,73.71,73.71,0.0,0.0,73.41,73.41,73.41,0.0,0.0,73.71,73.71,73.71,0.0,0.0
2020-04-12,74.91,74.91,74.91,0.0,0.0,74.91,74.91,74.91,0.0,0.0,74.91,74.91,74.91,0.0,0.0,74.91,74.91,74.91,0.0,0.0
2020-04-19,73.26,73.26,73.26,0.0,0.0,73.98,73.98,73.98,0.0,0.0,73.26,73.26,73.26,0.0,0.0,73.98,73.98,73.98,0.0,0.0
2020-04-26,73.68,73.68,73.68,0.0,0.0,73.68,73.68,73.68,0.0,0.0,73.68,73.68,73.68,0.0,0.0,73.68,73.68,73.68,0.0,0.0
2020-05-03,75.68,75.68,75.68,0.0,0.0,75.95,75.95,75.95,0.0,0.0,75.68,75.68,75.68,0.0,0.0,75.95,75.95,75.95,0.0,0.0
2020-05-10,74.0,74.0,74.0,0.0,0.0,74.32,74.32,74.32,0.0,0.0,74.0,74.0,74.0,0.0,0.0,74.32,74.32,74.32,0.0,0.0
2020-05-17,76.1,76.1,76.1,0.0,0.0,76.24,76.24,76.24,0.0,0.0,76.1,76.1,76.1,0.0,0.0,76.24,76.24,76.24,0.0,0.0
2020-05-24,78.75,78.75,78.75,0.0,0.0,78.86,78.86,78.86,0.0,0.0,78.75,78.75,78.75,0.0,0.0,78.86,78.86,78.86,0.0,0.0
2020-05-31,81.83,81.83,81.83,0.0,0.0,81.83,81.83,81.83,0.0,0.0,81.83,81.83,81.83,0.0,0.0,81.83,81.83,81.83,0.0,0.0
2020-06-07,78.74,78.74,78.74,0.0,0.0,78.74,78.74,78.74,0.0,0.0,78.27,78.27,78.27,0.0,0.0,78.27,78.27,78.27,0.0,0.0
2020-06-14,79.84,79.84,79.84,0.0,0.0,79.84,79.84,79.84,0.0,0.0,79.08,79.08,79.08,0.0,0.0,79.17,79.17,79.17,0.0,0.0
2020-06-21,77.45,77.45,77.45,0.0,0.0,77.45,77.45,77.45,0.0,0.0,77.45,77.45,77.45,0.0,0.0,77.45,77.45,77.45,0.0,0.0
2020-06-28,79.56,79.56,79.56,0.0,0.0,79.56,79.56,79.56,0.0,0.0,79.56,79.56,79.56,0.0,0.0,79.56,79.56,79.56,0.0,0.0
2020-07-05,79.65,79.65,79.65,0.0,0.0,79.65,79.65,79.65,0.0,0.0,79.65,79.65,79.65,0.0,0.0,79.65,79.65,79.65,0.0,0.0
