Date,Reaves UtilitiesEtf_Open_average,Reaves UtilitiesEtf_Open_max,Reaves UtilitiesEtf_Open_min,Reaves UtilitiesEtf_Open_volatility,Reaves UtilitiesEtf_Open_change,Reaves UtilitiesEtf_High_average,Reaves UtilitiesEtf_High_max,Reaves UtilitiesEtf_High_min,Reaves UtilitiesEtf_High_volatility,Reaves UtilitiesEtf_High_change,Reaves UtilitiesEtf_Low_average,Reaves UtilitiesEtf_Low_max,Reaves UtilitiesEtf_Low_min,Reaves UtilitiesEtf_Low_volatility,Reaves UtilitiesEtf_Low_change,Reaves UtilitiesEtf_Close_average,Reaves UtilitiesEtf_Close_max,Reaves UtilitiesEtf_Close_min,Reaves UtilitiesEtf_Close_volatility,Reaves UtilitiesEtf_Close_change
2018-10-21,33.93,33.93,33.93,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.9,33.9,33.9,0.0,0.0
2018-10-28,34.13,34.13,34.13,0.0,0.0,34.13,34.13,34.13,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2018-11-04,34.95,34.95,34.95,0.0,0.0,35.04,35.04,35.04,0.0,0.0,34.95,34.95,34.95,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2018-11-11,35.1,35.1,35.1,0.0,0.0,35.17,35.17,35.17,0.0,0.0,35.09,35.09,35.09,0.0,0.0,35.17,35.17,35.17,0.0,0.0
2018-11-18,35.03,35.03,35.03,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.76,34.76,34.76,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2018-11-25,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2018-12-02,35.63,35.63,35.63,0.0,0.0,35.84,35.84,35.84,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.84,35.84,35.84,0.0,0.0
2018-12-09,35.92,35.92,35.92,0.0,0.0,36.28,36.28,36.28,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.99,35.99,35.99,0.0,0.0
2018-12-16,34.16,34.16,34.16,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.16,34.16,34.16,0.0,0.0
2018-12-23,33.38,33.38,33.38,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2018-12-30,33.3,33.3,33.3,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2019-01-06,34.1,34.1,34.1,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2019-01-13,34.36,34.36,34.36,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2019-01-20,35.19,35.19,35.19,0.0,0.0,35.19,35.19,35.19,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.19,34.19,34.19,0.0,0.0
2019-01-27,34.88,34.88,34.88,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.78,34.78,34.78,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2019-02-03,35.24,35.24,35.24,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.08,35.08,35.08,0.0,0.0,35.34,35.34,35.34,0.0,0.0
2019-02-10,35.48,35.48,35.48,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.6,35.6,35.6,0.0,0.0
2019-02-17,36.14,36.14,36.14,0.0,0.0,36.47,36.47,36.47,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.35,36.35,36.35,0.0,0.0
2019-02-24,36.22,36.22,36.22,0.0,0.0,36.34,36.34,36.34,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.34,36.34,36.34,0.0,0.0
2019-03-03,36.49,36.49,36.49,0.0,0.0,36.74,36.74,36.74,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.74,36.74,36.74,0.0,0.0
2019-03-10,37.14,37.14,37.14,0.0,0.0,37.64,37.64,37.64,0.0,0.0,37.14,37.14,37.14,0.0,0.0,37.26,37.26,37.26,0.0,0.0
2019-03-17,37.61,37.61,37.61,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.5,37.5,37.5,0.0,0.0
2019-03-24,37.04,37.04,37.04,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.41,37.41,37.41,0.0,0.0
2019-03-31,37.17,37.17,37.17,0.0,0.0,37.36,37.36,37.36,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.36,37.36,37.36,0.0,0.0
2019-04-07,37.35,37.35,37.35,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2019-04-14,36.97,36.97,36.97,0.0,0.0,37.13,37.13,37.13,0.0,0.0,36.93,36.93,36.93,0.0,0.0,36.93,36.93,36.93,0.0,0.0
2019-04-21,37.38,37.38,37.38,0.0,0.0,37.38,37.38,37.38,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.28,37.28,37.28,0.0,0.0
2019-04-28,37.31,37.31,37.31,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.31,37.31,37.31,0.0,0.0,37.43,37.43,37.43,0.0,0.0
2019-05-05,36.84,36.84,36.84,0.0,0.0,37.34,37.34,37.34,0.0,0.0,36.82,36.82,36.82,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-05-12,40.41,40.41,40.41,0.0,0.0,40.41,40.41,40.41,0.0,0.0,37.83,37.83,37.83,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2019-05-19,38.97,38.97,38.97,0.0,0.0,38.97,38.97,38.97,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.51,38.51,38.51,0.0,0.0
2019-05-26,37.39,37.39,37.39,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.39,37.39,37.39,0.0,0.0,37.6,37.6,37.6,0.0,0.0
2019-06-02,39.25,39.25,39.25,0.0,0.0,39.26,39.26,39.26,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2019-06-09,39.07,39.07,39.07,0.0,0.0,39.16,39.16,39.16,0.0,0.0,39.03,39.03,39.03,0.0,0.0,39.16,39.16,39.16,0.0,0.0
2019-06-16,39.77,39.77,39.77,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.51,39.51,39.51,0.0,0.0
2019-06-23,38.8,38.8,38.8,0.0,0.0,39.02,39.02,39.02,0.0,0.0,38.77,38.77,38.77,0.0,0.0,38.97,38.97,38.97,0.0,0.0
2019-06-30,39.13,39.13,39.13,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.13,39.13,39.13,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2019-07-07,39.75,39.75,39.75,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.18,39.18,39.18,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2019-07-14,39.52,39.52,39.52,0.0,0.0,39.52,39.52,39.52,0.0,0.0,39.08,39.08,39.08,0.0,0.0,39.08,39.08,39.08,0.0,0.0
2019-07-21,39.06,39.06,39.06,0.0,0.0,39.13,39.13,39.13,0.0,0.0,38.89,38.89,38.89,0.0,0.0,38.89,38.89,38.89,0.0,0.0
2019-07-28,39.18,39.18,39.18,0.0,0.0,39.24,39.24,39.24,0.0,0.0,39.01,39.01,39.01,0.0,0.0,39.01,39.01,39.01,0.0,0.0
2019-08-04,39.43,39.43,39.43,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.12,39.12,39.12,0.0,0.0,39.26,39.26,39.26,0.0,0.0
2019-08-11,39.75,39.75,39.75,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.66,39.66,39.66,0.0,0.0
2019-08-18,40.25,40.25,40.25,0.0,0.0,40.29,40.29,40.29,0.0,0.0,39.63,39.63,39.63,0.0,0.0,39.63,39.63,39.63,0.0,0.0
2019-08-25,41.52,41.52,41.52,0.0,0.0,41.52,41.52,41.52,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.63,40.63,40.63,0.0,0.0
2019-09-01,40.8,40.8,40.8,0.0,0.0,40.85,40.85,40.85,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.56,40.56,40.56,0.0,0.0
2019-09-08,40.63,40.63,40.63,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.51,40.51,40.51,0.0,0.0
2019-09-15,41.0,41.0,41.0,0.0,0.0,41.25,41.25,41.25,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.25,41.25,41.25,0.0,0.0
2019-09-22,41.97,41.97,41.97,0.0,0.0,41.97,41.97,41.97,0.0,0.0,41.47,41.47,41.47,0.0,0.0,41.61,41.61,41.61,0.0,0.0
2019-09-29,41.49,41.49,41.49,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.25,41.25,41.25,0.0,0.0,41.69,41.69,41.69,0.0,0.0
2019-10-06,41.11,41.11,41.11,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.06,41.06,41.06,0.0,0.0,41.12,41.12,41.12,0.0,0.0
2019-10-13,40.8,40.8,40.8,0.0,0.0,41.11,41.11,41.11,0.0,0.0,40.69,40.69,40.69,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2019-10-20,41.49,41.49,41.49,0.0,0.0,41.49,41.49,41.49,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.11,41.11,41.11,0.0,0.0
2019-10-27,41.2,41.2,41.2,0.0,0.0,41.31,41.31,41.31,0.0,0.0,41.05,41.05,41.05,0.0,0.0,41.05,41.05,41.05,0.0,0.0
2019-11-03,39.26,39.26,39.26,0.0,0.0,39.57,39.57,39.57,0.0,0.0,39.14,39.14,39.14,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2019-11-10,39.71,39.71,39.71,0.0,0.0,39.95,39.95,39.95,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.94,39.94,39.94,0.0,0.0
2019-11-17,40.49,40.49,40.49,0.0,0.0,40.49,40.49,40.49,0.0,0.0,39.86,39.86,39.86,0.0,0.0,40.08,40.08,40.08,0.0,0.0
2019-11-24,40.03,40.03,40.03,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.03,40.03,40.03,0.0,0.0,40.17,40.17,40.17,0.0,0.0
2019-12-01,40.19,40.19,40.19,0.0,0.0,40.26,40.26,40.26,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.16,40.16,40.16,0.0,0.0
2019-12-08,40.17,40.17,40.17,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.15,40.15,40.15,0.0,0.0,40.4,40.4,40.4,0.0,0.0
2019-12-15,41.12,41.12,41.12,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.12,41.12,41.12,0.0,0.0,41.29,41.29,41.29,0.0,0.0
2019-12-22,40.79,40.79,40.79,0.0,0.0,40.81,40.81,40.81,0.0,0.0,40.72,40.72,40.72,0.0,0.0,40.79,40.79,40.79,0.0,0.0
2019-12-29,40.92,40.92,40.92,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2020-01-05,40.8,40.8,40.8,0.0,0.0,40.87,40.87,40.87,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.83,40.83,40.83,0.0,0.0
2020-01-12,41.98,41.98,41.98,0.0,0.0,42.27,42.27,42.27,0.0,0.0,41.98,41.98,41.98,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2020-01-19,42.9,42.9,42.9,0.0,0.0,43.12,43.12,43.12,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.96,42.96,42.96,0.0,0.0
2020-01-26,43.27,43.27,43.27,0.0,0.0,43.41,43.41,43.41,0.0,0.0,42.99,42.99,42.99,0.0,0.0,43.09,43.09,43.09,0.0,0.0
2020-02-02,43.8,43.8,43.8,0.0,0.0,43.8,43.8,43.8,0.0,0.0,43.18,43.18,43.18,0.0,0.0,43.26,43.26,43.26,0.0,0.0
2020-02-09,44.14,44.14,44.14,0.0,0.0,44.49,44.49,44.49,0.0,0.0,44.14,44.14,44.14,0.0,0.0,44.38,44.38,44.38,0.0,0.0
2020-02-16,44.43,44.43,44.43,0.0,0.0,44.57,44.57,44.57,0.0,0.0,44.42,44.42,44.42,0.0,0.0,44.42,44.42,44.42,0.0,0.0
2020-02-23,39.35,39.35,39.35,0.0,0.0,39.47,39.47,39.47,0.0,0.0,38.44,38.44,38.44,0.0,0.0,38.8,38.8,38.8,0.0,0.0
2020-03-01,41.0,41.0,41.0,0.0,0.0,41.8,41.8,41.8,0.0,0.0,40.81,40.81,40.81,0.0,0.0,41.8,41.8,41.8,0.0,0.0
2020-03-08,35.54,35.54,35.54,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.54,35.54,35.54,0.0,0.0
2020-03-15,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2020-03-22,34.7,34.7,34.7,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2020-03-29,33.68,33.68,33.68,0.0,0.0,33.68,33.68,33.68,0.0,0.0,31.88,31.88,31.88,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2020-04-05,36.07,36.07,36.07,0.0,0.0,38.02,38.02,38.02,0.0,0.0,36.07,36.07,36.07,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2020-04-12,37.33,37.33,37.33,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2020-04-19,36.33,36.33,36.33,0.0,0.0,36.61,36.61,36.61,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.61,36.61,36.61,0.0,0.0
2020-04-26,35.13,35.13,35.13,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.13,35.13,35.13,0.0,0.0
2020-05-03,35.26,35.26,35.26,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2020-05-10,34.19,34.19,34.19,0.0,0.0,34.33,34.33,34.33,0.0,0.0,33.72,33.72,33.72,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2020-05-17,35.42,35.42,35.42,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.07,35.07,35.07,0.0,0.0,35.48,35.48,35.48,0.0,0.0
2020-05-24,36.99,36.99,36.99,0.0,0.0,37.52,37.52,37.52,0.0,0.0,36.99,36.99,36.99,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2020-05-31,38.39,38.39,38.39,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.39,38.39,38.39,0.0,0.0
2020-06-07,37.13,37.13,37.13,0.0,0.0,37.21,37.21,37.21,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.56,36.56,36.56,0.0,0.0
2020-06-14,37.41,37.41,37.41,0.0,0.0,38.17,38.17,38.17,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2020-06-21,34.88,34.88,34.88,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.95,34.95,34.95,0.0,0.0
2020-06-28,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.6,36.6,36.6,0.0,0.0
2020-07-05,36.38,36.38,36.38,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.36,36.36,36.36,0.0,0.0,36.36,36.36,36.36,0.0,0.0
