Date,MHHStock_Open_average,MHHStock_Open_max,MHHStock_Open_min,MHHStock_Open_volatility,MHHStock_Open_change,MHHStock_High_average,MHHStock_High_max,MHHStock_High_min,MHHStock_High_volatility,MHHStock_High_change,MHHStock_Low_average,MHHStock_Low_max,MHHStock_Low_min,MHHStock_Low_volatility,MHHStock_Low_change,MHHStock_Close_average,MHHStock_Close_max,MHHStock_Close_min,MHHStock_Close_volatility,MHHStock_Close_change,MHHStock_Volume_average,MHHStock_Volume_max,MHHStock_Volume_min,MHHStock_Volume_volatility,MHHStock_Volume_change
2018-01-14,5.0175,5.085,4.93,0.15500000000000025,-0.08499999999999996,5.0675,5.155,5.01,0.14500000000000046,-0.14500000000000046,4.91125,4.96,4.85,0.11000000000000032,0.06500000000000039,4.93875,5.025,4.85,0.1750000000000007,0.06500000000000039,4607,7032,2300,4732,-4732
2018-01-21,4.902,4.95,4.85,0.10000000000000053,0.040000000000000036,4.961,5.01,4.925,0.08499999999999996,-0.05999999999999961,4.862,4.9,4.82,0.08000000000000007,0.03500000000000014,4.8924,4.935,4.852,0.0829999999999993,0.0649999999999995,4126,8452,1614,6838,6784
2018-01-28,4.966,5.03,4.9,0.1299999999999999,0.08000000000000007,5.041,5.115,4.98,0.1349999999999998,-0.09999999999999964,4.9111,4.9455,4.88,0.06550000000000011,0.04549999999999965,4.9771,5.05,4.945,0.10499999999999954,-0.03450000000000042,3415,5184,714,4470,-2976
2018-02-04,5.026,5.255,4.705,0.5499999999999998,0.2599999999999998,5.177,5.45,4.88,0.5700000000000003,0.34499999999999975,4.91312,5.1456,4.705,0.4405999999999999,0.16500000000000004,4.96212,5.155,4.75,0.40500000000000025,0.2599999999999998,13360,33988,3210,30778,-752
2018-02-11,5.128,5.37,4.94,0.4299999999999997,0.2400000000000002,5.262,5.425,4.965,0.45999999999999996,0.22499999999999964,5.057,5.28,4.94,0.33999999999999986,0.28000000000000025,5.19526,5.42,4.965,0.45500000000000007,0.41999999999999993,6745,15350,1436,13914,1724
2018-02-18,5.7,5.85,5.425,0.4249999999999998,0.4249999999999998,5.89875,6.11,5.77,0.34000000000000075,0.34000000000000075,5.6975,5.85,5.425,0.4249999999999998,0.4249999999999998,5.81135,5.97,5.6179,0.3521000000000001,0.3521000000000001,6991,9250,4216,5034,524
2018-02-25,5.783,6.01,5.445,0.5649999999999995,-0.5649999999999995,5.938,6.095,5.805,0.29000000000000004,0.08499999999999996,5.639,5.8,5.405,0.3949999999999996,-0.35499999999999954,5.79328,6.095,5.405,0.6899999999999995,0.23360000000000003,6632,16460,2000,14460,-11218
2018-03-04,5.926,6.12,5.63,0.4900000000000002,0.11000000000000032,6.07,6.175,5.95,0.22499999999999964,0.11000000000000032,5.772,6.05,5.525,0.5249999999999995,0.5249999999999995,5.9430000000000005,6.12,5.525,0.5949999999999998,0.5699999999999994,4411,12308,1978,10330,-1074
2018-03-11,6.809,7.5,6.095,1.4050000000000002,1.4050000000000002,7.02,7.6,6.47,1.13,1.13,6.751,7.445,6.085,1.3600000000000003,1.3600000000000003,6.976,7.575,6.435,1.1400000000000006,1.1400000000000006,30236,47598,7962,39636,17522
2018-03-18,7.637,7.935,7.37,0.5649999999999995,-0.41500000000000004,7.673,7.965,7.37,0.5949999999999998,-0.5949999999999998,7.401,7.585,7.115,0.46999999999999975,-0.46999999999999975,7.5089999999999995,7.92,7.13,0.79,-0.79,9028,22120,1882,20238,-9808
2018-03-25,6.21,7.15,5.7,1.4500000000000002,-0.9450000000000003,6.54375,7.32,6.205,1.1150000000000002,-1.1150000000000002,5.91875,6.095,5.7,0.3949999999999996,0.0,6.07,6.17,5.95,0.21999999999999975,0.07500000000000018,14301,36720,3226,33494,-7184
2018-04-01,5.972,6.12,5.775,0.34499999999999975,-0.15500000000000025,6.047,6.12,5.96,0.16000000000000014,-0.1200000000000001,5.876,6.01,5.775,0.23499999999999943,0.06500000000000039,5.961,6.04,5.85,0.1900000000000004,-0.08000000000000007,1682,3138,994,2144,-782
2018-04-08,5.995,6.11,5.865,0.2450000000000001,0.08000000000000007,6.131,6.24,6.05,0.1900000000000004,-0.1900000000000004,5.9590000000000005,6.045,5.865,0.17999999999999972,0.10499999999999954,6.009,6.11,5.9,0.20999999999999996,0.10999999999999943,1660,3400,448,2952,826
