Date,iShares 10-20 Year Treasury BondEtf_Open_average,iShares 10-20 Year Treasury BondEtf_Open_max,iShares 10-20 Year Treasury BondEtf_Open_min,iShares 10-20 Year Treasury BondEtf_Open_volatility,iShares 10-20 Year Treasury BondEtf_Open_change,iShares 10-20 Year Treasury BondEtf_High_average,iShares 10-20 Year Treasury BondEtf_High_max,iShares 10-20 Year Treasury BondEtf_High_min,iShares 10-20 Year Treasury BondEtf_High_volatility,iShares 10-20 Year Treasury BondEtf_High_change,iShares 10-20 Year Treasury BondEtf_Low_average,iShares 10-20 Year Treasury BondEtf_Low_max,iShares 10-20 Year Treasury BondEtf_Low_min,iShares 10-20 Year Treasury BondEtf_Low_volatility,iShares 10-20 Year Treasury BondEtf_Low_change,iShares 10-20 Year Treasury BondEtf_Close_average,iShares 10-20 Year Treasury BondEtf_Close_max,iShares 10-20 Year Treasury BondEtf_Close_min,iShares 10-20 Year Treasury BondEtf_Close_volatility,iShares 10-20 Year Treasury BondEtf_Close_change
2018-01-14,133.42,133.42,133.42,0.0,0.0,133.44,133.44,133.44,0.0,0.0,133.1,133.1,133.1,0.0,0.0,133.14,133.14,133.14,0.0,0.0
2018-01-21,133.56,133.56,133.56,0.0,0.0,133.56,133.56,133.56,0.0,0.0,133.06,133.06,133.06,0.0,0.0,133.27,133.27,133.27,0.0,0.0
2018-01-28,130.7,130.7,130.7,0.0,0.0,130.82,130.82,130.82,0.0,0.0,130.28,130.28,130.28,0.0,0.0,130.58,130.58,130.58,0.0,0.0
2018-02-04,129.89,129.89,129.89,0.0,0.0,130.67,130.67,130.67,0.0,0.0,129.8,129.8,129.8,0.0,0.0,129.85,129.85,129.85,0.0,0.0
2018-02-11,130.19,130.19,130.19,0.0,0.0,130.32,130.32,130.32,0.0,0.0,129.89,129.89,129.89,0.0,0.0,130.04,130.04,130.04,0.0,0.0
2018-02-18,129.73,129.73,129.73,0.0,0.0,130.06,130.06,130.06,0.0,0.0,129.71,129.71,129.71,0.0,0.0,129.96,129.96,129.96,0.0,0.0
2018-02-25,130.33,130.33,130.33,0.0,0.0,130.38,130.38,130.38,0.0,0.0,129.87,129.87,129.87,0.0,0.0,129.93,129.93,129.93,0.0,0.0
2018-03-04,129.78,129.78,129.78,0.0,0.0,129.9,129.9,129.9,0.0,0.0,129.6,129.6,129.6,0.0,0.0,129.76,129.76,129.76,0.0,0.0
2018-03-11,130.8,130.8,130.8,0.0,0.0,130.83,130.83,130.83,0.0,0.0,130.65,130.65,130.65,0.0,0.0,130.76,130.76,130.76,0.0,0.0
2018-03-18,130.76,130.76,130.76,0.0,0.0,131.18,131.18,131.18,0.0,0.0,130.75,130.75,130.75,0.0,0.0,131.1,131.1,131.1,0.0,0.0
2018-03-25,131.94,131.94,131.94,0.0,0.0,132.41,132.41,132.41,0.0,0.0,131.94,131.94,131.94,0.0,0.0,132.28,132.28,132.28,0.0,0.0
2018-04-01,131.51,131.51,131.51,0.0,0.0,131.79,131.79,131.79,0.0,0.0,131.31,131.31,131.31,0.0,0.0,131.75,131.75,131.75,0.0,0.0
2018-04-08,131.05,131.05,131.05,0.0,0.0,131.41,131.41,131.41,0.0,0.0,131.05,131.05,131.05,0.0,0.0,131.32,131.32,131.32,0.0,0.0
2018-04-15,129.9,129.9,129.9,0.0,0.0,129.9,129.9,129.9,0.0,0.0,129.52,129.52,129.52,0.0,0.0,129.52,129.52,129.52,0.0,0.0
2018-04-22,129.45,129.45,129.45,0.0,0.0,129.74,129.74,129.74,0.0,0.0,129.45,129.45,129.45,0.0,0.0,129.68,129.68,129.68,0.0,0.0
2018-04-29,129.97,129.97,129.97,0.0,0.0,129.97,129.97,129.97,0.0,0.0,129.56,129.56,129.56,0.0,0.0,129.8,129.8,129.8,0.0,0.0
2018-05-06,129.7,129.7,129.7,0.0,0.0,129.71,129.71,129.71,0.0,0.0,129.38,129.38,129.38,0.0,0.0,129.49,129.49,129.49,0.0,0.0
2018-05-13,127.92,127.92,127.92,0.0,0.0,128.21,128.21,128.21,0.0,0.0,127.84,127.84,127.84,0.0,0.0,128.21,128.21,128.21,0.0,0.0
2018-05-20,129.96,129.96,129.96,0.0,0.0,130.21,130.21,130.21,0.0,0.0,129.89,129.89,129.89,0.0,0.0,130.1,130.1,130.1,0.0,0.0
2018-05-27,130.39,130.39,130.39,0.0,0.0,130.72,130.72,130.72,0.0,0.0,130.23,130.23,130.23,0.0,0.0,130.45,130.45,130.45,0.0,0.0
2018-06-03,129.96,129.96,129.96,0.0,0.0,130.13,130.13,130.13,0.0,0.0,129.87,129.87,129.87,0.0,0.0,129.88,129.88,129.88,0.0,0.0
2018-06-10,130.75,130.75,130.75,0.0,0.0,130.75,130.75,130.75,0.0,0.0,130.31,130.31,130.31,0.0,0.0,130.32,130.32,130.32,0.0,0.0
2018-06-17,130.37,130.37,130.37,0.0,0.0,130.67,130.67,130.67,0.0,0.0,130.37,130.37,130.37,0.0,0.0,130.67,130.67,130.67,0.0,0.0
2018-06-24,131.56,131.56,131.56,0.0,0.0,131.71,131.71,131.71,0.0,0.0,131.37,131.37,131.37,0.0,0.0,131.37,131.37,131.37,0.0,0.0
2018-07-01,131.9,131.9,131.9,0.0,0.0,131.94,131.94,131.94,0.0,0.0,131.61,131.61,131.61,0.0,0.0,131.81,131.81,131.81,0.0,0.0
2018-07-08,131.65,131.65,131.65,0.0,0.0,131.82,131.82,131.82,0.0,0.0,131.54,131.54,131.54,0.0,0.0,131.74,131.74,131.74,0.0,0.0
2018-07-15,131.2,131.2,131.2,0.0,0.0,131.2,131.2,131.2,0.0,0.0,130.71,130.71,130.71,0.0,0.0,130.77,130.77,130.77,0.0,0.0
2018-07-22,130.04,130.04,130.04,0.0,0.0,130.04,130.04,130.04,0.0,0.0,129.83,129.83,129.83,0.0,0.0,129.83,129.83,129.83,0.0,0.0
2018-07-29,129.47,129.47,129.47,0.0,0.0,129.76,129.76,129.76,0.0,0.0,129.47,129.47,129.47,0.0,0.0,129.71,129.71,129.71,0.0,0.0
2018-08-05,130.52,130.52,130.52,0.0,0.0,130.97,130.97,130.97,0.0,0.0,130.52,130.52,130.52,0.0,0.0,130.82,130.82,130.82,0.0,0.0
2018-08-12,131.17,131.17,131.17,0.0,0.0,131.26,131.26,131.26,0.0,0.0,130.9,130.9,130.9,0.0,0.0,131.02,131.02,131.02,0.0,0.0
2018-08-19,131.5,131.5,131.5,0.0,0.0,131.9,131.9,131.9,0.0,0.0,131.42,131.42,131.42,0.0,0.0,131.89,131.89,131.89,0.0,0.0
2018-08-26,131.69,131.69,131.69,0.0,0.0,131.69,131.69,131.69,0.0,0.0,131.24,131.24,131.24,0.0,0.0,131.24,131.24,131.24,0.0,0.0
2018-09-02,130.04,130.04,130.04,0.0,0.0,130.04,130.04,130.04,0.0,0.0,129.89,129.89,129.89,0.0,0.0,129.93,129.93,129.93,0.0,0.0
2018-09-09,129.23,129.23,129.23,0.0,0.0,129.47,129.47,129.47,0.0,0.0,129.21,129.21,129.21,0.0,0.0,129.35,129.35,129.35,0.0,0.0
2018-09-16,128.18,128.18,128.18,0.0,0.0,128.45,128.45,128.45,0.0,0.0,128.18,128.18,128.18,0.0,0.0,128.44,128.44,128.44,0.0,0.0
2018-09-23,128.87,128.87,128.87,0.0,0.0,128.87,128.87,128.87,0.0,0.0,128.57,128.57,128.57,0.0,0.0,128.57,128.57,128.57,0.0,0.0
2018-09-30,126.08,126.08,126.08,0.0,0.0,126.28,126.28,126.28,0.0,0.0,125.69,125.69,125.69,0.0,0.0,125.88,125.88,125.88,0.0,0.0
2018-10-07,126.78,126.78,126.78,0.0,0.0,127.23,127.23,127.23,0.0,0.0,126.66,126.66,126.66,0.0,0.0,126.86,126.86,126.86,0.0,0.0
2018-10-14,126.52,126.52,126.52,0.0,0.0,126.56,126.56,126.56,0.0,0.0,126.32,126.32,126.32,0.0,0.0,126.5,126.5,126.5,0.0,0.0
2018-10-21,127.71,127.71,127.71,0.0,0.0,127.99,127.99,127.99,0.0,0.0,127.67,127.67,127.67,0.0,0.0,127.83,127.83,127.83,0.0,0.0
2018-10-28,126.47,126.47,126.47,0.0,0.0,126.52,126.52,126.52,0.0,0.0,125.71,125.71,125.71,0.0,0.0,125.82,125.82,125.82,0.0,0.0
2018-11-04,125.93,125.93,125.93,0.0,0.0,126.43,126.43,126.43,0.0,0.0,125.93,125.93,125.93,0.0,0.0,126.38,126.38,126.38,0.0,0.0
2018-11-11,127.5,127.5,127.5,0.0,0.0,127.86,127.86,127.86,0.0,0.0,127.35,127.35,127.35,0.0,0.0,127.77,127.77,127.77,0.0,0.0
2018-11-18,128.43,128.43,128.43,0.0,0.0,128.47,128.47,128.47,0.0,0.0,128.09,128.09,128.09,0.0,0.0,128.12,128.12,128.12,0.0,0.0
