Date,BMYStock_Open_average,BMYStock_Open_max,BMYStock_Open_min,BMYStock_Open_volatility,BMYStock_Open_change,BMYStock_High_average,BMYStock_High_max,BMYStock_High_min,BMYStock_High_volatility,BMYStock_High_change,BMYStock_Low_average,BMYStock_Low_max,BMYStock_Low_min,BMYStock_Low_volatility,BMYStock_Low_change,BMYStock_Close_average,BMYStock_Close_max,BMYStock_Close_min,BMYStock_Close_volatility,BMYStock_Close_change,BMYStock_Volume_average,BMYStock_Volume_max,BMYStock_Volume_min,BMYStock_Volume_volatility,BMYStock_Volume_change
2018-01-14,61.4975,62.1,60.33,1.7700000000000031,0.3500000000000014,62.045,62.42,61.86,0.5600000000000023,0.5600000000000023,60.587500000000006,61.56,59.42,2.1400000000000006,2.1400000000000006,61.47,62.28,59.92,2.3599999999999994,2.3599999999999994,10118646,14471659,7490267,6981392,-6981392
2018-01-21,63.384,64.0,62.29,1.7100000000000009,1.6400000000000006,64.018,64.73,63.42,1.3100000000000023,1.3100000000000023,62.958,63.63,62.02,1.6099999999999994,1.6099999999999994,63.648,64.25,63.28,0.9699999999999989,0.9699999999999989,6509707,6748074,6183219,564855,-20764
2018-01-28,63.416000000000004,64.12,62.18,1.9400000000000048,-1.230000000000004,64.174,64.96,62.98,1.9799999999999969,-0.6699999999999875,62.826,64.08,61.94,2.1400000000000006,-1.2299999999999969,63.454,64.43,62.6,1.8300000000000054,-0.95000000000001,8070058,11719210,5847968,5871242,4955956
2018-02-04,62.35,65.43,59.83,5.6000000000000085,-2.1300000000000097,63.59,65.89,61.2,4.689999999999998,-2.5700000000000003,60.554,62.53,58.44,4.090000000000003,-0.35999999999999943,61.976,62.7,60.9,1.8000000000000043,1.740000000000002,15952890,23181860,11158002,12023858,-12023858
2018-02-11,65.102,68.86,62.8,6.060000000000002,5.909999999999997,66.626,70.05,63.59,6.459999999999994,6.459999999999994,64.792,68.52,62.3,6.219999999999999,6.219999999999999,66.064,68.98,63.16,5.820000000000007,5.799999999999997,10308983,15684900,7502933,8181967,3044486
2018-02-18,67.25,68.49,66.17,2.319999999999993,-2.319999999999993,67.9025,68.83,67.0,1.8299999999999983,-0.7999999999999972,66.39500000000001,67.04,65.86,1.1800000000000068,-0.8700000000000045,66.9425,67.95,65.94,2.010000000000005,0.6000000000000085,6879795,8703677,5240848,3462829,-3462829
2018-02-25,67.18599999999999,68.54,65.45,3.0900000000000034,-2.539999999999992,67.74,68.88,66.5,2.3799999999999955,-2.3599999999999994,66.366,67.88,64.83,3.049999999999997,-2.75,66.906,68.63,65.69,2.9399999999999977,-2.4599999999999937,6036896,8363900,4229351,4134549,1162014
2018-03-04,66.22,67.22,64.9,2.319999999999993,1.1200000000000045,67.162,68.05,66.26,1.789999999999992,0.9099999999999966,65.648,66.67,64.7,1.9699999999999989,1.0700000000000074,66.612,67.92,65.47,2.450000000000003,1.1000000000000085,5759997,6543428,3728442,2814986,-78738
2018-03-11,67.146,67.9,66.18,1.7199999999999989,-1.7199999999999989,67.60600000000001,68.22,66.93,1.289999999999992,-0.7400000000000091,66.422,67.18,66.18,1.0,-1.0,66.722,67.45,66.25,1.2000000000000028,-0.8500000000000085,5745026,9506059,3422215,6083844,4474368
2018-03-18,65.834,66.62,64.05,2.5700000000000074,-2.5700000000000074,66.214,67.16,64.05,3.1099999999999994,-2.930000000000007,64.568,66.09,61.94,4.150000000000006,-3.240000000000009,64.922,66.43,62.06,4.3700000000000045,-4.009999999999991,6290598,8481501,4331812,4149689,2927851
