Date,First Trust Senior LoanEtf_Open_average,First Trust Senior LoanEtf_Open_max,First Trust Senior LoanEtf_Open_min,First Trust Senior LoanEtf_Open_volatility,First Trust Senior LoanEtf_Open_change,First Trust Senior LoanEtf_High_average,First Trust Senior LoanEtf_High_max,First Trust Senior LoanEtf_High_min,First Trust Senior LoanEtf_High_volatility,First Trust Senior LoanEtf_High_change,First Trust Senior LoanEtf_Low_average,First Trust Senior LoanEtf_Low_max,First Trust Senior LoanEtf_Low_min,First Trust Senior LoanEtf_Low_volatility,First Trust Senior LoanEtf_Low_change,First Trust Senior LoanEtf_Close_average,First Trust Senior LoanEtf_Close_max,First Trust Senior LoanEtf_Close_min,First Trust Senior LoanEtf_Close_volatility,First Trust Senior LoanEtf_Close_change
2018-06-24,47.78,47.78,47.78,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2018-07-01,47.86,47.86,47.86,0.0,0.0,47.87,47.87,47.87,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.87,47.87,47.87,0.0,0.0
2018-07-08,47.99,47.99,47.99,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.98,47.98,47.98,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2018-07-15,47.88,47.88,47.88,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.87,47.87,47.87,0.0,0.0
2018-07-22,47.97,47.97,47.97,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.95,47.95,47.95,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2018-07-29,48.03,48.03,48.03,0.0,0.0,48.04,48.04,48.04,0.0,0.0,48.01,48.01,48.01,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2018-08-05,48.09,48.09,48.09,0.0,0.0,48.09,48.09,48.09,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.08,48.08,48.08,0.0,0.0
2018-08-12,48.07,48.07,48.07,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.07,48.07,48.07,0.0,0.0,48.1,48.1,48.1,0.0,0.0
2018-08-19,47.95,47.95,47.95,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2018-08-26,48.0,48.0,48.0,0.0,0.0,48.01,48.01,48.01,0.0,0.0,47.99,47.99,47.99,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2018-09-02,48.05,48.05,48.05,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2018-09-09,47.95,47.95,47.95,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2018-09-16,48.0,48.0,48.0,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.99,47.99,47.99,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2018-09-23,48.05,48.05,48.05,0.0,0.0,48.07,48.07,48.07,0.0,0.0,48.04,48.04,48.04,0.0,0.0,48.05,48.05,48.05,0.0,0.0
2018-09-30,48.09,48.09,48.09,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.07,48.07,48.07,0.0,0.0,48.08,48.08,48.08,0.0,0.0
2018-10-07,48.06,48.06,48.06,0.0,0.0,48.12,48.12,48.12,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.09,48.09,48.09,0.0,0.0
2018-10-14,48.14,48.14,48.14,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2018-10-21,47.89,47.89,47.89,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2018-10-28,47.84,47.84,47.84,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.85,47.85,47.85,0.0,0.0
2018-11-04,47.88,47.88,47.88,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.86,47.86,47.86,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2018-11-11,47.75,47.75,47.75,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2018-11-18,47.27,47.27,47.27,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.27,47.27,47.27,0.0,0.0
2018-11-25,47.12,47.12,47.12,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.09,47.09,47.09,0.0,0.0,47.19,47.19,47.19,0.0,0.0
2018-12-02,46.83,46.83,46.83,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2018-12-09,46.55,46.55,46.55,0.0,0.0,46.62,46.62,46.62,0.0,0.0,46.48,46.48,46.48,0.0,0.0,46.56,46.56,46.56,0.0,0.0
2018-12-16,45.7,45.7,45.7,0.0,0.0,45.75,45.75,45.75,0.0,0.0,45.32,45.32,45.32,0.0,0.0,45.65,45.65,45.65,0.0,0.0
2018-12-23,45.46,45.46,45.46,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.44,45.44,45.44,0.0,0.0
2018-12-30,45.74,45.74,45.74,0.0,0.0,46.3,46.3,46.3,0.0,0.0,45.74,45.74,45.74,0.0,0.0,46.21,46.21,46.21,0.0,0.0
2019-01-06,47.03,47.03,47.03,0.0,0.0,47.11,47.11,47.11,0.0,0.0,46.86,46.86,46.86,0.0,0.0,47.0,47.0,47.0,0.0,0.0
2019-01-13,47.01,47.01,47.01,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.98,46.98,46.98,0.0,0.0,47.09,47.09,47.09,0.0,0.0
2019-01-20,46.8,46.8,46.8,0.0,0.0,46.87,46.87,46.87,0.0,0.0,46.78,46.78,46.78,0.0,0.0,46.86,46.86,46.86,0.0,0.0
2019-01-27,46.9,46.9,46.9,0.0,0.0,46.93,46.93,46.93,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.86,46.86,46.86,0.0,0.0
2019-02-03,47.16,47.16,47.16,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.12,47.12,47.12,0.0,0.0,47.19,47.19,47.19,0.0,0.0
2019-02-10,47.31,47.31,47.31,0.0,0.0,47.37,47.37,47.37,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.36,47.36,47.36,0.0,0.0
2019-02-17,47.46,47.46,47.46,0.0,0.0,47.46,47.46,47.46,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.45,47.45,47.45,0.0,0.0
2019-02-24,47.66,47.66,47.66,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.68,47.68,47.68,0.0,0.0
2019-03-03,47.36,47.36,47.36,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.31,47.31,47.31,0.0,0.0
2019-03-10,47.39,47.39,47.39,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.42,47.42,47.42,0.0,0.0
2019-03-17,47.26,47.26,47.26,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.13,47.13,47.13,0.0,0.0
2019-03-24,47.17,47.17,47.17,0.0,0.0,47.21,47.21,47.21,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.1,47.1,47.1,0.0,0.0
2019-03-31,47.51,47.51,47.51,0.0,0.0,47.59,47.59,47.59,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.48,47.48,47.48,0.0,0.0
2019-04-07,47.78,47.78,47.78,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2019-04-14,47.88,47.88,47.88,0.0,0.0,47.92,47.92,47.92,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2019-04-21,47.76,47.76,47.76,0.0,0.0,47.87,47.87,47.87,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2019-04-28,47.88,47.88,47.88,0.0,0.0,47.92,47.92,47.92,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2019-05-05,47.82,47.82,47.82,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.73,47.73,47.73,0.0,0.0
2019-05-12,47.69,47.69,47.69,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.73,47.73,47.73,0.0,0.0
2019-05-19,47.48,47.48,47.48,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2019-05-26,47.37,47.37,47.37,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2019-06-02,47.43,47.43,47.43,0.0,0.0,47.52,47.52,47.52,0.0,0.0,47.39,47.39,47.39,0.0,0.0,47.39,47.39,47.39,0.0,0.0
2019-06-09,47.29,47.29,47.29,0.0,0.0,47.43,47.43,47.43,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.27,47.27,47.27,0.0,0.0
2019-06-16,47.33,47.33,47.33,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.37,47.37,47.37,0.0,0.0
2019-06-23,47.23,47.23,47.23,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.07,47.07,47.07,0.0,0.0,47.12,47.12,47.12,0.0,0.0
2019-06-30,47.23,47.23,47.23,0.0,0.0,47.29,47.29,47.29,0.0,0.0,47.21,47.21,47.21,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2019-07-07,47.41,47.41,47.41,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.34,47.34,47.34,0.0,0.0,47.4,47.4,47.4,0.0,0.0
2019-07-14,47.45,47.45,47.45,0.0,0.0,47.53,47.53,47.53,0.0,0.0,47.45,47.45,47.45,0.0,0.0,47.53,47.53,47.53,0.0,0.0
2019-07-21,47.31,47.31,47.31,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.37,47.37,47.37,0.0,0.0
2019-07-28,47.51,47.51,47.51,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.39,47.39,47.39,0.0,0.0
2019-08-04,47.27,47.27,47.27,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.26,47.26,47.26,0.0,0.0
2019-08-11,46.98,46.98,46.98,0.0,0.0,47.15,47.15,47.15,0.0,0.0,46.95,46.95,46.95,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2019-08-18,47.03,47.03,47.03,0.0,0.0,47.17,47.17,47.17,0.0,0.0,46.96,46.96,46.96,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2019-08-25,47.14,47.14,47.14,0.0,0.0,47.16,47.16,47.16,0.0,0.0,47.07,47.07,47.07,0.0,0.0,47.09,47.09,47.09,0.0,0.0
2019-09-01,47.03,47.03,47.03,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.22,47.22,47.22,0.0,0.0
2019-09-08,47.48,47.48,47.48,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.46,47.46,47.46,0.0,0.0,47.52,47.52,47.52,0.0,0.0
2019-09-15,47.55,47.55,47.55,0.0,0.0,47.64,47.64,47.64,0.0,0.0,47.43,47.43,47.43,0.0,0.0,47.43,47.43,47.43,0.0,0.0
2019-09-22,47.39,47.39,47.39,0.0,0.0,47.49,47.49,47.49,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.42,47.42,47.42,0.0,0.0
2019-09-29,47.29,47.29,47.29,0.0,0.0,47.31,47.31,47.31,0.0,0.0,47.22,47.22,47.22,0.0,0.0,47.3,47.3,47.3,0.0,0.0
2019-10-06,46.95,46.95,46.95,0.0,0.0,47.13,47.13,47.13,0.0,0.0,46.95,46.95,46.95,0.0,0.0,47.04,47.04,47.04,0.0,0.0
2019-10-13,47.12,47.12,47.12,0.0,0.0,47.22,47.22,47.22,0.0,0.0,47.12,47.12,47.12,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2019-10-20,47.12,47.12,47.12,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.12,47.12,47.12,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2019-10-27,47.19,47.19,47.19,0.0,0.0,47.23,47.23,47.23,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2019-11-03,47.21,47.21,47.21,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.21,47.21,47.21,0.0,0.0,47.32,47.32,47.32,0.0,0.0
2019-11-10,47.48,47.48,47.48,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.46,47.46,47.46,0.0,0.0
2019-11-17,47.22,47.22,47.22,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.3,47.3,47.3,0.0,0.0
2019-11-24,47.41,47.41,47.41,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.49,47.49,47.49,0.0,0.0
2019-12-01,47.62,47.62,47.62,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.59,47.59,47.59,0.0,0.0,47.64,47.64,47.64,0.0,0.0
2019-12-08,47.63,47.63,47.63,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.63,47.63,47.63,0.0,0.0,47.74,47.74,47.74,0.0,0.0
2019-12-15,47.81,47.81,47.81,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2019-12-22,47.95,47.95,47.95,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.91,47.91,47.91,0.0,0.0
2019-12-29,47.99,47.99,47.99,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.84,47.84,47.84,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2020-01-05,48.06,48.06,48.06,0.0,0.0,48.14,48.14,48.14,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.09,48.09,48.09,0.0,0.0
2020-01-12,48.02,48.02,48.02,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.02,48.02,48.02,0.0,0.0,48.05,48.05,48.05,0.0,0.0
2020-01-19,47.96,47.96,47.96,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2020-01-26,47.9,47.9,47.9,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.97,47.97,47.97,0.0,0.0
2020-02-02,47.71,47.71,47.71,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2020-02-09,47.81,47.81,47.81,0.0,0.0,47.98,47.98,47.98,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2020-02-16,47.8,47.8,47.8,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.74,47.74,47.74,0.0,0.0
2020-02-23,47.16,47.16,47.16,0.0,0.0,47.16,47.16,47.16,0.0,0.0,46.5,46.5,46.5,0.0,0.0,47.0,47.0,47.0,0.0,0.0
2020-03-01,46.62,46.62,46.62,0.0,0.0,46.7,46.7,46.7,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.85,45.85,45.85,0.0,0.0
2020-03-08,42.41,42.41,42.41,0.0,0.0,43.68,43.68,43.68,0.0,0.0,41.99,41.99,41.99,0.0,0.0,43.51,43.51,43.51,0.0,0.0
2020-03-15,35.92,35.92,35.92,0.0,0.0,38.61,38.61,38.61,0.0,0.0,34.85,34.85,34.85,0.0,0.0,37.79,37.79,37.79,0.0,0.0
2020-03-22,40.99,40.99,40.99,0.0,0.0,41.09,41.09,41.09,0.0,0.0,40.26,40.26,40.26,0.0,0.0,41.09,41.09,41.09,0.0,0.0
2020-03-29,42.21,42.21,42.21,0.0,0.0,42.21,42.21,42.21,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.79,41.79,41.79,0.0,0.0
2020-04-05,45.0,45.0,45.0,0.0,0.0,47.03,47.03,47.03,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.43,44.43,44.43,0.0,0.0
2020-04-12,44.3,44.3,44.3,0.0,0.0,44.76,44.76,44.76,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.62,44.62,44.62,0.0,0.0
2020-04-19,43.77,43.77,43.77,0.0,0.0,44.17,44.17,44.17,0.0,0.0,43.77,43.77,43.77,0.0,0.0,43.86,43.86,43.86,0.0,0.0
2020-04-26,44.04,44.04,44.04,0.0,0.0,44.23,44.23,44.23,0.0,0.0,43.66,43.66,43.66,0.0,0.0,43.91,43.91,43.91,0.0,0.0
2020-05-03,43.97,43.97,43.97,0.0,0.0,44.35,44.35,44.35,0.0,0.0,43.97,43.97,43.97,0.0,0.0,44.24,44.24,44.24,0.0,0.0
2020-05-10,44.14,44.14,44.14,0.0,0.0,44.14,44.14,44.14,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.14,44.14,44.14,0.0,0.0
2020-05-17,44.57,44.57,44.57,0.0,0.0,44.78,44.78,44.78,0.0,0.0,44.55,44.55,44.55,0.0,0.0,44.73,44.73,44.73,0.0,0.0
2020-05-24,45.44,45.44,45.44,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.41,45.41,45.41,0.0,0.0
2020-05-31,45.98,45.98,45.98,0.0,0.0,46.19,46.19,46.19,0.0,0.0,45.82,45.82,45.82,0.0,0.0,46.14,46.14,46.14,0.0,0.0
2020-06-07,45.62,45.62,45.62,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.87,45.87,45.87,0.0,0.0
2020-06-14,45.89,45.89,45.89,0.0,0.0,46.12,46.12,46.12,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.9,45.9,45.9,0.0,0.0
2020-06-21,45.41,45.41,45.41,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.16,45.16,45.16,0.0,0.0,45.22,45.22,45.22,0.0,0.0
2020-06-28,45.45,45.45,45.45,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.01,45.01,45.01,0.0,0.0,45.39,45.39,45.39,0.0,0.0
2020-07-05,45.38,45.38,45.38,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.46,45.46,45.46,0.0,0.0
