Date,iShares Edge MSCI Min Vol USA Small-CapEtf_Open_average,iShares Edge MSCI Min Vol USA Small-CapEtf_Open_max,iShares Edge MSCI Min Vol USA Small-CapEtf_Open_min,iShares Edge MSCI Min Vol USA Small-CapEtf_Open_volatility,iShares Edge MSCI Min Vol USA Small-CapEtf_Open_change,iShares Edge MSCI Min Vol USA Small-CapEtf_High_average,iShares Edge MSCI Min Vol USA Small-CapEtf_High_max,iShares Edge MSCI Min Vol USA Small-CapEtf_High_min,iShares Edge MSCI Min Vol USA Small-CapEtf_High_volatility,iShares Edge MSCI Min Vol USA Small-CapEtf_High_change,iShares Edge MSCI Min Vol USA Small-CapEtf_Low_average,iShares Edge MSCI Min Vol USA Small-CapEtf_Low_max,iShares Edge MSCI Min Vol USA Small-CapEtf_Low_min,iShares Edge MSCI Min Vol USA Small-CapEtf_Low_volatility,iShares Edge MSCI Min Vol USA Small-CapEtf_Low_change,iShares Edge MSCI Min Vol USA Small-CapEtf_Close_average,iShares Edge MSCI Min Vol USA Small-CapEtf_Close_max,iShares Edge MSCI Min Vol USA Small-CapEtf_Close_min,iShares Edge MSCI Min Vol USA Small-CapEtf_Close_volatility,iShares Edge MSCI Min Vol USA Small-CapEtf_Close_change
2018-10-28,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,30.87,30.87,30.87,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2018-11-04,31.58,31.58,31.58,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2018-11-11,31.16,31.16,31.16,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2018-11-18,30.91,30.91,30.91,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2018-11-25,31.55,31.55,31.55,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2018-12-02,31.23,31.23,31.23,0.0,0.0,31.26,31.26,31.26,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2018-12-09,31.21,31.21,31.21,0.0,0.0,31.21,31.21,31.21,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2018-12-16,29.31,29.31,29.31,0.0,0.0,29.31,29.31,29.31,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.34,28.34,28.34,0.0,0.0
2018-12-23,29.07,29.07,29.07,0.0,0.0,29.17,29.17,29.17,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2018-12-30,28.98,28.98,28.98,0.0,0.0,29.64,29.64,29.64,0.0,0.0,28.95,28.95,28.95,0.0,0.0,29.31,29.31,29.31,0.0,0.0
2019-01-06,30.11,30.11,30.11,0.0,0.0,30.36,30.36,30.36,0.0,0.0,29.86,29.86,29.86,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-01-13,30.58,30.58,30.58,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2019-01-20,30.82,30.82,30.82,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-01-27,31.16,31.16,31.16,0.0,0.0,31.2,31.2,31.2,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2019-02-03,31.55,31.55,31.55,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2019-02-10,32.14,32.14,32.14,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2019-02-17,32.42,32.42,32.42,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2019-02-24,32.33,32.33,32.33,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.29,32.29,32.29,0.0,0.0
2019-03-03,31.63,31.63,31.63,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-03-10,32.19,32.19,32.19,0.0,0.0,32.29,32.29,32.29,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2019-03-17,32.28,32.28,32.28,0.0,0.0,32.41,32.41,32.41,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-03-24,32.23,32.23,32.23,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2019-03-31,32.43,32.43,32.43,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.52,32.52,32.52,0.0,0.0
2019-04-07,32.58,32.58,32.58,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.67,32.67,32.67,0.0,0.0
2019-04-14,32.49,32.49,32.49,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2019-04-21,32.65,32.65,32.65,0.0,0.0,33.09,33.09,33.09,0.0,0.0,32.65,32.65,32.65,0.0,0.0,33.06,33.06,33.06,0.0,0.0
2019-04-28,33.14,33.14,33.14,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.01,33.01,33.01,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2019-05-05,32.76,32.76,32.76,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2019-05-12,32.92,32.92,32.92,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2019-05-19,32.71,32.71,32.71,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2019-05-26,32.0,32.0,32.0,0.0,0.0,32.18,32.18,32.18,0.0,0.0,31.94,31.94,31.94,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2019-06-02,33.12,33.12,33.12,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2019-06-09,33.5,33.5,33.5,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.34,33.34,33.34,0.0,0.0
2019-06-16,33.74,33.74,33.74,0.0,0.0,33.74,33.74,33.74,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2019-06-23,33.33,33.33,33.33,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2019-06-30,33.69,33.69,33.69,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.93,33.93,33.93,0.0,0.0
2019-07-07,33.87,33.87,33.87,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.85,33.85,33.85,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2019-07-14,34.0,34.0,34.0,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2019-07-21,33.89,33.89,33.89,0.0,0.0,34.31,34.31,34.31,0.0,0.0,33.89,33.89,33.89,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2019-07-28,33.84,33.84,33.84,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.9,33.9,33.9,0.0,0.0
2019-08-04,34.3,34.3,34.3,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.04,34.04,34.04,0.0,0.0,34.15,34.15,34.15,0.0,0.0
2019-08-11,33.59,33.59,33.59,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.59,33.59,33.59,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2019-08-18,34.04,34.04,34.04,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2019-08-25,34.27,34.27,34.27,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.16,34.16,34.16,0.0,0.0
2019-09-01,34.53,34.53,34.53,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2019-09-08,34.75,34.75,34.75,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.66,34.66,34.66,0.0,0.0
2019-09-15,34.49,34.49,34.49,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2019-09-22,34.56,34.56,34.56,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.25,34.25,34.25,0.0,0.0
2019-09-29,33.89,33.89,33.89,0.0,0.0,34.18,34.18,34.18,0.0,0.0,33.84,33.84,33.84,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2019-10-06,34.03,34.03,34.03,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.14,34.14,34.14,0.0,0.0
2019-10-13,34.32,34.32,34.32,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.41,34.41,34.41,0.0,0.0
2019-10-20,34.54,34.54,34.54,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.39,34.39,34.39,0.0,0.0
2019-10-27,34.96,34.96,34.96,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2019-11-03,34.69,34.69,34.69,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2019-11-10,35.05,35.05,35.05,0.0,0.0,35.08,35.08,35.08,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.85,34.85,34.85,0.0,0.0
2019-11-17,34.79,34.79,34.79,0.0,0.0,34.82,34.82,34.82,0.0,0.0,34.64,34.64,34.64,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2019-11-24,35.27,35.27,35.27,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2019-12-01,35.21,35.21,35.21,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.35,35.35,35.35,0.0,0.0
2019-12-08,35.1,35.1,35.1,0.0,0.0,35.18,35.18,35.18,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.13,35.13,35.13,0.0,0.0
2019-12-15,35.46,35.46,35.46,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2019-12-22,35.81,35.81,35.81,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.42,35.42,35.42,0.0,0.0
2019-12-29,35.12,35.12,35.12,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.48,35.48,35.48,0.0,0.0
2020-01-05,35.36,35.36,35.36,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.35,35.35,35.35,0.0,0.0
2020-01-12,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.04,36.04,36.04,0.0,0.0,36.06,36.06,36.06,0.0,0.0
2020-01-19,36.09,36.09,36.09,0.0,0.0,36.13,36.13,36.13,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.87,35.87,35.87,0.0,0.0
2020-01-26,35.82,35.82,35.82,0.0,0.0,35.82,35.82,35.82,0.0,0.0,35.27,35.27,35.27,0.0,0.0,35.33,35.33,35.33,0.0,0.0
2020-02-02,35.91,35.91,35.91,0.0,0.0,35.92,35.92,35.92,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2020-02-09,36.28,36.28,36.28,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.13,36.13,36.13,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2020-02-16,36.32,36.32,36.32,0.0,0.0,36.32,36.32,36.32,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.15,36.15,36.15,0.0,0.0
2020-02-23,32.45,32.45,32.45,0.0,0.0,32.69,32.69,32.69,0.0,0.0,31.74,31.74,31.74,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2020-03-01,32.36,32.36,32.36,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2020-03-08,28.17,28.17,28.17,0.0,0.0,28.27,28.27,28.27,0.0,0.0,26.26,26.26,26.26,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2020-03-15,24.33,24.33,24.33,0.0,0.0,24.6,24.6,24.6,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2020-03-22,25.0,25.0,25.0,0.0,0.0,26.26,26.26,26.26,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2020-03-29,24.76,24.76,24.76,0.0,0.0,24.8,24.8,24.8,0.0,0.0,23.69,23.69,23.69,0.0,0.0,24.04,24.04,24.04,0.0,0.0
2020-04-05,27.65,27.65,27.65,0.0,0.0,28.17,28.17,28.17,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.94,27.94,27.94,0.0,0.0
2020-04-12,27.32,27.32,27.32,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2020-04-19,26.93,26.93,26.93,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2020-04-26,27.34,27.34,27.34,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.34,27.34,27.34,0.0,0.0
2020-05-03,27.74,27.74,27.74,0.0,0.0,28.31,28.31,28.31,0.0,0.0,27.74,27.74,27.74,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2020-05-10,26.21,26.21,26.21,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2020-05-17,28.11,28.11,28.11,0.0,0.0,28.21,28.21,28.21,0.0,0.0,27.91,27.91,27.91,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2020-05-24,29.22,29.22,29.22,0.0,0.0,29.33,29.33,29.33,0.0,0.0,28.9,28.9,28.9,0.0,0.0,29.21,29.21,29.21,0.0,0.0
2020-05-31,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2020-06-07,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,27.97,27.97,27.97,0.0,0.0,28.55,28.55,28.55,0.0,0.0
2020-06-14,29.21,29.21,29.21,0.0,0.0,29.21,29.21,29.21,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2020-06-21,28.36,28.36,28.36,0.0,0.0,28.4,28.4,28.4,0.0,0.0,27.97,27.97,27.97,0.0,0.0,27.97,27.97,27.97,0.0,0.0
2020-06-28,29.04,29.04,29.04,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2020-07-05,28.99,28.99,28.99,0.0,0.0,29.02,29.02,29.02,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.74,28.74,28.74,0.0,0.0
