Date,MITSYStock_Open_average,MITSYStock_Open_max,MITSYStock_Open_min,MITSYStock_Open_volatility,MITSYStock_Open_change,MITSYStock_High_average,MITSYStock_High_max,MITSYStock_High_min,MITSYStock_High_volatility,MITSYStock_High_change,MITSYStock_Low_average,MITSYStock_Low_max,MITSYStock_Low_min,MITSYStock_Low_volatility,MITSYStock_Low_change,MITSYStock_Close_average,MITSYStock_Close_max,MITSYStock_Close_min,MITSYStock_Close_volatility,MITSYStock_Close_change,MITSYStock_Volume_average,MITSYStock_Volume_max,MITSYStock_Volume_min,MITSYStock_Volume_volatility,MITSYStock_Volume_change
2018-05-06,356.578,364.21,349.63,14.579999999999984,-3.819999999999993,358.294,364.55,354.0,10.550000000000011,-2.259999999999991,354.448,362.0,349.63,12.370000000000005,-3.3899999999999864,358.096,364.55,354.0,10.550000000000011,-3.25,2390,6109,411,5698,1841
2018-05-13,359.598,360.5,358.2,2.3000000000000114,-1.660000000000025,360.668,363.14,358.2,4.939999999999998,2.6399999999999864,357.016,359.44,354.5,4.939999999999998,1.1399999999999864,359.974,363.0,356.18,6.819999999999993,2.75,891,1898,323,1575,-1575
2018-05-20,356.098,360.24,350.27,9.970000000000027,-7.170000000000016,358.018,363.57,352.06,11.509999999999991,-9.389999999999986,354.332,360.24,348.9,11.340000000000032,-8.54000000000002,356.474,363.09,351.32,11.769999999999982,-7.689999999999998,697,1148,470,678,22
2018-05-27,350.66,358.79,344.51,14.28000000000003,13.439999999999998,351.94,359.5,346.04,13.45999999999998,12.279999999999973,348.3,356.0,342.57,13.430000000000007,11.0,350.185,358.5,345.73,12.769999999999982,12.240000000000009,1368,2375,773,1602,1301
2018-06-03,360.336,361.94,359.39,2.5500000000000114,1.6899999999999977,362.108,363.86,359.74,4.1200000000000045,0.060000000000002274,358.808,360.25,355.46,4.7900000000000205,-1.8799999999999955,361.086,363.41,358.75,4.660000000000025,1.1299999999999955,2384,4364,666,3698,2186
2018-06-10,354.36400000000003,362.19,347.55,14.639999999999986,-14.620000000000005,356.34,362.19,347.57,14.620000000000005,-14.620000000000005,353.072,360.75,344.2,16.55000000000001,-16.55000000000001,354.944,361.24,346.06,15.180000000000007,-15.180000000000007,1770,3105,427,2678,-1583
2018-06-17,335.422,342.91,330.49,12.420000000000016,-12.420000000000016,336.252,343.18,330.49,12.689999999999998,-12.689999999999998,332.808,341.0,327.31,13.689999999999998,-13.689999999999998,334.878,342.89,328.43,14.45999999999998,-14.45999999999998,980,1291,762,529,310
2018-06-24,332.5,334.63,329.46,5.170000000000016,3.7099999999999795,332.538,334.63,329.46,5.170000000000016,3.7099999999999795,329.128,332.08,326.27,5.810000000000002,5.810000000000002,330.206,332.92,327.19,5.730000000000018,5.730000000000018,1339,1889,651,1238,-382
2018-07-01,332.0475,335.62,329.67,5.949999999999989,5.949999999999989,332.6275,336.58,330.92,5.659999999999968,5.550000000000011,329.26,333.6,327.19,6.410000000000025,5.2900000000000205,331.1175,336.01,328.06,7.949999999999989,6.439999999999998,2990,9430,794,8636,-8636
2018-07-08,335.872,338.34,333.12,5.21999999999997,-5.2099999999999795,337.90999999999997,342.18,334.39,7.7900000000000205,-3.9499999999999886,333.462,336.28,330.66,5.619999999999948,-3.2200000000000273,334.562,336.64,331.64,5.0,-2.8899999999999864,3972,9891,883,9008,-741
2018-07-15,336.404,338.21,333.86,4.349999999999966,-1.1399999999999864,336.644,338.45,333.86,4.589999999999975,-1.1399999999999864,332.842,334.91,330.34,4.57000000000005,-2.82000000000005,335.406,337.1,333.02,4.080000000000041,-0.8100000000000023,1421,1858,1076,782,-248
2018-07-22,341.282,345.45,338.31,7.139999999999986,7.0,341.776,345.45,338.45,7.0,7.0,338.126,341.61,334.71,6.900000000000034,6.900000000000034,340.016,342.79,337.0,5.7900000000000205,5.7900000000000205,617,810,346,464,307
2018-07-29,336.812,342.63,331.01,11.620000000000005,-9.509999999999991,338.294,344.45,333.52,10.930000000000007,-10.930000000000007,334.862,340.33,331.01,9.319999999999993,-9.319999999999993,336.916,341.6,333.0,8.600000000000023,-8.600000000000023,757,1123,546,577,-427
2018-08-05,336.784,341.6,331.18,10.420000000000016,-2.3100000000000023,336.806,341.6,331.29,10.310000000000002,-2.1999999999999886,334.18,339.75,330.0,9.75,-1.009999999999991,335.29,340.62,331.29,9.329999999999984,-0.6499999999999773,2885,10825,642,10183,9
2018-08-12,325.894,329.17,322.99,6.180000000000007,-4.490000000000009,328.0,331.01,325.0,6.009999999999991,-2.430000000000007,324.626,327.63,321.63,6.0,-2.509999999999991,326.69,330.19,322.99,7.199999999999989,-2.0600000000000023,1501,1766,1114,652,-259
2018-08-19,325.444,329.0,322.76,6.240000000000009,1.259999999999991,326.976,329.0,325.24,3.759999999999991,-2.259999999999991,323.26,325.25,321.16,4.089999999999975,-1.7100000000000364,325.616,327.37,323.12,4.25,-1.3600000000000136,2251,6447,658,5789,5789
2018-08-26,332.052,334.22,330.0,4.220000000000027,1.5200000000000387,333.07800000000003,334.92,331.56,3.3600000000000136,3.340000000000032,329.256,331.36,327.76,3.6000000000000227,3.6000000000000227,331.42199999999997,333.21,329.64,3.569999999999993,1.259999999999991,870,1493,475,1018,-258
2018-09-02,323.74,329.26,320.55,8.70999999999998,6.96999999999997,325.76,329.26,322.86,6.399999999999977,2.9499999999999886,320.37,322.29,319.22,3.069999999999993,-3.069999999999993,323.39,325.03,321.36,3.669999999999959,-1.009999999999991,1169,1406,869,537,144
2018-09-09,333.752,342.0,325.98,16.019999999999982,16.019999999999982,335.81,347.38,327.77,19.610000000000014,19.610000000000014,331.716,339.57,325.08,14.490000000000009,14.490000000000009,334.82,345.62,326.25,19.370000000000005,19.370000000000005,3850,10799,1079,9720,453
2018-09-16,352.826,358.49,344.54,13.949999999999989,13.949999999999989,354.066,358.49,348.89,9.600000000000023,9.600000000000023,350.25600000000003,356.06,344.54,11.519999999999982,11.519999999999982,351.856,357.12,346.95,10.170000000000016,10.170000000000016,2154,5352,497,4855,-1945
2018-09-23,357.66,366.19,349.76,16.430000000000007,-1.670000000000016,359.91200000000003,366.19,357.51,8.680000000000007,-1.3400000000000318,353.996,358.32,349.76,8.560000000000002,-1.349999999999966,356.95,359.28,355.73,3.5499999999999545,-0.9499999999999886,792,1349,569,780,93
2018-09-30,365.45799999999997,367.36,361.31,6.050000000000011,5.819999999999993,367.908,370.0,362.0,8.0,7.5,363.68600000000004,367.36,358.04,9.319999999999993,7.4599999999999795,365.504,368.66,359.93,8.730000000000018,7.279999999999973,636,765,439,326,135
2018-10-07,363.41,371.8,354.09,17.710000000000036,-11.510000000000048,365.954,371.95,357.9,14.050000000000011,-11.510000000000048,357.624,364.72,344.01,20.710000000000036,-20.710000000000036,361.452,368.14,349.17,18.96999999999997,-18.829999999999984,1472,2900,706,2194,375
2018-10-14,354.646,357.81,348.55,9.259999999999991,-5.789999999999964,355.836,360.44,351.68,8.759999999999991,-2.659999999999968,350.272,354.25,347.09,7.160000000000025,-1.7600000000000477,352.152,357.79,348.32,9.470000000000027,-2.240000000000009,1423,2395,457,1938,-256
2018-10-21,336.524,349.21,329.8,19.409999999999968,-18.049999999999955,339.692,350.52,331.66,18.859999999999957,-18.859999999999957,332.576,345.3,325.6,19.69999999999999,-18.410000000000025,335.826,347.24,327.3,19.939999999999998,-17.400000000000034,2845,6509,847,5662,769
2018-10-28,332.326,335.24,326.87,8.370000000000005,1.2699999999999818,333.614,336.84,328.84,8.0,-1.599999999999966,327.384,332.83,322.66,10.169999999999959,1.920000000000016,330.298,334.0,327.69,6.310000000000002,1.990000000000009,1647,2695,1053,1642,-1204
2018-11-04,331.786,335.6,325.38,10.220000000000027,5.110000000000014,333.874,337.75,327.08,10.670000000000016,5.0,329.766,333.45,323.69,9.759999999999991,4.910000000000025,332.058,335.81,325.46,10.350000000000023,4.770000000000039,987,1242,476,766,-437
2018-11-11,321.11199999999997,332.31,313.9,18.410000000000025,-14.569999999999993,322.962,332.31,317.33,14.980000000000018,-12.310000000000002,317.64,325.49,312.35,13.139999999999986,-9.610000000000014,320.188,326.73,315.39,11.340000000000032,-8.420000000000016,2192,3700,1400,2300,1032
2018-11-18,312.85,313.84,312.0,1.839999999999975,-1.839999999999975,314.67,316.92,312.0,4.920000000000016,-3.759999999999991,310.735,311.93,310.0,1.9300000000000068,-0.29000000000002046,312.445,315.0,311.16,3.839999999999975,-1.1200000000000045,1274,1894,408,1486,-1032
2018-11-25,311.156,314.59,307.62,6.96999999999997,-3.8899999999999864,313.632,315.55,310.9,4.650000000000034,-1.259999999999991,309.036,312.18,306.19,5.990000000000009,3.7799999999999727,312.04200000000003,313.64,310.29,3.349999999999966,1.8999999999999773,2814,4667,1711,2956,-503
2018-12-02,311.8075,322.25,307.02,15.230000000000018,-14.79000000000002,312.4325,322.25,307.02,15.230000000000018,-14.79000000000002,304.65999999999997,315.59,298.28,17.310000000000002,-15.589999999999975,306.7075,317.89,300.5,17.389999999999986,-17.389999999999986,4987,6716,1464,5252,5252
2018-12-09,305.498,311.31,301.24,10.069999999999993,-0.9599999999999795,308.658,312.5,304.88,7.6200000000000045,7.6200000000000045,301.04,306.14,295.35,10.789999999999964,8.569999999999993,304.548,309.26,299.48,9.779999999999973,8.879999999999995,3894,10175,1578,8597,-623
2018-12-16,300.226,310.86,286.92,23.939999999999998,-16.879999999999995,304.71,310.86,297.64,13.220000000000027,-11.860000000000014,296.188,303.8,286.92,16.879999999999995,-14.919999999999959,300.81600000000003,306.6,295.04,11.560000000000002,-10.899999999999977,4177,5215,3374,1841,261
2018-12-23,292.7925,311.57,283.39,28.180000000000007,25.30000000000001,302.625,312.8,296.64,16.160000000000025,12.410000000000025,289.83,303.74,282.63,21.110000000000014,21.110000000000014,297.6875,306.28,288.73,17.549999999999955,17.549999999999955,4784,7279,968,6311,5415
2018-12-30,305.5625,315.48,301.01,14.470000000000027,14.420000000000016,316.4325,322.8,312.37,10.430000000000007,8.430000000000007,305.17,313.91,301.01,12.900000000000034,12.850000000000023,312.02250000000004,318.74,308.38,10.360000000000014,8.240000000000009,6530,14217,1639,12578,-12578
2019-01-06,323.24,327.6,313.0,14.600000000000023,-13.620000000000005,324.78000000000003,327.6,320.48,7.1200000000000045,-6.139999999999986,315.536,321.0,305.5,15.5,-6.3700000000000045,320.92,323.05,318.73,4.319999999999993,-2.329999999999984,2954,5798,904,4894,4204
2019-01-13,320.062,324.58,314.33,10.25,6.930000000000007,325.336,329.0,320.21,8.79000000000002,8.79000000000002,318.764,324.58,314.33,10.25,7.229999999999961,322.95,327.03,318.93,8.099999999999966,8.099999999999966,3761,4917,2710,2207,-1371
2019-01-20,331.3825,332.23,330.41,1.8199999999999932,-0.75,331.3825,332.23,330.41,1.8199999999999932,-0.75,322.3775,326.57,319.0,7.569999999999993,5.139999999999986,324.6725,327.27,322.3,4.96999999999997,4.96999999999997,1306,2414,665,1749,-1342
2019-01-27,319.358,325.6,311.3,14.300000000000011,-13.269999999999982,324.992,327.55,320.0,7.550000000000011,-4.569999999999993,316.326,319.13,311.3,7.829999999999984,-5.199999999999989,320.966,326.25,316.55,9.699999999999989,-0.19999999999998863,1599,2624,1095,1529,-1112
2019-02-03,320.34000000000003,329.17,309.87,19.30000000000001,-5.0,322.166,329.17,309.87,19.30000000000001,-14.129999999999995,314.21,319.49,305.47,14.019999999999982,-9.399999999999977,317.5,323.58,307.74,15.839999999999975,-13.009999999999991,957,1655,373,1282,-10
2019-02-10,313.67,321.68,309.0,12.680000000000007,-1.4700000000000273,317.76800000000003,321.68,314.0,7.680000000000007,5.350000000000023,310.452,312.96,306.75,6.2099999999999795,5.899999999999977,313.624,318.83,307.22,11.609999999999957,11.609999999999957,1900,3627,1048,2579,-926
2019-02-17,325.955,332.95,322.77,10.180000000000007,1.2300000000000182,327.2925,332.95,324.0,8.949999999999989,-2.5400000000000205,321.48,324.17,319.04,5.1299999999999955,1.5699999999999932,323.35,325.95,320.61,5.339999999999975,-1.9099999999999682,695,807,518,289,-79
2019-02-24,319.644,322.3,315.13,7.170000000000016,2.6000000000000227,320.956,322.3,317.73,4.569999999999993,-3.9599999999999795,314.218,316.81,310.21,6.600000000000023,-4.920000000000016,317.368,320.2,313.24,6.9599999999999795,-6.8799999999999955,595,803,450,353,104
2019-03-03,308.532,313.02,305.56,7.4599999999999795,3.0299999999999727,313.118,314.56,311.41,3.1499999999999773,-0.67999999999995,307.98,310.26,305.56,4.699999999999989,3.0299999999999727,310.86,312.33,309.0,3.329999999999984,1.8600000000000136,1024,1373,680,693,-59
2019-03-10,315.856,323.46,306.84,16.620000000000005,6.4599999999999795,319.544,323.46,318.02,5.439999999999998,5.439999999999998,311.27,313.99,306.84,7.150000000000034,-4.560000000000002,314.936,316.0,312.76,3.240000000000009,0.05000000000001137,910,1380,473,907,130
2019-03-17,319.546,332.59,311.58,21.00999999999999,21.00999999999999,326.516,332.59,321.0,11.589999999999975,6.839999999999975,316.946,323.66,311.58,12.080000000000041,9.460000000000036,320.36,325.75,314.28,11.470000000000027,4.930000000000007,2229,5409,566,4843,1247
2019-03-24,315.71999999999997,330.82,305.26,25.560000000000002,-3.2799999999999727,321.536,330.82,313.0,17.819999999999993,-8.949999999999989,313.61199999999997,325.02,305.26,19.75999999999999,-8.019999999999982,318.65799999999996,327.02,311.08,15.939999999999998,-9.949999999999989,1605,3639,747,2892,-2812
2019-03-31,315.888,318.31,311.09,7.220000000000027,3.890000000000043,319.176,323.53,316.5,7.029999999999973,7.029999999999973,314.088,316.47,311.09,5.380000000000052,3.890000000000043,317.56,320.31,315.81,4.5,3.8100000000000023,1318,2861,425,2436,1302
2019-04-07,314.596,319.04,310.82,8.220000000000027,-0.25,317.842,319.69,315.34,4.350000000000023,-2.1899999999999977,314.15,316.81,310.82,5.990000000000009,-0.25,316.51800000000003,318.04,312.94,5.100000000000023,-1.1100000000000136,2748,10097,555,9542,344
2019-04-14,318.92,321.0,316.75,4.25,1.1800000000000068,320.5,321.0,320.0,1.0,1.0,317.6325,318.3,316.3,2.0,1.6299999999999955,319.52,320.95,318.89,2.0600000000000023,1.8600000000000136,2224,4518,822,3696,1343
2019-04-21,319.376,322.15,314.79,7.359999999999957,-6.159999999999968,321.086,322.55,319.08,3.4700000000000273,1.4300000000000068,316.782,320.15,314.79,5.359999999999957,-2.2999999999999545,320.38,322.55,317.48,5.069999999999993,2.430000000000007,917,1928,439,1489,85
2019-04-28,323.272,328.57,314.58,13.990000000000009,3.990000000000009,326.056,328.57,322.55,6.019999999999982,3.990000000000009,316.54,318.41,314.58,3.830000000000041,-1.099999999999966,323.15999999999997,325.88,320.81,5.069999999999993,5.069999999999993,679,1221,366,855,165
2019-05-05,310.67199999999997,323.71,304.07,19.639999999999986,-19.639999999999986,310.67199999999997,323.71,304.07,19.639999999999986,-19.639999999999986,303.07,314.74,292.55,22.189999999999998,-16.569999999999993,306.74399999999997,321.86,297.2,24.660000000000025,-18.360000000000014,2189,4815,457,4358,4201
2019-05-12,304.258,312.89,298.73,14.159999999999968,12.889999999999986,306.236,312.89,301.76,11.129999999999995,11.129999999999995,301.276,307.11,296.09,11.020000000000039,11.020000000000039,303.87,309.12,298.1,11.019999999999982,11.019999999999982,2054,3548,1234,2314,314
2019-05-19,302.676,308.17,299.24,8.930000000000007,-8.930000000000007,304.59000000000003,308.17,301.86,6.310000000000002,-5.25,301.168,303.61,299.24,4.3700000000000045,-4.3700000000000045,303.332,307.5,299.7,7.800000000000011,-6.2900000000000205,3132,7917,883,7034,394
2019-05-26,303.22749999999996,305.7,301.5,4.199999999999989,-0.3100000000000023,306.7275,311.31,303.01,8.300000000000011,4.590000000000032,302.225,305.7,300.15,5.550000000000011,2.5500000000000114,304.2525,307.27,301.21,6.060000000000002,5.910000000000025,1649,2186,1334,852,92
2019-06-02,316.676,322.64,306.25,16.389999999999986,14.939999999999998,319.192,323.51,308.71,14.800000000000011,14.800000000000011,315.11,321.19,306.25,14.939999999999998,14.939999999999998,317.3,322.82,307.55,15.269999999999982,15.269999999999982,1800,4079,611,3468,266
2019-06-09,325.158,330.46,320.96,9.5,-2.330000000000041,325.784,330.46,321.67,8.789999999999964,-4.039999999999964,321.188,325.17,318.13,7.0400000000000205,-1.150000000000034,322.872,326.15,320.52,5.6299999999999955,-4.990000000000009,1725,4457,609,3848,393
2019-06-16,326.762,332.23,320.2,12.03000000000003,9.639999999999986,327.736,332.23,322.18,10.050000000000011,8.269999999999982,323.908,328.73,319.38,9.350000000000023,8.53000000000003,326.148,330.41,321.25,9.160000000000025,7.220000000000027,2599,8430,609,7821,655
2019-06-23,328.99,332.96,325.07,7.889999999999986,-3.4399999999999977,331.148,335.0,328.95,6.050000000000011,-5.480000000000018,325.892,331.41,322.88,8.53000000000003,-8.53000000000003,327.782,334.64,325.1,9.539999999999964,-8.370000000000005,586,807,239,568,129
2019-06-30,335.72249999999997,337.99,333.15,4.840000000000032,4.060000000000002,336.175,337.99,334.58,3.410000000000025,2.6299999999999955,330.1075,332.5,328.43,4.069999999999993,-1.5699999999999932,333.51,336.93,330.75,6.180000000000007,0.6899999999999977,576,752,370,382,-157
2019-07-07,332.74,338.0,324.32,13.680000000000007,5.139999999999986,334.77,338.0,330.0,8.0,7.050000000000011,330.072,333.08,324.32,8.759999999999991,5.259999999999991,332.62,336.0,327.92,8.079999999999984,8.079999999999984,1227,2952,419,2533,1338
2019-07-14,334.118,341.82,327.19,14.629999999999995,-1.25,335.372,341.82,329.65,12.170000000000016,-1.7200000000000273,329.138,330.83,325.75,5.079999999999984,0.35000000000002274,332.854,335.9,328.38,7.519999999999982,-3.259999999999991,686,983,353,630,138
2019-07-21,331.72,337.0,328.74,8.259999999999991,-8.259999999999991,333.83,337.0,332.0,5.0,-3.6000000000000227,328.618,331.15,326.52,4.6299999999999955,-1.6299999999999955,330.702,333.25,327.17,6.079999999999984,-4.75,1920,5282,330,4952,408
2019-07-28,327.866,334.14,316.0,18.139999999999986,-17.379999999999995,328.962,334.14,319.35,14.789999999999964,-14.029999999999973,322.61199999999997,327.81,315.2,12.610000000000014,-12.610000000000014,325.118,331.33,317.46,13.870000000000005,-13.870000000000005,1052,2504,458,2046,372
2019-08-04,315.25,320.36,312.65,7.710000000000036,1.6400000000000432,316.656,320.36,313.53,6.830000000000041,0.7600000000000477,311.606,314.47,308.13,6.340000000000032,2.430000000000007,314.526,318.74,310.12,8.620000000000005,1.4300000000000068,1252,1656,909,747,446
2019-08-11,310.996,312.56,309.35,3.2099999999999795,1.9399999999999977,312.418,314.07,311.59,2.480000000000018,0.6399999999999864,307.484,309.62,304.08,5.5400000000000205,2.090000000000032,308.6,311.16,305.44,5.720000000000027,2.82000000000005,2161,4437,1136,3301,449
2019-08-18,306.512,307.35,305.17,2.180000000000007,-2.180000000000007,309.694,311.0,306.17,4.829999999999984,-4.779999999999973,305.51800000000003,307.35,300.2,7.150000000000034,-7.150000000000034,307.21,309.86,300.2,9.660000000000025,-9.660000000000025,3170,7304,942,6362,-459
2019-08-25,307.98,315.17,300.0,15.170000000000016,12.53000000000003,312.722,319.76,305.98,13.779999999999973,5.509999999999991,304.514,311.19,300.0,11.189999999999998,8.550000000000011,307.864,313.5,303.97,9.529999999999973,5.430000000000007,1627,3010,711,2299,-1010
2019-09-01,318.3775,320.25,313.75,6.5,6.5,321.2875,322.89,319.5,3.3899999999999864,2.6299999999999955,317.46000000000004,319.97,313.75,6.220000000000027,6.220000000000027,319.6225,322.72,316.64,6.080000000000041,6.080000000000041,1217,1746,850,896,-451
2019-09-08,334.69599999999997,340.25,326.25,14.0,13.70999999999998,336.842,343.45,326.78,16.670000000000016,16.670000000000016,333.972,339.96,325.54,14.419999999999959,14.419999999999959,336.024,343.45,326.12,17.329999999999984,17.329999999999984,419,545,237,308,97
2019-09-15,345.858,353.21,339.7,13.509999999999991,10.75,349.92199999999997,355.0,345.0,10.0,4.5,341.576,343.7,339.7,4.0,1.8000000000000114,344.852,350.58,341.77,8.810000000000002,-3.9399999999999977,1715,3625,207,3418,-2754
2019-09-22,336.7,345.8,324.32,21.480000000000018,-13.53000000000003,341.266,345.8,334.28,11.520000000000039,-8.470000000000027,334.132,337.85,324.32,13.53000000000003,-13.53000000000003,337.224,341.91,326.47,15.439999999999998,-15.439999999999998,2757,4958,399,4559,-480
2019-09-29,326.7,331.76,321.93,9.829999999999984,-4.139999999999986,328.418,331.76,324.45,7.310000000000002,-2.7799999999999727,324.166,327.62,321.55,6.069999999999993,-1.6499999999999773,326.214,328.58,324.26,4.319999999999993,-3.3700000000000045,777,1450,484,966,-196
2019-10-06,327.148,331.0,324.4,6.600000000000023,1.3199999999999932,327.192,331.0,324.4,6.600000000000023,1.3199999999999932,322.592,323.77,320.12,3.6499999999999773,-1.7000000000000455,324.892,330.5,321.78,8.720000000000027,5.850000000000023,1120,1671,650,1021,633
2019-10-13,328.408,330.0,323.53,6.470000000000027,6.270000000000039,332.078,336.06,329.8,6.259999999999991,-3.7299999999999613,326.346,328.83,323.53,5.300000000000011,2.830000000000041,328.882,330.74,327.09,3.650000000000034,0.08000000000004093,810,1551,449,1102,1016
2019-10-20,336.85,341.01,327.52,13.490000000000009,12.480000000000018,337.87,341.01,332.62,8.389999999999986,7.3799999999999955,331.932,334.12,327.52,6.600000000000023,6.600000000000023,334.084,335.91,332.11,3.8000000000000114,3.8000000000000114,680,1045,372,673,-288
2019-10-27,338.258,347.77,332.34,15.430000000000007,15.409999999999968,341.844,347.77,336.04,11.729999999999961,11.729999999999961,335.988,342.82,331.95,10.870000000000005,10.870000000000005,338.602,342.82,335.01,7.810000000000002,7.810000000000002,418,775,254,521,-101
2019-11-03,349.742,354.8,343.98,10.819999999999993,4.220000000000027,350.838,354.8,347.99,6.810000000000002,5.689999999999998,346.836,351.41,343.4,8.010000000000048,8.010000000000048,348.598,353.42,344.64,8.78000000000003,8.78000000000003,503,806,209,597,385
2019-11-10,354.776,358.77,351.99,6.779999999999973,6.779999999999973,354.942,358.77,352.62,6.149999999999977,6.149999999999977,350.436,354.73,346.75,7.980000000000018,4.220000000000027,351.738,355.32,348.0,7.319999999999993,3.5400000000000205,516,1272,122,1150,191
2019-11-17,354.084,356.24,351.0,5.240000000000009,1.1100000000000136,356.928,361.17,354.76,6.410000000000025,6.410000000000025,352.498,355.48,351.0,4.480000000000018,1.1100000000000136,354.9,357.0,352.75,4.25,4.25,772,2687,214,2473,38
2019-11-24,357.94500000000005,366.04,351.54,14.5,-1.3799999999999955,360.0975,366.04,355.94,10.100000000000023,-5.589999999999975,355.69,359.35,351.54,7.810000000000002,-3.7100000000000364,358.2075,361.95,355.22,6.729999999999961,-6.729999999999961,269,300,228,72,7
