Date,ADTNStock_Open_average,ADTNStock_Open_max,ADTNStock_Open_min,ADTNStock_Open_volatility,ADTNStock_Open_change,ADTNStock_High_average,ADTNStock_High_max,ADTNStock_High_min,ADTNStock_High_volatility,ADTNStock_High_change,ADTNStock_Low_average,ADTNStock_Low_max,ADTNStock_Low_min,ADTNStock_Low_volatility,ADTNStock_Low_change,ADTNStock_Close_average,ADTNStock_Close_max,ADTNStock_Close_min,ADTNStock_Close_volatility,ADTNStock_Close_change,ADTNStock_Volume_average,ADTNStock_Volume_max,ADTNStock_Volume_min,ADTNStock_Volume_volatility,ADTNStock_Volume_change
2018-07-22,16.43,16.7,16.05,0.6499999999999986,0.0,16.63,16.9,16.5,0.3999999999999986,-0.25,16.13,16.4,15.95,0.4499999999999993,0.0,16.42,16.7,16.05,0.6499999999999986,-0.3999999999999986,385166,576000,238186,337814,-299483
2018-07-29,16.23,16.3,16.15,0.15000000000000213,0.0,16.42,16.5,16.3,0.1999999999999993,0.0,16.06,16.2,16.0,0.1999999999999993,-0.14999999999999858,16.2,16.25,16.15,0.10000000000000142,-0.10000000000000142,222629,357259,132253,225006,-79297
2018-08-05,16.12,16.35,15.85,0.5000000000000018,-0.34999999999999964,16.26,16.55,16.0,0.5500000000000007,-0.3000000000000007,15.94,16.25,15.7,0.5500000000000007,-0.3000000000000007,16.07,16.3,15.9,0.40000000000000036,-0.40000000000000036,206924,262036,101926,160110,160110
2018-08-12,16.13,16.35,15.95,0.40000000000000213,0.40000000000000213,16.318,16.57,16.12,0.4499999999999993,0.4499999999999993,16.01,16.25,15.75,0.5,0.5,16.23,16.45,16.05,0.3999999999999986,0.25,252447,333545,153087,180458,-62982
2018-08-19,16.759999999999998,16.95,16.4,0.5500000000000007,0.5500000000000007,16.98,17.15,16.65,0.5,0.5,16.704,16.9,16.4,0.5,0.5,16.87,17.0,16.55,0.4499999999999993,0.3999999999999986,232017,381153,130629,250524,-172390
2018-08-26,17.01,17.05,16.9,0.15000000000000213,0.0,17.13,17.2,17.05,0.14999999999999858,0.05000000000000071,16.93,17.0,16.9,0.10000000000000142,0.05000000000000071,17.05,17.2,16.95,0.25,0.1999999999999993,166884,282630,122502,160128,2808
2018-09-02,16.9625,17.2,16.75,0.4499999999999993,-0.4499999999999993,17.0375,17.25,16.9,0.3500000000000014,-0.3000000000000007,16.7375,16.85,16.65,0.20000000000000284,-0.20000000000000284,16.8875,16.95,16.75,0.1999999999999993,-0.05000000000000071,151747,187908,104464,83444,-15578
2018-09-09,17.509999999999998,18.75,16.65,2.1000000000000014,1.8500000000000014,18.136,19.3,16.7,2.6000000000000014,2.080000000000002,17.364,18.65,16.3,2.349999999999998,1.9499999999999993,17.86,18.8,16.5,2.3000000000000007,2.0500000000000007,352581,755520,124630,630890,106857
2018-09-16,18.5,18.65,18.35,0.29999999999999716,-0.14999999999999858,18.69,18.75,18.6,0.14999999999999858,0.05000000000000071,18.26,18.45,17.95,0.5,0.3500000000000014,18.5,18.6,18.35,0.25,0.15000000000000213,408026,1051552,181828,869724,853856
2018-09-23,18.15,18.65,17.4,1.25,-1.25,18.27,18.75,17.65,1.1000000000000014,-1.1000000000000014,17.82,18.2,17.35,0.8499999999999979,-0.8499999999999979,17.93,18.25,17.45,0.8000000000000007,-0.6000000000000014,211203,267855,157274,110581,68288
2018-09-30,17.768,18.01,17.51,0.5,0.0,18.02,18.31,17.71,0.5999999999999979,-0.11999999999999744,17.474,17.81,17.18,0.629999999999999,-0.19000000000000128,17.704,18.02,17.35,0.6699999999999982,-0.21999999999999886,270558,376347,184729,191618,-124141
2018-10-07,17.204,17.56,16.93,0.629999999999999,-0.28999999999999915,17.49,17.67,17.25,0.4200000000000017,-0.2099999999999973,16.951999999999998,17.03,16.83,0.20000000000000284,-0.19000000000000128,17.14,17.58,16.9,0.6799999999999997,-0.23999999999999844,214541,240002,190017,49985,9506
2018-10-14,16.03,17.23,13.8,3.4299999999999997,-3.169999999999998,16.57,18.4,14.3,4.099999999999998,-3.0,15.139999999999999,16.89,13.52,3.370000000000001,-2.9799999999999986,15.558,18.12,13.78,4.340000000000002,-3.2700000000000014,1077380,2514719,237050,2277669,385784
2018-10-21,13.666,13.93,13.32,0.6099999999999994,-0.4299999999999997,13.966,14.39,13.68,0.7100000000000009,-0.7100000000000009,13.406,13.75,13.05,0.6999999999999993,-0.6999999999999993,13.68,14.01,13.39,0.6199999999999992,-0.47000000000000064,339271,472509,256240,216269,-216269
2018-10-28,13.666,13.96,13.25,0.7100000000000009,0.1700000000000017,13.92,14.04,13.78,0.2599999999999998,0.129999999999999,13.386000000000001,13.82,13.14,0.6799999999999997,0.6799999999999997,13.656,13.92,13.3,0.6199999999999992,0.6199999999999992,272823,323573,210428,113145,15652
2018-11-04,14.155999999999999,14.4,13.95,0.45000000000000107,0.45000000000000107,14.336,14.5,14.17,0.33000000000000007,0.25,13.966,14.24,13.74,0.5,0.2599999999999998,14.19,14.47,13.99,0.4800000000000004,0.06999999999999851,270032,441658,164747,276911,-159674
2018-11-11,13.74,14.01,13.55,0.4599999999999991,-0.33000000000000007,13.87,14.11,13.72,0.3899999999999988,-0.3899999999999988,13.442,13.49,13.36,0.13000000000000078,0.009999999999999787,13.64,13.78,13.45,0.33000000000000007,0.19000000000000128,281136,410341,161894,248447,-125410
2018-11-18,13.09,13.6,12.64,0.9599999999999991,-0.7400000000000002,13.2475,13.6,12.98,0.6199999999999992,-0.5299999999999994,12.73,13.02,12.54,0.4800000000000004,-0.21999999999999886,12.942499999999999,13.41,12.55,0.8599999999999994,-0.5400000000000009,179432,322050,57241,264809,-264809
2018-11-25,12.604,12.97,12.39,0.5800000000000001,-0.5800000000000001,12.724,13.04,12.5,0.5399999999999991,-0.5399999999999991,12.336,12.61,11.93,0.6799999999999997,-0.6799999999999997,12.528,12.73,12.4,0.33000000000000007,-0.28000000000000114,218164,317109,167341,149768,149145
2018-12-02,12.545,12.76,12.36,0.40000000000000036,-0.040000000000000924,12.7475,12.82,12.63,0.1899999999999995,-0.0600000000000005,12.1025,12.43,11.92,0.5099999999999998,-0.4900000000000002,12.4775,12.78,12.0,0.7799999999999994,-0.7799999999999994,286452,331976,246365,85611,681
2018-12-09,11.886,12.08,11.69,0.39000000000000057,-0.3000000000000007,12.122,12.26,11.82,0.4399999999999995,-0.4399999999999995,11.57,11.73,11.45,0.28000000000000114,-0.09999999999999964,11.734,11.93,11.52,0.41000000000000014,-0.28000000000000114,315260,419335,139979,279356,-268762
2018-12-16,10.97,11.52,10.6,0.9199999999999999,-0.8200000000000003,11.176,11.68,10.8,0.879999999999999,-0.7599999999999998,10.634,10.9,10.4,0.5,-0.45000000000000107,10.76,10.96,10.52,0.4400000000000013,-0.4400000000000013,584389,1672107,261245,1410862,1305741
2018-12-23,10.7125,11.01,10.47,0.5399999999999991,0.5399999999999991,11.0125,11.24,10.59,0.6500000000000004,0.6500000000000004,10.455,10.77,10.21,0.5599999999999987,0.5199999999999996,10.817499999999999,11.07,10.43,0.6400000000000006,0.39000000000000057,338206,430699,216075,214624,214624
2018-12-30,10.817499999999999,10.99,10.59,0.40000000000000036,0.16999999999999993,11.125,11.42,10.9,0.5199999999999996,0.5199999999999996,10.6225,10.89,10.49,0.40000000000000036,0.3600000000000012,10.932500000000001,11.26,10.74,0.5199999999999996,0.5199999999999996,428682,582533,318180,264353,138170
2019-01-06,11.672,11.92,11.25,0.6699999999999999,0.46000000000000085,11.898,12.09,11.7,0.39000000000000057,0.16999999999999993,11.534,11.87,11.23,0.6399999999999988,0.3200000000000003,11.77,11.94,11.54,0.40000000000000036,0.2400000000000002,343354,529918,215835,314083,-295495
2019-01-13,11.712,11.88,11.6,0.28000000000000114,0.16000000000000014,11.898,12.01,11.75,0.2599999999999998,0.11999999999999922,11.597999999999999,11.84,11.49,0.34999999999999964,0.3000000000000007,11.751999999999999,11.89,11.61,0.28000000000000114,0.27000000000000135,270741,436115,160096,276019,248583
2019-01-20,12.395,13.64,11.79,1.8500000000000014,1.7700000000000014,13.1075,14.37,12.04,2.33,2.33,12.235,13.61,11.69,1.92,1.92,12.9125,14.04,11.78,2.26,2.26,843555,1431094,255917,1175177,717667
2019-01-27,14.314,14.65,13.85,0.8000000000000007,0.6500000000000004,14.75,14.84,14.66,0.17999999999999972,0.010000000000001563,14.134,14.51,13.84,0.6699999999999999,0.41999999999999993,14.576,14.69,14.37,0.3200000000000003,-0.3200000000000003,433921,614756,314340,300416,-157560
2019-02-03,14.252,14.38,14.14,0.2400000000000002,-0.2400000000000002,14.418,14.56,14.33,0.23000000000000043,-0.22000000000000064,14.104,14.22,14.01,0.21000000000000085,-0.120000000000001,14.225999999999999,14.31,14.03,0.28000000000000114,-0.2599999999999998,294098,354280,175496,178784,-178784
2019-02-10,14.478,14.72,14.08,0.6400000000000006,0.6099999999999994,14.677999999999999,14.96,14.28,0.6800000000000015,0.6800000000000015,14.386000000000001,14.63,13.91,0.7200000000000006,0.7200000000000006,14.562,14.69,14.26,0.4299999999999997,0.4299999999999997,263611,342047,200235,141812,77980
2019-02-17,14.5975,14.64,14.56,0.08000000000000007,-0.040000000000000924,14.692499999999999,14.84,14.61,0.23000000000000043,-0.1899999999999995,14.535,14.56,14.52,0.040000000000000924,-0.009999999999999787,14.57,14.6,14.54,0.0600000000000005,0.03999999999999915,539678,868994,299269,569725,503361
2019-02-24,14.95,15.09,14.67,0.41999999999999993,0.39000000000000057,15.208,15.3,15.14,0.16000000000000014,0.08000000000000007,14.824,14.95,14.65,0.29999999999999893,0.29999999999999893,15.052,15.2,14.86,0.33999999999999986,0.09999999999999964,505328,1117532,333361,784171,-783633
2019-03-03,14.93,15.33,14.58,0.75,-0.6699999999999999,15.05,15.4,14.7,0.7000000000000011,-0.5899999999999999,14.7,15.09,14.39,0.6999999999999993,-0.5099999999999998,14.854000000000001,15.3,14.65,0.6500000000000004,-0.5500000000000007,294896,469659,194521,275138,-262037
2019-03-10,14.828,14.94,14.76,0.17999999999999972,0.0600000000000005,14.959999999999999,15.04,14.85,0.1899999999999995,0.11000000000000121,14.686,14.76,14.61,0.15000000000000036,0.08000000000000007,14.792,14.91,14.72,0.1899999999999995,-0.0600000000000005,278915,448420,212013,236407,236407
2019-03-17,14.58,14.75,14.4,0.34999999999999964,-0.22000000000000064,14.734,14.91,14.59,0.3200000000000003,-0.25,14.368,14.62,14.04,0.5800000000000001,-0.5800000000000001,14.464,14.67,14.04,0.6300000000000008,-0.6300000000000008,277541,324195,191512,132683,-26448
2019-03-24,14.072000000000001,14.14,14.02,0.120000000000001,-0.030000000000001137,14.184000000000001,14.31,14.06,0.25,-0.129999999999999,13.842,14.03,13.68,0.34999999999999964,-0.1899999999999995,13.98,14.17,13.7,0.47000000000000064,-0.3600000000000012,219799,338122,150607,187515,109874
2019-03-31,14.098,14.2,13.81,0.3899999999999988,0.33000000000000007,14.272,14.33,14.2,0.13000000000000078,0.08999999999999986,14.01,14.1,13.76,0.33999999999999986,0.2900000000000009,14.122,14.17,14.07,0.09999999999999964,-0.08000000000000007,253048,391888,142046,249842,-69875
2019-04-07,14.209999999999999,14.37,14.04,0.33000000000000007,0.25,14.422,14.64,14.25,0.39000000000000057,0.1999999999999993,14.08,14.19,13.85,0.33999999999999986,0.3000000000000007,14.288,14.39,14.19,0.20000000000000107,0.20000000000000107,345149,654542,199485,455057,-88824
2019-04-14,14.6125,15.0,14.28,0.7200000000000006,0.6099999999999994,15.17,16.67,14.45,2.2200000000000024,2.2200000000000024,14.4425,15.0,14.16,0.8399999999999999,0.8399999999999999,15.0175,16.59,14.24,2.3499999999999996,2.3499999999999996,732884,2056549,117873,1938676,1938676
2019-04-21,17.328,17.63,16.97,0.6600000000000001,0.1700000000000017,17.605999999999998,17.81,17.29,0.5199999999999996,-0.28999999999999915,17.062,17.35,16.65,0.7000000000000028,0.3200000000000003,17.472,17.78,17.25,0.5300000000000011,-0.17999999999999972,534085,862524,287429,575095,-320749
2019-04-28,17.112,17.22,16.94,0.2799999999999976,-0.05999999999999872,17.408,17.56,17.23,0.3299999999999983,-0.240000000000002,16.966,17.15,16.86,0.28999999999999915,-0.28999999999999915,17.14,17.18,17.04,0.14000000000000057,0.00999999999999801,397903,639446,206062,433384,-113930
2019-05-05,16.558,16.88,16.22,0.6600000000000001,-0.6600000000000001,16.744,17.08,16.39,0.6899999999999977,-0.6899999999999977,16.388,16.67,16.12,0.5500000000000007,-0.5500000000000007,16.618,17.06,16.38,0.6799999999999997,-0.6799999999999997,495465,971879,173744,798135,-12989
2019-05-12,16.195999999999998,16.45,16.05,0.3999999999999986,0.14999999999999858,16.406,16.65,16.13,0.5199999999999996,0.240000000000002,16.054,16.29,15.81,0.47999999999999865,0.27999999999999936,16.258,16.43,15.99,0.4399999999999995,0.20000000000000107,557645,1375967,148185,1227782,-1032265
2019-05-19,16.134,16.3,16.02,0.28000000000000114,0.25,16.318,16.48,16.11,0.370000000000001,0.26000000000000156,16.038,16.25,15.85,0.40000000000000036,0.40000000000000036,16.182,16.38,15.95,0.4299999999999997,0.370000000000001,528448,685790,132412,553378,413365
2019-05-26,15.965,16.34,15.8,0.5399999999999991,-0.5,16.0825,16.47,15.88,0.5899999999999981,-0.5399999999999991,15.7275,15.94,15.59,0.34999999999999964,-0.34999999999999964,15.855,16.03,15.68,0.3500000000000014,-0.2900000000000009,377278,960943,150176,810767,76753
2019-06-02,16.128,16.49,15.64,0.8499999999999979,0.8499999999999979,16.366,16.71,15.9,0.8100000000000005,0.8100000000000005,15.942,16.4,15.64,0.759999999999998,0.759999999999998,16.216,16.54,15.8,0.7399999999999984,0.7399999999999984,398440,576723,211113,365610,90533
2019-06-09,16.362000000000002,16.57,16.17,0.3999999999999986,-0.25,16.494,16.67,16.34,0.33000000000000185,-0.3100000000000023,16.142,16.28,16.01,0.2699999999999996,-0.26000000000000156,16.278,16.41,16.11,0.3000000000000007,-0.16000000000000014,229334,392087,107224,284863,24223
2019-06-16,16.534,16.72,16.19,0.5299999999999976,0.259999999999998,16.762,16.99,16.45,0.5399999999999991,-0.22000000000000242,16.306,16.59,16.02,0.5700000000000003,-0.1700000000000017,16.451999999999998,16.69,16.06,0.6300000000000026,-0.41000000000000014,292180,656583,167981,488602,453965
2019-06-23,15.536,16.06,15.13,0.9299999999999979,-0.9299999999999979,15.73,16.06,15.4,0.6599999999999984,-0.6599999999999984,15.274,15.61,15.0,0.6099999999999994,-0.6099999999999994,15.352,15.62,15.1,0.5199999999999996,-0.3699999999999992,346603,592315,230140,362175,362175
2019-06-30,15.285,15.47,15.17,0.3000000000000007,-0.22000000000000064,15.41,15.47,15.37,0.10000000000000142,-0.08000000000000007,15.0475,15.09,14.98,0.10999999999999943,-0.10999999999999943,15.302499999999998,15.37,15.2,0.16999999999999993,0.08000000000000007,234740,322928,152803,170125,-170125
2019-07-07,15.454,15.65,15.12,0.5300000000000011,0.370000000000001,15.712,15.92,15.34,0.5800000000000001,0.5800000000000001,15.37,15.59,15.09,0.5,0.4900000000000002,15.574,15.72,15.22,0.5,0.5,204793,279053,146407,132646,132646
2019-07-14,15.066,15.96,12.1,3.860000000000001,-3.630000000000001,15.27,16.4,12.23,4.169999999999998,-3.6899999999999995,14.0,15.7,11.28,4.42,-4.290000000000001,14.218,15.86,11.53,4.33,-4.33,1014008,3144402,195208,2949194,931954
2019-07-21,11.32,11.51,11.13,0.379999999999999,-0.379999999999999,11.484,11.73,11.33,0.40000000000000036,-0.28000000000000114,11.16,11.39,11.03,0.3600000000000012,-0.3100000000000005,11.292,11.43,11.07,0.35999999999999943,0.0,438902,691563,329531,362032,-347334
2019-07-28,11.171999999999999,11.37,10.82,0.5499999999999989,-0.5499999999999989,11.35,11.58,10.82,0.7599999999999998,-0.7599999999999998,10.994,11.33,10.56,0.7699999999999996,-0.7699999999999996,11.112,11.37,10.78,0.5899999999999999,-0.5899999999999999,317308,370594,211637,158957,-95225
2019-08-04,10.946,11.21,10.58,0.6300000000000008,0.6300000000000008,11.12,11.31,10.86,0.45000000000000107,0.370000000000001,10.744,11.09,10.5,0.5899999999999999,0.4299999999999997,11.036,11.21,10.79,0.4200000000000017,0.2400000000000002,242809,333303,139586,193717,-147996
2019-08-11,10.906,11.01,10.7,0.3100000000000005,-0.26000000000000156,11.064,11.36,10.86,0.5,-0.2599999999999998,10.782,10.96,10.55,0.41000000000000014,-0.1899999999999995,10.9,11.19,10.59,0.5999999999999996,-0.33999999999999986,219470,278032,164412,113620,-77081
2019-08-18,10.872,11.05,10.66,0.39000000000000057,-0.22000000000000064,10.974,11.11,10.66,0.4499999999999993,-0.4499999999999993,10.624,10.88,10.17,0.7100000000000009,-0.7100000000000009,10.736,11.06,10.25,0.8100000000000005,-0.8100000000000005,223849,358998,145491,213507,170379
2019-08-25,10.315999999999999,10.53,10.04,0.4900000000000002,0.16999999999999993,10.446,10.56,10.3,0.2599999999999998,0.13000000000000078,10.106,10.28,9.92,0.35999999999999943,0.16000000000000014,10.27,10.5,10.11,0.39000000000000057,-0.009999999999999787,278921,502472,169331,333141,-181786
2019-09-01,10.3225,10.64,10.17,0.47000000000000064,0.40000000000000036,10.515,10.75,10.31,0.4399999999999995,0.41999999999999993,10.2125,10.57,10.01,0.5600000000000005,0.5600000000000005,10.385,10.68,10.1,0.5800000000000001,0.5499999999999989,273833,386908,138064,248844,-96711
2019-09-08,11.106,11.52,10.72,0.7999999999999989,0.5800000000000001,11.362,11.56,10.88,0.6799999999999997,0.6399999999999988,10.968,11.16,10.64,0.5199999999999996,0.5199999999999996,11.212,11.54,10.77,0.7699999999999996,0.5700000000000003,326188,434818,249448,185370,23151
2019-09-15,11.447999999999999,11.54,11.28,0.2599999999999998,0.16999999999999993,11.636,11.66,11.62,0.040000000000000924,0.0,11.328000000000001,11.39,11.15,0.2400000000000002,0.2400000000000002,11.49,11.58,11.41,0.16999999999999993,-0.09999999999999964,231237,429836,143850,285986,230968
2019-09-22,11.442,11.6,11.26,0.33999999999999986,-0.17999999999999972,11.622,11.73,11.47,0.2599999999999998,-0.129999999999999,11.254,11.36,11.2,0.16000000000000014,0.0,11.448,11.7,11.28,0.41999999999999993,-0.25,215746,323897,140684,183213,31132
2019-09-29,11.262,11.41,11.02,0.39000000000000057,-0.08000000000000007,11.468,11.53,11.37,0.16000000000000014,0.09999999999999964,11.064,11.24,10.85,0.39000000000000057,-0.02999999999999936,11.3,11.49,11.07,0.41999999999999993,0.14000000000000057,240040,328752,181510,147242,-108322
2019-10-06,10.242,11.4,8.63,2.7699999999999996,-2.59,10.518,11.59,9.23,2.3599999999999994,-2.3100000000000005,9.99,11.27,8.09,3.1799999999999997,-2.459999999999999,10.222,11.3,8.81,2.49,-2.2600000000000016,641733,1686516,278764,1407752,59715
2019-10-13,9.366,9.78,9.02,0.7599999999999998,0.7599999999999998,9.608,9.94,9.23,0.7099999999999991,0.6199999999999992,9.31,9.64,8.96,0.6799999999999997,0.629999999999999,9.476,9.81,9.07,0.7400000000000002,0.5600000000000005,281059,358053,219527,138526,-128407
2019-10-20,9.382,9.69,9.09,0.5999999999999996,-0.5999999999999996,9.538,9.84,9.41,0.4299999999999997,-0.33000000000000007,9.19,9.38,8.97,0.41000000000000014,-0.41000000000000014,9.312,9.41,9.09,0.3200000000000003,-0.040000000000000924,249501,276073,205572,70501,-14370
2019-10-27,9.368,9.71,8.7,1.0100000000000016,-0.7300000000000004,9.61,9.74,9.35,0.39000000000000057,-0.28000000000000114,9.09,9.48,8.5,0.9800000000000004,-0.9100000000000001,9.318,9.59,8.81,0.7799999999999994,-0.25,311599,553171,145141,408030,290419
