Date,ASMIYStock_Open_average,ASMIYStock_Open_max,ASMIYStock_Open_min,ASMIYStock_Open_volatility,ASMIYStock_Open_change,ASMIYStock_High_average,ASMIYStock_High_max,ASMIYStock_High_min,ASMIYStock_High_volatility,ASMIYStock_High_change,ASMIYStock_Low_average,ASMIYStock_Low_max,ASMIYStock_Low_min,ASMIYStock_Low_volatility,ASMIYStock_Low_change,ASMIYStock_Close_average,ASMIYStock_Close_max,ASMIYStock_Close_min,ASMIYStock_Close_volatility,ASMIYStock_Close_change,ASMIYStock_Volume_average,ASMIYStock_Volume_max,ASMIYStock_Volume_min,ASMIYStock_Volume_volatility,ASMIYStock_Volume_change
2018-01-14,66.83500000000001,67.8,65.87,1.9299999999999926,1.9299999999999926,66.86500000000001,67.86,65.87,1.9899999999999949,1.9899999999999949,66.695,67.52,65.87,1.6499999999999915,1.6499999999999915,66.71000000000001,67.55,65.87,1.6799999999999926,1.6799999999999926,1479,2764,195,2569,2569
2018-01-21,67.2575,67.87,66.75,1.1200000000000045,-0.8400000000000034,67.2575,67.87,66.75,1.1200000000000045,-0.8400000000000034,66.91,67.87,65.99,1.8800000000000097,-0.8400000000000034,66.91,67.87,65.99,1.8800000000000097,-0.8400000000000034,707,1918,181,1737,-107
2018-01-28,66.2075,66.94,65.11,1.8299999999999983,-1.8299999999999983,66.4175,66.94,65.95,0.9899999999999949,-0.9899999999999949,66.2075,66.94,65.11,1.8299999999999983,-1.8299999999999983,66.4175,66.94,65.95,0.9899999999999949,-0.9899999999999949,314,657,125,532,67
2018-02-04,62.72,63.94,60.67,3.269999999999996,-2.8799999999999955,62.72666666666667,63.94,60.67,3.269999999999996,-2.8999999999999986,62.666666666666664,63.94,60.51,3.4299999999999997,-3.039999999999999,62.67333333333333,63.94,60.51,3.4299999999999997,-3.0600000000000023,2688,7424,293,7131,7131
2018-02-11,63.32,63.32,63.32,0.0,0.0,63.32,63.32,63.32,0.0,0.0,63.32,63.32,63.32,0.0,0.0,63.32,63.32,63.32,0.0,0.0,584,584,584,0,0
2018-02-18,66.48,66.48,66.48,0.0,0.0,66.73,66.73,66.73,0.0,0.0,66.48,66.48,66.48,0.0,0.0,66.73,66.73,66.73,0.0,0.0,534,534,534,0,0
2018-02-25,67.58,67.58,67.58,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.58,67.58,67.58,0.0,0.0,1711,1711,1711,0,0
2018-03-04,70.41,70.41,70.41,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.41,70.41,70.41,0.0,0.0,535,535,535,0,0
2018-03-11,70.42,71.05,69.79,1.259999999999991,-1.259999999999991,70.42,71.05,69.79,1.259999999999991,-1.259999999999991,70.42,71.05,69.79,1.259999999999991,-1.259999999999991,70.42,71.05,69.79,1.259999999999991,-1.259999999999991,345,537,154,383,-383
2018-03-18,70.065,70.29,69.84,0.45000000000000284,0.45000000000000284,70.2,70.56,69.84,0.7199999999999989,0.7199999999999989,70.065,70.29,69.84,0.45000000000000284,0.45000000000000284,70.2,70.56,69.84,0.7199999999999989,0.7199999999999989,300,401,200,201,201
2018-03-25,68.54666666666667,69.9,66.78,3.1200000000000045,-2.1799999999999926,68.54666666666667,69.9,66.78,3.1200000000000045,-2.1799999999999926,68.05333333333333,68.96,66.78,2.1799999999999926,-2.1799999999999926,68.05333333333333,68.96,66.78,2.1799999999999926,-2.1799999999999926,334,772,111,661,9
2018-04-01,65.32,66.74,64.02,2.719999999999999,-1.539999999999992,65.34333333333333,66.74,64.09,2.6499999999999915,-1.539999999999992,65.07,65.99,64.02,1.9699999999999989,-0.789999999999992,65.09333333333333,65.99,64.09,1.8999999999999915,-0.789999999999992,502,1018,122,896,-896
2018-04-08,67.03333333333333,68.64,65.46,3.180000000000007,3.180000000000007,67.04333333333334,68.67,65.46,3.210000000000008,3.210000000000008,67.03333333333333,68.64,65.46,3.180000000000007,3.180000000000007,67.04333333333334,68.67,65.46,3.210000000000008,3.210000000000008,309,623,151,472,470
2018-04-15,64.4525,67.65,58.99,8.660000000000004,-8.660000000000004,64.4525,67.65,58.99,8.660000000000004,-8.660000000000004,64.16250000000001,67.65,58.99,8.660000000000004,-8.660000000000004,64.16250000000001,67.65,58.99,8.660000000000004,-8.660000000000004,2371,8550,220,8330,43
2018-04-22,56.702,58.27,54.94,3.3300000000000054,-3.3300000000000054,56.704,58.27,54.94,3.3300000000000054,-3.3300000000000054,56.67,58.27,54.93,3.3400000000000034,-3.3400000000000034,56.672000000000004,58.27,54.93,3.3400000000000034,-3.3400000000000034,426,719,203,516,-1
2018-04-29,55.33,55.86,54.8,1.0600000000000023,1.0600000000000023,55.459999999999994,56.12,54.8,1.3200000000000003,1.3200000000000003,55.33,55.86,54.8,1.0600000000000023,1.0600000000000023,55.459999999999994,56.12,54.8,1.3200000000000003,1.3200000000000003,352,603,102,501,501
2018-05-06,56.89,56.89,56.89,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.89,56.89,56.89,0.0,0.0,120,120,120,0,0
2018-05-13,56.89,56.89,56.89,0.0,0.0,56.97,56.97,56.97,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.97,56.97,56.97,0.0,0.0,937,937,937,0,0
2018-05-20,56.98,56.98,56.98,0.0,0.0,56.98,56.98,56.98,0.0,0.0,56.98,56.98,56.98,0.0,0.0,56.98,56.98,56.98,0.0,0.0,247,247,247,0,0
2018-05-27,53.33,53.33,53.33,0.0,0.0,53.33,53.33,53.33,0.0,0.0,53.33,53.33,53.33,0.0,0.0,53.33,53.33,53.33,0.0,0.0,189,189,189,0,0
