Date,CHHStock_Open_average,CHHStock_Open_max,CHHStock_Open_min,CHHStock_Open_volatility,CHHStock_Open_change,CHHStock_High_average,CHHStock_High_max,CHHStock_High_min,CHHStock_High_volatility,CHHStock_High_change,CHHStock_Low_average,CHHStock_Low_max,CHHStock_Low_min,CHHStock_Low_volatility,CHHStock_Low_change,CHHStock_Close_average,CHHStock_Close_max,CHHStock_Close_min,CHHStock_Close_volatility,CHHStock_Close_change,CHHStock_Volume_average,CHHStock_Volume_max,CHHStock_Volume_min,CHHStock_Volume_volatility,CHHStock_Volume_change
2018-01-14,81.175,81.7,80.5,1.2000000000000028,0.09999999999999432,81.7625,82.2,81.2,1.0,1.0,80.475,80.85,79.8,1.0499999999999972,1.0,81.125,82.15,79.95,2.200000000000003,2.200000000000003,157801,190133,96636,93497,-7670
2018-01-21,81.51,82.25,80.75,1.5,-0.5499999999999972,82.13,82.4,81.6,0.8000000000000114,0.04999999999999716,80.6,81.35,80.05,1.2999999999999972,0.8499999999999943,81.34,82.25,80.45,1.7999999999999972,1.3499999999999943,197067,229294,172714,56580,20737
2018-01-28,81.74,82.25,81.3,0.9500000000000028,-0.6500000000000057,82.44,82.85,81.4,1.4499999999999886,-1.1499999999999915,80.95,81.8,79.15,2.6499999999999915,-2.4499999999999886,81.49,82.15,79.6,2.5500000000000114,-2.3500000000000085,166779,273577,82083,191494,-57259
2018-02-04,77.96,79.05,76.25,2.799999999999997,-1.9000000000000057,79.22,79.95,78.35,1.6000000000000085,-1.3500000000000085,76.54,78.4,75.25,3.1500000000000057,-1.3499999999999943,77.82000000000001,79.2,76.4,2.799999999999997,0.6500000000000057,191917,221921,157708,64213,-29559
2018-02-11,79.08,80.8,77.9,2.8999999999999915,1.9500000000000028,80.07000000000001,81.25,78.7,2.549999999999997,2.5,78.7,80.2,77.5,2.700000000000003,2.700000000000003,79.64999999999999,80.6,78.25,2.3499999999999943,2.25,341609,848490,124474,724016,240985
2018-02-18,78.7375,80.35,75.8,4.549999999999997,4.450000000000003,80.9875,81.9,79.45,2.450000000000003,2.299999999999997,78.575,80.22,75.75,4.469999999999999,4.469999999999999,80.05,81.55,78.2,3.3499999999999943,3.3499999999999943,351734,559417,234772,324645,-196906
2018-02-25,80.24,82.3,77.95,4.349999999999994,-4.349999999999994,81.05,83.65,79.7,3.950000000000003,-3.950000000000003,79.11399999999999,81.1,77.92,3.1799999999999926,-3.1799999999999926,79.63000000000001,81.5,78.7,2.799999999999997,-2.0999999999999943,241526,284342,196235,88107,13954
2018-03-04,80.56,82.55,79.05,3.5,3.5,81.87,84.05,80.0,4.049999999999997,4.049999999999997,80.22,82.55,78.2,4.349999999999994,4.349999999999994,81.51,83.7,79.5,4.200000000000003,4.200000000000003,263594,317050,203193,113857,-36946
2018-03-11,84.38,84.75,83.65,1.0999999999999943,1.0499999999999972,84.876,85.35,84.55,0.7999999999999972,0.480000000000004,83.59,83.95,83.25,0.7000000000000028,0.6000000000000085,84.19,84.6,83.65,0.9499999999999886,-0.4000000000000057,351221,512972,262147,250825,-39102
2018-03-18,83.08,83.85,81.6,2.25,-2.200000000000003,83.58,84.5,82.05,2.450000000000003,-2.450000000000003,82.03999999999999,83.3,79.85,3.450000000000003,-2.6000000000000085,82.36,83.65,79.95,3.700000000000003,-3.0999999999999943,197650,302026,152575,149451,-104563
2018-03-25,80.725,81.55,80.1,1.4500000000000028,-0.9500000000000028,81.45,82.15,81.05,1.1000000000000085,-0.5,80.0825,80.4,79.8,0.6000000000000085,-0.3200000000000074,80.45,81.3,80.05,1.25,-1.1499999999999915,231961,294264,143926,150338,-46650
2018-04-01,80.06,80.85,79.2,1.6499999999999915,0.6500000000000057,81.01,81.8,80.4,1.3999999999999915,0.8999999999999915,79.36,79.95,78.8,1.1500000000000057,0.6000000000000085,80.21000000000001,81.15,79.4,1.75,0.5,284470,402578,228023,174555,-174555
2018-04-08,80.47,81.9,79.05,2.8500000000000085,1.6500000000000057,81.3,81.9,80.65,1.25,1.1500000000000057,79.45,80.85,78.85,2.0,0.30000000000001137,80.01,81.55,79.1,2.450000000000003,0.44999999999998863,313243,378612,233799,144813,78218
2018-04-15,81.64,82.45,80.3,2.1500000000000057,1.25,82.466,83.58,81.55,2.030000000000001,-0.04999999999999716,80.964,81.95,79.7,2.25,0.5499999999999972,81.6,82.2,80.85,1.3500000000000085,-0.5,299711,342374,267244,75130,18914
2018-04-22,81.0,81.5,80.75,0.75,-0.25,81.39,81.6,81.1,0.5,-0.09999999999999432,80.32,80.8,79.8,1.0,0.14999999999999147,80.8,81.15,80.5,0.6500000000000057,0.09999999999999432,217135,248326,161243,87083,-61695
2018-04-29,79.86,80.7,79.0,1.7000000000000028,-0.7000000000000028,80.85,81.8,80.25,1.5499999999999972,0.5499999999999972,79.1,79.55,78.75,0.7999999999999972,0.7000000000000028,80.10000000000001,81.15,79.25,1.9000000000000057,1.1000000000000085,266432,439597,181668,257929,44906
2018-05-06,81.61,82.0,81.1,0.9000000000000057,0.7999999999999972,82.85,83.9,82.2,1.7000000000000028,0.04999999999999716,81.028,81.75,80.45,1.2999999999999972,-0.6400000000000006,82.27,83.35,81.4,1.9499999999999886,0.14999999999999147,364702,707954,215463,492491,492491
2018-05-13,80.27,81.75,79.45,2.299999999999997,-1.9500000000000028,80.64999999999999,81.75,79.8,1.9500000000000028,-1.7000000000000028,79.21,79.8,78.85,0.9500000000000028,-0.7000000000000028,79.79,80.4,79.35,1.0500000000000114,0.10000000000000853,303423,472444,240672,231772,-231772
2018-05-20,79.94,80.45,79.35,1.1000000000000085,-1.1000000000000085,80.23,80.8,79.8,1.0,-1.0,79.43,79.65,79.2,0.45000000000000284,-0.45000000000000284,79.82,80.25,79.55,0.7000000000000028,-0.7000000000000028,181276,222740,99544,123196,21646
2018-05-27,79.9875,80.75,79.0,1.75,1.75,81.025,82.0,79.65,2.3499999999999943,2.3499999999999943,79.625,80.75,78.95,1.7999999999999972,1.7999999999999972,80.525,81.5,79.3,2.200000000000003,2.200000000000003,212734,274042,136526,137516,-83143
2018-06-03,82.07,82.4,81.3,1.1000000000000085,0.4000000000000057,82.764,82.95,82.45,0.5,-0.25,81.1,82.0,79.45,2.549999999999997,-0.3999999999999915,82.04,82.5,81.4,1.0999999999999943,-0.3499999999999943,277338,362558,191234,171324,-60049
2018-06-10,81.52,81.95,81.0,0.9500000000000028,0.15000000000000568,81.98400000000001,82.4,81.65,0.75,-0.3199999999999932,80.986,81.33,80.5,0.8299999999999983,-0.3499999999999943,81.37,81.75,80.75,1.0,-0.3999999999999915,196004,267908,123414,144494,144494
2018-06-17,79.17999999999999,80.85,77.35,3.5,-3.5,79.47,81.5,77.5,4.0,-4.0,78.03,79.75,76.65,3.0999999999999943,-3.0999999999999943,78.44,80.3,76.95,3.3499999999999943,-2.8999999999999915,224875,321077,115679,205398,51891
