Date,Vanguard Small-Cap ValueEtf_Open_average,Vanguard Small-Cap ValueEtf_Open_max,Vanguard Small-Cap ValueEtf_Open_min,Vanguard Small-Cap ValueEtf_Open_volatility,Vanguard Small-Cap ValueEtf_Open_change,Vanguard Small-Cap ValueEtf_High_average,Vanguard Small-Cap ValueEtf_High_max,Vanguard Small-Cap ValueEtf_High_min,Vanguard Small-Cap ValueEtf_High_volatility,Vanguard Small-Cap ValueEtf_High_change,Vanguard Small-Cap ValueEtf_Low_average,Vanguard Small-Cap ValueEtf_Low_max,Vanguard Small-Cap ValueEtf_Low_min,Vanguard Small-Cap ValueEtf_Low_volatility,Vanguard Small-Cap ValueEtf_Low_change,Vanguard Small-Cap ValueEtf_Close_average,Vanguard Small-Cap ValueEtf_Close_max,Vanguard Small-Cap ValueEtf_Close_min,Vanguard Small-Cap ValueEtf_Close_volatility,Vanguard Small-Cap ValueEtf_Close_change
2018-08-26,142.0,142.0,142.0,0.0,0.0,142.69,142.69,142.69,0.0,0.0,141.77,141.77,141.77,0.0,0.0,142.53,142.53,142.53,0.0,0.0
2018-09-02,141.23,141.23,141.23,0.0,0.0,141.63,141.63,141.63,0.0,0.0,140.59,140.59,140.59,0.0,0.0,141.04,141.04,141.04,0.0,0.0
2018-09-09,141.41,141.41,141.41,0.0,0.0,142.16,142.16,142.16,0.0,0.0,141.08,141.08,141.08,0.0,0.0,141.98,141.98,141.98,0.0,0.0
2018-09-16,142.56,142.56,142.56,0.0,0.0,142.89,142.89,142.89,0.0,0.0,141.95,141.95,141.95,0.0,0.0,142.06,142.06,142.06,0.0,0.0
2018-09-23,138.5,138.5,138.5,0.0,0.0,139.65,139.65,139.65,0.0,0.0,138.48,138.48,138.48,0.0,0.0,139.36,139.36,139.36,0.0,0.0
2018-09-30,137.02,137.02,137.02,0.0,0.0,137.2,137.2,137.2,0.0,0.0,135.31,135.31,135.31,0.0,0.0,136.02,136.02,136.02,0.0,0.0
2018-10-07,131.3,131.3,131.3,0.0,0.0,131.72,131.72,131.72,0.0,0.0,127.87,127.87,127.87,0.0,0.0,129.3,129.3,129.3,0.0,0.0
2018-10-14,130.3,130.3,130.3,0.0,0.0,131.09,131.09,131.09,0.0,0.0,129.07,129.07,129.07,0.0,0.0,129.47,129.47,129.47,0.0,0.0
2018-10-21,124.38,124.38,124.38,0.0,0.0,125.7,125.7,125.7,0.0,0.0,122.57,122.57,122.57,0.0,0.0,124.4,124.4,124.4,0.0,0.0
2018-10-28,129.49,129.49,129.49,0.0,0.0,129.92,129.92,129.92,0.0,0.0,128.14,128.14,128.14,0.0,0.0,129.14,129.14,129.14,0.0,0.0
2018-11-04,131.25,131.25,131.25,0.0,0.0,131.61,131.61,131.61,0.0,0.0,129.73,129.73,129.73,0.0,0.0,130.57,130.57,130.57,0.0,0.0
2018-11-11,128.43,128.43,128.43,0.0,0.0,129.59,129.59,129.59,0.0,0.0,128.28,128.28,128.28,0.0,0.0,129.38,129.38,129.38,0.0,0.0
2018-11-18,126.01,126.01,126.01,0.0,0.0,127.55,127.55,127.55,0.0,0.0,126.01,126.01,126.01,0.0,0.0,126.73,126.73,126.73,0.0,0.0
2018-11-25,128.75,128.75,128.75,0.0,0.0,129.95,129.95,129.95,0.0,0.0,128.63,128.63,128.63,0.0,0.0,129.73,129.73,129.73,0.0,0.0
2018-12-02,125.5,125.5,125.5,0.0,0.0,126.41,126.41,126.41,0.0,0.0,122.81,122.81,122.81,0.0,0.0,123.51,123.51,123.51,0.0,0.0
2018-12-09,120.79,120.79,120.79,0.0,0.0,121.88,121.88,121.88,0.0,0.0,119.78,119.78,119.78,0.0,0.0,120.18,120.18,120.18,0.0,0.0
2018-12-16,114.12,114.12,114.12,0.0,0.0,115.15,115.15,115.15,0.0,0.0,111.26,111.26,111.26,0.0,0.0,111.52,111.52,111.52,0.0,0.0
2018-12-23,113.44,113.44,113.44,0.0,0.0,114.76,114.76,114.76,0.0,0.0,112.48,112.48,112.48,0.0,0.0,113.22,113.22,113.22,0.0,0.0
2018-12-30,114.14,114.14,114.14,0.0,0.0,116.89,116.89,116.89,0.0,0.0,114.12,114.12,114.12,0.0,0.0,116.65,116.65,116.65,0.0,0.0
2019-01-06,121.01,121.01,121.01,0.0,0.0,121.92,121.92,121.92,0.0,0.0,120.72,120.72,120.72,0.0,0.0,121.72,121.72,121.72,0.0,0.0
2019-01-13,124.39,124.39,124.39,0.0,0.0,125.54,125.54,125.54,0.0,0.0,124.16,124.16,124.16,0.0,0.0,125.24,125.24,125.24,0.0,0.0
2019-01-20,124.82,124.82,124.82,0.0,0.0,125.62,125.62,125.62,0.0,0.0,124.81,124.81,124.81,0.0,0.0,125.35,125.35,125.35,0.0,0.0
2019-01-27,127.03,127.03,127.03,0.0,0.0,127.43,127.43,127.43,0.0,0.0,126.61,126.61,126.61,0.0,0.0,127.2,127.2,127.2,0.0,0.0
2019-02-03,127.5,127.5,127.5,0.0,0.0,128.19,128.19,128.19,0.0,0.0,126.83,126.83,126.83,0.0,0.0,127.73,127.73,127.73,0.0,0.0
2019-02-10,130.95,130.95,130.95,0.0,0.0,131.94,131.94,131.94,0.0,0.0,130.85,130.85,130.85,0.0,0.0,131.77,131.77,131.77,0.0,0.0
2019-02-17,132.98,132.98,132.98,0.0,0.0,133.57,133.57,133.57,0.0,0.0,132.83,132.83,132.83,0.0,0.0,133.45,133.45,133.45,0.0,0.0
2019-02-24,132.8,132.8,132.8,0.0,0.0,133.22,133.22,133.22,0.0,0.0,131.77,131.77,131.77,0.0,0.0,132.79,132.79,132.79,0.0,0.0
2019-03-03,127.7,127.7,127.7,0.0,0.0,128.25,128.25,128.25,0.0,0.0,127.53,127.53,127.53,0.0,0.0,128.21,128.21,128.21,0.0,0.0
2019-03-10,130.26,130.26,130.26,0.0,0.0,131.01,131.01,131.01,0.0,0.0,129.87,129.87,129.87,0.0,0.0,130.16,130.16,130.16,0.0,0.0
2019-03-17,129.42,129.42,129.42,0.0,0.0,129.62,129.62,129.62,0.0,0.0,126.38,126.38,126.38,0.0,0.0,126.43,126.43,126.43,0.0,0.0
2019-03-24,129.22,129.22,129.22,0.0,0.0,129.52,129.52,129.52,0.0,0.0,128.26,128.26,128.26,0.0,0.0,128.73,128.73,128.73,0.0,0.0
2019-03-31,131.92,131.92,131.92,0.0,0.0,132.68,132.68,132.68,0.0,0.0,131.88,131.88,131.88,0.0,0.0,132.68,132.68,132.68,0.0,0.0
2019-04-07,133.25,133.25,133.25,0.0,0.0,133.67,133.67,133.67,0.0,0.0,132.65,132.65,132.65,0.0,0.0,133.39,133.39,133.39,0.0,0.0
2019-04-14,132.57,132.57,132.57,0.0,0.0,132.72,132.72,132.72,0.0,0.0,131.87,131.87,131.87,0.0,0.0,132.35,132.35,132.35,0.0,0.0
2019-04-21,132.34,132.34,132.34,0.0,0.0,133.66,133.66,133.66,0.0,0.0,132.26,132.26,132.26,0.0,0.0,133.57,133.57,133.57,0.0,0.0
2019-04-28,133.23,133.23,133.23,0.0,0.0,134.84,134.84,134.84,0.0,0.0,133.18,133.18,133.18,0.0,0.0,134.7,134.7,134.7,0.0,0.0
2019-05-05,130.94,130.94,130.94,0.0,0.0,132.15,132.15,132.15,0.0,0.0,129.6,129.6,129.6,0.0,0.0,131.88,131.88,131.88,0.0,0.0
2019-05-12,129.51,129.51,129.51,0.0,0.0,130.51,130.51,130.51,0.0,0.0,128.8,128.8,128.8,0.0,0.0,128.92,128.92,128.92,0.0,0.0
2019-05-19,126.93,126.93,126.93,0.0,0.0,127.18,127.18,127.18,0.0,0.0,126.35,126.35,126.35,0.0,0.0,126.95,126.95,126.95,0.0,0.0
2019-05-26,123.14,123.14,123.14,0.0,0.0,123.43,123.43,123.43,0.0,0.0,122.48,122.48,122.48,0.0,0.0,122.88,122.88,122.88,0.0,0.0
2019-06-02,127.69,127.69,127.69,0.0,0.0,128.26,128.26,128.26,0.0,0.0,127.26,127.26,127.26,0.0,0.0,127.58,127.58,127.58,0.0,0.0
2019-06-09,128.94,128.94,128.94,0.0,0.0,128.94,128.94,128.94,0.0,0.0,128.1,128.1,128.1,0.0,0.0,128.27,128.27,128.27,0.0,0.0
2019-06-16,130.33,130.33,130.33,0.0,0.0,130.33,130.33,130.33,0.0,0.0,129.35,129.35,129.35,0.0,0.0,129.72,129.72,129.72,0.0,0.0
2019-06-23,129.29,129.29,129.29,0.0,0.0,130.69,130.69,130.69,0.0,0.0,129.01,129.01,129.01,0.0,0.0,130.54,130.54,130.54,0.0,0.0
2019-06-30,130.84,130.84,130.84,0.0,0.0,131.92,131.92,131.92,0.0,0.0,130.26,130.26,130.26,0.0,0.0,131.92,131.92,131.92,0.0,0.0
2019-07-07,130.21,130.21,130.21,0.0,0.0,131.47,131.47,131.47,0.0,0.0,130.12,130.12,130.12,0.0,0.0,131.14,131.14,131.14,0.0,0.0
2019-07-14,130.0,130.0,130.0,0.0,0.0,130.53,130.53,130.53,0.0,0.0,129.37,129.37,129.37,0.0,0.0,129.37,129.37,129.37,0.0,0.0
2019-07-21,131.32,131.32,131.32,0.0,0.0,132.39,132.39,132.39,0.0,0.0,131.31,131.31,131.31,0.0,0.0,132.18,132.18,132.18,0.0,0.0
2019-07-28,128.38,128.38,128.38,0.0,0.0,128.42,128.42,128.42,0.0,0.0,126.81,126.81,126.81,0.0,0.0,127.63,127.63,127.63,0.0,0.0
2019-08-04,127.15,127.15,127.15,0.0,0.0,127.15,127.15,127.15,0.0,0.0,125.53,125.53,125.53,0.0,0.0,125.97,125.97,125.97,0.0,0.0
2019-08-11,121.94,121.94,121.94,0.0,0.0,123.85,123.85,123.85,0.0,0.0,121.94,121.94,121.94,0.0,0.0,123.63,123.63,123.63,0.0,0.0
2019-08-18,124.3,124.3,124.3,0.0,0.0,124.9,124.9,124.9,0.0,0.0,121.1,121.1,121.1,0.0,0.0,121.45,121.45,121.45,0.0,0.0
2019-08-25,124.7,124.7,124.7,0.0,0.0,124.96,124.96,124.96,0.0,0.0,123.85,123.85,123.85,0.0,0.0,124.37,124.37,124.37,0.0,0.0
2019-09-01,126.61,126.61,126.61,0.0,0.0,126.92,126.92,126.92,0.0,0.0,126.14,126.14,126.14,0.0,0.0,126.28,126.28,126.28,0.0,0.0
2019-09-08,132.0,132.0,132.0,0.0,0.0,132.82,132.82,132.82,0.0,0.0,131.56,131.56,131.56,0.0,0.0,131.65,131.65,131.65,0.0,0.0
2019-09-15,130.02,130.02,130.02,0.0,0.0,130.75,130.75,130.75,0.0,0.0,129.27,129.27,129.27,0.0,0.0,129.56,129.56,129.56,0.0,0.0
2019-09-22,129.47,129.47,129.47,0.0,0.0,129.94,129.94,129.94,0.0,0.0,127.94,127.94,127.94,0.0,0.0,128.41,128.41,128.41,0.0,0.0
2019-09-29,125.3,125.3,125.3,0.0,0.0,126.32,126.32,126.32,0.0,0.0,124.7,124.7,124.7,0.0,0.0,126.32,126.32,126.32,0.0,0.0
2019-10-06,126.63,126.63,126.63,0.0,0.0,128.43,128.43,128.43,0.0,0.0,126.63,126.63,126.63,0.0,0.0,127.23,127.23,127.23,0.0,0.0
2019-10-13,128.67,128.67,128.67,0.0,0.0,129.2,129.2,129.2,0.0,0.0,128.18,128.18,128.18,0.0,0.0,128.95,128.95,128.95,0.0,0.0
2019-10-20,130.24,130.24,130.24,0.0,0.0,131.35,131.35,131.35,0.0,0.0,130.01,130.01,130.01,0.0,0.0,131.03,131.03,131.03,0.0,0.0
2019-10-27,131.82,131.82,131.82,0.0,0.0,133.05,133.05,133.05,0.0,0.0,131.82,131.82,131.82,0.0,0.0,133.03,133.03,133.03,0.0,0.0
2019-11-03,133.75,133.75,133.75,0.0,0.0,134.27,134.27,134.27,0.0,0.0,133.27,133.27,133.27,0.0,0.0,134.27,134.27,134.27,0.0,0.0
2019-11-10,134.26,134.26,134.26,0.0,0.0,134.47,134.47,134.47,0.0,0.0,133.64,133.64,133.64,0.0,0.0,134.13,134.13,134.13,0.0,0.0
2019-11-17,132.68,132.68,132.68,0.0,0.0,132.84,132.84,132.84,0.0,0.0,132.11,132.11,132.11,0.0,0.0,132.72,132.72,132.72,0.0,0.0
2019-11-24,135.23,135.23,135.23,0.0,0.0,135.31,135.31,135.31,0.0,0.0,134.31,134.31,134.31,0.0,0.0,134.35,134.35,134.35,0.0,0.0
2019-12-01,134.61,134.61,134.61,0.0,0.0,135.4,135.4,135.4,0.0,0.0,134.61,134.61,134.61,0.0,0.0,134.86,134.86,134.86,0.0,0.0
2019-12-08,136.27,136.27,136.27,0.0,0.0,136.63,136.63,136.63,0.0,0.0,134.9,134.9,134.9,0.0,0.0,135.41,135.41,135.41,0.0,0.0
2019-12-15,137.98,137.98,137.98,0.0,0.0,138.55,138.55,138.55,0.0,0.0,137.75,137.75,137.75,0.0,0.0,138.15,138.15,138.15,0.0,0.0
2019-12-22,137.57,137.57,137.57,0.0,0.0,137.62,137.62,137.62,0.0,0.0,136.58,136.58,136.58,0.0,0.0,136.84,136.84,136.84,0.0,0.0
2019-12-29,135.63,135.63,135.63,0.0,0.0,136.57,136.57,136.57,0.0,0.0,135.37,135.37,135.37,0.0,0.0,136.39,136.39,136.39,0.0,0.0
2020-01-05,136.26,136.26,136.26,0.0,0.0,136.34,136.34,136.34,0.0,0.0,135.3,135.3,135.3,0.0,0.0,135.65,135.65,135.65,0.0,0.0
2020-01-12,139.39,139.39,139.39,0.0,0.0,139.41,139.41,139.41,0.0,0.0,138.56,138.56,138.56,0.0,0.0,138.7,138.7,138.7,0.0,0.0
2020-01-19,138.08,138.08,138.08,0.0,0.0,138.08,138.08,138.08,0.0,0.0,135.38,135.38,135.38,0.0,0.0,136.25,136.25,136.25,0.0,0.0
2020-01-26,134.5,134.5,134.5,0.0,0.0,134.5,134.5,134.5,0.0,0.0,132.09,132.09,132.09,0.0,0.0,132.45,132.45,132.45,0.0,0.0
2020-02-02,136.2,136.2,136.2,0.0,0.0,136.38,136.38,136.38,0.0,0.0,134.99,134.99,134.99,0.0,0.0,135.31,135.31,135.31,0.0,0.0
2020-02-09,137.99,137.99,137.99,0.0,0.0,138.01,138.01,138.01,0.0,0.0,137.02,137.02,137.02,0.0,0.0,137.54,137.54,137.54,0.0,0.0
2020-02-16,137.2,137.2,137.2,0.0,0.0,137.2,137.2,137.2,0.0,0.0,136.1,136.1,136.1,0.0,0.0,136.47,136.47,136.47,0.0,0.0
2020-02-23,117.54,117.54,117.54,0.0,0.0,119.86,119.86,119.86,0.0,0.0,116.37,116.37,116.37,0.0,0.0,118.97,118.97,118.97,0.0,0.0
2020-03-01,115.28,115.28,115.28,0.0,0.0,117.69,117.69,117.69,0.0,0.0,113.94,113.94,113.94,0.0,0.0,116.4,116.4,116.4,0.0,0.0
2020-03-08,97.55,97.55,97.55,0.0,0.0,97.55,97.55,97.55,0.0,0.0,97.55,97.55,97.55,0.0,0.0,97.55,97.55,97.55,0.0,0.0
2020-03-15,78.3,78.3,78.3,0.0,0.0,78.3,78.3,78.3,0.0,0.0,78.3,78.3,78.3,0.0,0.0,78.3,78.3,78.3,0.0,0.0
2020-03-22,88.43,88.43,88.43,0.0,0.0,88.43,88.43,88.43,0.0,0.0,88.43,88.43,88.43,0.0,0.0,88.43,88.43,88.43,0.0,0.0
2020-03-29,83.37,83.37,83.37,0.0,0.0,84.14,84.14,84.14,0.0,0.0,80.01,80.01,80.01,0.0,0.0,81.16,81.16,81.16,0.0,0.0
2020-04-05,95.82,95.82,95.82,0.0,0.0,99.48,99.48,99.48,0.0,0.0,95.78,95.78,95.78,0.0,0.0,97.79,97.79,97.79,0.0,0.0
2020-04-12,93.68,93.68,93.68,0.0,0.0,95.56,95.56,95.56,0.0,0.0,93.42,93.42,93.42,0.0,0.0,94.93,94.93,94.93,0.0,0.0
2020-04-19,92.66,92.66,92.66,0.0,0.0,93.88,93.88,93.88,0.0,0.0,91.61,91.61,91.61,0.0,0.0,93.41,93.41,93.41,0.0,0.0
2020-04-26,96.47,96.47,96.47,0.0,0.0,96.47,96.47,96.47,0.0,0.0,96.47,96.47,96.47,0.0,0.0,96.47,96.47,96.47,0.0,0.0
2020-05-03,98.11,98.11,98.11,0.0,0.0,100.57,100.57,100.57,0.0,0.0,97.99,97.99,97.99,0.0,0.0,100.44,100.44,100.44,0.0,0.0
2020-05-10,91.34,91.34,91.34,0.0,0.0,93.13,93.13,93.13,0.0,0.0,91.34,91.34,91.34,0.0,0.0,92.76,92.76,92.76,0.0,0.0
2020-05-17,100.85,100.85,100.85,0.0,0.0,101.1,101.1,101.1,0.0,0.0,99.5,99.5,99.5,0.0,0.0,100.87,100.87,100.87,0.0,0.0
2020-05-24,105.38,105.38,105.38,0.0,0.0,105.96,105.96,105.96,0.0,0.0,103.95,103.95,103.95,0.0,0.0,105.26,105.26,105.26,0.0,0.0
2020-05-31,117.24,117.24,117.24,0.0,0.0,117.24,117.24,117.24,0.0,0.0,117.24,117.24,117.24,0.0,0.0,117.24,117.24,117.24,0.0,0.0
2020-06-07,108.33,108.33,108.33,0.0,0.0,109.09,109.09,109.09,0.0,0.0,103.9,103.9,103.9,0.0,0.0,106.88,106.88,106.88,0.0,0.0
2020-06-14,110.48,110.48,110.48,0.0,0.0,110.48,110.48,110.48,0.0,0.0,106.6,106.6,106.6,0.0,0.0,107.54,107.54,107.54,0.0,0.0
2020-06-21,104.32,104.32,104.32,0.0,0.0,104.33,104.33,104.33,0.0,0.0,102.02,102.02,102.02,0.0,0.0,102.26,102.26,102.26,0.0,0.0
2020-06-28,106.01,106.01,106.01,0.0,0.0,106.01,106.01,106.01,0.0,0.0,106.01,106.01,106.01,0.0,0.0,106.01,106.01,106.01,0.0,0.0
2020-07-05,105.47,105.47,105.47,0.0,0.0,106.08,106.08,106.08,0.0,0.0,104.35,104.35,104.35,0.0,0.0,104.59,104.59,104.59,0.0,0.0
