Date,BBYStock_Open_average,BBYStock_Open_max,BBYStock_Open_min,BBYStock_Open_volatility,BBYStock_Open_change,BBYStock_High_average,BBYStock_High_max,BBYStock_High_min,BBYStock_High_volatility,BBYStock_High_change,BBYStock_Low_average,BBYStock_Low_max,BBYStock_Low_min,BBYStock_Low_volatility,BBYStock_Low_change,BBYStock_Close_average,BBYStock_Close_max,BBYStock_Close_min,BBYStock_Close_volatility,BBYStock_Close_change,BBYStock_Volume_average,BBYStock_Volume_max,BBYStock_Volume_min,BBYStock_Volume_volatility,BBYStock_Volume_change
2018-01-14,73.85249999999999,75.1,72.26,2.839999999999989,1.3199999999999932,75.1375,77.07,74.11,2.9599999999999937,2.9599999999999937,73.1875,74.78,71.81,2.969999999999999,2.969999999999999,74.55250000000001,76.86,72.4,4.459999999999994,4.459999999999994,3282757,3748142,2737590,1010552,-302469
2018-01-21,77.006,78.03,76.07,1.960000000000008,-0.4900000000000091,77.734,78.59,76.31,2.280000000000001,-0.23000000000000398,76.286,77.2,75.18,2.019999999999996,-0.1799999999999926,77.298,78.06,76.27,1.7900000000000063,-0.21000000000000796,2798697,3531933,2271461,1260472,862389
2018-01-28,74.824,77.43,72.56,4.8700000000000045,-4.8700000000000045,75.43,77.87,72.98,4.890000000000001,-4.890000000000001,73.448,76.49,71.02,5.469999999999999,-5.469999999999999,74.056,76.59,71.24,5.3500000000000085,-5.3500000000000085,3809828,5266803,2589777,2677026,2450583
2018-02-04,69.626,71.39,66.58,4.810000000000002,-1.0300000000000011,71.688,72.31,70.7,1.6099999999999994,-0.5400000000000063,67.852,69.87,65.05,4.820000000000007,-0.4099999999999966,69.82600000000001,71.26,68.02,3.240000000000009,2.740000000000009,3896384,4672887,3394364,1278523,-701595
2018-02-11,71.448,73.27,69.74,3.530000000000001,2.1599999999999966,72.506,74.25,70.88,3.3700000000000045,2.980000000000004,70.534,72.77,68.95,3.819999999999993,3.819999999999993,71.89399999999999,73.32,70.1,3.219999999999999,2.8300000000000125,2838310,3602708,2165678,1437030,-1092019
2018-02-18,72.09,72.63,71.4,1.2299999999999898,-0.539999999999992,72.9,73.44,71.94,1.5,-0.12000000000000455,71.3025,71.72,70.74,0.980000000000004,-0.09000000000000341,71.7925,73.17,70.79,2.3799999999999955,1.25,2583619,2871580,2320389,551191,-344812
2018-02-25,73.604,74.85,72.02,2.8299999999999983,1.1799999999999926,74.56400000000001,76.03,73.43,2.5999999999999943,0.9300000000000068,72.052,72.73,71.11,1.6200000000000045,-0.2400000000000091,72.968,75.3,71.49,3.8100000000000023,0.4700000000000131,6693878,13379818,3714924,9664894,3214029
2018-03-04,74.196,75.38,72.86,2.519999999999996,1.0100000000000051,75.286,77.32,73.96,3.3599999999999994,-1.5500000000000114,73.124,75.38,72.2,3.1799999999999926,-0.29999999999999716,74.508,76.77,73.25,3.519999999999996,-1.240000000000009,4585447,6127403,3316027,2811376,-2811376
2018-03-11,71.444,73.82,69.01,4.809999999999988,-4.809999999999988,72.0,74.2,70.13,4.070000000000007,-4.070000000000007,69.822,71.18,68.64,2.5400000000000063,-1.9599999999999937,70.438,72.05,68.99,3.0600000000000023,-2.319999999999993,4238015,5474563,3142043,2332520,2332520
2018-03-18,68.544,69.57,67.43,2.1399999999999864,-2.1399999999999864,69.34400000000001,70.22,68.37,1.8499999999999943,-1.2000000000000028,67.73,68.41,66.65,1.759999999999991,-1.6499999999999915,68.188,70.04,66.68,3.3599999999999994,-1.8499999999999943,3463036,3979405,3187375,792030,24298
2018-03-25,68.66,69.66,67.9,1.759999999999991,1.0899999999999892,69.9825,70.65,69.66,0.9900000000000091,0.7000000000000028,67.995,68.99,67.39,1.5999999999999943,1.2299999999999898,68.95,69.99,67.74,2.25,0.47999999999998977,3544568,3794471,3098525,695946,282340
2018-04-01,70.644,73.06,69.25,3.8100000000000023,1.8299999999999983,72.00800000000001,73.17,70.43,2.739999999999995,2.1799999999999926,69.678,71.93,67.99,3.940000000000012,2.1099999999999994,70.946,72.86,68.92,3.9399999999999977,1.5699999999999932,3110906,3825210,2612801,1212409,224413
