Date,BIOCStock_Open_average,BIOCStock_Open_max,BIOCStock_Open_min,BIOCStock_Open_volatility,BIOCStock_Open_change,BIOCStock_High_average,BIOCStock_High_max,BIOCStock_High_min,BIOCStock_High_volatility,BIOCStock_High_change,BIOCStock_Low_average,BIOCStock_Low_max,BIOCStock_Low_min,BIOCStock_Low_volatility,BIOCStock_Low_change,BIOCStock_Close_average,BIOCStock_Close_max,BIOCStock_Close_min,BIOCStock_Close_volatility,BIOCStock_Close_change,BIOCStock_Volume_average,BIOCStock_Volume_max,BIOCStock_Volume_min,BIOCStock_Volume_volatility,BIOCStock_Volume_change
2018-01-14,21.213749999999997,21.9,20.4,1.5,-1.5,21.46425,22.05,20.646,1.404,-1.404,20.174999999999997,21.0,18.9,2.1000000000000014,-2.1000000000000014,20.691,21.243000000000002,19.95,1.2930000000000028,-1.2930000000000028,13119,19393,8967,10426,10426
2018-01-21,16.536,19.8,10.38,9.42,-9.42,17.0958,20.1,11.25,8.850000000000001,-8.850000000000001,15.3912,19.203,9.6,9.603,-9.603,15.9426,20.1,10.59,9.510000000000002,-9.510000000000002,145792,539742,17123,522619,522619
2018-01-28,10.545,11.16,9.765,1.3949999999999996,-0.9600000000000009,11.0154,12.0,10.44,1.5600000000000005,-0.3030000000000008,9.6948,9.906,9.048,0.8580000000000005,0.006000000000000227,10.3302,10.806,10.095,0.7109999999999985,0.3359999999999985,124675,294746,58467,236279,12313
2018-02-04,9.921,11.1,8.775,2.3249999999999993,-2.3249999999999993,10.0968,11.25,8.985,2.2650000000000006,-2.2650000000000006,8.991,9.99,7.848,2.1420000000000003,-2.1420000000000003,9.2448,10.08,8.4,1.6799999999999997,-1.6799999999999997,101511,140943,64298,76645,-39047
2018-02-11,9.12,9.6,9.0,0.5999999999999996,0.5999999999999996,9.2658,9.6,9.0,0.5999999999999996,0.5999999999999996,8.6748,9.0,8.4,0.5999999999999996,0.5760000000000005,9.0012,9.285,8.751,0.5340000000000007,0.2640000000000011,34973,46598,23456,23142,-8640
2018-02-18,8.880749999999999,9.3,8.4,0.9000000000000004,-0.8129999999999988,9.018,9.3,8.55,0.75,-0.75,8.40525,8.88,8.13,0.75,-0.6989999999999998,8.565750000000001,8.91,8.25,0.6600000000000001,-0.3929999999999989,23862,29326,18492,10834,5716
2018-02-25,9.234,10.8,8.4,2.4000000000000004,0.8789999999999996,9.942,10.8,9.147,1.6530000000000005,0.5429999999999993,8.6262,9.0,8.181000000000001,0.8189999999999991,0.8189999999999991,9.2472,10.5,8.376,2.1240000000000006,0.8670000000000009,122370,308258,38302,269956,3798
2018-03-04,9.725999999999999,10.2,9.18,1.0199999999999996,-0.2699999999999996,10.095,10.41,9.6,0.8100000000000005,-0.5400000000000009,9.2562,9.681000000000001,8.7,0.9810000000000016,-0.3000000000000007,9.6348,10.125,9.152999999999999,0.9720000000000013,-0.22199999999999953,69163,89559,29275,60284,-46026
2018-03-11,10.2684,11.4,9.582,1.8179999999999996,0.9179999999999993,11.1648,12.294,10.05,2.2439999999999998,0.4499999999999993,9.5946,10.052999999999999,9.3,0.7529999999999983,0.032999999999999474,10.1484,10.8,9.69,1.1100000000000012,0.32399999999999984,248665,698586,25223,673363,100257
2018-03-18,9.636,9.9,9.3,0.5999999999999996,-0.3000000000000007,10.1424,10.764000000000001,9.81,0.9540000000000006,0.8640000000000008,9.294,9.555,9.09,0.46499999999999986,0.22499999999999964,9.6096,10.305,9.24,1.0649999999999995,0.7949999999999999,82465,174656,46070,128586,105588
