Date,GILTStock_Open_average,GILTStock_Open_max,GILTStock_Open_min,GILTStock_Open_volatility,GILTStock_Open_change,GILTStock_High_average,GILTStock_High_max,GILTStock_High_min,GILTStock_High_volatility,GILTStock_High_change,GILTStock_Low_average,GILTStock_Low_max,GILTStock_Low_min,GILTStock_Low_volatility,GILTStock_Low_change,GILTStock_Close_average,GILTStock_Close_max,GILTStock_Close_min,GILTStock_Close_volatility,GILTStock_Close_change,GILTStock_Volume_average,GILTStock_Volume_max,GILTStock_Volume_min,GILTStock_Volume_volatility,GILTStock_Volume_change
2018-01-14,8.16,8.4,8.0,0.40000000000000036,-0.40000000000000036,8.190000000000001,8.4,8.06,0.33999999999999986,-0.33999999999999986,8.0625,8.2,7.92,0.27999999999999936,-0.27999999999999936,8.1225,8.21,8.02,0.19000000000000128,-0.1399999999999988,17423,23065,9577,13488,13242
2018-01-21,8.136000000000001,8.3,7.99,0.3100000000000005,0.15000000000000036,8.214,8.32,7.99,0.33000000000000007,0.27999999999999936,8.036,8.11,7.87,0.23999999999999932,0.22999999999999954,8.128,8.2,7.92,0.27999999999999936,0.2699999999999996,16102,26170,8214,17956,-12491
2018-01-28,8.174,8.22,8.12,0.10000000000000142,-0.05000000000000071,8.246,8.34,8.17,0.16999999999999993,-0.07000000000000028,8.152,8.2,8.11,0.08999999999999986,-0.040000000000000924,8.2,8.26,8.15,0.10999999999999943,-0.08000000000000007,10849,20304,1919,18385,-7489
2018-02-04,7.736,8.06,7.45,0.6100000000000003,-0.6100000000000003,7.792,8.09,7.55,0.54,-0.54,7.538,7.69,7.36,0.33000000000000007,-0.20999999999999996,7.652,7.86,7.47,0.39000000000000057,-0.3799999999999999,11865,18241,7281,10960,-9404
2018-02-11,7.96,8.3,7.5,0.8000000000000007,0.8000000000000007,8.1,8.46,7.58,0.8800000000000008,0.8800000000000008,7.952,8.28,7.48,0.7999999999999989,0.7999999999999989,8.062,8.41,7.51,0.9000000000000004,0.9000000000000004,56315,108118,40117,68001,-1967
2018-02-18,8.475,8.5,8.45,0.05000000000000071,-0.010000000000001563,8.55,8.6,8.52,0.08000000000000007,0.049999999999998934,8.4025,8.45,8.35,0.09999999999999964,0.09999999999999964,8.530000000000001,8.58,8.49,0.08999999999999986,0.02999999999999936,22547,56956,5857,51099,-51099
2018-02-25,8.774,8.99,8.53,0.46000000000000085,0.16000000000000014,8.978,9.22,8.82,0.40000000000000036,-0.3800000000000008,8.61,8.69,8.52,0.16999999999999993,0.040000000000000924,8.796,9.01,8.69,0.3200000000000003,-0.16999999999999993,46509,133645,10454,123191,-118438
2018-03-04,8.748,8.89,8.57,0.3200000000000003,0.3200000000000003,8.852,8.9,8.79,0.11000000000000121,0.11000000000000121,8.712,8.85,8.54,0.3100000000000005,0.3100000000000005,8.778,8.85,8.72,0.129999999999999,0.09999999999999964,13873,33178,3737,29441,4944
2018-03-11,9.038,9.15,8.93,0.22000000000000064,0.1899999999999995,9.13,9.18,8.99,0.1899999999999995,0.02999999999999936,8.932,9.01,8.87,0.14000000000000057,0.009999999999999787,9.062,9.17,8.94,0.23000000000000043,-0.09000000000000163,20145,67376,3877,63499,-55453
2018-03-18,8.856,8.9,8.82,0.08000000000000007,-0.02999999999999936,8.984,9.1,8.85,0.25,-0.25,8.714,8.88,8.51,0.370000000000001,0.0,8.866,9.05,8.7,0.3500000000000014,-0.120000000000001,23224,48595,5744,42851,-14240
2018-03-25,8.5275,8.65,8.47,0.17999999999999972,-0.009999999999999787,8.67,8.82,8.54,0.28000000000000114,0.21000000000000085,8.4325,8.44,8.41,0.02999999999999936,0.0,8.575,8.82,8.44,0.3800000000000008,0.2599999999999998,20647,42682,5108,37574,28062
2018-04-01,8.454,8.66,8.25,0.41000000000000014,-0.34999999999999964,8.578,8.95,8.4,0.5499999999999989,-0.5499999999999989,8.26,8.55,7.92,0.6300000000000008,-0.6300000000000008,8.388,8.55,8.15,0.40000000000000036,-0.40000000000000036,12600,32175,4044,28131,5707
2018-04-08,8.404,8.51,8.22,0.28999999999999915,0.27999999999999936,8.49,8.63,8.33,0.3000000000000007,0.1999999999999993,8.342,8.49,8.19,0.3000000000000007,0.15000000000000036,8.434,8.63,8.26,0.370000000000001,0.16000000000000014,17141,29014,6444,22570,3328
2018-04-15,8.491999999999999,8.53,8.42,0.10999999999999943,0.03999999999999915,8.581999999999999,8.7,8.53,0.16999999999999993,-0.02000000000000135,8.438,8.5,8.39,0.10999999999999943,0.019999999999999574,8.496,8.53,8.43,0.09999999999999964,0.0600000000000005,17606,63385,4451,58934,-57630
2018-04-22,8.574,8.81,8.46,0.34999999999999964,-0.129999999999999,8.622,8.81,8.5,0.3100000000000005,-0.17999999999999972,8.485999999999999,8.59,8.42,0.16999999999999993,-0.16999999999999993,8.536,8.66,8.44,0.22000000000000064,-0.22000000000000064,5248,10312,2512,7800,-1831
2018-04-29,8.3,8.48,8.09,0.39000000000000057,-0.33000000000000007,8.363999999999999,8.52,8.18,0.33999999999999986,-0.16000000000000014,8.198,8.45,8.02,0.4299999999999997,-0.2599999999999998,8.314,8.51,8.13,0.379999999999999,-0.17999999999999972,11631,21646,6971,14675,-930
2018-05-06,7.9079999999999995,8.2,7.66,0.5399999999999991,-0.4299999999999997,7.948,8.23,7.72,0.5100000000000007,-0.35000000000000053,7.776,8.18,7.54,0.6399999999999997,-0.47999999999999954,7.864,8.2,7.7,0.4999999999999991,-0.379999999999999,17345,40100,3904,36196,15196
2018-05-13,8.064,8.2,7.85,0.34999999999999964,0.21000000000000085,8.108,8.22,7.85,0.370000000000001,0.3100000000000005,7.936,8.15,7.68,0.47000000000000064,0.3800000000000008,8.05,8.18,7.82,0.35999999999999943,0.2699999999999996,18922,57830,5207,52623,-12515
2018-05-20,8.096,8.17,8.02,0.15000000000000036,0.02999999999999936,8.192,8.29,8.16,0.129999999999999,-0.019999999999999574,8.092,8.17,8.01,0.16000000000000014,0.019999999999999574,8.148,8.18,8.1,0.08000000000000007,0.0,11733,32588,2140,30448,-30448
2018-05-27,8.057500000000001,8.15,7.98,0.16999999999999993,-0.0600000000000005,8.1375,8.19,8.1,0.08999999999999986,0.03999999999999915,8.0225,8.09,7.98,0.10999999999999943,0.08000000000000007,8.08,8.19,8.01,0.17999999999999972,0.17999999999999972,7258,14758,1950,12808,-7990
2018-06-03,8.468,8.61,8.19,0.41999999999999993,0.41999999999999993,8.53,8.7,8.24,0.4599999999999991,0.41999999999999993,8.422,8.6,8.15,0.4499999999999993,0.379999999999999,8.506,8.66,8.24,0.41999999999999993,0.41999999999999993,10141,20294,3831,16463,4369
2018-06-10,8.582,8.59,8.57,0.019999999999999574,0.019999999999999574,8.638,8.66,8.61,0.05000000000000071,-0.040000000000000924,8.51,8.56,8.47,0.08999999999999986,-0.019999999999999574,8.554,8.59,8.5,0.08999999999999986,0.009999999999999787,15201,37486,8399,29087,-27473
2018-06-17,8.696,8.85,8.56,0.28999999999999915,0.16000000000000014,8.768,8.89,8.59,0.3000000000000007,-0.08999999999999986,8.518,8.61,8.36,0.25,0.14999999999999858,8.68,8.77,8.55,0.21999999999999886,0.09999999999999964,26057,67972,12111,55861,-51430
2018-06-24,8.942,9.25,8.71,0.5399999999999991,0.40000000000000036,8.98,9.3,8.75,0.5500000000000007,0.40000000000000036,8.794,9.14,8.56,0.5800000000000001,0.5300000000000011,8.852,9.19,8.56,0.629999999999999,0.41999999999999993,16768,41488,1812,39676,4654
2018-07-01,9.0825,9.2,8.94,0.2599999999999998,-0.23000000000000043,9.120000000000001,9.21,9.02,0.19000000000000128,-0.08999999999999986,8.9975,9.1,8.88,0.21999999999999886,-0.13000000000000078,9.07,9.18,8.88,0.29999999999999893,-0.0600000000000005,6544,15626,3078,12548,-257
2018-07-08,8.986,9.07,8.91,0.16000000000000014,-0.08999999999999986,9.062,9.16,8.96,0.1999999999999993,-0.10999999999999943,8.932,9.0,8.83,0.16999999999999993,-0.02000000000000135,8.972,9.13,8.85,0.28000000000000114,-0.019999999999999574,7358,11029,3931,7098,-6058
2018-07-15,8.814,9.0,8.7,0.3000000000000007,-0.27999999999999936,8.884,9.0,8.78,0.22000000000000064,-0.22000000000000064,8.73,8.87,8.6,0.2699999999999996,0.0,8.784,8.91,8.71,0.1999999999999993,0.0,7821,22506,1657,20849,-6188
2018-07-22,8.524,8.67,8.35,0.3200000000000003,-0.3200000000000003,8.564,8.81,8.35,0.46000000000000085,-0.46000000000000085,8.427999999999999,8.65,8.26,0.39000000000000057,-0.3600000000000012,8.482,8.72,8.33,0.39000000000000057,-0.39000000000000057,14432,25034,4635,20399,-12786
2018-07-29,8.612,9.01,8.33,0.6799999999999997,0.6799999999999997,8.746,9.01,8.44,0.5700000000000003,0.5700000000000003,8.588000000000001,8.89,8.33,0.5600000000000005,0.5600000000000005,8.714,8.93,8.44,0.4900000000000002,0.45000000000000107,12472,20093,6460,13633,-9176
2018-08-05,8.912,9.04,8.75,0.28999999999999915,-0.28999999999999915,8.962,9.15,8.75,0.40000000000000036,-0.40000000000000036,8.802,9.02,8.56,0.4599999999999991,-0.4599999999999991,8.866,9.06,8.56,0.5,-0.5,9699,18220,3144,15076,-2232
2018-08-12,8.700000000000001,8.76,8.63,0.129999999999999,0.09999999999999964,8.790000000000001,8.98,8.65,0.33000000000000007,0.16999999999999993,8.69,8.76,8.6,0.16000000000000014,0.13000000000000078,8.74,8.81,8.64,0.16999999999999993,0.16999999999999993,73376,353762,1063,352699,-2597
2018-08-19,8.806,8.92,8.76,0.16000000000000014,0.0,8.886,8.93,8.85,0.08000000000000007,0.0,8.744,8.8,8.69,0.11000000000000121,-0.030000000000001137,8.796,8.9,8.69,0.21000000000000085,-0.049999999999998934,13360,27250,4145,23105,-693
2018-08-26,8.844,9.0,8.73,0.2699999999999996,0.049999999999998934,8.954,9.0,8.91,0.08999999999999986,0.0600000000000005,8.808,8.89,8.73,0.16000000000000014,0.049999999999998934,8.928,8.99,8.8,0.1899999999999995,0.05000000000000071,9429,13980,2903,11077,-2058
2018-09-02,9.15,9.34,8.96,0.379999999999999,0.379999999999999,9.2375,9.34,9.08,0.2599999999999998,0.2599999999999998,9.0825,9.29,8.83,0.4599999999999991,0.4599999999999991,9.1575,9.3,8.85,0.45000000000000107,0.45000000000000107,58238,156364,11364,145000,-26232
2018-09-09,9.286,9.34,9.22,0.11999999999999922,-0.07000000000000028,9.32,9.34,9.26,0.08000000000000007,-0.019999999999999574,9.24,9.32,9.1,0.22000000000000064,-0.09999999999999964,9.272,9.34,9.18,0.16000000000000014,-0.11999999999999922,12109,21232,8517,12715,-12337
2018-09-16,9.144,9.31,9.01,0.3000000000000007,-0.3000000000000007,9.164,9.31,9.04,0.27000000000000135,-0.27000000000000135,9.046,9.1,9.0,0.09999999999999964,-0.02999999999999936,9.072,9.17,9.02,0.15000000000000036,-0.009999999999999787,6595,12432,1637,10795,-5472
2018-09-23,8.908,9.02,8.75,0.2699999999999996,-0.15000000000000036,8.958,9.1,8.78,0.3200000000000003,-0.23000000000000043,8.81,8.99,8.56,0.4299999999999997,-0.33999999999999986,8.844,9.03,8.56,0.46999999999999886,-0.4299999999999997,7946,16420,3351,13069,8845
2018-09-30,8.738,8.82,8.65,0.16999999999999993,0.1399999999999988,8.818,8.9,8.67,0.23000000000000043,-0.009999999999999787,8.63,8.72,8.48,0.2400000000000002,0.129999999999999,8.666,8.82,8.48,0.33999999999999986,0.2400000000000002,15301,25413,2254,23159,11552
2018-10-07,8.504,8.63,8.28,0.3500000000000014,-0.23000000000000043,8.558,8.7,8.4,0.29999999999999893,-0.29999999999999893,8.331999999999999,8.54,8.12,0.41999999999999993,-0.3699999999999992,8.426,8.7,8.22,0.47999999999999865,-0.379999999999999,16783,24644,4965,19679,12159
2018-10-14,8.39,8.59,8.18,0.41000000000000014,0.35999999999999943,8.53,8.7,8.36,0.33999999999999986,0.25,8.376,8.58,8.18,0.40000000000000036,0.34999999999999964,8.494,8.65,8.34,0.3100000000000005,0.27999999999999936,7683,16662,2417,14245,1868
2018-10-21,9.096,9.26,8.88,0.379999999999999,0.379999999999999,9.192,9.34,9.07,0.2699999999999996,0.2599999999999998,9.016,9.13,8.88,0.25,0.25,9.13,9.3,8.91,0.39000000000000057,0.23000000000000043,14457,31445,4437,27008,-22777
2018-10-28,9.544,9.81,9.34,0.47000000000000064,0.47000000000000064,9.642,9.89,9.38,0.5099999999999998,0.35999999999999943,9.488,9.77,9.25,0.5199999999999996,0.5199999999999996,9.558,9.81,9.28,0.5300000000000011,0.5300000000000011,37022,110173,5198,104975,-16896
2018-11-04,10.432,10.69,9.9,0.7899999999999991,0.7400000000000002,10.572,10.74,10.21,0.5299999999999994,0.5299999999999994,10.386,10.62,9.88,0.7399999999999984,0.6799999999999997,10.544,10.74,10.19,0.5500000000000007,0.5500000000000007,32088,69924,15845,54079,-54079
2018-11-11,9.922,9.99,9.8,0.1899999999999995,-0.1899999999999995,9.984,10.09,9.88,0.20999999999999908,-0.20999999999999908,9.788,9.87,9.65,0.21999999999999886,0.15000000000000036,9.906,9.97,9.85,0.120000000000001,-0.05999999999999872,20146,71291,4780,66511,-66464
2018-11-18,9.6675,9.74,9.63,0.10999999999999943,-0.10999999999999943,9.695,9.76,9.63,0.129999999999999,-0.129999999999999,9.6075,9.68,9.53,0.15000000000000036,-0.07000000000000028,9.629999999999999,9.7,9.6,0.09999999999999964,-0.08999999999999986,3031,4312,590,3722,-3443
2018-11-25,9.572,9.63,9.51,0.120000000000001,-0.02999999999999936,9.666,9.73,9.54,0.19000000000000128,-0.0600000000000005,9.528,9.61,9.46,0.14999999999999858,-0.07000000000000028,9.624,9.69,9.51,0.17999999999999972,-0.05999999999999872,8299,15738,4695,11043,11043
2018-12-02,9.1725,9.48,8.95,0.5300000000000011,-0.3200000000000003,9.24,9.48,9.1,0.3800000000000008,-0.28000000000000114,9.0625,9.31,8.85,0.46000000000000085,-0.16999999999999993,9.1425,9.32,8.9,0.41999999999999993,-0.15000000000000036,40724,120240,4265,115975,-9629
